MaxReturn,StdForwardProgress,AverageAction,MinForwardProgress,StdEsReturn,AverageAbsQ,PolicyRegParamNorm,AverageAbsQYDiff,AverageQ,MaxForwardProgress,QFunRegParamNorm,AverageForwardProgress,MaxEsReturn,MinEsReturn,AverageAbsY,Epoch,AverageY,AverageDiscountedReturn,AverageEsReturn,StdReturn,AveragePolicySurr,AverageReturn,AverageQLoss,MinReturn
nan,0.0142895493594,nan,-0.0279232933318,nan,nan,nan,nan,nan,0.0252455292593,nan,0.000608985484309,nan,nan,nan,19,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.013289831179,nan,-0.0222893616286,nan,nan,nan,nan,nan,0.0280129464302,nan,0.000765248166877,nan,nan,nan,20,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0147322353952,nan,-0.0436962063159,nan,nan,nan,nan,nan,0.0334050262156,nan,-0.00384724704946,nan,nan,nan,21,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0138919696724,nan,-0.0287443135644,nan,nan,nan,nan,nan,0.029717847546,nan,0.00157148850249,nan,nan,nan,22,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0132293150532,nan,-0.0421804238822,nan,nan,nan,nan,nan,0.0241547763117,nan,-0.00317549286654,nan,nan,nan,23,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0129158309794,nan,-0.0226393950355,nan,nan,nan,nan,nan,0.0243794962687,nan,0.00113703976263,nan,nan,nan,24,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0139681421745,nan,-0.036478407631,nan,nan,nan,nan,nan,0.0350365359584,nan,0.00309954257091,nan,nan,nan,25,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0130955724823,nan,-0.0213537363634,nan,nan,nan,nan,nan,0.0297225098605,nan,0.0015279293918,nan,nan,nan,26,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0152678896819,nan,-0.0298807892058,nan,nan,nan,nan,nan,0.0413868860382,nan,0.000692332642858,nan,nan,nan,27,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0150629727512,nan,-0.0335444024781,nan,nan,nan,nan,nan,0.0306033889578,nan,0.000280157090582,nan,nan,nan,28,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0128760939512,nan,-0.0272214684832,nan,nan,nan,nan,nan,0.0376493587912,nan,-0.00321399774751,nan,nan,nan,29,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.01313051952,nan,-0.0263608929185,nan,nan,nan,nan,nan,0.0243150060704,nan,-0.00118815706823,nan,nan,nan,30,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0142245741725,nan,-0.0287713966969,nan,nan,nan,nan,nan,0.0385808867583,nan,-0.000326631398409,nan,nan,nan,31,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0141354759575,nan,-0.0231604711054,nan,nan,nan,nan,nan,0.0359858202235,nan,0.00234611968612,nan,nan,nan,32,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0127496318365,nan,-0.0313223570537,nan,nan,nan,nan,nan,0.0244284632921,nan,-0.00113159976316,nan,nan,nan,33,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0136302737304,nan,-0.0372488600664,nan,nan,nan,nan,nan,0.0238833028099,nan,-0.00177596629932,nan,nan,nan,34,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0134996463647,nan,-0.0301020632645,nan,nan,nan,nan,nan,0.0315706089342,nan,0.00131212833378,nan,nan,nan,35,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0115785820847,nan,-0.0259107207561,nan,nan,nan,nan,nan,0.0190632276995,nan,0.000372531257311,nan,nan,nan,36,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0192192759675,nan,-0.0286048656957,nan,nan,nan,nan,nan,0.0510622071037,nan,0.00500898206752,nan,nan,nan,37,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0124872559221,nan,-0.0241330364036,nan,nan,nan,nan,nan,0.0246265322812,nan,-0.000723805821401,nan,nan,nan,38,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0121671747014,nan,-0.0211983356581,nan,nan,nan,nan,nan,0.0327546881942,nan,-0.000383740387552,nan,nan,nan,39,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0129376626633,nan,-0.0288379848304,nan,nan,nan,nan,nan,0.019497868362,nan,0.000554932165667,nan,nan,nan,40,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0147060177038,nan,-0.0308981647643,nan,nan,nan,nan,nan,0.0254777400083,nan,-0.00150322225594,nan,nan,nan,41,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0104750710278,nan,-0.0199998805802,nan,nan,nan,nan,nan,0.0286725481635,nan,0.000975420458161,nan,nan,nan,42,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0137009381997,nan,-0.022821449621,nan,nan,nan,nan,nan,0.0317927874261,nan,0.00328617534111,nan,nan,nan,43,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.014939537581,nan,-0.0223087815169,nan,nan,nan,nan,nan,0.0295038951719,nan,0.00296471191491,nan,nan,nan,44,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0126988156084,nan,-0.0291987015644,nan,nan,nan,nan,nan,0.0207383113576,nan,-0.00317330083002,nan,nan,nan,45,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.013964344671,nan,-0.0255201563441,nan,nan,nan,nan,nan,0.031939233146,nan,-0.00133933333657,nan,nan,nan,46,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0135504881088,nan,-0.0339467103641,nan,nan,nan,nan,nan,0.0310668428737,nan,0.000233632492722,nan,nan,nan,47,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0112175953059,nan,-0.0191585040607,nan,nan,nan,nan,nan,0.0405008482183,nan,-0.00177356919081,nan,nan,nan,48,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0198243214802,nan,-0.0314992165507,nan,nan,nan,nan,nan,0.0430016032002,nan,0.0032379993894,nan,nan,nan,49,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0125682128337,nan,-0.0264887104865,nan,nan,nan,nan,nan,0.0243206738225,nan,0.0019326830953,nan,nan,nan,50,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0144331381709,nan,-0.0345838555501,nan,nan,nan,nan,nan,0.0255583551042,nan,-0.00124631299961,nan,nan,nan,51,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0155269147026,nan,-0.0427859288432,nan,nan,nan,nan,nan,0.0264710161768,nan,7.15416194193e-05,nan,nan,nan,52,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0149426480409,nan,-0.0456196060631,nan,nan,nan,nan,nan,0.0295173072034,nan,-0.00183036024484,nan,nan,nan,53,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.016064371541,nan,-0.0412486621014,nan,nan,nan,nan,nan,0.0336656090253,nan,0.000577802377611,nan,nan,nan,54,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.01074768448,nan,-0.0202004466537,nan,nan,nan,nan,nan,0.0282780666263,nan,0.00236890841605,nan,nan,nan,55,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0155085215184,nan,-0.0399276102497,nan,nan,nan,nan,nan,0.0298044053809,nan,0.000214664869106,nan,nan,nan,56,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0142800009985,nan,-0.0270055148768,nan,nan,nan,nan,nan,0.019811954658,nan,-0.00284441982921,nan,nan,nan,57,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0148110759833,nan,-0.0344660880378,nan,nan,nan,nan,nan,0.0383429755477,nan,-0.00188480953157,nan,nan,nan,58,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0147049951126,nan,-0.0360236320715,nan,nan,nan,nan,nan,0.0282795272274,nan,-0.00217089660982,nan,nan,nan,59,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0121090987325,nan,-0.0263706054843,nan,nan,nan,nan,nan,0.0228900083106,nan,-0.00146607888086,nan,nan,nan,60,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0153721079811,nan,-0.025752387297,nan,nan,nan,nan,nan,0.0342739572132,nan,0.000437085658932,nan,nan,nan,61,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0132645329129,nan,-0.0312101456348,nan,nan,nan,nan,nan,0.0328434872427,nan,-0.00158395682991,nan,nan,nan,62,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.012778806658,nan,-0.0304948401481,nan,nan,nan,nan,nan,0.0318020429872,nan,0.00131078580268,nan,nan,nan,63,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0115385998473,nan,-0.0321323535717,nan,nan,nan,nan,nan,0.0217731819172,nan,-0.00298622082881,nan,nan,nan,64,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0134524019394,nan,-0.0266330656986,nan,nan,nan,nan,nan,0.0310039590679,nan,5.85307654865e-05,nan,nan,nan,65,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0121149558693,nan,-0.0307710922871,nan,nan,nan,nan,nan,0.0222363614571,nan,-0.00129352773825,nan,nan,nan,66,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0146450832534,nan,-0.0357778664276,nan,nan,nan,nan,nan,0.0250490203758,nan,-0.00214322711134,nan,nan,nan,67,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0120553173728,nan,-0.0289055849973,nan,nan,nan,nan,nan,0.0260824537546,nan,-0.00244512072363,nan,nan,nan,68,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0125688413897,nan,-0.0319016438538,nan,nan,nan,nan,nan,0.029119331914,nan,0.00065035262927,nan,nan,nan,69,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0134227325708,nan,-0.030768423526,nan,nan,nan,nan,nan,0.0262018833032,nan,-0.00258693720773,nan,nan,nan,70,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0156701245869,nan,-0.0374714399327,nan,nan,nan,nan,nan,0.031703741784,nan,0.0029664433864,nan,nan,nan,71,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0124538246899,nan,-0.0229053139039,nan,nan,nan,nan,nan,0.0283087706501,nan,-0.00194896817156,nan,nan,nan,72,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0152649865264,nan,-0.025524383838,nan,nan,nan,nan,nan,0.0337779224521,nan,0.000711689388876,nan,nan,nan,73,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.01125416586,nan,-0.0311171053561,nan,nan,nan,nan,nan,0.0171000344652,nan,-0.00445682401166,nan,nan,nan,74,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0128788609421,nan,-0.0309506431099,nan,nan,nan,nan,nan,0.0205848284975,nan,-0.000693765596955,nan,nan,nan,75,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0138811327941,nan,-0.0382894580582,nan,nan,nan,nan,nan,0.0245873054912,nan,-0.00413009531422,nan,nan,nan,76,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0161350813708,nan,-0.050007310932,nan,nan,nan,nan,nan,0.0243580549307,nan,-0.00292979852878,nan,nan,nan,77,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.015907440559,nan,-0.0338659728923,nan,nan,nan,nan,nan,0.0324726123652,nan,0.000662068955287,nan,nan,nan,78,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0151733205537,nan,-0.0405080366394,nan,nan,nan,nan,nan,0.0210817217867,nan,-0.00398777518227,nan,nan,nan,79,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0140786774269,nan,-0.0258184297211,nan,nan,nan,nan,nan,0.0223267953595,nan,0.00115508137741,nan,nan,nan,80,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0139292802833,nan,-0.0360365153207,nan,nan,nan,nan,nan,0.0261923622427,nan,-0.000446165128884,nan,nan,nan,81,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0152260708719,nan,-0.0284961328305,nan,nan,nan,nan,nan,0.0279615358437,nan,-0.00116787027683,nan,nan,nan,82,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0128158377761,nan,-0.0271422613617,nan,nan,nan,nan,nan,0.0385163287992,nan,0.000630396607886,nan,nan,nan,83,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.013973875797,nan,-0.0339090644227,nan,nan,nan,nan,nan,0.0327841289435,nan,-0.00136947687821,nan,nan,nan,84,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0135689228012,nan,-0.0336825838208,nan,nan,nan,nan,nan,0.0335898020118,nan,-8.2418891831e-05,nan,nan,nan,85,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0135530509686,nan,-0.0241756389349,nan,nan,nan,nan,nan,0.0403784065694,nan,0.00029082311432,nan,nan,nan,86,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0140936191473,nan,-0.024108702491,nan,nan,nan,nan,nan,0.0407449728411,nan,0.00144432625929,nan,nan,nan,87,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0131697261539,nan,-0.0323067175769,nan,nan,nan,nan,nan,0.0275924162334,nan,-0.00167541925192,nan,nan,nan,88,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0136183140328,nan,-0.025651536453,nan,nan,nan,nan,nan,0.0313924678477,nan,0.000554880787383,nan,nan,nan,89,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0173974329222,nan,-0.0386353016707,nan,nan,nan,nan,nan,0.0426649580045,nan,-0.00125267365518,nan,nan,nan,90,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0137796026241,nan,-0.0315683598202,nan,nan,nan,nan,nan,0.0228779451161,nan,-0.00037609142379,nan,nan,nan,91,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0128177917401,nan,-0.0339121666553,nan,nan,nan,nan,nan,0.0281660359687,nan,-0.0016704944255,nan,nan,nan,92,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0136685009411,nan,-0.0297300365592,nan,nan,nan,nan,nan,0.0279364133367,nan,-0.000755817749531,nan,nan,nan,93,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0158375205974,nan,-0.0342612524266,nan,nan,nan,nan,nan,0.0394593620898,nan,0.000864253239599,nan,nan,nan,94,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0112008583372,nan,-0.0269085969181,nan,nan,nan,nan,nan,0.0228505553308,nan,0.000629121897477,nan,nan,nan,95,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0143619932107,nan,-0.0295600999372,nan,nan,nan,nan,nan,0.0370685465188,nan,0.00364767123955,nan,nan,nan,96,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.015816499557,nan,-0.0366163721469,nan,nan,nan,nan,nan,0.0316023850348,nan,0.00219561898681,nan,nan,nan,97,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0160113140469,nan,-0.0264655990581,nan,nan,nan,nan,nan,0.0583667061576,nan,0.000613504810504,nan,nan,nan,98,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0119621851341,nan,-0.0274546137359,nan,nan,nan,nan,nan,0.0289330241826,nan,-0.00392945758015,nan,nan,nan,99,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0159291287987,nan,-0.024988020369,nan,nan,nan,nan,nan,0.032372812291,nan,0.00572578117554,nan,nan,nan,100,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.015885184727,nan,-0.0309938909119,nan,nan,nan,nan,nan,0.0396085322835,nan,0.000536101948999,nan,nan,nan,101,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0138708578191,nan,-0.0326353104358,nan,nan,nan,nan,nan,0.0381883920125,nan,-0.0031965029808,nan,nan,nan,102,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0123866085942,nan,-0.0260091063297,nan,nan,nan,nan,nan,0.0234235216252,nan,-0.00261673970365,nan,nan,nan,103,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0127461359924,nan,-0.0313800161773,nan,nan,nan,nan,nan,0.024523387232,nan,-0.00133334610015,nan,nan,nan,104,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0134724490743,nan,-0.0336092682036,nan,nan,nan,nan,nan,0.0175260177654,nan,-0.00377382678988,nan,nan,nan,105,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0164609487358,nan,-0.0402367391048,nan,nan,nan,nan,nan,0.0328229718013,nan,-0.00223263196426,nan,nan,nan,106,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0151764454181,nan,-0.0408553526654,nan,nan,nan,nan,nan,0.0255894766766,nan,0.00016373134669,nan,nan,nan,107,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0152296758331,nan,-0.0190396072005,nan,nan,nan,nan,nan,0.0386238894652,nan,0.00205173391155,nan,nan,nan,108,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0131963497182,nan,-0.0205261883449,nan,nan,nan,nan,nan,0.036504828329,nan,0.00271383955918,nan,nan,nan,109,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0131784463045,nan,-0.0286887276891,nan,nan,nan,nan,nan,0.0241531260253,nan,-0.00143944006179,nan,nan,nan,110,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0131934739576,nan,-0.0315814024622,nan,nan,nan,nan,nan,0.0285202561935,nan,0.0014051009959,nan,nan,nan,111,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0142530099,nan,-0.0354315841784,nan,nan,nan,nan,nan,0.0311555088823,nan,-0.000815565479309,nan,nan,nan,112,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0138957686067,nan,-0.0305456165663,nan,nan,nan,nan,nan,0.0296827780536,nan,0.000408485500641,nan,nan,nan,113,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0135933651659,nan,-0.0307923021928,nan,nan,nan,nan,nan,0.0272730434191,nan,-0.00199494298407,nan,nan,nan,114,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0165823450561,nan,-0.0381876762651,nan,nan,nan,nan,nan,0.0449566793688,nan,0.000516856819871,nan,nan,nan,115,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0149043116738,nan,-0.0296767161264,nan,nan,nan,nan,nan,0.0331841827079,nan,0.00415951476836,nan,nan,nan,116,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0123763943697,nan,-0.0252019915325,nan,nan,nan,nan,nan,0.0349333051121,nan,-0.000109721314918,nan,nan,nan,117,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0136297406604,nan,-0.0342387252792,nan,nan,nan,nan,nan,0.0244677158408,nan,0.00188157299038,nan,nan,nan,118,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0116572718222,nan,-0.0143381637449,nan,nan,nan,nan,nan,0.0352823355288,nan,0.00531796699402,nan,nan,nan,119,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0135524024154,nan,-0.0281515349715,nan,nan,nan,nan,nan,0.0284234118244,nan,-0.00195745186801,nan,nan,nan,120,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0159902996476,nan,-0.0351560021658,nan,nan,nan,nan,nan,0.0304350542557,nan,0.000689243999581,nan,nan,nan,121,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0150107175866,nan,-0.0363289926441,nan,nan,nan,nan,nan,0.0312756808922,nan,-0.000597498316185,nan,nan,nan,122,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.014382715463,nan,-0.0392908689467,nan,nan,nan,nan,nan,0.0315641276303,nan,0.00161797127956,nan,nan,nan,123,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0138729946551,nan,-0.0322659478597,nan,nan,nan,nan,nan,0.0429107764043,nan,0.000364568588639,nan,nan,nan,124,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0120337834897,nan,-0.0331447862997,nan,nan,nan,nan,nan,0.017080078995,nan,-0.00206227084007,nan,nan,nan,125,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0132768784765,nan,-0.0328229183429,nan,nan,nan,nan,nan,0.032476748549,nan,0.00165236805274,nan,nan,nan,126,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0133907368473,nan,-0.0246948867707,nan,nan,nan,nan,nan,0.032688698589,nan,2.19909567169e-05,nan,nan,nan,127,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0147722352392,nan,-0.0391944338817,nan,nan,nan,nan,nan,0.0360667737361,nan,0.00231684569809,nan,nan,nan,128,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0145936994587,nan,-0.0443573673355,nan,nan,nan,nan,nan,0.0277251926484,nan,6.27684243151e-05,nan,nan,nan,129,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0140445619453,nan,-0.0330018882737,nan,nan,nan,nan,nan,0.0387118792301,nan,-0.000899833426231,nan,nan,nan,130,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0128257769662,nan,-0.0279420765049,nan,nan,nan,nan,nan,0.0343744789994,nan,0.00248336269176,nan,nan,nan,131,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0144996670675,nan,-0.0362311148344,nan,nan,nan,nan,nan,0.0335328569644,nan,0.00022279188232,nan,nan,nan,132,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0140239786556,nan,-0.0264044500504,nan,nan,nan,nan,nan,0.0323669926227,nan,0.00560927718725,nan,nan,nan,133,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0120414275691,nan,-0.0246871998318,nan,nan,nan,nan,nan,0.0215521082128,nan,-0.00121538707729,nan,nan,nan,134,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0145404188153,nan,-0.0323317600012,nan,nan,nan,nan,nan,0.0380426366106,nan,-0.000949582234213,nan,nan,nan,135,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0116275400396,nan,-0.0280846717385,nan,nan,nan,nan,nan,0.017076623831,nan,-0.00264431303591,nan,nan,nan,136,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0155915773031,nan,-0.0262508622915,nan,nan,nan,nan,nan,0.0452376231769,nan,0.00177523451274,nan,nan,nan,137,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0130444619982,nan,-0.0306470576047,nan,nan,nan,nan,nan,0.0240661772737,nan,-0.00197899845749,nan,nan,nan,138,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0130867200496,nan,-0.0332990834181,nan,nan,nan,nan,nan,0.0177113225648,nan,-0.00335226483666,nan,nan,nan,139,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0160896252999,nan,-0.0313302116607,nan,nan,nan,nan,nan,0.0267763128137,nan,0.000477924731574,nan,nan,nan,140,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0139542465492,nan,-0.0288892236152,nan,nan,nan,nan,nan,0.0412738672457,nan,0.00203088910621,nan,nan,nan,141,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0157506929552,nan,-0.0441198960544,nan,nan,nan,nan,nan,0.0311915508272,nan,-0.00393273063423,nan,nan,nan,142,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0158603268486,nan,-0.0386310745657,nan,nan,nan,nan,nan,0.0372353699401,nan,-0.000625684125452,nan,nan,nan,143,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0126389982805,nan,-0.0244204089916,nan,nan,nan,nan,nan,0.0340449665514,nan,0.00478459355361,nan,nan,nan,144,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0134263667543,nan,-0.0335656116437,nan,nan,nan,nan,nan,0.0235287685934,nan,-0.00034235246387,nan,nan,nan,145,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0138847204687,nan,-0.035796785182,nan,nan,nan,nan,nan,0.0303195689689,nan,-0.000395679676506,nan,nan,nan,146,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.0136931398364,nan,-0.025750419366,nan,nan,nan,nan,nan,0.0286099385203,nan,0.00231198417009,nan,nan,nan,147,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.016076844404,nan,-0.0284702684892,nan,nan,nan,nan,nan,0.0318984802448,nan,0.00218509224053,nan,nan,nan,148,nan,nan,nan,nan,nan,nan,nan,nan
