MaxEsReturn,AverageQLoss,AveragePolicySurr,AverageReturn,StdReturn,AverageAbsQYDiff,AverageForwardProgress,AverageY,Epoch,StdEsReturn,MinForwardProgress,AverageQ,AverageDiscountedReturn,AverageAbsY,AverageEsReturn,MaxForwardProgress,AverageAbsQ,MinReturn,AverageAction,StdForwardProgress,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,MinEsReturn
96.5947547372,0.000696108,-0.25212,60.558045081,25.0989204832,0.0167885390767,-0.0810871277959,0.236217679219,37,24.9387625133,-0.240660479703,0.23616,43.426005721,0.236219679805,52.1547092773,0.354259213619,0.236253,17.751837051,0.869868,0.0610087724566,21.1485,11.637,114.774048261,20.5280120725
100.419969204,0.000731367,-0.256926,70.8745510037,25.2529393834,0.0170288424938,-0.0514682710614,0.241004253125,38,19.7044805383,-0.262506326078,0.240939,49.3196372665,0.241005836199,52.9195541876,0.125135291528,0.241055,20.906137779,0.842372,0.0793914070002,21.4672,11.7564,105.418702597,24.456848575
102.789602089,0.000760468,-0.261819,66.41790479,25.1785160909,0.0173157483296,-0.0347522746576,0.245956099704,39,27.4690100267,-0.18118657165,0.245902,47.1610905515,0.245957221711,65.3761851972,0.191919331449,0.246016,13.8772805041,0.827262,0.0912707209784,21.8175,11.8743,105.261372036,19.6413027151
100.461446845,0.000820759,-0.266394,71.6480808735,26.5203073721,0.0181017704972,-0.0726992656499,0.251296640845,40,27.9100654213,-0.20838825924,0.25122,49.2922155663,0.251298218693,56.6683676366,0.132269797478,0.251319,13.1287592591,0.847833,0.0772783138949,22.2232,11.9954,105.14119176,16.6300449924
102.307320967,0.000874604,-0.270614,83.7161993289,23.4381943425,0.0183587014169,-0.0334677921473,0.255675544965,41,30.4982094802,-0.202235145353,0.255595,55.2358332624,0.25567823459,59.3889447174,0.134915792909,0.255692,15.4011862438,0.855165,0.0937737747738,22.7456,12.112,105.594658654,17.0258707787
98.5938573922,0.000830586,-0.276432,30.8918026639,14.2574066734,0.0179123973834,0.09769272755,0.260086935466,42,30.2258523431,-0.0840345491164,0.260012,26.518411158,0.260091865485,44.4280946965,0.839361046088,0.26012,12.3130053089,0.568429,0.104990971721,23.1345,12.2787,108.664084029,11.3956697562
108.241484605,0.000912625,-0.281421,40.7028498461,21.080969185,0.0188859885667,0.140207670689,0.26393953827,43,18.5457609473,-0.0778104819162,0.263861,33.0348833108,0.26394609049,31.906888886,1.17728103654,0.263985,13.749866067,0.562919,0.144657070571,23.4747,12.4563,120.378485574,9.40917311457
113.062708639,0.00103198,-0.285398,71.518053703,26.9238232016,0.0198482554948,0.137774277361,0.269307223162,44,27.8837153341,-0.0664433569301,0.269138,50.4502050089,0.269322365818,45.985129533,0.772451967538,0.269293,24.231544648,0.689683,0.117171933089,23.8599,12.6015,124.099474136,9.78570586348
104.710400367,0.000968999,-0.28895,86.8529607564,22.7362793385,0.0194247151983,0.0899912243792,0.273088936403,45,37.6460181314,-0.00823298617813,0.272956,58.1436052168,0.273105554377,69.7199284528,0.166426793852,0.273119,32.2741068519,0.666691,0.0332979816708,24.0857,12.7685,106.146445973,6.2092727496
102.337461402,0.000986546,-0.287197,87.4284272658,21.2215937076,0.0196730907586,-0.0715024733216,0.274204066767,46,30.6288335761,-0.212165476961,0.274208,55.7343973815,0.274218992009,58.650863744,0.0109147864285,0.274335,23.6101924007,0.86534,0.0412110985783,24.4417,12.9148,99.2594843642,8.29083308166
103.163382315,0.000994844,-0.294353,98.2222563116,14.0356402478,0.019662439512,0.0704850923585,0.278366342788,47,27.5825252945,0.00103750075043,0.27825,63.1803917524,0.278378928733,91.4667988057,0.124047001465,0.278374,38.4451691636,0.670966,0.0269401693438,24.7444,13.0913,105.216093589,8.88755059598
105.367161847,0.0010247,-0.299631,91.4135198053,19.7403858294,0.0198881404753,0.0686523526139,0.283542334293,48,28.5956360428,-0.0103110580589,0.283392,60.1661589548,0.283554049975,89.6431928794,0.137560870494,0.28353,30.9804720147,0.654589,0.0295797892909,25.049,13.2438,105.892441399,16.3897082957
103.96028765,0.00095573,-0.306299,101.702626037,3.35173375121,0.0189348611584,0.0592725152803,0.289144902863,49,11.4635594197,0.000515154263133,0.289062,64.7976599287,0.289165450166,98.4988114838,0.113827571336,0.2892,70.1551015269,0.644104,0.0238336307092,25.2482,13.372,104.645992555,64.3348790227
102.979636083,0.00107931,-0.313797,101.890049475,1.20423100687,0.0201630938986,0.0568139989518,0.295764522171,50,1.20581791766,-0.00592082675981,0.295652,64.9746991596,0.295788617234,101.087509946,0.118442875813,0.295781,98.7749296983,0.633604,0.0247967851019,25.5592,13.4993,104.869965604,99.1138438585
103.763056548,0.00104474,-0.320812,101.438825891,5.97281043872,0.0196214015325,0.065555047798,0.302234238699,51,1.13405243986,-0.01741036213,0.302152,64.9344197953,0.302251365291,101.07519277,0.131218150405,0.302313,54.9112332836,0.651504,0.0221223767841,25.8197,13.6661,105.390207532,99.3908085763
104.325903404,0.00101941,-0.329222,101.756293403,0.958993642228,0.0195635552315,0.0548780700287,0.309870555237,52,1.21013355036,-0.00396569475557,0.309796,64.8578271294,0.309895600061,101.71339395,0.106399525816,0.309957,98.6502949638,0.650371,0.0201276684884,26.0898,13.8099,104.106479965,100.105204175
104.012449377,0.0010412,-0.338909,101.397003114,4.1495390367,0.0196585303774,0.0561080219034,0.319290396781,53,1.22170252294,0.0123547213225,0.319215,64.7943161056,0.319323431152,101.35921644,0.124393133323,0.319382,61.0935663498,0.651132,0.0211218962107,26.3372,13.9699,104.854702596,99.0382041997
101.644357381,0.00125094,-0.319804,46.0880705487,10.9710681412,0.022518812839,0.279987731651,0.313662657117,54,19.3782998533,-0.0271100585822,0.313571,38.6228112022,0.313693484197,44.8796555668,0.495655651203,0.313773,8.10386531728,0.810339,0.101933495879,26.5052,13.971,69.0201688439,8.59939156479
98.2267370813,0.00105297,-0.320438,93.8859002634,16.4877861708,0.0210694030705,-0.0307080149879,0.305755338976,55,22.8202763577,-0.211719871262,0.305668,59.3012167736,0.305789167622,57.0143983502,0.0447236828667,0.30585,11.6093482063,0.65597,0.0509459610214,26.7382,14.1925,100.918346808,29.2319133124
116.941443535,0.00139119,-0.33735,98.8934717313,1.37907617905,0.02342164247,-0.000906545485898,0.319871109229,56,22.7658357286,-0.0638645728886,0.319761,62.6033487324,0.319897798867,97.4538980783,0.074148038161,0.319902,95.6349225227,0.696365,0.0279579329981,27.1211,14.3625,102.514704997,30.6774759881
103.317337842,0.00115627,-0.351783,98.6730587827,0.992475850945,0.020772092598,-0.00503308946868,0.330829552368,57,1.96176584796,-0.0548179422774,0.330731,62.5985072392,0.330850006265,100.127513574,0.047093254123,0.330911,95.8427635832,0.692752,0.0204103210369,27.3605,14.4572,100.94475065,97.1281914358
102.450285723,0.00118481,-0.362401,101.192771846,0.80879642661,0.0209431546323,0.0432751024709,0.341361848266,58,24.1131804804,0.00718901001581,0.341259,64.5510212705,0.341378796175,90.9118528571,0.0850126150902,0.341416,99.4269971408,0.637968,0.0169560692723,27.6133,14.6038,103.173137146,18.8120925477
108.033613161,0.00126609,-0.369394,100.234353975,2.74638544398,0.0216050047913,0.0272547355644,0.34955730069,59,34.2201865474,-0.0332629800435,0.349488,63.7759893597,0.349575677441,64.6136074931,0.312007053498,0.349634,85.8048014049,0.644282,0.0450694707877,27.7688,14.8018,115.657041777,16.7416282024
103.298326069,0.00133355,-0.385007,100.539335698,9.74920101115,0.0217499296539,0.0824679043493,0.361587099503,60,18.8594753798,-0.000320901070543,0.361435,64.7576385974,0.361600540208,91.090228676,0.142846343176,0.361604,43.0621000248,0.689964,0.0281164050384,28.0499,14.9846,106.11137672,44.3592679285
103.539954227,0.00128659,-0.396308,99.8579055536,0.990988720378,0.0212572846592,0.0188829172738,0.373103599026,61,28.8910220974,-0.0273210504283,0.372965,63.4363865775,0.373114587915,91.9842015244,0.0681276198055,0.37317,97.5487418209,0.693138,0.0209220481017,28.2008,15.1307,102.197889621,5.44663887478
107.684733578,0.00138476,-0.406278,101.187972698,3.66180608339,0.0217070146492,0.0483172884002,0.38392365287,62,16.1575669696,-0.0676693657252,0.383792,64.5962038544,0.383937064709,97.312184112,0.202202255677,0.383984,70.4462933166,0.684233,0.040967984485,28.4565,15.289,109.003183702,46.8723976518
105.143817356,0.00137388,-0.417019,97.2674339651,7.48188307079,0.0214712783521,-0.00293198137795,0.395326929548,63,18.104512935,-0.132523772019,0.395202,62.3788984433,0.39533456989,92.8861922178,0.135006553368,0.395348,58.5333895279,0.6664,0.059549311119,28.6931,15.4282,105.470419557,53.2025165487
108.246359125,0.00142399,-0.428037,92.8353654382,22.4131363125,0.0212475391385,0.166250081218,0.405060331841,64,21.1594094364,-0.0936657168058,0.404929,61.1950661786,0.405064211532,83.1974809854,1.07109413288,0.405068,25.9011349326,0.659794,0.210621448329,28.8967,15.5235,147.605865658,49.4229327821
100.90964109,0.00150554,-0.435169,102.763057527,10.2512354923,0.0214922859809,0.106548171177,0.412821333529,65,22.6977342783,-0.0185156596962,0.412726,65.7242042446,0.412849081176,87.2155956994,0.487141272033,0.412923,28.1487852006,0.637025,0.0691449902164,29.1165,15.633,124.064083096,26.1558616639
126.200451389,0.00144714,-0.445999,99.4421194779,1.60512709646,0.0208858434297,0.00701489342496,0.423464703857,66,30.1104163293,-0.112178572545,0.423304,63.0539287143,0.42347453103,90.9170508998,0.0782018089292,0.423502,93.3863946798,0.609358,0.0315121072117,29.2542,15.7434,103.04072997,15.6179294904
101.733449568,0.00153441,-0.457351,95.4552452159,14.7234735992,0.0211716562218,0.0327453530385,0.435577817208,67,14.2015421813,-0.108091834902,0.435421,61.5806891975,0.435586363433,94.0230321722,0.150782756191,0.435593,39.9674834687,0.667356,0.0544484479501,29.4407,15.8114,107.116703821,53.7486484224
107.744044928,0.00155984,-0.464604,88.1373269714,29.3176568554,0.0213908511729,0.14719206359,0.443673774225,68,18.3616615807,-0.0516479002515,0.443444,58.8956320794,0.443684827798,91.0503683194,0.766365884761,0.443618,27.1969622622,0.662221,0.134559536039,29.5963,15.8965,138.83514767,52.5346803162
146.425714607,0.00155279,-0.47492,100.017455956,1.21812670137,0.0212195022158,0.0190282128139,0.4535474661,69,21.4212419585,-0.0540197348445,0.453307,63.4093423064,0.453558073801,100.096296864,0.0909812629732,0.453522,96.5345687419,0.647622,0.0245632267642,29.7551,15.9306,103.741808203,48.5745221355
130.812689359,0.00162293,-0.480969,98.1085140713,19.0367792501,0.0210158364952,0.142377810369,0.460069024923,70,25.3658646623,-0.0832200017096,0.459975,63.9078321555,0.460086080624,90.0755635997,0.977215235048,0.460243,34.0588054942,0.687985,0.138910958989,29.926,15.9947,150.040991999,46.8053362859
113.033364442,0.00156994,-0.488259,86.3864040922,25.773494891,0.0209379361421,0.0643887734509,0.468251859956,71,33.6620318993,-0.12578227265,0.468134,57.5311918109,0.468263312111,76.9694235294,0.675110487767,0.468333,31.5492131738,0.661723,0.0987451589587,30.1396,16.1054,128.755359939,14.9052269006
108.840318383,0.00167498,-0.494729,100.805572653,25.5168120361,0.0213344393069,0.3366599784,0.47525188314,72,35.2525982613,-0.0246691746705,0.475088,67.1607854881,0.475260220196,74.0660243171,1.13622793986,0.475276,29.6073882119,0.67285,0.239537550047,30.2901,16.192,150.129451982,18.1680732485
126.42834132,0.00199057,-0.49501,75.6465704117,35.6813511911,0.0241454085065,0.334456937491,0.478330713443,73,18.8391644814,-0.0634366510692,0.478159,54.18075036,0.478337619926,61.9897242179,1.64429473244,0.478328,14.3518998679,0.726431,0.294046627157,30.503,16.213,150.869759804,17.2616108944
123.875537207,0.00169007,-0.502022,87.672358537,33.7251444632,0.0217909282048,0.303820208888,0.482053344257,74,38.7090186299,-0.0207515908049,0.481963,59.8430244072,0.482059545196,70.0826553916,1.39409182197,0.482197,20.0987889356,0.671056,0.278432152433,30.6996,16.2811,156.608887305,2.99812961765
128.470972044,0.00196109,-0.505672,73.7335010539,39.0530314019,0.0237649806396,0.321584109072,0.486602933372,75,32.8845150602,-0.0565603981874,0.486595,52.5172531059,0.486603750639,66.4851269064,1.52414939373,0.48682,14.9352091568,0.683425,0.345253272043,30.8811,16.3516,155.906016287,19.1417124233
141.625237441,0.00180849,-0.511998,97.853284155,18.0680980437,0.0224173732409,0.105425555845,0.491994550017,76,37.3357151149,-0.0376413673256,0.491825,63.4332897191,0.492002421696,71.7968223732,0.415943742051,0.492102,27.2992747205,0.683744,0.0804475417946,31.1349,16.4088,120.531818294,25.055429532
167.937147295,0.00191324,-0.521191,102.648672258,30.7041738434,0.0227458667088,0.46051151892,0.500129003587,77,43.0135126796,-0.00233944065792,0.49999,68.4640448553,0.500132671128,90.0681786839,1.49284401491,0.500219,23.3302729504,0.667995,0.321882649864,31.3256,16.4647,168.020608472,20.8812869353
128.335066795,0.00178814,-0.529709,106.541818513,21.1474086852,0.0220552774552,0.352026263757,0.508538357566,78,27.5466938993,-0.0683235222149,0.508441,69.8233403713,0.508559590557,95.5058177433,1.05148399331,0.508712,43.1795984977,0.6906,0.286449720417,31.5394,16.5339,151.523416453,27.3569158598
135.51740122,0.00240804,-0.53496,101.639513047,21.9940769648,0.0246558811746,0.241662189059,0.515349744767,79,43.2358749217,-0.0705039764713,0.514933,66.5422700087,0.515360040365,72.6154887061,1.32965155927,0.515162,42.7327489743,0.715356,0.210785404285,31.758,16.573,165.898290428,5.54804604437
154.542460281,0.0019582,-0.539992,89.3178126073,23.2713821646,0.0219684650192,0.119250521855,0.520213383517,80,29.5100277185,-0.0796401504752,0.520004,59.9256400203,0.520231943774,95.34187235,0.403065336122,0.520262,38.7669189258,0.760703,0.0954287725777,31.9211,16.6166,119.466024335,38.8617488973
134.015538577,0.00199534,-0.544375,111.701929819,24.7664601733,0.0224264136053,0.498231146546,0.525361782479,81,21.078351742,-0.123906994754,0.525133,72.5798815353,0.525383362198,92.7871807097,1.28070859666,0.525415,34.4775889183,0.710991,0.310678379129,32.0979,16.7064,158.768306383,56.1289712526
137.511954662,0.00226905,-0.549305,101.252897281,19.5506752505,0.023665378541,0.28558866887,0.530910635405,82,37.9316311394,-0.0665551489672,0.530739,66.8071395066,0.530964465659,73.3175762991,1.17258970665,0.531095,38.7317841934,0.732359,0.238461084629,32.2684,16.7817,145.792624221,11.6465843339
129.901365789,0.00194892,-0.556298,105.136474571,18.4915150837,0.0216771378821,0.460956177353,0.536845564064,83,31.5584697781,-0.00527394276613,0.536709,69.7451706519,0.536897569335,94.0805270188,1.22935982573,0.537129,37.3181202847,0.693491,0.207576748427,32.4695,16.816,150.245315712,29.1083202476
139.048147284,0.0021399,-0.562711,95.097029074,26.2068822164,0.022378602631,0.461573921104,0.542394219569,84,31.2577667647,-0.0167792694919,0.542204,64.7653669958,0.542445999283,102.706992401,1.01471330812,0.542606,24.817735471,0.682543,0.19884328825,32.6869,16.8683,140.832769333,23.9599827907
128.636355109,0.00216878,-0.569259,97.4259256429,25.8553848389,0.0226435579865,0.492773472512,0.548560905576,85,33.471655139,0.0511269661242,0.548394,66.2988881062,0.54863892091,86.3742275815,1.17120133775,0.548848,25.2715502436,0.691208,0.205474401416,32.8831,16.932,144.311451469,2.57397464689
131.142072388,0.00215632,-0.575742,102.01660715,23.0763933234,0.0217777020725,0.481139392267,0.555504776158,86,33.0127949723,-0.0136519151617,0.55532,68.2537611034,0.555548228672,87.413119528,0.906798946147,0.555727,26.1228129588,0.710717,0.175631217146,33.0622,17.0237,145.357555513,21.8350955764
140.143627357,0.00223572,-0.581962,96.4516717815,20.5844998097,0.0226425935738,0.443455545688,0.560537819457,87,32.6630115293,-0.00254069942042,0.560269,65.8056831602,0.560581785652,80.1270950912,0.759040264967,0.560715,37.5678123266,0.724724,0.130046882028,33.2659,17.1021,132.119986593,10.4461889315
74.3231750857,0.00244939,-0.586501,59.8523916908,8.20895619255,0.0242717779724,0.421470784793,0.567350024913,88,17.3672556464,0.0158941172415,0.567303,48.5485146441,0.567414910728,60.3158332964,0.524862535085,0.567708,13.8903797364,0.794751,0.077061646527,33.4201,17.1129,74.5436653379,4.53278490913
78.5997045101,0.00244472,-0.589466,57.1261362021,12.2190947704,0.0241713235414,0.398059772489,0.569355271518,89,6.12653156166,-0.0139778508659,0.569306,46.5196918105,0.569429350798,64.691346826,0.526528754438,0.569637,9.62048082323,0.773631,0.113604592518,33.6317,17.1184,68.7609350866,47.4560242185
73.0390995798,0.00258101,-0.594424,66.1955831144,5.41373882984,0.0249109846034,0.489965845187,0.574336358999,90,13.1688282402,-0.0189097738343,0.574123,52.9800282361,0.574382245405,64.4576636695,0.569231989012,0.574491,12.4813665752,0.809562,0.0506943206723,33.7758,17.1637,76.5836504619,2.06116473358
70.4488045844,0.00250885,-0.599925,64.1844042903,3.79379656296,0.0245303102498,0.467416038089,0.579300192598,91,12.6037320196,0.356950988613,0.578882,51.6675062081,0.579331786045,61.5890097245,0.547832916091,0.579264,53.4001024271,0.769367,0.0413991442657,33.9797,17.202,74.0645669046,10.9822179355
69.3319790655,0.00243797,-0.602099,65.8002689707,6.93727859603,0.0235910031961,0.480970190981,0.582578679635,92,14.6613471146,-0.020541179276,0.582278,52.5530453278,0.582630749242,59.6666684799,0.567745199731,0.58273,10.3934730188,0.855432,0.0647291475629,34.0954,17.277,77.4434007973,6.93982459145
74.528525633,0.00272968,-0.607016,64.3313615079,7.51261636692,0.0251702261791,0.456159289482,0.586551980885,93,15.1398861507,-0.00507491016799,0.586429,51.4820195412,0.586593663093,60.3256950668,0.554985251269,0.586866,11.0662995341,0.854731,0.0756520862372,34.2744,17.355,75.6295488746,11.4456603939
71.4518872052,0.00277304,-0.606538,57.670406574,18.1745026744,0.0251783691299,0.389163643867,0.58646341147,94,25.6914706707,0.0526601170377,0.586445,46.4532673045,0.586537646592,44.2274476404,0.562617986813,0.586867,20.1918409576,0.861375,0.159142998887,34.4411,17.4696,78.3842631983,2.29499896443
96.7383775062,0.00293638,-0.606049,73.1221398089,18.7096658183,0.0270866773166,0.416309321106,0.587700953862,95,17.8251975021,-0.0100164818268,0.587539,55.2958069759,0.587748409694,62.7103592864,1.15692501883,0.587899,24.6903442771,0.766074,0.189955460952,34.5869,17.5367,122.01878257,5.58533930773
135.621097499,0.0026918,-0.6108,88.1990436026,26.546089833,0.0255466837685,0.513648532098,0.59088556612,96,25.7904605398,-0.025354871351,0.590787,62.8708742925,0.590940835545,81.1883323401,1.43445180231,0.591223,25.5936412137,0.757727,0.272774107644,34.6793,17.5656,157.741782096,33.6958853195
