AverageY,QFunRegParamNorm,AverageAbsQYDiff,AveragePolicySurr,MaxReturn,StdReturn,AverageAbsY,AverageQ,AverageForwardProgress,MinReturn,AverageDiscountedReturn,MaxForwardProgress,StdEsReturn,MaxEsReturn,MinEsReturn,AverageQLoss,AverageAbsQ,AverageReturn,AverageAction,Epoch,StdForwardProgress,PolicyRegParamNorm,AverageEsReturn,MinForwardProgress
0.149750129004,14.5983,0.0338780652156,-0.183597,214.860261261,84.451060919,0.295977423876,0.149779,1.27691856743,-66.8571341016,18.3599145468,2.61179494127,25.2614949197,140.401547258,75.7930318596,0.00287365,0.293502,80.871731433,0.630215,20,0.841897600372,18.5954,99.1916873118,-0.201239604847
0.192976250288,14.917,0.036680235608,-0.22642,21.6290074626,10.6563393116,0.334333468435,0.192985,0.225564678188,-44.9316784921,-1.422244974,0.791056181263,45.4582822465,136.368203392,25.8652228367,0.00337259,0.331575,-19.3782094386,0.559276,21,0.157745252555,18.7509,103.481079744,-0.0414153309294
0.233874036915,15.2007,0.0394485420762,-0.274373,129.172893772,34.9939189648,0.373059400356,0.233942,0.831245648943,-37.2583794696,17.6707705197,1.72239497771,20.3075117816,41.36280149,-10.9761190941,0.00391851,0.37047,46.5792891163,0.498108,22,0.368912992747,19.0732,7.25569415622,0.0124306935607
0.271615733559,15.4978,0.042881185957,-0.31017,6.78092883772,8.71233726864,0.411570635184,0.271618,0.12567941667,-39.126974827,-3.21126946376,0.439928136634,34.3036472289,66.1124415749,-18.7344662012,0.00460227,0.408649,-22.5028301191,0.469056,23,0.0944017866283,19.3504,36.4591441028,-0.0528679651991
0.318314116184,15.7897,0.0454843075767,-0.357201,320.74695825,57.5931807697,0.45353095576,0.318309,2.82468841507,-27.3121056623,57.8908795593,3.72132034415,59.4733508215,75.6652448371,-66.1825789413,0.00518566,0.450551,232.512263356,0.64653,24,0.595127415877,19.608,17.6585855774,0.0688620743757
0.368476071469,16.0692,0.0486681530099,-0.402294,110.791667761,23.2050889467,0.499813187125,0.368435,1.25075346662,24.152486889,30.2697740495,1.61028891052,52.4356269585,153.927653424,25.8082084829,0.00613491,0.496593,72.2443543824,0.716911,25,0.224759060826,19.8354,115.635419743,0.782463907228
0.414794761644,16.3429,0.0507383241549,-0.448165,296.782049811,28.4300906093,0.546557812235,0.414718,2.7882735021,168.284949921,72.8711634067,3.50888560965,28.4633849779,143.071791893,68.6427441424,0.00659757,0.543109,222.803421364,0.741645,26,0.283226517898,20.0633,112.599482437,2.25042245466
0.46989496398,16.6101,0.0533129948369,-0.495628,195.417934616,36.9527485327,0.596343836778,0.469837,1.37366518745,19.744124539,36.3876692488,2.54065919549,36.3530609728,157.271022454,61.2606022771,0.00741109,0.593015,83.6557189318,0.746603,27,0.385120480725,20.2143,121.428084173,0.6983603378
0.521098948469,16.8959,0.0567112656574,-0.553401,233.382722847,39.3245296386,0.648402066331,0.521094,2.39172701861,83.5658801271,59.0284399114,2.98438306507,28.2732363205,187.405438549,110.145731712,0.00823091,0.645212,175.255005655,0.846801,28,0.418351188879,20.3163,141.607820752,1.42744852008
0.574395643367,17.1674,0.0608672360123,-0.616421,189.565093705,41.7254938054,0.6965376107,0.574387,0.979357683046,-5.0994261782,18.2166855763,2.43199339109,50.1916469956,158.224342311,18.88191022,0.00978524,0.693235,51.2599690499,0.683862,29,0.42868591012,20.5369,86.6882736702,0.395850768567
0.629339282446,17.3729,0.0627834095127,-0.667929,329.905194185,69.4117912928,0.745749983734,0.629343,1.76422480158,39.5658916809,50.9888420146,3.84238820913,69.1794690592,215.846918706,23.0157166665,0.00994168,0.742659,114.674839132,0.844682,30,0.670119924304,20.7089,121.167958872,1.03535580013
0.691017977784,17.5703,0.0658217620007,-0.731964,332.352147251,47.1538402001,0.801557972912,0.691064,2.76227264568,131.832020711,59.1610383338,3.88150188696,51.4651676987,203.530245692,63.9648232393,0.011156,0.798841,218.997913817,0.753945,31,0.473624004506,20.8173,121.131251782,1.84953997723
0.757093303765,17.8274,0.0687858646035,-0.799073,318.270089583,63.5597416033,0.858343629171,0.757228,1.84457330284,34.9316189209,45.1768246877,3.73089563945,104.304915531,273.542073224,-8.86207240951,0.0120911,0.855969,137.821137487,0.762633,32,0.639906810174,20.9802,102.270547909,0.850774628725
0.815005924363,18.0603,0.0724735080385,-0.865908,308.225423626,56.8710049241,0.913889742719,0.815157,1.9289093886,49.4004743282,41.5338712873,3.67335704968,28.282737511,18.9214252673,-47.5543344918,0.013686,0.910846,145.174263982,0.795546,33,0.578569424249,21.2132,-9.05249549213,0.948107077934
0.873647261705,18.317,0.0766389291349,-0.931076,379.910328432,51.8498849811,0.965437445534,0.87378,2.87509678522,114.83752176,64.2080637049,4.29977479579,41.757563448,120.537210385,20.4649575449,0.0150471,0.96201,240.116153315,0.798722,34,0.523908221438,21.4512,80.4496497294,1.62949667448
0.93634756504,18.5066,0.0786074386692,-0.992669,198.121877137,35.4312736962,1.02267604366,0.936453,1.95205721437,64.161861962,42.6713058967,2.4737859732,28.8770629965,121.869715567,52.0964024242,0.0155413,1.01929,144.524339272,0.774966,35,0.364767771799,21.5594,79.4920229336,1.10769076263
1.01108060532,18.7062,0.0814633949849,-1.07178,256.491377688,64.4223702977,1.09191613062,1.01118,1.4553665141,-4.03498138697,33.8924593851,3.08344554861,37.9470661967,181.73987271,76.6934836167,0.016925,1.08849,95.5617873262,0.802374,36,0.666546454763,21.7198,134.131443228,0.463843532001
1.07896346649,18.9467,0.0831366641427,-1.14087,281.902072994,61.2193840342,1.15749889544,1.07889,0.893930459509,-87.9714443884,24.0889247297,3.29956565479,62.4135228739,108.441182002,-64.0477661007,0.0173377,1.1538,43.4961696686,0.756018,37,0.614837160906,21.9178,13.8480634353,-0.387114672689
1.13834100554,19.1654,0.0856302198109,-1.20049,170.042079306,63.2383758121,1.21554662539,1.13813,1.28698744924,-50.9962531413,28.8820784706,2.32124904557,55.0815459281,69.0483578941,-76.9923774465,0.0186831,1.21182,71.8002180679,0.785748,38,0.660601600864,22.1608,15.0741374143,0.0537191634128
1.19357828871,19.3628,0.0864774361521,-1.25462,223.80718988,74.069539155,1.26689631441,1.19372,1.13283502983,-54.2573101154,26.3955403336,2.82591234418,47.4436494931,120.024964159,-5.03355211306,0.0184314,1.26342,60.3430408094,0.769646,39,0.769080392761,22.3042,55.486080912,-0.0876212465063
1.26271623354,19.5937,0.0898372887795,-1.3261,237.525248375,80.3376503683,1.33185610809,1.26251,1.65408405091,-5.72481746043,41.3351262417,2.93123480387,64.1223247639,154.127180789,-22.0456085105,0.0202403,1.32813,110.329260623,0.766527,40,0.820800437119,22.468,51.3164462624,0.495621505513
1.34226866765,19.8203,0.0913575293949,-1.41026,203.907835741,44.4526877725,1.40500368792,1.3424,2.05901053916,25.8680516987,43.5017093433,2.64200057708,45.7383387906,160.960733542,59.2276671037,0.0205035,1.40196,145.076865605,0.856404,41,0.432684420312,22.6561,110.82155225,0.907025350466
1.41764976433,19.9794,0.0943969902051,-1.48279,273.728932163,71.7506191501,1.47665048371,1.41741,1.83284556772,-27.7712261971,38.2248903805,3.34410892953,49.9394381089,128.391676167,6.12090527401,0.0219194,1.47314,119.282457049,0.875041,42,0.722447877645,22.7786,49.287068303,0.240998298864
1.49988814871,20.1724,0.0952914307276,-1.56698,184.131849694,60.5548963358,1.55302713837,1.50005,1.08969913986,-74.7694171809,33.1337758847,2.4694295935,100.384976631,211.013119064,-67.6525323038,0.0218487,1.54973,44.1642230999,0.86283,43,0.594117384978,22.9494,89.4373283999,-0.0761294718694
1.57822778353,20.3102,0.0987816798935,-1.64465,137.739478764,74.4726955435,1.63065599117,1.57814,1.09849425878,-140.802000633,10.4664474338,2.03582575006,77.4901110623,153.018620175,-51.8474413027,0.0240626,1.62713,46.7872234766,0.878398,44,0.750637304323,23.1284,77.9772263195,-0.82010402639
1.65932438271,20.4771,0.103352047786,-1.73408,211.245102471,103.491661648,1.70860056055,1.65925,0.454925590645,-184.981917042,-18.488570788,2.76873525796,62.6232966309,191.911774056,24.9614518539,0.0258232,1.70519,-20.8892206379,0.901608,45,1.05624029962,23.2883,102.065266128,-1.24147270918
1.7407848903,20.6066,0.105211210937,-1.80529,187.151121552,97.6568994176,1.78280957409,1.74076,0.500833474734,-287.81747985,-13.3649372565,2.53609336153,94.0135922305,175.096221655,-73.4613950779,0.0273662,1.77978,-16.6089338491,0.892062,46,0.979881410187,23.4226,49.9913965932,-2.19655098239
1.81319435034,20.7706,0.106910527207,-1.87287,238.77602177,109.962450397,1.85260052058,1.81324,1.54706152903,-239.51732538,31.5773487596,3.01220263412,65.7582174465,224.679447431,61.4811018235,0.0283438,1.84975,93.1621618037,0.830686,47,1.09233987803,23.5161,123.643938491,-1.72849277124
1.88000604153,20.906,0.109635516531,-1.94014,106.474024207,25.4283565394,1.91740715953,1.87988,1.17439432488,-2.72421539453,37.1618237185,1.71848547654,37.4920586959,137.413322118,32.8574213159,0.0296937,1.91473,51.6674891921,0.882921,48,0.257155619801,23.6032,84.1686757811,0.632369312375
1.95272202811,21.0098,0.110767826396,-2.01283,179.215482449,43.4163603933,1.9859743209,1.95263,1.151103641,-2.32013746224,33.7883508826,2.43451621189,22.0635557769,130.076519349,67.7885486441,0.0306015,1.98373,47.847357913,0.915444,49,0.42288702658,23.652,98.0957817399,0.657361941435
2.0038250708,21.152,0.113597413872,-2.06641,206.539004554,54.6332484506,2.03727470846,2.0037,1.25720789009,1.57343735927,41.2924521376,2.65142190738,32.6102511915,98.6332294012,21.7169587655,0.0329367,2.03456,61.9306509941,0.87957,50,0.535332960083,23.815,56.8436996702,0.671523347705
2.08644259477,21.2757,0.115094303092,-2.15277,109.170436979,23.1517250506,2.11590026913,2.08629,1.18662357936,-4.10087058419,39.9140007266,1.69405563299,14.2172985235,107.880097545,71.0251814695,0.0332143,2.11369,56.3413789352,0.868256,51,0.229511518281,23.9208,90.4486807691,0.582065683779
2.15013510424,21.382,0.113770487016,-2.21303,78.4731744379,18.4859906383,2.17658192504,2.15042,1.02437069213,-6.82569744479,33.0742735407,1.35524633762,42.9672161068,110.145255102,-5.77400970155,0.0315175,2.17488,45.1177708667,0.783343,52,0.184471756179,24.0562,42.9336570273,0.505151206969
2.21667323419,21.4786,0.115145190355,-2.28179,100.340558402,26.2681536761,2.240679367,2.21676,0.810437589915,-31.5040571948,22.8781345545,1.6385942559,15.0733612733,108.57045693,67.1018779786,0.0331656,2.23832,17.9708307203,0.85861,53,0.266347301101,24.2118,87.587030526,0.303006780401
2.27518248679,21.592,0.116388120025,-2.34161,116.312046506,48.8469532554,2.29650208216,2.27517,0.542568886865,-85.0155223398,24.0019849673,1.72285075819,14.76485785,101.303831944,61.4247245479,0.0329853,2.29492,-7.60214852168,0.80071,54,0.468905850835,24.3421,85.6455208515,-0.171801095509
2.33996719064,21.6977,0.116711218452,-2.40662,81.0914373407,25.8204928964,2.35879205134,2.34041,0.926274882061,-37.3924039322,30.6128018006,1.42320393252,54.2139189362,114.205514569,-38.2426521449,0.0324335,2.35705,27.9924696137,0.841481,55,0.248344321535,24.4922,41.9378843905,0.296242313907
2.40589487822,21.8155,0.119320815102,-2.46793,121.639387425,37.9601184376,2.42315385629,2.40609,1.15058814068,-102.653683619,33.6332350518,1.86971129973,98.8752266204,279.507354832,23.3910959809,0.03552,2.42154,51.4193951881,0.848376,56,0.374266809072,24.6561,114.440769666,-0.371806609342
2.458876517,21.956,0.120867842973,-2.52176,190.048730673,94.1882664126,2.47361302401,2.45915,1.27416201461,-85.2255493739,28.532610139,2.54725189801,32.9923863668,86.080930263,-5.66775846204,0.0369621,2.47214,61.4374401158,0.88409,57,0.93350824365,24.8188,43.0857826255,-0.197580671326
2.5226310167,22.0514,0.118357357815,-2.58313,257.638115492,67.0399812994,2.53612147549,2.52276,1.68269491537,3.8070998673,46.5796546406,3.33627024918,51.3873925023,132.286061681,4.05836988054,0.0345378,2.53484,102.238316354,0.883534,58,0.691942441674,24.9151,73.722736696,0.690842016923
2.58347399581,22.2363,0.119257348299,-2.65083,56.0199373589,23.2090776695,2.59460386153,2.58389,0.872061366725,-19.6628042474,24.1093637124,1.2447824139,28.7950937275,126.629125284,45.4348960952,0.0353254,2.59379,19.2152152793,0.918032,59,0.231313075869,25.0458,84.7430065502,0.484479402691
2.65073527204,22.362,0.121197489076,-2.71912,248.821589054,43.9392563731,2.66092598385,2.65076,2.15530999437,55.2257019687,61.9702154317,3.10620424374,43.9180422587,179.867665831,60.6538756049,0.0372117,2.65975,150.156952463,0.911868,60,0.433865425879,25.1335,110.165277351,1.24448617899
2.72237498784,22.4541,0.121463139127,-2.79949,195.595883086,72.5939219915,2.73014389096,2.72276,1.10877442124,-90.8830120298,33.9847640927,2.61512705476,23.6597830383,98.8833350284,41.3542188274,0.0368284,2.72951,43.2552219412,0.911025,61,0.711139840875,25.2146,72.6944733023,-0.189563765386
2.79574352835,22.6128,0.122468300045,-2.87078,220.917808292,77.8530750982,2.80246502324,2.79552,1.27383217886,-81.0638656546,45.2480463167,2.92648567804,40.2141371881,131.97897126,26.2272645241,0.0388544,2.80145,55.5984617616,0.911038,62,0.782136395672,25.3219,68.6005616938,-0.100834296772
2.85262051309,22.7743,0.121565828253,-2.92897,209.481200499,77.3086188316,2.85735987094,2.85251,1.24984684735,-72.1527626304,33.5885560706,2.7251830977,18.6040488259,79.9355311799,28.9752750362,0.0378167,2.85667,56.8761253,0.898664,63,0.752422462921,25.4056,58.7007537037,-0.00990140763302
2.92664572949,22.9281,0.122961203468,-2.99903,204.015134721,46.515136643,2.93112536252,2.92693,1.53184786976,-40.3533850348,48.4564658279,2.7475530941,32.6421197494,129.891582838,49.9699799556,0.0386281,2.9306,84.2213240744,0.914969,64,0.465362570965,25.4978,80.3416650923,0.294537011294
2.96942384514,23.0909,0.123894637694,-3.04134,273.021983379,76.2753006443,2.97337924068,2.96916,1.98968157597,-47.2068941159,54.310139303,3.40370240202,34.0270148456,83.6464886734,0.947573837818,0.0393409,2.97266,133.12867386,0.898358,65,0.762554011942,25.5828,38.9965737138,0.256981987609
3.04874890745,23.2077,0.127263060941,-3.1286,219.886502034,35.5880827715,3.05211628519,3.04903,1.53914775798,39.39604227,47.5434731432,2.85929224066,31.4750116036,164.142176441,79.204587835,0.0429253,3.05192,89.1543279461,0.920414,66,0.353104193712,25.6419,116.887585161,1.02308361783
3.10966674174,23.3231,0.122610508484,-3.17956,124.892535679,21.9338215469,3.11230209729,3.10975,1.20010326346,16.5291667455,35.0449469777,1.92190154006,34.2670652671,115.502552639,34.9284787329,0.0386979,3.11205,52.263193421,0.945162,67,0.218646283958,25.7007,75.590404447,0.833113110464
3.17322406711,23.3971,0.12304622458,-3.23643,83.8875091869,20.7352983539,3.17600430844,3.17351,1.15274306276,-13.3867445275,39.1670054948,1.50417240603,33.7706946958,124.397424909,34.4316870429,0.0393442,3.17591,47.5604277132,0.929953,68,0.195609353747,25.7739,77.9267495536,0.563082262248
3.22087817475,23.5354,0.122702558734,-3.28044,89.2125000025,24.61330775,3.22267015039,3.22093,0.859613920108,-28.1610696086,24.1978733949,1.55709962576,27.9115072937,138.482695809,66.5063158618,0.0390457,3.22233,19.5380843575,0.932479,69,0.24467314105,25.8466,113.871564146,0.393321411142
3.27080316413,23.5968,0.123512306437,-3.33686,70.7915461215,19.5814941524,3.2724621301,3.27092,1.05268805182,-6.4094611665,30.3934427247,1.38865737331,35.3532538909,170.024820644,83.3412750807,0.0403368,3.27221,37.3902629916,0.947837,70,0.194862851291,25.9021,109.447019289,0.610305528836
3.34084466196,23.6721,0.125071076135,-3.40879,85.5872810688,20.1496484223,3.3421412377,3.34099,1.04896075352,12.2619866773,32.4899882475,1.50113092742,21.5596787049,122.52562185,65.7261837653,0.0411008,3.34207,40.546261072,0.910425,71,0.199957459841,25.9805,97.3085997734,0.761173027977
3.401130454,23.779,0.124924571526,-3.47145,155.588154873,28.6319635931,3.40216718474,3.40129,1.65303561205,42.5641082835,46.9974589639,2.23624636922,40.5310420034,178.13247073,75.9652858183,0.0411709,3.40215,97.2282809174,0.937983,72,0.294543468541,26.0706,109.438693378,1.09352669373
3.47686112223,23.8741,0.1254591917,-3.55294,345.500232228,69.0300024693,3.47782443925,3.47688,1.89332475516,-52.7238076396,43.697852661,4.16675213479,25.1985737148,139.966243745,71.0885908223,0.0413545,3.47759,120.079807624,0.888376,73,0.691132549549,26.1372,107.635183659,0.258203345818
3.52402480747,23.991,0.128165025707,-3.59584,379.670278518,102.563461983,3.52499253806,3.52403,2.15720737226,-29.3980246888,55.6385621755,4.54739371279,69.1941145261,181.545595286,2.57934303351,0.0432065,3.52479,146.497213552,0.870256,74,1.031013147,26.1931,119.596582346,0.378417790109
3.60335619241,24.0516,0.127373968398,-3.67567,189.452915503,56.3956079472,3.60406515465,3.60346,1.13075477377,-73.5068236616,32.3083406761,2.57212521155,38.3031449521,187.863615257,93.665065936,0.0421742,3.60394,45.9088812381,0.873851,75,0.562188715229,26.2866,124.937069884,-0.0528222556809
3.6515416616,24.1929,0.128858239068,-3.71646,282.061253805,68.2505655054,3.65208730422,3.6516,1.71756885704,-18.1748529355,45.2649177671,3.48925580879,31.8963978048,66.2931979497,-12.958841362,0.0441454,3.65197,103.733921949,0.888148,76,0.672085565491,26.3651,41.7722485052,0.448718258478
3.71450887892,24.3067,0.128516228007,-3.78913,239.357806644,62.3109098323,3.7151626602,3.71488,1.86506504566,-3.90098786525,56.1282720513,3.03964494796,48.5931252827,167.16671822,40.7086134101,0.0437925,3.71528,115.782618455,0.906465,77,0.598969518035,26.4461,85.9243233333,0.762121671291
3.77881873284,24.48,0.127678614603,-3.84351,246.413579779,63.7819856447,3.77936527379,3.77899,1.81075771641,-50.1432970469,51.3959324376,3.18809395083,59.0769804875,158.016777626,-7.66371191888,0.0420709,3.77943,110.269842303,0.911543,78,0.653273560173,26.5235,79.5001041061,0.118831677399
3.83297412294,24.5954,0.129903645991,-3.89889,203.037598134,65.2471227586,3.83355337488,3.833,1.58819341664,-107.496629298,40.6829766007,2.6556001653,68.7180707867,246.344869207,52.6279008115,0.0445324,3.83347,96.0417123917,0.900755,79,0.649616483164,26.58,154.796544177,-0.416856106213
3.88815522059,24.7666,0.12972710133,-3.95895,224.675322186,67.3825600836,3.8886244692,3.88858,2.00766857454,-26.1227612652,56.0372375793,2.95435174682,36.9339690288,161.108070956,66.111746676,0.0443829,3.88892,127.198504666,0.91979,80,0.660339988034,26.6122,109.595453411,0.491906704412
3.94274888808,24.9429,0.128701657793,-4.00886,300.241922897,67.6852954328,3.94319569148,3.94312,1.72917174731,-7.04859991269,46.5505188081,3.64546608098,43.1805419421,140.869774915,29.3473721845,0.0434296,3.9434,106.684845826,0.866594,81,0.67998981561,26.7233,102.577727497,0.599355981735
3.98877288207,25.0963,0.130377133286,-4.05771,234.745387642,57.6803559374,3.98906790433,3.98883,1.76699634388,-35.1337875068,51.8262939511,3.02622563698,55.8233009747,192.716851275,60.3356030025,0.0453281,3.98906,108.875038357,0.913132,82,0.570365561469,26.8386,127.873699077,0.325989062282
4.03755099333,25.2238,0.132677657036,-4.1044,74.1893654463,56.828819022,4.03784308267,4.03782,0.402487795563,-137.507875587,5.31806557401,1.5384720276,53.9493059743,164.376380241,35.2986279051,0.0471041,4.03809,-33.4376593189,0.91872,83,0.560090326388,26.8547,92.715602645,-0.635553839328
4.08665303573,25.3406,0.133909619034,-4.14382,215.601123072,61.5448187316,4.08686551492,4.08664,1.36122343656,-43.004434606,39.1886058411,2.86668970809,50.9517860659,125.461079447,-3.67923973312,0.0484053,4.08674,67.0233082241,0.914615,84,0.626273529092,26.9416,43.0458341205,0.25263933535
4.12205484952,25.4222,0.134624908831,-4.18325,490.132644391,134.002115936,4.12230717157,4.12217,2.36599908416,-35.7430651213,58.7052522282,5.57866440537,16.7535333724,87.9578754533,46.5817761714,0.0501777,4.12231,164.891205174,0.885809,85,1.2967689007,26.9919,60.2499241648,0.404232201016
4.16968867416,25.5891,0.13441763125,-4.23636,235.106041732,65.1131500292,4.16986344272,4.1696,1.27437740889,-47.8006393339,32.4477401857,3.03557519303,42.9015038981,129.067077548,18.599018558,0.0488228,4.16972,56.6674618351,0.896236,86,0.646376706841,27.0221,56.1415729445,0.234487560893
4.19163082111,25.6809,0.13616066589,-4.2531,104.281660648,43.8664357563,4.19179453541,4.19165,1.00857765216,-40.8676065022,31.9704313155,1.77405336419,35.5920337896,84.5365070349,1.27080860035,0.0511527,4.19174,28.8532957896,0.877619,87,0.442498697478,27.1162,38.1499126676,0.291531742644
4.24386827631,25.7829,0.137585408846,-4.30914,328.630456327,63.3509961649,4.24406829891,4.24376,2.48138166919,54.0030741739,61.1417028783,3.98854606036,92.2936849755,254.307992287,11.7261207239,0.0523531,4.24383,172.562043583,0.896871,88,0.621537298612,27.1528,106.059230766,1.22093954056
4.30073116101,25.917,0.140227131181,-4.36383,213.619758322,49.971225027,4.3008135116,4.30108,1.41262805928,6.43566327206,36.355169203,2.84492956021,27.9505692439,161.877904286,85.6844823866,0.054682,4.30113,70.2266979348,0.887292,89,0.496885764518,27.2276,117.769053145,0.748007692073
4.34309253345,26.0167,0.140082907853,-4.41323,180.971700091,38.9035089661,4.34326199967,4.34308,1.56305092501,27.2299385279,40.4226166053,2.49218440325,25.6819849465,136.145906083,70.1490293544,0.0545167,4.34315,86.9876475586,0.912809,90,0.387434850371,27.278,110.730435893,0.955676645093
4.38712292905,26.1044,0.139163530203,-4.45944,71.370118984,12.169259685,4.38717670819,4.38673,1.10228872891,9.82711465604,30.4834073732,1.40831696287,67.2945774572,211.487380401,44.3704592905,0.0537479,4.38677,41.3074113677,0.944004,91,0.11819705778,27.3355,98.2759784055,0.80016596956
4.44763475839,26.1702,0.140064028075,-4.51591,133.045626967,32.9670201425,4.44766119607,4.44758,1.27528706025,0.80700263188,32.9086072772,1.99286673052,25.8261675409,183.479903439,121.00735351,0.0529669,4.4476,62.1510826295,0.911738,92,0.333776439421,27.3968,138.883026672,0.666803221532
4.50083091753,26.2752,0.140224945758,-4.56242,198.264793291,31.4150573482,4.50084472398,4.50099,1.90631213717,21.823351311,46.656794955,2.62653656489,27.1895351956,154.07897857,85.4759287619,0.0551564,4.50099,126.891838048,0.895508,93,0.318657852725,27.4544,125.093494128,0.804128414149
4.54980181385,26.3484,0.142203771485,-4.60709,218.612493517,61.1335209914,4.54981221168,4.54987,1.53427619698,-26.2574601678,46.1975201707,2.87202069276,32.8225796848,183.371379091,91.6280532615,0.0565894,4.54987,85.5293212271,0.88781,94,0.60286706138,27.5252,141.620330331,0.430915688478
4.58288508594,26.407,0.141712629374,-4.6502,202.762394778,26.7181072103,4.58290430255,4.58294,1.82076884301,49.8133579097,48.7858737183,2.69071873503,22.5453370804,141.353804385,92.1926728699,0.0536821,4.58295,117.452497143,0.913028,95,0.271506273269,27.6029,116.998807751,1.1238040157
4.63714737866,26.4828,0.14319597316,-4.69588,214.782270793,48.20565002,4.63714737866,4.63701,1.95142058564,-19.0175115764,55.908945396,2.79962722569,9.60437697923,143.570152467,120.775353847,0.0558928,4.63702,128.989651429,0.913603,96,0.479093552315,27.6692,130.19793916,0.457188813641
4.68149242052,26.5803,0.142149327047,-4.74229,177.225488453,30.8582942021,4.68149406695,4.68172,1.78890077847,45.0090868762,42.4720506833,2.44073446211,33.9068363325,204.639462393,110.845570441,0.0549102,4.68173,112.061343609,0.919364,97,0.305596417749,27.7365,153.299386074,1.13058909261
4.70362222212,26.6398,0.143886808809,-4.76282,152.770053754,26.6658623054,4.70362768641,4.70344,1.51516170446,40.6745845615,43.7745880476,2.16140240103,19.9418752164,122.997470573,76.1607272907,0.0573777,4.70344,84.5062978259,0.896933,98,0.260673932095,27.821,110.688967342,1.05641569381
4.750178192,26.7292,0.142784764893,-4.80754,167.926965677,45.7504537238,4.75018338094,4.7499,1.27111653514,-23.82721386,43.6873088119,2.35481526054,61.7011335332,208.401783704,34.6081820863,0.056828,4.7499,56.7056946043,0.935114,99,0.457511876328,27.8646,119.716878325,0.484625110014
