MinEsReturn,AverageQ,QFunRegParamNorm,PolicyRegParamNorm,AveragePolicySurr,AverageDiscountedReturn,Epoch,AverageEsReturn,MaxReturn,AverageAction,StdEsReturn,Iteration,MinReturn,AverageAbsQ,AverageY,AverageQLoss,StdReturn,AverageReturn,AverageAbsQYDiff,AverageAbsY,MaxEsReturn
10.6769283757,5.76931,18.1395,17.0134,-7.59957,21.5773414125,19,86.2252990802,25.610784472,0.85279,71.9462080429,19,-15.3524075812,6.69816,5.77132814482,0.487689,8.61656075744,12.245426038,0.401036902236,6.71682850322,220.522294513
-0.493336534884,6.56704,18.7829,17.7565,-8.36335,41.3796594641,20,66.9822527577,98.2243744645,0.682592,92.5719121217,20,26.6060269278,7.48109,6.56958583943,0.512999,15.146083085,53.5731382709,0.406868962811,7.5013604142,208.58066131
-9.62639341612,7.38094,19.3767,18.3916,-9.13754,35.7864756007,21,45.9791175008,175.120072176,0.621851,43.3181278643,21,2.99984472075,8.2971,7.38305382096,0.609773,35.0354337876,45.9294777363,0.453186606652,8.31247441741,138.92567578
39.1122781331,8.21148,19.9723,18.848,-9.98949,98.8088906229,22,196.765846665,653.999014394,0.780518,106.583985301,22,115.56913027,9.12389,8.21507133719,0.771569,118.693652875,425.388417112,0.490736634642,9.13947039498,336.796048973
30.1262241693,9.2621,20.5575,19.3408,-10.9523,94.6650797579,23,238.507679329,982.753836708,0.737182,192.747806815,23,154.097070035,10.1534,9.26644379163,0.810342,284.443433932,747.412773021,0.51993853278,10.1687512123,531.315835009
57.0024600877,10.1189,21.2483,19.7477,-11.8483,91.7273270498,24,225.690752696,595.831517882,0.743568,85.4722543899,24,84.4411851754,10.9984,10.1231889542,1.17021,126.009038962,261.429236729,0.573670062442,11.0128144412,290.350100909
73.696450529,11.082,21.8176,20.1482,-12.7523,64.5815893522,25,206.727835172,396.827416662,0.772281,87.7319476039,25,53.4831475151,11.9582,11.0865984203,1.065,92.2051003918,117.249210581,0.585470817999,11.9735897621,314.868542818
73.3021612519,12.1093,22.4699,20.465,-13.8246,67.2409453142,26,225.706778809,986.307540422,0.730116,99.6759054204,26,45.4564455321,12.9555,12.1137686541,1.51213,265.110394534,211.99693736,0.662147445864,12.9695608596,350.296538726
4.77170187934,13.2237,23.1261,20.9774,-15.0102,78.1387229737,27,223.217538151,352.152225359,0.762106,170.222883447,27,63.9955044798,14.0393,13.2292820092,1.82463,75.7709827435,212.142173569,0.711534574019,14.0497207595,453.07342153
97.5800362342,14.4792,23.7593,21.3066,-16.2603,113.749346749,28,178.623089423,704.308066531,0.68091,60.5023224282,28,105.96131361,15.2661,14.4838233246,2.1629,140.707384137,382.157092883,0.777824220588,15.2759595399,246.624407409
73.8450297933,15.2216,24.4525,21.7259,-17.0771,94.3549011835,29,226.737946601,878.743848155,0.718015,91.4684073501,29,310.43027116,16.0181,15.2304529047,2.18154,232.150554436,682.614207555,0.795418196584,16.0269773155,350.879624614
132.24164824,16.5591,25.0402,22.3382,-18.4471,107.799449336,30,291.094186205,1122.53437332,0.673529,120.565416807,30,271.818649329,17.2913,16.5627079426,2.49896,299.371693163,611.761311164,0.853672791409,17.2946825345,441.790973909
-29.4961878323,17.74,25.6894,22.7254,-19.7512,114.558416752,31,281.325839033,975.983396748,0.648557,162.615573288,31,199.362056697,18.4676,17.7493588715,2.84632,242.633357921,386.22355343,0.896490797281,18.4747663001,438.957172982
97.2823413993,19.0495,26.308,23.1226,-21.0955,102.328762981,32,190.85646145,923.463373988,0.730452,88.7456863792,32,273.85753224,19.7502,19.0561225327,2.95933,185.721460158,495.152639046,0.956037926001,19.7569766182,319.043943169
11.7498898137,20.2752,26.8332,23.4919,-22.3783,102.562700468,33,218.769942932,942.908838272,0.695052,105.29296573,33,233.286805434,20.9385,20.2839388435,3.26971,313.804809902,635.847774738,1.01767187865,20.9472758269,328.479153498
27.8560297678,21.6269,27.5399,23.9289,-23.8605,113.401922302,34,210.187063498,651.778877622,0.674443,136.568667446,34,259.10296884,22.2204,21.6355069984,3.77372,82.3785557269,366.136240662,1.07993911522,22.2261043412,430.863775797
40.7693883703,22.9363,28.0911,24.2981,-25.2277,106.15707678,35,215.363581596,559.48584287,0.745705,163.924849309,35,170.88025295,23.4621,22.9442747406,3.76431,100.241908716,295.550857299,1.10987306435,23.4691369918,510.225969048
-28.5503678203,24.3029,28.6678,24.6693,-26.6161,98.7559763927,36,147.501596615,1103.36652288,0.724151,118.06737864,36,528.574214134,24.7885,24.3122271003,4.33698,139.937574818,953.723235182,1.15519348348,24.7942643011,320.383005923
8.05298184652,25.6036,29.2536,25.0361,-27.8866,108.038319804,37,178.786919452,940.16247973,0.683655,86.0905728428,37,110.308190934,26.0465,25.6146915995,5.21533,186.62914275,284.024410337,1.24823409858,26.0594326802,273.407170389
201.362959917,27.1099,29.8554,25.4058,-29.3691,82.3381233076,38,262.125849634,545.526958095,0.730955,56.9219860541,38,-5.77833163543,27.5257,27.1211742463,5.63532,133.82503692,223.577750048,1.30793864334,27.5387720654,366.589923661
28.8769810777,28.3033,30.3628,25.7329,-30.5888,89.2972175033,39,187.779599407,375.393800186,0.759597,174.599772669,39,-57.8445589682,28.7179,28.3132687604,5.48088,104.352175612,186.916972735,1.33134694552,28.7273766532,468.115945723
-10.7669363656,29.358,30.843,26.0212,-31.6681,97.8332574046,40,145.62698089,700.27022029,0.744019,110.41739161,40,61.0134455784,29.7349,29.3674826092,5.70987,114.400943467,251.509057595,1.36783920889,29.7396635557,306.654689501
-17.1198181703,30.6215,31.473,26.3706,-32.9204,56.4265516585,41,128.748040518,768.040486857,0.788199,115.049833334,41,8.74592907171,30.9855,30.6327332041,6.42815,169.08805798,159.830159094,1.45346234162,30.994461607,288.486374472
-10.070943742,31.9056,32.0348,26.6941,-34.3052,97.5555857596,42,107.213294377,347.322674645,0.743883,102.589309729,42,48.8526858398,32.2572,31.9161606272,6.53289,55.0875636864,171.859910852,1.48598389698,32.2644984441,282.139450897
-21.1061671799,32.8826,32.5458,26.9559,-35.407,62.028021216,43,131.290497937,1055.2399688,0.754122,145.928195406,43,-22.7149722803,33.2296,32.8952899917,7.60796,302.6212208,325.489937741,1.56820041626,33.2398913471,395.824317502
-1.25053911355,34.0375,32.9924,27.2153,-36.4805,98.1795031249,44,137.926000416,394.619300266,0.73368,161.196818115,44,46.8467121691,34.3704,34.0460580909,7.69617,94.5867257391,235.016634605,1.6093888672,34.3756758878,401.487807185
-21.1003525888,35.5218,33.4306,27.4879,-37.8929,43.0056026755,45,132.383399047,1018.67066455,0.8058,133.193820872,45,-28.1490100102,35.8535,35.5370430008,8.31346,214.872040743,148.740788221,1.68989846596,35.8678787061,367.533230523
-32.7313752219,36.554,33.8787,27.7345,-38.9751,1.97973012262,46,53.4980460447,184.858857962,0.802133,88.7744980843,46,-58.9648209324,36.8651,36.5654387979,8.23308,27.6185662856,-2.53880319425,1.71973150205,36.8735291091,219.147674157
-12.3209957235,37.273,34.2663,27.9308,-39.6144,44.9015513058,47,69.7035966865,1045.47429671,0.800002,98.6717036064,47,-33.9399750642,37.5942,37.2858907795,9.58788,436.222927462,551.622455677,1.7872707223,37.6063598941,257.315552324
-35.1738403321,38.3425,34.7459,28.1497,-40.7251,40.123582556,48,142.208138762,809.410329417,0.785212,135.456283635,48,-74.2176651418,38.6679,38.3596906436,10.573,137.590796782,104.249748987,1.882881144,38.6821270095,330.882573526
-16.971537749,39.2644,35.1857,28.4634,-41.7257,-4.54433557714,49,54.5036375002,187.912195444,0.826014,99.5688335409,49,-86.5088028174,39.5786,39.2748944241,11.5499,44.6291546644,-11.3220703337,1.9376217191,39.5904152276,255.101187008
-40.3815414666,40.1439,35.638,28.6702,-42.6584,19.5088901517,50,44.8489711736,829.893105926,0.82343,94.8515253344,50,-123.954275072,40.4698,40.1590949768,11.8086,132.140285404,67.3629785424,1.96658578599,40.4856740358,252.159883912
-10.2079686536,41.0696,36.0592,28.8384,-43.6302,59.7512259358,51,85.0329252566,991.300836267,0.781004,73.1384885301,51,22.1592760657,41.38,41.0838167586,12.0073,289.88901405,245.441727321,2.02457155025,41.388689938,178.745548996
6.33111996664,42.2735,36.4768,29.0921,-44.8078,64.3594974286,52,166.319674531,977.412707137,0.773411,135.503566173,52,-127.596842716,42.5888,42.2894863052,12.8119,313.355215156,312.965300523,2.11354540402,42.6080380845,354.186553407
-26.1196372511,43.4459,36.9209,29.2896,-46.0422,27.2300688039,53,117.510652414,877.207067962,0.781952,149.681989618,53,-139.673492568,43.7561,43.4606951163,13.7509,199.423221706,105.685413096,2.15071755214,43.7747926229,398.948956047
-3.57421020363,44.9657,37.397,29.404,-47.5696,37.4932469048,54,177.367516803,978.134237931,0.757469,247.964686254,54,-35.6875585293,45.2557,44.9777107103,14.2951,320.208137834,273.445440686,2.17445839025,45.2738747512,616.348758976
-5.1374979434,46.2815,37.7475,29.5426,-48.9551,94.1071581892,55,66.8457202837,976.457315177,0.81717,97.8777891442,55,-127.187400133,46.5356,46.2975999823,13.972,202.409462699,231.573578614,2.18562806565,46.5559097479,244.562923233
14.3613375045,47.2358,38.153,29.6966,-49.8489,84.2179927072,56,121.764074757,963.539011337,0.821226,64.2878598643,56,161.146183959,47.4723,47.2562181348,16.337,318.647619138,755.727105819,2.2887153751,47.4973046072,207.36275547
1.90678374406,48.8377,38.6306,29.8559,-51.4748,95.8841022246,57,232.399433142,971.733819721,0.8252,191.508558263,57,109.735824744,49.0505,48.8520372796,17.2646,335.982157416,514.237689409,2.34385608648,49.0679691407,444.106508865
-36.5284812372,49.8619,39.0077,30.0604,-52.6038,66.2959518775,58,71.379340552,953.859782486,0.701247,86.5317465152,58,-170.879580831,50.0806,49.875433255,16.0684,361.433941872,415.192944283,2.28823203575,50.0984813539,215.15639175
-7.37281198171,51.1136,39.4445,30.2835,-53.815,23.1367776595,59,92.5551341444,927.276331273,0.783922,77.7219677765,59,-114.599650959,51.3189,51.1372113143,18.5812,312.31573448,226.081452558,2.4253894105,51.3465244374,226.065626937
-26.2062862526,52.2489,39.8945,30.4611,-55.0593,57.7421258764,60,85.7213139345,449.348244966,0.815378,167.031293362,60,-25.5727555028,52.4531,52.2596483764,17.1166,108.728770385,153.099152835,2.43730004637,52.4659066519,479.326294676
-28.2368657717,53.5356,40.2478,30.6945,-56.3019,108.736188306,61,133.626229616,883.723395813,0.793781,107.354496137,61,116.696461428,53.7351,53.5531340797,18.4045,157.006040053,275.769704578,2.46098474287,53.7463707005,294.947270286
-19.127394568,54.6043,40.6371,30.9806,-57.34,81.932807037,62,70.4318673959,587.585631077,0.761223,67.1102556393,62,42.9528183258,54.798,54.6200299347,18.3037,114.591359177,247.954109266,2.49764648257,54.815622152,196.950699819
-36.9575418292,55.7453,40.9959,31.1,-58.5504,96.809142838,63,139.393308211,438.040446836,0.846017,150.600795938,63,88.5348164782,55.9218,55.7649841823,21.3001,88.4639454003,208.228806501,2.58814402053,55.9425775856,380.354285232
8.0332565982,57.2092,41.3945,31.3086,-59.9454,83.2549902443,64,131.360991086,521.076199181,0.770099,108.543816781,64,5.71451592785,57.3808,57.2326828247,22.4726,154.60180332,258.021398935,2.68854690006,57.3994434842,334.291228874
-1.30190655206,58.4364,41.7456,31.5285,-61.2917,28.8789632714,65,140.748905679,670.279059186,0.791432,154.931593192,65,-28.3461917768,58.5949,58.4554417779,21.7598,140.605659726,80.5862669123,2.66261024831,58.6134655496,426.056999587
6.05052286863,59.4447,42.0781,31.7728,-62.2651,133.216179647,66,120.238838295,520.394865681,0.807116,95.7709039534,66,120.985033089,59.6071,59.4597102643,20.6789,78.1369245394,259.896921761,2.6996976291,59.6122757617,326.673270993
35.6040246533,61.1002,42.4598,31.9796,-64.0316,114.64691603,67,213.836079616,903.068985133,0.82003,106.803266193,67,177.116994545,61.2449,61.1204512465,21.9857,158.556034081,338.480151279,2.73709588136,61.2567311067,308.61201643
37.3633878816,62.3422,42.8251,32.1531,-65.2849,67.4444858946,68,241.171443735,407.281107619,0.79556,160.585408389,68,10.5302334241,62.4831,62.3627938685,21.854,123.891732922,159.798247224,2.75755419431,62.4908163471,497.498538175
2.93400836626,63.4773,43.1392,32.3859,-66.3685,135.205353617,69,163.508988609,410.101843476,0.844657,127.170459355,69,138.348665552,63.6298,63.4907412093,22.1884,66.9319390731,285.249228799,2.78485543991,63.6275987071,331.723476799
-3.63636802124,64.6689,43.46,32.5709,-67.589,112.567109822,70,169.530944419,344.480576826,0.817289,141.833214586,70,126.51029388,64.8105,64.6877836802,23.668,63.1773567325,213.065486947,2.83455631086,64.8193667667,402.110016305
30.7210910107,66.0464,43.8357,32.7984,-69.0223,115.598812675,71,203.674973071,395.228480631,0.805471,154.402756964,71,179.220048835,66.18,66.063985331,22.9329,52.0036985891,292.596432337,2.84616121415,66.1849774086,448.195804548
225.140253631,67.4921,44.1743,32.9423,-70.4938,108.165689676,72,296.883143375,573.72879301,0.835282,47.2850626547,72,151.074426719,67.6168,67.5111272308,26.06,75.8869912479,252.222046211,2.93978655923,67.6235662696,370.316755957
34.6257010693,68.7065,44.4892,33.1545,-71.7494,119.184540262,73,221.849889656,443.637814728,0.828365,110.284375818,73,117.339483469,68.8355,68.7219824284,25.1793,77.27937694,255.105201255,2.93193918068,68.8350287287,373.877122044
9.10118859841,70.2504,44.8624,33.2686,-73.4299,119.393438239,74,247.21303979,525.883318086,0.804581,170.7108594,74,207.078355586,70.3677,70.2706791334,27.1314,78.1962405982,314.455324589,2.99431324123,70.3724326041,486.039533291
-4.74102279467,71.8542,45.2104,33.4479,-74.8826,106.657178236,75,193.57053047,656.339347079,0.832295,118.289545193,75,81.3307882803,71.9599,71.8753424946,28.3486,109.104752836,294.166376146,3.04589680747,71.968413503,374.400215424
5.66847001511,72.7963,45.4952,33.6214,-75.9744,117.586663601,76,196.275720253,536.744108444,0.821035,182.671443828,76,125.11161135,72.9216,72.8170363815,25.1471,73.2526999987,256.284262312,3.03547935426,72.9240705746,449.353253707
151.832790928,74.1174,45.8171,33.7224,-77.2063,137.294448524,77,280.890124785,690.625157025,0.754928,100.701449328,77,101.145646423,74.2426,74.1345260489,28.841,130.516611435,364.719421249,3.08273215849,74.246579564,456.420982744
139.700429622,76.1233,46.1248,33.821,-79.1544,138.731682352,78,279.990458939,626.582771258,0.819187,100.350448662,78,187.688046373,76.2412,76.1390672374,27.7379,78.6862141839,321.913859536,3.11009002467,76.2445582053,443.614613901
28.5446288286,77.3306,46.4368,33.9974,-80.4511,126.521759676,79,192.448561306,466.129097114,0.835608,122.437377238,79,197.099943803,77.4632,77.3543678829,27.9153,38.5677461365,242.890659532,3.11624476101,77.4719972905,410.255828455
16.2467304116,78.9454,46.8009,34.1927,-82.0754,118.920686266,80,167.332687554,449.996614743,0.817303,113.202615607,80,119.064998682,79.0658,78.9717669561,31.9014,85.7013688776,247.304245553,3.27049296672,79.0802139487,314.182855816
75.1347632816,79.743,47.0441,34.3621,-82.9448,117.860227339,81,238.66758333,336.711551387,0.840761,107.190073025,81,97.5275731361,79.8598,79.7655067965,30.3544,35.615899075,205.069598365,3.20699821842,79.858642821,427.590723902
17.8680148407,81.3432,47.3466,34.5542,-84.4124,106.099799232,82,174.171958577,546.013839074,0.803509,97.8585552676,82,99.0530220664,81.454,81.366910378,31.3856,114.567510295,300.311458851,3.22583768394,81.4576623027,380.553099969
22.7058613921,82.5988,47.6181,34.7225,-85.678,132.546952,83,146.317332675,578.974552959,0.802448,91.31631397,83,187.783963476,82.7074,82.6191251127,32.0683,82.1894068237,318.19796242,3.29309176678,82.7142156454,258.698729748
24.0486113701,84.2217,47.9321,34.8793,-87.413,121.718159501,84,245.494350819,428.565555456,0.847679,166.084261213,84,140.831912926,84.328,84.2423590878,32.7897,52.2240148426,225.133600373,3.3120322561,84.3280196182,437.349149101
174.995240754,85.6445,48.2442,35.0736,-88.8135,111.46723088,85,308.537386296,439.639306384,0.801311,82.742569897,85,82.5322156246,85.7412,85.6624511948,32.0193,97.8745885518,245.028861714,3.31339716768,85.7396528619,430.394331871
76.286511807,86.9752,48.5736,35.2681,-90.1661,114.231767596,86,217.629197042,574.058579917,0.819319,107.561930643,86,118.336608794,87.0629,86.9960022639,34.6009,136.68858583,290.876013877,3.3591245079,87.0719294716,397.31628702
13.5085864892,88.8908,48.8407,35.4363,-92.0828,107.594053407,87,182.311608867,519.679491996,0.809772,133.082853383,87,-5.07861497829,88.9796,88.9120736069,33.8685,119.970179567,257.55036099,3.34940735197,88.9838802993,363.19002639
112.710061919,89.299,49.0973,35.5934,-92.459,151.97210413,88,227.933516823,1526.66245424,0.808171,116.300274415,88,154.728667253,89.3898,89.3237160095,34.0204,189.420685663,372.370420649,3.38497215366,89.4041944094,369.909248825
12.742749335,90.9888,49.3755,35.8267,-94.1433,148.725499571,89,262.093400114,773.836447035,0.809646,120.35006648,89,159.516653686,91.0826,91.0117873094,38.7048,159.066235065,405.256312211,3.47313168362,91.0872746265,406.523478381
34.184658839,92.6543,49.561,35.9559,-95.7761,112.33325638,90,209.21384323,445.960222415,0.852801,130.605807905,90,30.4221996099,92.7448,92.670804255,35.4607,89.012966043,265.040037209,3.41374152823,92.7451522085,343.603049033
203.67955779,93.4059,49.8582,36.1722,-96.6883,109.828072623,91,306.91124461,509.237868828,0.797465,56.4342098461,91,67.0657253069,93.4972,93.4272607305,35.5268,102.555020326,287.68801942,3.45165493866,93.5045166338,395.781733372
59.7473401749,95.2424,50.1451,36.3823,-98.3484,122.556084967,92,217.637244061,700.573675354,0.8175,125.234154445,92,168.995689307,95.3242,95.2679066386,36.7683,149.83611627,356.686564803,3.4810692332,95.3312628509,396.039229504
141.823140929,96.3606,50.4369,36.592,-99.5614,116.710715336,93,218.429001824,584.310618769,0.785585,69.0496582746,93,134.904096271,96.4431,96.3801982553,35.414,108.649097944,310.819628752,3.49377318471,96.4531165031,321.065585971
18.271336144,97.7684,50.6856,36.8097,-100.961,78.8124519781,94,178.175502374,535.225932275,0.803915,120.225829504,94,0.666404408933,97.8506,97.789446085,35.5527,122.3488016,174.643254753,3.51685244891,97.85883067,338.665081836
-1.85290392186,99.4101,50.9968,36.9011,-102.499,115.022712836,95,200.760309348,645.563608671,0.787162,194.708215491,95,58.7230361879,99.492,99.4331589475,40.8677,122.503650822,284.847844783,3.61600325329,99.5034216918,507.462522138
6.8937380897,100.133,51.2768,37.1209,-103.373,123.644201562,96,227.007934988,555.144081955,0.78561,141.008711494,96,111.783771474,100.239,100.153228736,37.0028,122.251253548,320.400163772,3.5964395769,100.237218288,400.10502273
25.5481672338,101.27,51.5293,37.3657,-104.361,118.693438073,97,195.060812092,459.411779226,0.856803,125.977400587,97,29.4000904241,101.371,101.297752124,44.6397,80.1497490014,264.327082423,3.72138745555,101.378299613,355.62544832
-28.2194200041,102.139,51.8557,37.5693,-105.284,112.742331762,98,166.517498186,647.246801014,0.82344,134.493207112,98,3.47403209602,102.255,102.16699442,44.0635,107.587608891,246.067669343,3.75356638798,102.256934635,338.266483392
-0.158948753172,102.959,52.1348,37.7472,-106.195,123.101369586,99,206.029464245,571.423885699,0.839755,179.153854361,99,113.293769285,103.083,102.984396798,44.4135,95.364704934,256.827947678,3.80416032989,103.077614931,557.536433012
-13.9930251659,104.127,52.433,37.9642,-107.466,109.672360791,100,219.564898837,328.095521478,0.828221,139.568598128,100,95.5984682802,104.267,104.147835888,42.7262,63.1313476157,189.105647835,3.76333349735,104.269560131,378.405702199
4.14133991278,105.777,52.7358,38.1426,-109.054,63.3027087892,101,168.892924732,526.213665534,0.779179,142.580033529,101,-202.584230461,105.931,105.803190321,43.346,167.778959394,148.90106512,3.8607202408,105.918212609,387.413127675
11.0834639059,107.169,52.9882,38.3749,-110.479,58.874949896,102,181.849211371,498.200235243,0.773228,157.704799019,102,-88.4200555232,107.302,107.192549571,44.0765,153.193306685,163.185030304,3.82482524875,107.295204176,414.31222657
95.6974506809,108.236,53.2451,38.572,-111.642,140.088605531,103,222.715701054,606.677073706,0.824032,69.5876450018,103,157.254364,108.369,108.258320499,40.2528,84.6547468812,347.671872768,3.8486415574,108.358215576,307.773869068
84.5128591721,109.621,53.5377,38.7956,-112.982,124.27984419,104,217.193343387,1150.27892666,0.844011,92.9979535774,104,153.138455046,109.748,109.643161099,48.3369,158.899625652,315.567674111,3.95029243262,109.748234227,315.125704139
2.05253541576,110.546,53.7502,38.9601,-113.932,146.983837541,105,175.001794803,627.48235127,0.857677,142.144478236,105,180.005431963,110.672,110.570045969,46.0224,78.9850442068,358.177187216,3.93315882153,110.675771754,368.166077216
-0.111760185681,112.114,53.9913,39.0462,-115.519,80.9786348993,106,268.268967174,1442.80903933,0.864945,253.793662192,106,50.8395171754,112.239,112.141230129,44.773,346.369100949,485.836231535,3.89768137527,112.247228631,630.113770546
3.99996848102,112.963,54.2502,39.2563,-116.314,105.674849162,107,111.054112823,474.378887765,0.846152,84.4706901514,107,93.9704992984,113.074,112.988071764,46.5181,79.783982661,231.965185086,3.93958980245,113.087530919,256.014371012
46.6959866054,114.496,54.5305,39.4507,-117.78,70.1126051836,108,225.989348351,825.912334983,0.847122,140.24325443,108,-63.9854924197,114.612,114.515039025,52.4755,202.544910654,199.652497705,3.98891817736,114.615432009,416.878167625
2.37223857238,115.396,54.8065,39.5892,-118.776,87.2998729125,109,149.32243931,603.87436848,0.845838,161.584157567,109,-30.9466843139,115.518,115.418330471,44.5199,124.57208342,171.604218077,3.88480857962,115.514042997,520.832374552
8.54688799493,116.299,55.031,39.7892,-119.602,71.4009505886,110,186.421710384,759.63970335,0.823373,101.908957769,110,-125.74186353,116.419,116.319685433,43.1363,157.249409355,229.014746843,3.92069528167,116.415562002,337.147354723
90.9699280199,117.789,55.2566,39.9881,-121.202,38.5510014692,111,152.795555768,530.980406103,0.83981,41.1179881444,111,-43.997957254,117.921,117.81297959,49.896,119.764104192,80.0423381593,4.06409954767,117.915697659,220.671499911
6.30224171731,118.554,55.5118,40.1301,-122.041,94.0248512935,112,116.320289626,665.552724691,0.840327,89.9676929942,112,-55.0295677094,118.679,118.578143663,49.5334,139.906525814,299.663807715,4.0752934227,118.677077315,273.079002871
1.24814852797,119.626,55.7404,40.2678,-123.043,70.5597387598,113,153.665802105,544.539719869,0.849697,198.330705948,113,-73.5734075609,119.767,119.65678195,49.5467,150.122921984,176.637781012,4.10240429722,119.768724743,505.149134773
1.02883122315,121.217,55.977,40.446,-124.661,73.464291012,114,133.472969549,814.898770448,0.858134,106.750109617,114,-9.39980756832,121.343,121.237507401,49.6443,208.278716148,288.505716747,4.07699093474,121.344176066,309.938586565
6.37427568031,122.058,56.1941,40.5823,-125.552,76.3716196963,115,183.664742712,821.213020834,0.85746,109.642521716,115,-85.560096614,122.207,122.087847391,59.2167,221.954175994,302.501639239,4.2782024736,122.202696063,304.104932065
-82.6678231732,123.049,56.4041,40.7336,-126.568,93.0600640379,116,103.805715726,666.229966073,0.85283,127.027011503,116,6.66243376272,123.188,123.073419296,60.9732,154.94434101,297.912201959,4.3225432465,123.193154471,288.616037507
146.813658198,124.642,56.6244,40.8669,-128.13,93.5176315909,117,296.883626786,1171.16551916,0.881328,123.111846872,117,7.45799325453,124.79,124.676278782,51.7305,341.64698193,445.972851758,4.21934438254,124.791579486,475.451049616
-35.1046828837,125.414,56.8536,41.0273,-129.059,68.3689510981,118,118.998349106,610.928650599,0.858108,120.37039384,118,-6.86233689799,125.568,125.444866646,58.3702,119.024633889,184.552211271,4.34827914597,125.574177368,299.418142881
-9.6968321381,126.58,57.0843,41.2028,-130.122,80.4080151534,119,143.063007837,652.670727931,0.879218,107.692519089,119,-5.84865132973,126.728,126.606960803,54.8159,166.775032582,225.320068396,4.2859484784,126.730521488,351.521031866
89.1657968635,127.608,57.3175,41.3538,-131.166,93.3207898377,120,236.311560292,967.38701787,0.819308,110.209420899,120,14.8674051392,127.766,127.637122762,64.9167,249.64399083,367.691660485,4.49698760675,127.766974728,443.217471851
7.60219142511,129.017,57.5556,41.5157,-132.584,94.4683491782,121,182.115708804,997.076479277,0.840319,113.099481112,121,93.8303321119,129.185,129.044979021,59.1111,197.604908148,276.41558817,4.4143684716,129.185240869,321.397154105
11.1177974955,130.14,57.794,41.6766,-133.654,93.4457184784,122,231.285924299,487.051769317,0.856625,162.975239841,122,-41.5524076009,130.287,130.177693742,62.4236,119.701026787,217.801080451,4.48090353972,130.299349321,442.170532769
31.5685928838,131.315,58.0553,41.8198,-134.911,60.9207084553,123,296.682909596,551.764776411,0.899908,159.879731424,123,-106.794763484,131.459,131.340615293,57.1107,124.855306329,163.021800264,4.45023349934,131.450772581,495.58451653
82.6085572364,132.235,58.2648,41.9809,-135.636,83.8385051044,124,236.377613541,664.691179569,0.882346,103.974155372,124,31.7899629039,132.383,132.262931564,68.3597,147.987873069,207.27361797,4.59648586057,132.385999882,374.863824687
