AverageReturn,AverageAbsQYDiff,AverageAbsQ,QFunRegParamNorm,MaxReturn,PolicyRegParamNorm,MinReturn,Epoch,AverageAction,AverageY,StdEsReturn,AverageForwardProgress,AverageEsReturn,MinForwardProgress,AverageDiscountedReturn,AverageQLoss,MaxEsReturn,StdReturn,MinEsReturn,MaxForwardProgress,AverageAbsY,AveragePolicySurr,StdForwardProgress,AverageQ
28.4296477412,0.00685960811666,0.0922732,18.196,107.536139121,15.7446,6.46543436438,19,0.692906,0.0925348358428,16.2624300054,0.0853150890377,22.1085015394,-0.198677405829,24.5351496639,0.000212245,84.7982434953,15.6246559962,4.46293775968,0.499310077321,0.0925373221054,-0.101545,0.0983115657077,0.0922004
38.3888521986,0.00723789252779,0.0987896,18.7528,102.756854444,15.8284,9.39934514556,20,0.731668,0.0989627593381,16.7606272646,0.181994172023,30.3634032126,-0.0814411304831,32.5461997541,0.000234751,76.7179433204,13.9280631465,8.66360328438,0.463546753419,0.0989650745944,-0.109293,0.101153887476,0.0987276
39.2373501358,0.00790863508337,0.10485,19.2777,92.0406669725,15.9187,7.87622919731,21,0.703535,0.104947668244,18.3855366543,0.15475263568,33.3185781476,-0.536857498349,32.1428230533,0.00027423,78.766255549,20.0471587246,6.85865694397,0.510670769329,0.104952451027,-0.117135,0.174454604744,0.10477
39.5778187605,0.00832373760145,0.113222,19.783,97.0986574274,16.0017,7.81184047399,22,0.657379,0.113141990742,18.3945581505,0.136827227145,21.8184743251,-0.515147120734,32.6269741022,0.000315991,85.1220282323,16.0196703773,2.36461571187,0.409440658917,0.113153021486,-0.126151,0.132616536371,0.113117
44.8480843422,0.00877065835655,0.121374,20.2645,80.0656523396,16.0931,7.15207232453,23,0.72032,0.121381743197,14.6818925724,0.209847903743,41.780940607,-0.0898658507663,36.8305587134,0.000358328,83.2374554725,14.6459259514,20.2345550415,0.571452008749,0.121395017065,-0.134054,0.132848613693,0.121287
45.066107389,0.00941212879851,0.128963,20.6437,70.0603837024,16.1876,6.68039410172,24,0.75689,0.129006902164,16.3452421681,0.266064469331,46.5894838009,-0.0307732632032,37.7689541468,0.000409735,73.4569602733,13.4490968162,3.29183333174,0.548081749013,0.129019588019,-0.141729,0.128461951786,0.12885
28.8160035487,0.00964611859611,0.135985,21.1626,35.557660007,16.397,20.3558746975,25,0.852493,0.135943372325,9.29637853953,0.114623288827,36.7687083339,0.0386015301821,25.5740434898,0.000450512,63.8852320605,3.18359690785,20.5186307719,0.181615068227,0.135948486142,-0.147701,0.0279601463347,0.135894
55.6662139968,0.010147721365,0.141724,21.6456,72.4856196743,16.42,5.93969792425,26,0.901432,0.141911200963,15.2945481905,0.375747786257,53.7542800721,-0.0235172062781,45.5305557631,0.000500496,71.2327148904,10.5434333422,7.45941698657,0.536020896952,0.141920971154,-0.153349,0.0996106058892,0.14158
37.819072991,0.0101529821231,0.148555,22.1277,71.2301758507,16.4826,6.48583011899,27,0.932484,0.148624122223,13.8476618574,0.197896156755,30.9397375287,-0.0139014220971,32.4573356625,0.000556627,71.5490178292,10.757186552,7.116896976,0.535839180471,0.148643434192,-0.160436,0.105710397964,0.148393
30.0651202966,0.0105764087533,0.154085,22.4816,37.2962183706,16.5371,20.7868758544,28,0.884463,0.154559086221,15.2232049383,0.128054601703,50.9904756304,0.0454614744057,26.6203828027,0.000623658,68.0464083424,2.26276955464,22.4172964165,0.222073058222,0.154566415158,-0.166672,0.0247143154047,0.153939
58.7056430577,0.0101515188671,0.163358,22.8753,74.2123031006,16.5737,8.09581997571,29,0.928622,0.163468224788,13.5067245918,0.41295234958,57.7312053038,-0.00618384511159,47.519552886,0.000610471,68.8348866796,13.5946298366,4.90081495966,0.560937253444,0.1634705795,-0.177062,0.132791108552,0.16325
65.6448062306,0.0104693966363,0.169697,23.2644,76.0797279251,16.6938,6.97283717285,30,0.951371,0.169706402769,12.3746288105,0.481771565834,59.0702336746,-0.00438489082068,52.3987133837,0.000658894,72.9274023856,8.81164276246,27.170005541,0.580546055533,0.169719663368,-0.180453,0.0771915982779,0.169556
44.2331965607,0.0105419463809,0.176432,23.6734,73.7499317702,16.7816,19.0027715666,31,0.89486,0.176437504053,16.3553858178,0.264690612768,47.0851806978,0.0118639827728,37.272867983,0.000672223,71.654881307,12.2924897632,19.1040590266,0.493313720441,0.176445792822,-0.188842,0.129157210957,0.176273
22.2568744477,0.0118322236015,0.178325,24.0292,58.1807166857,16.8142,6.55471122838,32,0.886429,0.178248075055,14.3392349988,0.0716734452338,7.97294945796,-0.0177148760085,20.0486551883,0.000734253,63.348924862,8.32825654266,2.05182639585,0.42918520946,0.178259795905,-0.188526,0.0686570296486,0.178057
59.2169297762,0.0113490895028,0.184899,24.3432,78.3361560429,16.9233,16.6765428702,33,0.932296,0.184733509243,17.6425302158,0.385880062537,46.1551724504,0.0216298937474,47.8044533329,0.000716121,68.1274320787,11.5139679396,2.82042806724,0.512759699769,0.184760703445,-0.199478,0.0941623326686,0.184701
59.6771039003,0.011794812535,0.193451,24.6836,75.7296787178,17.0343,6.41669403988,34,0.914604,0.193483387976,16.6862465022,0.398670305352,49.2445254298,-0.0351757024622,48.2294832782,0.000777369,69.977256895,9.92680048735,2.08359469545,0.514659376498,0.19349520923,-0.208738,0.0943659643425,0.19327
60.5452445864,0.0122625383325,0.201253,25.0517,78.3391241645,17.2354,22.7422192991,35,0.870433,0.201180385406,26.7092600644,0.42613219772,46.4067235453,0.0420101282846,48.985882187,0.000852096,116.498823698,10.5165237732,2.04877675501,0.591017450583,0.20119369597,-0.216197,0.112967162067,0.201021
70.5109012971,0.0127159899292,0.208664,25.4612,80.1211328825,17.3566,41.2361458507,36,0.877611,0.20858296761,20.0398734351,0.52835291237,54.406806384,0.167584530509,55.7872537713,0.000934813,77.4410853561,3.94340357828,4.59680930856,0.620166298479,0.208603411671,-0.223852,0.0452239017083,0.208426
68.3559228297,0.0123505097683,0.217611,25.861,86.5651719757,17.4318,21.9425167398,37,0.862397,0.217408175285,12.0717348827,0.508801299728,64.0299816112,0.0691499648457,54.3633256165,0.000952749,77.8814815815,6.4472473171,21.8374768257,0.587093558609,0.217412680358,-0.233122,0.0627262077564,0.217356
61.0313135193,0.0175735650289,0.209199,26.1275,75.1920464095,17.5537,13.8901379832,38,0.891982,0.21158684074,25.0045496469,0.425078304689,42.5138663595,0.012741862662,49.2662963689,0.0013815,75.4435947072,10.0996299651,8.46703430053,0.558585273597,0.211603869989,-0.225703,0.105209559362,0.209021
59.7482545916,0.014808995083,0.217152,26.4441,72.0338278344,17.6255,52.2278817784,39,0.883279,0.217130297717,8.27735551293,0.422646707825,56.7253182514,0.32349637948,48.5978134509,0.000940514,65.8856948261,3.25016678739,23.8544275518,0.50966112581,0.217142619322,-0.231284,0.031154448909,0.216893
31.1802893152,0.0147157738741,0.224017,26.8787,59.7772953263,17.7615,11.1870124651,40,0.874557,0.223919993328,15.4219980538,0.136926300992,53.88483663,0.0145344362568,27.4067829905,0.000982555,68.6232814769,6.17097852411,4.63899526778,0.446833893644,0.223930286098,-0.238242,0.0556637808683,0.223746
60.7556313316,0.0157994356702,0.229194,27.2185,70.1812898999,17.8416,53.2268266308,41,0.913491,0.229791706552,19.3399444942,0.431241764128,49.1903556439,0.355675926657,49.2525829377,0.00105551,65.3968505629,2.72794446103,7.0886659049,0.503048212592,0.2298146074,-0.243778,0.024066729868,0.228951
46.5241290988,0.0150741886573,0.238256,27.6546,70.3040577262,17.8994,12.6451595415,42,0.846915,0.23815323365,17.8332162144,0.302188850707,49.7490273614,-0.0276716756095,38.540437326,0.00103011,64.6459140071,19.0812805503,13.5034848492,0.504745942846,0.238162221558,-0.253597,0.174040216452,0.238014
59.9310927581,0.0158377152061,0.245363,27.9496,67.05295407,17.979,11.493208337,43,0.82106,0.245397833688,20.8051599461,0.428455995635,27.4961082002,0.0198241981218,48.7687873501,0.00113041,63.5070734644,4.83689128934,1.98937809241,0.512821528374,0.245406451303,-0.26093,0.0421733789564,0.245075
48.1332077782,0.0172747963013,0.251885,28.3081,80.5346137354,18.0978,12.0928296471,44,0.793888,0.252436728132,17.0182266227,0.315145586284,23.3975165732,-0.020828909149,39.3781438454,0.00124933,74.0696199755,23.359344837,5.57266219806,0.564302350756,0.252446732954,-0.269878,0.199268706864,0.251572
57.6958197459,0.0169754146622,0.262037,28.6447,68.7324452643,18.1622,4.84293472688,45,0.747696,0.262022909218,24.0176426455,0.408989460914,45.6571792888,-0.0303853709182,47.0338598564,0.00130506,70.8402309368,11.2646014344,6.71454658316,0.504117558895,0.262041118449,-0.280567,0.0923212635972,0.261641
60.8700925978,0.0163800483515,0.268378,29.0417,69.913744448,18.6713,54.682153253,46,0.750952,0.268324106154,25.2208672476,0.436508202886,40.3528490214,0.362909873224,49.4274748833,0.00120213,65.0000422044,2.82229575466,3.30860368062,0.506242256333,0.268339164814,-0.286004,0.0234117084779,0.268031
52.4003533723,0.0169696583297,0.276173,29.4396,66.1369312547,18.8123,40.3297532638,47,0.797657,0.276044316999,13.6212714759,0.345278235176,55.5036155973,0.226534842486,43.4327968763,0.00130273,69.8891694288,5.55579704546,11.5112450647,0.463949981276,0.276072395641,-0.294838,0.0570368331475,0.275796
61.8737554388,0.0170820396135,0.285527,29.8475,69.8373274838,18.9515,48.2998747465,48,0.817052,0.285512982609,17.8257622334,0.451534797872,52.762743513,0.335788813516,50.1461572411,0.00132306,66.9347188468,3.20008764183,6.61350000869,0.535863126048,0.285552464578,-0.302495,0.0304397169068,0.285157
67.5592230426,0.0169095052877,0.292599,30.122,75.4410435733,19.0658,60.3463069642,49,0.906829,0.292329996128,9.92725982178,0.511931782361,60.6727527673,0.430260572358,53.9409290688,0.00135032,71.8450251094,2.63361992443,16.9154703921,0.583979123839,0.292365728093,-0.310434,0.0232304265393,0.29217
65.0161394924,0.0173386473389,0.299552,30.4168,76.0015358764,19.221,49.6617721245,50,0.869529,0.299381818232,17.3782790731,0.480945852104,61.6691958834,0.347335444344,52.1919951861,0.00140467,73.95288954,5.48418725774,10.5127857612,0.584882798352,0.299413855457,-0.318582,0.0502694618969,0.299147
67.2351176618,0.0183450069248,0.310098,30.8126,74.4490508941,19.3294,57.7867177935,51,0.83373,0.30983433432,29.0957804654,0.516595512391,43.3603939125,0.434868666519,53.7957866404,0.0015055,72.9207094985,2.77388230274,3.58273438962,0.596135952572,0.309886758066,-0.330476,0.027127835511,0.309651
58.0727863296,0.0179766821294,0.320149,31.1455,73.8911300858,19.4782,46.3588175149,52,0.919745,0.319797734837,7.20565810646,0.403980066091,60.6577049534,0.278978281313,47.4313305472,0.00150764,70.3944841062,5.46131648724,37.1728212521,0.52917678634,0.319886637161,-0.339898,0.056697896091,0.319656
54.1809473308,0.0183772665268,0.325195,31.5705,63.6403370088,19.6406,41.5152848939,53,0.849185,0.324632737262,13.7062350051,0.358457007912,53.3566023385,0.261543169431,44.6895228839,0.00167521,70.929424827,3.15828974778,7.45011409633,0.444482181019,0.324768950414,-0.341237,0.0345211585474,0.32455
50.356728886,0.0187716268591,0.329701,31.8774,76.3118902957,19.749,13.8886736935,54,0.80697,0.330250181807,21.6214368128,0.338398829945,38.6224283347,-0.021109021698,40.9530218651,0.00165696,72.5456018198,23.5504067101,1.91213391966,0.545959800404,0.330313265299,-0.350468,0.219478992475,0.329155
63.9250203127,0.0188022708959,0.337474,32.0996,72.2443971484,19.8339,53.9511730603,55,0.833736,0.337327408091,18.964174325,0.474777022004,50.5248011006,0.394454628269,51.5676364007,0.00165527,69.8409347401,2.53432244329,12.4273989834,0.556679906813,0.33739639023,-0.357991,0.026188370089,0.336776
55.6187618442,0.0177689157712,0.34773,32.4283,70.1886251601,19.9206,37.3332998736,56,0.812665,0.34707937007,11.5822176978,0.388132497184,60.0130008568,0.179233457791,45.6917604962,0.00166832,76.2002637237,8.84082907388,8.00716334361,0.55999153246,0.347167181943,-0.369067,0.0994033422899,0.347158
60.1339732064,0.0199814481119,0.353881,32.7614,69.5808431385,20.0272,13.0481408354,57,0.818356,0.353467227514,20.9578292923,0.445679192711,51.5865824981,0.0110887346214,48.9905051372,0.00191722,68.6098473206,7.21686844025,7.63132325353,0.548678500434,0.353560742956,-0.375715,0.0807276339154,0.353265
59.3318845022,0.0198515398427,0.361915,32.9681,67.80745358,20.1095,43.3476030582,58,0.860617,0.361830116287,19.0500474305,0.430858698905,52.0135494437,0.246351070436,48.4425084923,0.00190812,65.809898572,6.31031496548,6.16517225218,0.523741261165,0.361902321147,-0.382817,0.0713687514119,0.361299
56.272345859,0.0203759665818,0.368375,33.2808,68.9775215785,20.2054,39.4671575591,59,0.843092,0.36824302217,15.5907382665,0.391926606538,53.2657283568,0.219360238471,46.2220845457,0.00202222,67.9643528068,6.9767694575,6.67460101746,0.544182910756,0.368327653874,-0.388762,0.0826280318785,0.367897
56.9571955937,0.0291545533268,0.346665,33.6678,77.2282210656,20.4728,13.9069809289,60,0.848448,0.345926500558,21.5796419866,0.383611945716,13.8988774143,0.00166256046436,45.8495917521,0.00296856,72.5422764167,19.5376450347,2.31700443321,0.544686532904,0.346240936077,-0.367742,0.173926264387,0.345897
64.8005301736,0.028868938606,0.353748,33.9569,83.0802499007,20.6117,14.8014980287,61,0.769868,0.353395956027,16.394665065,0.44175263996,62.2334637612,0.00944800921846,51.696801054,0.002728,78.5465543894,8.60691151174,14.9578725135,0.579993861945,0.353568827313,-0.381027,0.0727577671092,0.353055
58.6083333197,0.0274622402516,0.367853,34.1507,67.2806496072,20.6914,41.7093594597,62,0.87692,0.366507001015,10.8644546873,0.409490413823,59.2984009225,0.247087235693,47.8017022016,0.00284398,69.0659908349,3.56286148295,9.61477824904,0.473741724669,0.366618748918,-0.386514,0.0347845187586,0.367175
60.6903009772,0.0200118742115,0.367784,34.3871,68.4942920643,20.7166,53.5127188378,63,0.8893,0.367268485805,2.97283158586,0.432236229346,59.7162078622,0.359900970763,49.2390363353,0.00208285,65.8832042303,2.74234811086,49.8597416977,0.51606710556,0.36740283839,-0.385781,0.026597562128,0.366814
63.4974992396,0.0181153447536,0.369089,34.6608,74.3498986174,20.7572,58.6256537888,64,0.904948,0.368608319648,7.27093312039,0.457725983832,62.6611960995,0.392092518609,51.2385209317,0.00188733,71.5739471029,2.56200480338,33.4740351693,0.523598689786,0.368769556768,-0.387119,0.0240582735087,0.368345
65.5868164587,0.0198418076015,0.372409,34.9815,72.1844621985,20.8022,44.7851125592,65,0.927589,0.371555369365,22.1493373542,0.476654928965,50.4476572568,0.19127800796,52.6143693611,0.0023898,71.01189745,4.73346150233,6.80469556031,0.551977723522,0.371662372296,-0.392041,0.05721155835,0.37159
55.5117254918,0.018668034729,0.374887,35.4922,73.921558833,20.8092,43.4169662751,66,0.913188,0.374173294537,9.93876605006,0.384054236964,61.5078835816,0.250577499625,45.7087274085,0.00214148,69.5005743224,7.6483663439,23.7301932135,0.545356622448,0.374236063307,-0.393401,0.0909739898682,0.374082
61.064996585,0.0180478150631,0.376866,35.7405,71.5705450841,20.8056,50.5957215151,67,0.833717,0.376298337026,8.03695057616,0.438497891479,57.2854627464,0.313131571771,49.5135749457,0.00199674,67.5083943998,4.06998871851,24.8433079027,0.54501074262,0.376365391999,-0.396242,0.0448288432223,0.376098
65.6379562552,0.0185071311774,0.378042,36.0673,74.1841929437,20.8847,38.8866700179,68,0.883725,0.377412773814,27.5945802788,0.496151385066,34.7891185732,0.226341453503,52.6380330945,0.00202947,69.8064122678,4.68464158365,2.88953529555,0.569653837942,0.377484533959,-0.394565,0.0490050342976,0.377221
65.9540506139,0.0174537862312,0.379489,36.3547,76.8113098416,20.8511,43.8139919059,69,0.860527,0.379248507466,4.97460622457,0.495559758716,63.8149200707,0.247546860886,52.7803717518,0.00182696,70.1202685563,6.35376704823,43.6778841485,0.60606177381,0.379297614889,-0.39724,0.0704421392391,0.378901
53.1943840298,0.0176078614064,0.379354,36.6568,70.9216487888,20.8417,40.2435026809,70,0.865924,0.37896672495,8.97806708278,0.354186220107,60.3791928379,0.217764379184,43.9522960362,0.00183073,72.047759333,7.7212965576,43.9350523778,0.547051840151,0.379004925613,-0.398414,0.0833467035128,0.378661
66.3382997991,0.0176586675853,0.380898,36.9388,74.9167521612,20.8183,42.6974425324,71,0.789024,0.38063840729,7.99217451369,0.489961263999,53.8463822827,0.249703528474,53.0118259373,0.00186115,68.1694869618,5.23355792694,37.8557071717,0.581651363207,0.380681359628,-0.399343,0.0553036506714,0.380378
52.0438438054,0.0177301808834,0.383005,37.1462,68.9765204689,20.8031,38.5718690451,72,0.785001,0.3824310726,11.8322168564,0.337512648776,48.3987599953,0.195190137238,43.1196896768,0.00182473,68.5814257983,7.16808616708,30.8969496795,0.511261348304,0.382461053952,-0.401618,0.0723619350136,0.382305
62.8292678235,0.0186010310146,0.383327,37.3516,73.8913043078,20.8345,50.1979856845,73,0.821552,0.383022746227,11.3035600188,0.454242658803,57.515630114,0.311365199822,50.6854055562,0.00198842,73.2945830918,3.9189875884,15.0764208346,0.545514407749,0.383060236967,-0.40132,0.0418837364275,0.382698
49.1990573996,0.0178924668789,0.383817,37.5751,60.2189188439,20.8586,37.977581214,74,0.808268,0.384146539093,9.55492748417,0.306485695475,55.8443981269,0.205296874908,41.1173093342,0.00181891,66.3428705951,3.59982168239,21.2326314686,0.42580114978,0.384162744879,-0.403359,0.0338674770696,0.38332
57.7169034412,0.0186331799121,0.385407,37.7415,70.8966867088,20.9159,36.2727600949,75,0.819612,0.385379289196,11.3379262069,0.397048869882,58.1715442178,0.179039895758,47.0464412401,0.00193698,72.0130415177,7.60898402661,23.8137522695,0.535042487913,0.385403493822,-0.404076,0.0810800430749,0.384849
63.8026149209,0.0200710709232,0.381723,37.9433,77.4411320186,20.9092,34.7337879133,76,0.793119,0.382051865276,13.7778599368,0.435447179565,56.509988669,0.175656160727,51.1631388084,0.00205265,70.9276404925,8.21683179798,3.91437326969,0.540807961339,0.382060991506,-0.398463,0.0658311455888,0.381164
66.481465103,0.0178479682941,0.381313,38.1824,75.5761566504,20.9226,35.7440308041,77,0.764822,0.381013766616,12.5922586171,0.460728145557,59.928408968,0.19853286463,53.0152346148,0.00173946,74.97370975,4.67100499969,13.6800952075,0.528009136148,0.381022758211,-0.399298,0.0383605248393,0.380713
38.5699762137,0.0189017079467,0.38357,38.457,74.4300801319,20.9927,28.8743587003,78,0.777152,0.383354804244,16.2895800435,0.203597257833,53.3466183489,0.0936797604055,33.117345843,0.00183497,73.228960925,8.82210854302,16.2201645449,0.475850051779,0.3833878457,-0.400514,0.0733374597278,0.383002
52.8426873241,0.0187222827031,0.382948,38.6205,73.5005056187,21.0695,32.3107591878,79,0.761518,0.382323469946,13.375812608,0.339121673544,47.5082145617,0.145781843711,43.4533749302,0.00178878,70.3383154591,12.9791582389,15.0564316553,0.515125773739,0.382388499183,-0.3996,0.11686804796,0.382167
49.1269009174,0.0192870088141,0.384496,38.7958,117.114277276,21.1012,14.0635613022,80,0.765841,0.384018635459,20.3611482548,0.221890757578,45.1196396922,-0.140787996161,38.811702978,0.00192443,111.531977179,25.9037012422,26.3955142634,0.662100807172,0.384086222947,-0.409496,0.165666674795,0.383688
89.1495888212,0.0175794009751,0.392075,38.9729,136.148387117,21.1459,14.1245345151,81,0.778735,0.391779516608,38.6285619516,0.175488678201,63.2454979212,-0.311750124786,59.1039052832,0.0016747,131.900968147,30.2778732706,11.5144144306,0.906986742295,0.39180916617,-0.416693,0.32172455698,0.391477
84.2091285204,0.0195215919554,0.399344,39.093,137.004607972,21.2811,19.8152584225,82,0.752241,0.399082856137,23.5937359598,0.505671612053,73.5617285762,0.0716794732192,61.5816122886,0.00210415,118.540570896,18.8326342419,21.00797683,0.931035123994,0.399095649228,-0.418491,0.115179152218,0.39894
79.2390695412,0.0182760450812,0.401809,39.3427,104.39677011,21.2668,32.3344225653,83,0.739339,0.401434421941,18.7612809472,0.500667921077,73.0024843435,0.150331711874,59.8194044264,0.00186279,105.541025198,11.3044170446,31.342244322,0.621613317321,0.40143862305,-0.421996,0.075234001176,0.401353
67.9520015027,0.0183202116399,0.403342,39.6404,82.506007355,21.307,31.7539854349,84,0.745124,0.403119708784,25.0261514048,0.460530610785,65.9364668392,0.135757256008,53.7757345771,0.00189345,112.903359916,7.16963768708,19.9336200032,0.542798702816,0.40312902486,-0.420845,0.0624363023985,0.402814
54.9761294511,0.0180659072069,0.406623,39.8639,77.0164834202,21.3221,23.3922276054,85,0.68384,0.405928679803,20.3770927656,0.368437523784,45.5043998822,0.0320931516497,44.7714928866,0.00187448,77.7969928538,18.8782617424,10.3800440653,0.60490195342,0.405940075849,-0.425217,0.172073432251,0.406127
43.0538798695,0.0181965610122,0.407838,40.0631,81.274579624,21.3197,11.0538869486,86,0.700118,0.407724165631,20.0508850286,0.261107888728,48.0613002624,0.00783436040291,36.2323652424,0.00187923,77.2138395749,17.5110803041,20.2657845904,0.609664084203,0.407745663938,-0.423817,0.161807923515,0.407327
59.3798574813,0.0179884933177,0.410434,40.3207,83.7496778185,21.3278,25.9956846103,87,0.713588,0.410050681887,21.1593094718,0.417240481803,44.862643115,0.0849676710239,48.0010687359,0.00186779,76.9285822584,17.4600151887,1.80097413085,0.609952848787,0.410060599553,-0.42858,0.168086692438,0.409875
59.9304398581,0.0196942048386,0.409298,40.4748,67.2413040376,21.4923,54.0024056868,88,0.749987,0.409015202345,7.85424432989,0.42376879353,60.6131380957,0.336309251721,48.7470403504,0.00209178,72.4185786275,2.64248761774,27.2919939543,0.48114979013,0.409044188131,-0.425386,0.0248214179159,0.408748
59.7624852187,0.0245525220796,0.407845,40.9156,71.4789668424,21.6014,53.7321981224,89,0.880182,0.407741228122,21.5079387685,0.425216657152,35.1464950217,0.348939677601,48.6624150212,0.00278946,64.4746655149,2.86610072208,11.2337837028,0.506612522586,0.407756005497,-0.4244,0.0255656537263,0.407244
59.4216489842,0.0206060102977,0.411249,41.1728,68.7432170461,21.6699,52.1767721903,90,0.726792,0.411048446052,2.44147207752,0.418959785778,58.3021899607,0.331593807389,48.4073072043,0.00200695,65.8404067858,2.7562046898,53.6551442392,0.477807941265,0.411059445577,-0.43094,0.0249288994206,0.410694
64.4171053545,0.0186915574669,0.412621,41.3241,76.5014510117,21.7142,33.7436936362,91,0.754702,0.412438224078,7.58035823969,0.469105975787,61.3552883091,0.145627203424,51.8271568269,0.0018406,73.9727101645,6.5186187535,30.0366330772,0.564602501421,0.412452154211,-0.430561,0.0661873047257,0.412108
20.2908496456,0.0243214410762,0.410196,41.3781,33.8036321324,21.7396,10.8829332096,92,0.799939,0.410459155044,19.3580354275,0.0657379395192,41.3366940423,-0.0155940972689,18.5296894483,0.00295575,76.261468938,6.26220983477,16.1336692642,0.191306804576,0.410476641737,-0.427168,0.0443437121258,0.409493
27.7648553084,0.0250515684655,0.412485,41.9504,70.4195266966,21.7734,15.272160388,93,0.793319,0.411767810515,13.550005979,0.121543017261,24.6681058261,0.00277925745932,24.7270254557,0.0027317,73.1902918183,8.69726069748,5.68753038497,0.507316354609,0.411790978032,-0.429525,0.0776569387985,0.411607
96.4699271968,0.0234673944711,0.416407,42.2296,136.078734554,21.869,23.3493087169,94,0.746108,0.41603147554,36.2027247442,0.413022367833,75.0975659022,-0.245021907715,64.612264323,0.00244628,130.492138028,27.002359662,19.8361110083,0.949297450857,0.416081217631,-0.4427,0.265219564326,0.415735
50.6243521536,0.0251665018015,0.422641,42.7186,123.311730388,21.9111,14.7802861278,95,0.693453,0.422426980208,37.8069206531,0.291679704053,57.157533563,0.0223861771241,39.7190365869,0.00291991,117.673846198,31.9997485899,6.78916426716,0.812526034485,0.422465669807,-0.440233,0.23502179542,0.421915
71.49123395,0.0222883420739,0.427409,42.8806,92.5820528712,21.8979,18.646431344,96,0.6505,0.427313736722,22.2078573631,0.53789448998,63.2300040866,0.0568062959192,56.0380628746,0.002306,86.6926116777,17.8386524731,13.0936402977,0.792608121647,0.427333280998,-0.447814,0.173798626249,0.426895
