MinReturn,StdEsReturn,Epoch,StdForwardProgress,MinEsReturn,AverageReturn,MinForwardProgress,QFunRegParamNorm,StdReturn,MaxForwardProgress,AverageAbsY,AverageY,AveragePolicySurr,AverageAbsQ,AverageForwardProgress,AverageQLoss,MaxReturn,AverageDiscountedReturn,PolicyRegParamNorm,AverageAction,AverageQ,AverageAbsQYDiff,MaxEsReturn,AverageEsReturn
55.5298035209,19.0879212557,24,0.0365657215899,14.2101550612,66.5871546294,0.381989434996,41.4428,4.36503569222,0.565566120273,1.9395568353,1.93955559883,-2.07412,1.94088,0.492134658984,0.0473669,75.3649136877,53.3259818639,19.9664,0.910145,1.93839,0.127436425166,77.0492720849,49.2894365137
54.2636200893,16.6175125393,25,0.0379162223477,14.1466842748,65.3357525008,0.382378712248,42.3393,4.59156303101,0.556854820369,2.06062677617,2.06062677617,-2.19408,2.06208,0.47819241358,0.0540213,77.217460988,52.4864915358,20.1518,0.899328,2.05938,0.135580139454,72.5318782995,54.7135143591
54.530518525,23.1366235586,26,0.0393895376652,4.41763005262,64.8404724313,0.382550311207,43.266,4.76916396344,0.560543647415,2.17928441903,2.17926298726,-2.31505,2.18084,0.476736638211,0.0581577,74.8064695137,52.2044842279,20.3068,0.867536,2.17788,0.139698444117,76.6463593054,50.00385747
55.2415720184,25.785091487,27,0.0363830258916,4.90914855797,67.9145709238,0.375737961506,44.2305,3.83583395232,0.581707427032,2.29957466016,2.29955474724,-2.44256,2.30136,0.50671779154,0.0620613,76.128395053,54.2341343772,20.4837,0.881657,2.29817,0.144368869093,98.9432277473,48.0672958916
54.6282153141,20.7723122365,28,0.0366295985767,7.33170319616,63.7648003679,0.390921669775,45.1435,4.005930183,0.577034247754,2.41862850278,2.41860266953,-2.57101,2.42047,0.467036912165,0.0688207,76.3936400474,51.4469504781,20.5756,0.849146,2.41747,0.150273586111,76.311400918,52.529837748
55.0688937264,24.5392338524,29,0.033987229391,5.86155594083,65.2183233426,0.382397586688,46.0157,3.42521491518,0.576861776305,2.54441683004,2.544357582,-2.70256,2.54662,0.477440076299,0.0757892,75.0551979268,52.3407550259,20.6483,0.87221,2.54287,0.157034759865,101.517593956,46.7466294149
53.8278898102,22.1186023875,30,0.0340006282262,3.75558973927,64.9838554215,0.360771365118,46.8823,3.68834034825,0.551551213842,2.65178807504,2.65171844236,-2.81758,2.65433,0.469500645795,0.0897545,73.55717491,52.0735271536,20.7058,0.890296,2.65039,0.166562096977,68.8287984757,34.4835526839
10.6142402113,20.1636090592,31,0.0580640607316,4.26756155319,62.8128112362,-0.0130171873224,47.7935,6.26886006092,0.554709593882,2.7575417844,2.75748211842,-2.93016,2.76026,0.457204710936,0.0922226,70.1504157967,50.7731470344,20.7463,0.88762,2.75605,0.171883169243,72.4387676446,39.2192225549
57.8087880218,23.5957317761,32,0.0352999435918,2.93002859957,66.7778150225,0.355318544074,48.5672,2.45016375517,0.565683629521,2.85928573179,2.85918093052,-3.02392,2.86205,0.493743455833,0.0998498,73.6306510997,53.474981463,20.8035,0.874664,2.85764,0.175962723939,77.0917047492,41.5186283418
55.4912419418,22.2582829172,33,0.0297822464892,6.057075849,66.4131062122,0.399683583995,49.4097,2.75992877717,0.566170950569,2.96330518449,2.96322314409,-3.13923,2.96532,0.495791636098,0.101548,72.0515707094,53.3164362815,21.0063,0.901465,2.96148,0.178914662944,73.5922680556,42.2003466533
43.9236837373,20.2333098314,34,0.0423675512502,12.81978571,73.7097859738,0.197055957989,50.218,5.66376985731,0.58419176324,3.06027598719,3.06021308702,-3.25129,3.06301,0.494465242041,0.109398,87.9950804183,56.598848923,21.1599,0.82053,3.05867,0.186149220786,84.0763593083,43.3252887886
37.9299181626,17.8696387229,35,0.0380447051403,11.7098670924,67.2823128173,0.166146957944,50.9602,3.58480022048,0.565536558464,3.16542057886,3.1653197308,-3.35442,3.1687,0.485643293962,0.121653,73.3200825893,53.8048363741,21.3347,0.827036,3.16365,0.196550799991,73.0745895311,47.2245786791
10.2502760918,23.7995478494,36,0.0663838431583,12.817379527,63.1657237057,0.0170442344031,51.6942,8.11939202107,0.485318749387,3.28214928916,3.28193646592,-3.4746,3.28502,0.402309950857,0.128228,73.4246157369,50.3917461886,21.531,0.814081,3.28007,0.201978853024,102.642139633,46.0761835153
11.768151006,21.1992629953,37,0.162029310545,7.92173939506,59.8931522482,-0.00104209781241,52.3909,20.7593453689,0.570722523495,3.37992456082,3.37986378121,-3.58394,3.38342,0.381409487395,0.136562,75.7317483502,47.3012008573,21.6513,0.86713,3.37819,0.206693855325,71.1351458066,44.5469673752
56.25387367,20.6713091968,38,0.040425764629,7.96972745226,68.6918531575,0.349736821103,53.1422,2.83780832148,0.560152914997,3.47901823698,3.47898231502,-3.69046,3.48262,0.467810923736,0.14404,77.2173568626,54.2693917955,21.7518,0.872153,3.47736,0.209961357753,81.9420798259,48.7091003422
58.2881608219,21.6557000885,39,0.0362508822242,12.9685234725,67.6178894455,0.371111322905,53.792,2.52136460783,0.570816964096,3.59389036872,3.59382574433,-3.79995,3.59697,0.470167542873,0.155045,73.7251008395,53.7708988103,21.8186,0.890686,3.59209,0.216997651554,88.2987255889,49.4432920414
60.4980694578,22.9276398303,40,0.0269104281899,6.90325523244,65.976359096,0.394526533358,54.4092,2.00992747966,0.538586236859,3.69852827821,3.69843858101,-3.91883,3.70227,0.473612039118,0.154364,71.7718453507,52.8642362767,21.8994,0.877871,3.69652,0.217877001598,83.9138654624,46.3962523155
34.5193686645,22.6527239319,41,0.0470348339271,10.6498412052,63.6777935769,0.177706239598,55.021,5.48190545451,0.52070184086,3.79386636662,3.79382933473,-4.0285,3.79704,0.437045757786,0.151732,73.5640814777,51.2374835278,22.0196,0.823622,3.79163,0.215732237897,105.098686202,57.1160694239
60.8341542542,23.3892355528,42,0.0277455032483,9.76694030057,67.2137669614,0.390986263484,55.6549,2.29721350967,0.567930072006,3.89747555258,3.89743568666,-4.12833,3.9016,0.48963524152,0.169815,73.8913365783,53.7373194309,22.0976,0.830309,3.8957,0.22503723366,81.0037377617,47.6395393582
62.3223413023,23.3835901006,43,0.0261419346534,13.1173245209,68.0200581095,0.427425656398,56.2964,2.4677461483,0.59936597665,3.98116300983,3.98103141773,-4.21346,3.98542,0.495252540224,0.171524,76.3295225184,54.2338724541,22.168,0.865741,3.97902,0.227494976133,101.060946652,46.1179856397
61.762543339,23.9191765171,44,0.0292764376718,8.05850032429,67.1301907819,0.400118588732,57.0252,2.40744626021,0.547398948145,4.07723055394,4.07715773058,-4.31826,4.08152,0.482251527421,0.188308,75.6322914439,53.6336401231,22.2604,0.830706,4.07529,0.237374379734,85.1061962634,49.448770723
37.080240795,22.6768522275,45,0.0555123979489,3.72351313944,65.6859224849,0.187657089924,57.7418,6.07727796433,0.545150021649,4.16123142179,4.16106893735,-4.39142,4.16527,0.464030620013,0.190871,75.039136758,52.6304384708,22.3503,0.819141,4.1597,0.236109406454,80.9364140283,44.5879308869
60.8521971524,24.378673599,46,0.0269643446797,8.9025483458,67.7313817109,0.401334387967,58.4004,2.2357399236,0.575976158742,4.23203745316,4.23180396768,-4.45954,4.23596,0.49825498593,0.197633,78.2395989064,54.1297499708,22.4286,0.874033,4.22971,0.240378506558,88.9859953006,52.1023898207
61.4118426726,24.9132534863,47,0.0406245922652,7.08963699878,68.8069383064,0.39766494732,58.9929,3.7472899402,0.613085571848,4.2778830511,4.27776895496,-4.5026,4.2813,0.492851597136,0.19843,79.9286364723,54.6059149048,22.5275,0.873171,4.27548,0.2376044054,84.9624152031,50.7704906612
52.1146029713,25.4921826938,48,0.0314267735031,8.13490469862,68.914963823,0.355390024608,59.5846,3.50797151781,0.578923083808,4.31889411243,4.31873987448,-4.54026,4.32279,0.497893817203,0.210427,81.303432308,54.7289238177,22.6226,0.848264,4.31645,0.247562712273,79.2655654165,51.5609096491
41.4541660757,21.9076743613,49,0.0541364379874,8.73249546018,67.268316209,0.240913208786,60.1657,5.09042371781,0.594722579083,4.34724196732,4.34688208225,-4.5695,4.35222,0.490592364679,0.226799,76.9100411265,53.7925176443,22.7209,0.879319,4.3452,0.25608661465,77.2235389959,49.5190858092
49.1404814994,23.8993304957,50,0.0320303783127,5.12657848732,68.2543614235,0.32966502129,60.7725,3.85850230358,0.614054218372,4.38304255856,4.38293153967,-4.61009,4.38759,0.506069037831,0.221533,78.3237290863,54.4963334947,22.8226,0.829121,4.38197,0.250967018154,92.6667279616,46.3359455811
61.2826955285,29.3057676432,51,0.0258118890076,6.31169240869,69.7703255483,0.448500076902,61.2914,3.47078263402,0.584507761829,4.45010614431,4.44999323153,-4.69053,4.45449,0.510498825389,0.219202,79.3528019276,55.3952045715,22.9056,0.786464,4.44858,0.25325482974,112.500728335,54.648045374
49.6074860454,25.9990585307,52,0.0339722707853,8.10115975564,70.4357947145,0.344620388565,61.8241,3.75505959417,0.607490689273,4.50361025892,4.50348991371,-4.75185,4.50883,0.529232418309,0.214802,80.0528881694,55.8978456437,22.9846,0.819619,4.50261,0.252961879839,104.314576156,58.6409219313
62.9236436177,21.4913500727,53,0.0252538935468,14.8653498827,70.7142352938,0.462496561048,62.3842,3.17344608729,0.605135470178,4.55688661456,4.55687041636,-4.78203,4.56118,0.533499505722,0.221019,78.8919341583,56.0986399154,23.1183,0.820835,4.55566,0.255637849684,89.2327224482,57.0062299327
14.0291053146,25.4791130648,54,0.0867489781691,3.72398792503,71.0705785646,0.00900228837889,62.9251,10.0453667256,0.60877862766,4.58100357164,4.58091331301,-4.8273,4.58619,0.522316683845,0.236357,83.2218641784,55.941903465,23.2185,0.874081,4.58003,0.263748469323,88.7563137572,56.3274145802
61.4588440659,33.1551468681,55,0.0320008737616,5.86741558182,73.4868907796,0.428137693577,63.4341,3.73886951154,0.627989347699,4.62612717648,4.62609807441,-4.87971,4.63102,0.544185915909,0.236305,84.6873567075,57.6425443143,23.3253,0.869808,4.62476,0.266146513235,120.214681289,52.4593622349
47.4766606909,23.9416471224,56,0.0375376230295,7.79283058561,71.0482595774,0.274848506925,63.9721,3.66180803525,0.629685748009,4.6632277654,4.66321837835,-4.92174,4.66779,0.540027238913,0.239634,80.4759372067,56.3010150404,23.4589,0.857669,4.66175,0.266066805581,89.6350135907,61.5533422293
46.4211819898,24.6580068727,57,0.0393819874428,9.3883804858,72.5103836042,0.252614232981,64.4495,3.95781591975,0.617022379617,4.70479616029,4.7047536223,-4.96258,4.70913,0.547381434437,0.235314,83.8486278216,57.1520811502,23.619,0.860258,4.70276,0.267368164383,87.7121504669,53.4545363269
55.0602837469,25.01740523,58,0.0427468392381,12.244952898,72.2972492778,0.338374930973,64.9021,4.0799121395,0.696994398499,4.7562546456,4.75621985192,-5.02305,4.76186,0.543528155447,0.24392,83.5220154977,57.0153017218,23.727,0.872903,4.75537,0.273437313694,101.00000843,62.2228281824
31.7475839052,38.4501584121,59,0.202803632346,4.59728363808,62.2343160514,0.137192440451,65.3727,17.5905550804,0.998433345361,4.79363451287,4.79358143974,-5.04673,4.79742,0.454067765916,0.256121,106.356062728,49.9635348736,23.8101,0.821844,4.79192,0.279632149653,143.918743006,69.1679073727
29.4550193909,31.2750445455,60,0.261398227199,13.0170535413,83.9035878927,0.129328288723,65.9282,22.9308898413,1.63531333524,4.81185601115,4.81181034557,-5.05037,4.81781,0.671271249147,0.254854,161.736498973,63.316064659,23.893,0.882576,4.81057,0.28027017509,120.448840717,60.9449491267
37.6538139131,34.5994592979,61,0.328407802164,13.555263808,91.0225696099,0.165989984688,66.4388,29.212593948,1.49903150154,4.84021798933,4.84008179205,-5.08028,4.84411,0.73842289741,0.258572,165.713226127,66.8333345829,24.018,0.876219,4.83768,0.280387380059,133.10712253,66.521348872
33.332955783,44.0163388518,62,0.363975394282,9.79955572788,109.621910658,0.132130267533,66.9287,32.5444805434,1.81969994215,4.89316004103,4.89306415008,-5.12763,4.8986,0.918268749537,0.264078,181.811135075,76.2952990515,24.1826,0.877077,4.89187,0.28026013537,137.215206513,57.7565358746
57.8355480247,35.9239620144,63,0.186999811046,18.7110574334,130.79910787,0.256978674118,67.4361,24.6945661757,1.65503113986,4.91265055909,4.91227115353,-5.15731,4.91666,0.993510613082,0.267644,235.175838896,84.6045701364,24.2891,0.866298,4.9108,0.284450317491,140.50539501,73.1283237537
59.1833130026,37.0101039516,64,0.28760424412,7.37160331159,151.058164874,-0.0490226945129,67.8544,45.8314828771,1.43591987327,4.93459269786,4.93412949968,-5.17864,4.93822,0.791619795693,0.271497,296.142034503,86.2846868532,24.4368,0.871541,4.93218,0.283518075214,172.391136969,47.0925339148
28.8192910294,55.7308022549,65,0.170325024094,8.85019165568,130.214264196,-0.263892647332,68.2351,61.2824197747,0.495917058364,4.97117542032,4.97076904725,-5.21961,4.97698,0.0253364443773,0.285059,261.523607209,70.0219276202,24.5071,0.859945,4.96954,0.290078374014,190.837217181,75.106749115
53.1072280213,42.0376348808,66,0.0846686858787,8.98293716166,211.113163339,-0.062260730121,68.669,59.1013169175,0.417272194483,5.03819226538,5.03799742709,-5.3018,5.04212,0.133387857588,0.287933,257.791421978,88.2161814944,24.5923,0.849591,5.03607,0.293048656634,162.568917576,56.1262744592
220.993395724,40.8961591524,67,0.063425894881,3.59497421527,249.22635107,-0.0773938928934,69.0921,8.20970237585,0.234027430417,5.10667392643,5.10642407469,-5.39043,5.11108,0.0820709919663,0.285798,258.38699531,92.7768562592,24.713,0.787561,5.10444,0.291526595039,157.001899509,66.0478979552
64.6678208713,47.6693472129,68,0.201007337163,7.43699884056,243.616261182,0.0983754005628,69.5556,47.0582919983,1.05656193007,5.18499808051,5.18461201333,-5.46081,5.18958,0.386696064768,0.291703,278.908963456,95.907576766,24.7673,0.807029,5.18268,0.293567766426,171.602119847,47.0791987687
68.1580591238,43.1860867311,69,0.244277715218,14.076497328,223.213105561,0.00653161029602,70.0317,57.5467003826,0.971683550265,5.27822891282,5.27787819502,-5.56302,5.2813,0.368663681537,0.308056,271.447165924,91.7861751101,24.8203,0.833944,5.27465,0.302570275706,173.027928145,62.4549340901
34.8138173179,47.667884387,70,0.335202106892,14.7277264379,152.200832592,0.102201791732,70.5792,52.5424817782,1.93421209047,5.36203330204,5.36171929279,-5.63565,5.36511,0.857257867218,0.330424,285.04520244,86.8837620501,24.8699,0.828865,5.35914,0.307306707539,189.723195849,63.1760847191
89.7645079001,31.248788673,71,0.20352884597,12.1617159764,226.58809811,0.0628754254379,70.9494,52.8605297671,1.00097939241,5.42896466265,5.42850979056,-5.70792,5.43331,0.405931130415,0.323874,277.93041426,94.5194369043,24.9544,0.845152,5.4265,0.307590432582,119.186299955,59.3294831694
16.9111476146,46.042900928,72,0.347324523266,9.3288020067,125.441573677,0.0484419705891,71.4385,53.4602465612,1.85056368167,5.53699792788,5.53655029041,-5.81769,5.54059,0.697069428107,0.338684,287.083360733,76.3821205691,25.0368,0.844605,5.53427,0.311203649739,163.630196661,72.4395938615
17.0666026606,55.3534938696,73,0.343091733523,7.12911478377,178.502256822,0.0423995118804,71.8675,70.1720969702,1.66993215002,5.60953003741,5.6091621542,-5.89501,5.61446,0.757399603181,0.345542,301.780554411,88.9083754309,25.1004,0.841985,5.60732,0.317192105724,208.109211156,60.4093811293
17.1696063396,58.4301166424,74,0.266128991679,15.0237181691,124.688218244,0.0546914624876,72.3151,53.6339017897,1.33694101723,5.70706860898,5.70660817149,-5.99083,5.71129,0.526847298601,0.340923,270.721089295,74.8636305761,25.1814,0.843212,5.70392,0.318704360984,252.231217811,73.0042576496
28.9846451681,43.879372207,75,0.279217045929,11.0270527474,115.289368869,0.0849047766917,72.8108,35.1373220033,1.44653489997,5.79711319589,5.79679726063,-6.07944,5.80134,0.721367116669,0.347918,223.328739427,75.7644926266,25.2352,0.861632,5.79384,0.318300184694,162.964725091,62.0446069242
69.5464127527,49.6746666438,76,0.221356135082,6.04554643748,184.41282283,0.0194000439781,73.3342,60.5522394615,1.22398275656,5.88223195516,5.881547837,-6.18187,5.88719,0.394733215326,0.35194,268.070540662,87.4602445048,25.3197,0.877503,5.87917,0.323679330241,171.999263375,64.2009998392
31.6897557265,42.1927181652,77,0.319153596171,3.81467708851,122.065554874,0.10891074189,73.8962,40.7796780371,1.54204580342,5.96958114586,5.96861209842,-6.27424,5.97389,0.827549168012,0.372228,242.63929525,79.0641878239,25.397,0.862654,5.96513,0.325956024705,135.826004432,67.8176865576
13.7654583624,34.3786761781,78,0.335200833812,17.0784761529,121.294273164,0.0449331989785,74.4336,36.5966675254,1.42956452953,6.08213183867,6.08153877906,-6.3834,6.08652,0.836004643593,0.383228,222.529103688,78.5799972949,25.4711,0.873849,6.07829,0.330008520534,120.434271642,63.9255947078
55.9259466101,41.7518874257,79,0.307003627528,8.32735603332,146.537232003,0.2332027419,74.9068,51.0979637904,1.66542342143,6.18361874477,6.1828397366,-6.48319,6.18892,0.975174199147,0.390908,288.332717545,87.4336318038,25.5535,0.859871,6.17995,0.336726417785,159.822355431,55.7375945377
43.4751411207,44.1848298196,80,0.312491398888,11.0666645492,128.305762059,0.133228030137,75.3777,46.9288316122,1.5965751754,6.2663342285,6.26550179122,-6.56941,6.27218,0.782274873895,0.417988,271.094781538,79.484193438,25.6304,0.846087,6.26311,0.344951763494,164.676965338,62.4563590116
12.7998660126,41.3939331389,81,0.239420233007,15.5169946857,141.620560749,0.0266928260635,75.9374,55.8998702922,1.48930304188,6.37275945804,6.3721601961,-6.68046,6.37764,0.569966325888,0.42628,266.194143259,80.853104807,25.726,0.870349,6.36855,0.352812790917,129.76905088,67.7485106802
45.546883672,45.3661379784,82,0.233837400716,5.6388525468,123.457318856,0.194344602761,76.4159,41.3135082561,1.20566911633,6.45541919489,6.45478224848,-6.77022,6.46082,0.748281923804,0.433872,277.461997681,77.6197414216,25.8038,0.851849,6.45078,0.355567675645,192.384763917,71.2753371132
23.7190910678,47.4110311413,83,0.264336983685,10.3518804046,117.050933796,0.0811736429352,76.9494,44.3499804918,1.39041169225,6.58296302457,6.58210134661,-6.90574,6.58768,0.558427313721,0.43409,251.68893608,73.7976364251,25.9042,0.856987,6.57886,0.358585995188,170.829252141,76.9357651283
46.9442863294,41.6124996616,84,0.226017450352,6.28369851735,131.457343708,0.201878271908,77.4844,45.9878891591,1.29365016062,6.68082354684,6.68045240992,-7.01007,6.68475,0.608281859449,0.443982,275.66420816,79.1336262146,26.0504,0.853648,6.67719,0.362504747989,157.160894045,62.9160454612
90.0797217144,49.6785304927,85,0.298562350659,5.5040161939,160.113136294,0.627434904193,78.0372,34.2906494171,2.22264551033,6.80321014433,6.80282619923,-7.12889,6.80852,1.24197563563,0.452148,254.359089221,95.6750522418,26.1612,0.882303,6.79998,0.364829103745,161.873669132,58.4025318362
88.8796543972,42.0998758896,86,0.266716141075,29.6252523109,159.326155197,0.579541390454,78.6083,49.9864950262,2.01583371095,6.89967874335,6.899188536,-7.22657,6.9036,1.07067788726,0.479956,301.180306344,91.8124263563,26.295,0.862323,6.89551,0.372607455051,169.471475055,92.4876532556
103.539797448,42.7910514037,87,0.289334382686,9.59070026496,167.8567977,0.43347184804,79.1399,48.9052119281,2.53213255944,6.99482083621,6.99444295326,-7.33678,6.9997,1.00339161446,0.494079,285.526981846,93.3325678199,26.3983,0.88703,6.99107,0.377907517838,152.842013758,71.1351643285
57.0890532922,58.3034199666,88,0.224796033615,4.46099203582,138.733163136,0.391317508959,79.6543,35.7951413841,1.71516102483,7.10945992784,7.10910043703,-7.46594,7.11386,1.02452145065,0.513614,284.309164929,87.9351000315,26.5152,0.872341,7.10511,0.389473643406,207.149804274,82.3530372455
55.0348487174,50.1822367689,89,0.334128699083,17.4821976229,165.288606479,0.29886046789,80.183,46.5144360105,2.27518128307,7.1890278327,7.18863398951,-7.53535,7.19357,0.867692548474,0.520967,278.805523451,91.647605656,26.5699,0.871736,7.18504,0.38993883189,189.668516718,87.2060121242
78.3608762333,43.4239158118,90,0.210684421448,10.9916723341,147.020638933,0.515575829261,80.7569,39.0690077928,1.91717701993,7.30719210228,7.30658883668,-7.65411,7.31251,0.953866943104,0.566463,284.851228596,88.72999796,26.6697,0.86099,7.30332,0.400896960691,186.614031009,71.4556281786
11.9923851144,41.9517921979,91,0.303378314662,5.23596918049,98.7056281501,0.0116836796676,81.2797,35.981457995,1.28407542796,7.40104476816,7.40033689301,-7.74581,7.40591,0.650406651536,0.56175,206.079235283,68.5523241463,26.7822,0.871698,7.39722,0.402068528185,150.334238548,70.3293805947
11.4782219488,39.5390761929,92,0.287459424175,8.04116502482,149.453602424,0.0188163678119,81.7723,40.3501940547,2.24548488114,7.49225023741,7.49185634317,-7.86562,7.49742,0.989244600492,0.591436,278.021275241,89.9035580616,26.8898,0.873066,7.48891,0.413535012222,131.188431361,54.2400316824
40.6860794732,39.8367052401,93,0.264419357723,8.29672353906,125.933422313,0.22832720534,82.3203,25.8966497121,1.86328410183,7.625461765,7.62510074951,-7.99383,7.63004,1.03704408646,0.609187,199.973507567,85.1324683663,26.9741,0.888375,7.62084,0.422031257833,165.024386677,77.721247126
47.9894704918,38.7104057866,94,0.295096290713,10.1078926536,114.581973181,0.296385612085,82.7952,25.9444169917,1.88866132597,7.72017349481,7.71980885202,-8.09172,7.72519,0.998663151744,0.614022,192.435036666,80.6172655808,27.0799,0.896762,7.71563,0.428518465709,134.703545478,59.2140883875
53.7821892043,50.9215849109,95,0.351169027829,7.11792074468,109.39014359,0.374580461633,83.4069,31.6952661496,2.46688888755,7.8213781899,7.82110277337,-8.18929,7.82528,0.96848603996,0.645665,224.618596969,77.8646617882,27.1687,0.898455,7.81701,0.434706638773,180.813631485,74.3887152604
61.7661365506,33.4620314524,96,0.299992508555,6.85817893839,123.680945357,0.422217855588,84.0013,23.9057117046,2.41283068175,7.91143856861,7.91111022932,-8.27081,7.91537,1.14067017805,0.65848,206.37859971,86.1490189676,27.2689,0.914923,7.90687,0.436728664864,120.978962888,51.6959270749
49.4085756742,53.3806814856,97,0.463466873717,8.01760098005,122.157858343,0.307787242988,84.546,35.5771849289,3.17230172279,7.97566384786,7.9754466361,-8.33504,7.97956,1.13418417882,0.629942,251.588535817,84.968460298,27.3499,0.910777,7.97171,0.425467416582,207.415566637,86.8359627106
46.4531883663,41.3169735064,98,0.335754790733,7.31408834136,118.50637854,0.231666028768,85.0983,32.4489438016,2.11218507074,8.04707690025,8.04681344309,-8.42092,8.05149,0.950412823747,0.698222,210.548211301,80.5714498074,27.4316,0.911272,8.04294,0.453454991431,165.981644644,58.8936963871
47.7682881722,45.0514522791,99,0.371200179883,6.89151741516,127.246551273,0.280754794507,85.5859,38.4054226609,2.37902733551,8.12829932704,8.12793274519,-8.49194,8.13445,1.03143139689,0.729739,314.988582308,84.1641513708,27.5356,0.90592,8.12552,0.4650567584,158.886572395,62.1363692782
