MaxEsReturn,AverageAction,StdReturn,Iteration,Epoch,MinReturn,AverageY,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageAbsQYDiff,AverageEsReturn,PolicyRegParamNorm,MaxReturn,AverageReturn,StdEsReturn,AverageAbsQ,AverageAbsY,MinEsReturn,AverageDiscountedReturn,AverageQLoss
89.6951558276,0.017738,0.00228888912637,21,21,-1.77709900184,0.0884922317388,30.5906,0.0884766,-0.095127,0.00722705445207,55.1604428226,30.1174,-1.76997039807,-1.77202674549,45.1235384736,0.0907843,0.0904560597248,-8.57965606522,-0.177409539109,0.00408241
-6.42750825373,0.0335554,47.8302588775,22,22,-2.86089536107,0.100119191828,31.7662,0.100042,-0.108002,0.0112482628372,-6.42750825373,31.0082,97.2328677206,55.4204481849,0.0,0.108094,0.107362779617,-6.42750825373,-0.0164860417411,0.00747163
92.004454149,0.113515,0.0978905881796,23,23,-11.5297120091,0.0975447379828,32.8611,0.0973962,-0.103849,0.0100560484148,46.9915026137,31.9002,-11.1241438232,-11.3401433432,53.0317644229,0.109609,0.109323417636,-27.4661781666,-1.15410752779,0.0152389
90.3533501251,2.66195e-05,8.65327978232e-05,24,24,-0.00275820984236,0.109240814268,33.8569,0.10901,-0.115166,0.011390273572,59.2346120781,32.5236,-0.00256503886992,-0.00265928479496,43.166431513,0.119187,0.119019421931,-1.80804311873,-0.000265288774813,0.0204662
88.3764407463,0.0194729,0.00723579323859,25,25,-1.95611324576,0.128022901977,34.7626,0.127977,-0.135592,0.0092094157586,53.9156876755,33.2972,-1.93596198877,-1.94534013054,43.8999231151,0.138452,0.138123774803,-8.03769465797,-0.195874857361,0.00682285
94.1001343569,0.00179536,0.00037630976493,26,26,-0.179992986656,0.144997645389,35.9838,0.144782,-0.153671,0.0117737119101,68.2332156178,33.968,-0.178818995531,-0.179356226772,39.9151687114,0.155046,0.154791588456,-0.829820605677,-0.0179622499309,0.0161193
85.8478455952,0.00102646,0.00125209601299,27,27,-0.103435035879,0.149143678464,36.9862,0.149,-0.158974,0.0106001705201,41.1272451561,34.3227,-0.0993592802927,-0.102543494504,44.7206004391,0.157718,0.157355077225,-3.59335528301,-0.0102222321885,0.0108454
91.5106606881,0.0319839,0.000844443715673,28,28,-3.19572443123,0.193413499654,38.2455,0.193215,-0.204865,0.013989419125,53.7859884102,34.5353,-3.19258523268,-3.19519540826,50.9018057809,0.200361,0.199612433552,-18.1718049147,-0.319356110806,0.0158286
93.2274196666,0.0294778,0.0121761985917,29,29,-2.96144642456,0.206035109207,39.1797,0.205949,-0.218205,0.0111204251238,65.9494478151,34.9447,-2.93006640738,-2.94483094951,42.1095556488,0.21186,0.211051707582,-6.84359510205,-0.29610450139,0.0067875
90.1425937622,0.0364963,36.938693272,30,30,-5.41471247978,0.22526013363,40.4741,0.225174,-0.238629,0.0140841362494,53.8086491357,35.23,93.4865470538,14.7146720692,40.4236809782,0.231043,0.229920627976,-2.581278671,-0.226324886711,0.00835707
98.5889408655,0.0362096,33.9371122887,31,31,-0.0900981636204,0.242061679708,41.3112,0.242013,-0.256514,0.01636760453,93.8955528444,35.4189,97.3052025354,83.0440832301,3.05226492545,0.248052,0.246371747892,88.9441708003,0.139604176008,0.0104366
94.9739872686,0.990665,29.5040822292,32,32,-99.6230246597,0.262094563819,42.3343,0.262242,-0.277816,0.0151938696416,88.9329202737,36.1438,3.625840213,-89.6694292899,4.77085098937,0.268739,0.266946355874,83.3103374077,-9.93801120074,0.00664769
87.8842438546,0.0850634,20.637719416,33,33,-0.915283288691,0.298156249845,43.1158,0.298138,-0.314654,0.0164634287506,60.5833748736,36.0009,96.9460102138,91.1643675337,43.1271047488,0.309197,0.307886594588,-14.0591398252,1.79753407384,0.0125269
94.6356738585,0.0936971,31.4742139813,34,34,-3.95444565928,0.319285925147,43.8948,0.319372,-0.339055,0.0195237106453,92.164021288,36.4331,95.3405749939,82.2094690944,2.95228210672,0.329388,0.32803464166,86.0650091246,0.0592834903776,0.0159419
96.0729006206,0.117382,44.4290909016,35,35,-10.1342117421,0.376430062098,44.8811,0.376652,-0.399153,0.0191270389923,91.8367792579,37.0521,92.112803581,59.9991123667,4.00964987277,0.384584,0.383321952778,84.4168085962,-0.443801343223,0.0200671
97.5041071982,0.289962,0.631202735691,36,36,88.787676215,0.420922095663,45.4836,0.421124,-0.445852,0.0233846155509,92.9041699052,37.5312,92.1855558104,91.4393079805,2.78832263,0.427269,0.426244538551,88.8235076963,6.61614281158,0.0348823
98.3616730353,0.172973,20.169827255,37,37,-1.57903427987,0.498320703488,46.1974,0.498367,-0.530542,0.0203814620714,91.173554866,37.8515,91.3606624381,86.3262573513,4.07145510476,0.502158,0.501653143336,86.8782290135,2.48781942158,0.0180671
96.232683555,0.136933,29.9675385231,38,38,-0.599495960529,0.523107573142,46.8201,0.523234,-0.558428,0.0237998934112,89.9416121394,38.2872,91.1614152511,78.6001914442,4.71392339277,0.525017,0.524959857049,83.0510878067,0.326665163025,0.0238682
94.6258522354,0.0364094,44.2185168264,39,39,-0.0653153423954,0.579179803188,47.3688,0.579189,-0.616424,0.0245569557901,89.270992539,38.3839,96.6640367278,66.2353933003,5.16551439801,0.580439,0.58007673472,81.9510223118,0.0679859549232,0.0191193
93.5546241793,0.0122678,0.0171421217514,40,40,-1.25746946544,0.639101065416,48.0713,0.639207,-0.682254,0.0260615128357,89.9430185668,38.5837,-1.20533687589,-1.22555626691,3.01543438562,0.639712,0.639445769827,86.5183518872,-0.122221997665,0.0263585
95.3162586789,0.0298146,0.0136709821458,41,41,-2.99834358288,0.661044838048,48.8478,0.661022,-0.710209,0.0269201517893,76.9720335821,38.8112,-2.95746755539,-2.97847546805,34.6575143172,0.661597,0.661158104837,-0.441038452992,-0.299306604033,0.0209829
94.1841907918,0.711463,16.021264739,42,42,36.5922974982,0.716487770563,49.5476,0.716494,-0.770199,0.031515817939,72.3669111304,39.2008,87.2347784413,61.8229160974,38.5703391528,0.717054,0.716514046687,-4.69316862486,-2.55635448535,0.0271413
92.9886102678,0.00037847,0.00206427310999,43,43,-0.0431005332513,0.813008501221,50.4186,0.812945,-0.869135,0.0293674909529,90.2625806615,39.3541,-0.0366648066831,-0.0378091078933,2.24115300012,0.813408,0.813015352389,86.453541131,-0.0038072987188,0.0216161
94.5816616882,0.23111,37.2868661192,44,44,-18.6639623362,0.881557391677,51.3398,0.881575,-0.942537,0.0367843206735,78.0701843757,40.0655,91.8120355335,71.7840851802,34.2558802252,0.882134,0.881563634715,-5.69113762706,1.02754274628,0.046934
99.4869811834,0.0871746,36.5637630997,45,45,-11.9033435124,0.973306972605,52.2147,0.973614,-1.04071,0.0419770358904,92.9663226397,40.4669,95.7493377498,79.5508160787,3.26650837655,0.974232,0.973309018009,91.060366572,1.32025614812,0.0584539
92.0332761782,0.089957,41.7730792041,46,46,-6.89445969203,1.05769698144,53.2415,1.05755,-1.13293,0.0404407328846,83.6801372224,40.685,87.6007995217,18.7472547737,8.14555188567,1.05808,1.05769960857,71.0459374935,-0.656728152305,0.04354
94.7000225545,0.0860244,41.046116638,47,47,-6.23252286085,1.15598367706,54.2305,1.15553,-1.23029,0.0370470045211,89.8135711844,40.9391,89.5453283263,17.467133161,3.17490678054,1.15623,1.15598777606,86.8084169273,-0.405982534416,0.0390858
85.3599333987,0.217723,0.0576707434865,48,48,-21.8692522464,1.2346196392,55.257,1.23419,-1.31581,0.0482233559556,59.3525181219,41.1862,-21.7016327102,-21.7504890218,39.608962719,1.23516,1.23463296694,-9.15165865432,-2.17951632496,0.0572068
90.6359609621,0.0736705,0.0197456055461,49,49,-7.39376502119,1.29524773698,56.423,1.29478,-1.37805,0.0398016617407,70.8178313294,41.6263,-7.33564112104,-7.35968068898,35.5707651133,1.29611,1.2953269181,-0.251267302601,-0.737991366918,0.0286111
89.9238681735,0.073411,0.0179235677704,50,50,-7.36718002702,1.39710302438,57.6942,1.39569,-1.48219,0.0498822874939,54.6304387212,42.06,-7.31783379177,-7.33375979636,40.6411925708,1.39731,1.39722502774,-2.30164450876,-0.717175780034,0.046943
92.4310729121,0.220501,0.0403426982699,51,51,-22.1032417316,1.52955380428,58.9475,1.5285,-1.61808,0.0460330368234,51.3221547157,42.6305,-21.9938899796,-22.028016219,45.3441341162,1.53045,1.5297380501,-11.8548146519,-2.15418795465,0.037282
56.7338197392,0.225163,0.0331341352853,52,52,-22.5857049027,1.52792203156,60.3415,1.52714,-1.62084,0.0612879483647,24.9384468475,42.9931,-22.4618498542,-22.4937357877,31.7953728917,1.52893,1.5281839125,-6.85692604414,-2.1854314741,0.0538451
87.4172776668,0.22508,0.0772906615866,53,53,-22.6114753619,1.66904552303,61.6352,1.66794,-1.75989,0.0588072162444,54.4409341331,43.4481,-22.3878248485,-22.4854998692,40.0118751811,1.67007,1.66940971757,-1.86991720991,-2.1730401012,0.060316
76.854916571,0.043649,0.043528751438,54,54,-4.44765888108,1.705646686,62.9667,1.70505,-1.79804,0.0603257631606,32.3469288158,43.8923,-4.32937336998,-4.36053885868,44.5079877551,1.70699,1.70608646332,-12.1610589393,-0.431431363326,0.0591125
53.1903232071,0.087407,0.0732637309328,55,55,-8.83195846352,1.76037810847,64.2766,1.75947,-1.85339,0.0685854433293,18.4548237952,44.2971,-8.64164735848,-8.73195440919,34.7354994119,1.76146,1.76072281126,-16.2806756168,-0.870824258018,0.0647795
91.1696244126,0.216922,0.11838526517,56,56,-21.8927480091,1.86063523292,65.3969,1.86036,-1.95059,0.0760347706351,59.3452924634,44.6467,-21.5379774483,-21.6705380928,43.6323372764,1.8623,1.86103424255,-2.34984202896,-2.02927490249,0.0840701
84.9157968951,0.103099,0.0666849654069,57,57,-10.4424762515,1.91783355421,66.5083,1.91734,-2.00204,0.0703014560853,55.988488126,45.072,-10.2298306494,-10.2995412379,46.5151978853,1.91922,1.91835273717,-24.4945231233,-0.981718637168,0.0608625
74.4293785036,0.00412219,0.0142739712995,58,58,-0.439980538708,1.97915305886,67.6301,1.97878,-2.06112,0.0758842974662,36.5626822145,45.4501,-0.392397808165,-0.411806476477,37.8666962891,1.98097,1.97968132956,-1.30401407457,-0.0512998507129,0.0748432
70.0496411493,0.0274395,0.0781135363755,59,59,-2.89609747848,2.06143530527,68.5761,2.06103,-2.13857,0.060258707383,23.3814781432,45.8504,-2.67297617052,-2.74120323561,46.668163006,2.06315,2.06223966925,-23.2866848628,-0.29606629307,0.0446533
93.2815876891,0.0587562,37.0306255684,60,60,-2.00158930089,2.13441671588,69.4783,2.13418,-2.20881,0.0684284064515,46.3719617658,46.2736,86.1611792888,18.3140559593,51.5962891923,2.1366,2.13536909249,-25.4861654876,2.38319389715,0.0522057
89.3044708722,0.772235,3.83065364802,61,61,80.2743406452,2.16135049271,70.2526,2.16131,-2.23153,0.0570998444789,57.1265315501,46.5675,93.8608637276,90.2160721008,39.9677007785,2.16354,2.16258352756,-10.9029122929,25.9514905411,0.0359306
96.093606229,0.821414,3.08538959545,62,62,83.1855648126,2.22302451461,71.0446,2.22314,-2.28931,0.0612659502742,90.4550554776,47.0696,94.0627641726,91.6763417131,4.9371751565,2.22531,2.22434042399,82.2063945499,33.4490272225,0.0576869
94.1714538711,0.851448,0.354758014909,63,63,93.3869539026,2.30037781058,71.9174,2.29986,-2.36365,0.0457848285516,89.9768387593,47.5091,94.5795908005,93.9888940214,3.57167655655,2.30109,2.30104625592,81.5753672297,45.5463290605,0.0216738
94.7949158998,0.907168,0.271361938731,64,64,93.390806727,2.37380802268,72.7498,2.37327,-2.43486,0.0562451586134,91.6960868495,47.808,94.2972868215,93.8189142281,2.90463213716,2.37442,2.37426328627,85.7530137576,46.5405004544,0.040672
97.0704549533,0.928675,0.287194121547,65,65,92.7862641814,2.42691447974,73.5385,2.42635,-2.48809,0.0641991859707,92.5259508395,48.032,93.7616381608,93.1578507552,2.62588606241,2.42744,2.42729210727,88.2148850656,43.4070961585,0.0503761
96.5217913263,0.939103,0.203444762156,66,66,92.4491575194,2.54310974967,74.3225,2.54242,-2.6069,0.0620066571979,93.6423709567,48.3561,93.1481980934,92.7465107406,1.83556085601,2.54341,2.543455144,89.5129144385,41.5032200408,0.0437465
98.0840619316,0.94546,0.133579068,67,67,92.2988143292,2.62506332342,74.9273,2.62405,-2.69398,0.0530732881835,93.2284314677,48.6896,92.7712531118,92.563366393,2.77139228726,2.62525,2.62567364798,86.3473282152,40.7459922679,0.0256677
98.8526041636,0.945135,0.125500202857,68,68,92.3291770517,2.75898750323,75.6503,2.7585,-2.83477,0.0696753203267,94.484251805,49.1102,92.7580981311,92.5364074436,1.52525257681,2.75989,2.75965223257,92.2986384183,40.5959390115,0.0566076
95.0036132395,0.977368,0.0346020459795,69,69,92.6178068339,2.84048032109,76.3957,2.83958,-2.92123,0.0759771710826,93.1818000031,49.4796,92.7644173234,92.6989167184,2.27229261814,2.84075,2.84110051135,87.9292998276,42.5431593694,0.0552165
99.7621774007,0.976616,0.0379449412555,70,70,92.7607016068,2.96874056443,76.949,2.96783,-3.05301,0.0733234019134,93.3787324693,49.8309,92.9186027801,92.8607201545,2.54240082204,2.96943,2.96948255565,89.682586259,43.3988548255,0.0531412
95.432274533,0.984521,0.0823961361407,71,71,92.8729252898,3.09040882934,77.7814,3.08973,-3.18116,0.0744678187751,93.8464021106,50.2163,93.2115010511,93.0849435171,1.25658361441,3.09113,3.09115910206,90.4362540256,44.8929419682,0.0494297
94.9318488826,0.98698,0.0911484319608,72,72,92.8004305878,3.21181186911,78.4721,3.21107,-3.30543,0.0826804280227,93.8045627821,50.4878,93.1099835313,92.9952404877,1.62210513853,3.21252,3.21252608732,88.6395206671,44.4735643772,0.0551854
95.0374805591,0.989539,0.0723896175245,73,73,92.9663896774,3.38539747397,79.1505,3.38482,-3.48986,0.0763020640582,93.7864839144,50.7514,93.3003412564,93.151705248,1.63127314142,3.38632,3.38598908988,88.4115795834,45.4285896559,0.0541344
98.8418235838,0.989833,0.0665271824116,74,74,93.0263394453,3.46082690931,79.8961,3.45984,-3.56504,0.0879711321178,92.5033212905,50.9394,93.3096135737,93.2320977787,3.05439907368,3.46207,3.46165270326,87.9278416117,45.8907059591,0.0652561
95.2314825925,0.990262,0.0792809445673,75,75,93.0358435714,3.60884505044,80.5483,3.60818,-3.71644,0.0825205141478,93.004681335,51.0373,93.3040745238,93.2119571381,1.93881941598,3.61051,3.61008176064,89.5181244104,45.79110588,0.0490198
94.8032484935,0.989454,0.0522312750691,76,76,93.2177970677,3.72868339198,81.2924,3.72824,-3.84485,0.0900560369397,92.5914983629,51.0948,93.4166633099,93.3547210119,3.13558751248,3.73068,3.72991211624,83.8690973185,46.5778862671,0.0639755
96.640877485,0.989349,0.0512588078284,77,77,93.2188522123,3.89160307485,82.0656,3.89119,-4.01345,0.0754878248926,93.2818190261,51.1759,93.4135710899,93.3527688869,2.69858977954,3.89338,3.89266185932,87.7955721918,46.5634693026,0.0398329
98.2293313365,0.990262,0.0643677551414,78,78,92.7385187479,4.02495313311,82.9425,4.02417,-4.15577,0.0905121151059,93.3749956426,51.2857,93.0072104564,92.94596199,2.88646953667,4.02691,4.02645905462,88.2101022119,44.3059636175,0.0548951
99.2110493334,0.990322,0.0989337531262,79,79,92.4926021913,4.19670636979,83.7887,4.19599,-4.3388,0.0826899030871,93.5086201014,51.4261,92.9031304174,92.7670328572,2.72308328739,4.1988,4.19844877681,89.5790671875,43.3330687549,0.0530041
96.941120696,0.990249,0.0779208648298,80,80,92.8453980893,4.35919858443,84.5238,4.35867,-4.5049,0.0778781175416,93.2585408922,51.5678,93.1063665041,93.013165322,2.17526425773,4.36107,4.36068636666,88.5377583842,44.6773230568,0.030194
95.4076876941,0.990175,0.0863282106921,81,81,92.8290541718,4.51382667904,85.2618,4.51303,-4.67286,0.0837826661165,93.9123540543,51.6933,93.2066683687,93.03692334,0.960436558721,4.51569,4.51571199736,91.3758302124,44.8068788715,0.0435213
96.9599958711,0.989499,0.0844266875511,82,82,93.0221119512,4.66802649125,86.1117,4.66738,-4.83366,0.0845069198044,92.9393923072,51.887,93.3225844478,93.2036326744,3.05458489173,4.67005,4.67028734099,86.2913663305,45.7189146547,0.045716
97.2744493595,0.989936,0.0847112580801,83,83,93.0197420695,4.85307603647,86.709,4.85185,-5.01891,0.0927899149029,93.4818425468,52.0423,93.3111792632,93.2074137929,1.97710475052,4.85411,4.85532012412,90.6923253227,45.7549285813,0.0604711
95.9423701983,0.991087,0.054793317355,84,84,93.117703376,5.01155098434,87.3645,5.00998,-5.18328,0.0913850506998,92.4436092987,52.1968,93.3743638392,93.2511658885,2.40608402522,5.01102,5.01284854193,88.7872617099,46.0405951953,0.0487821
97.828763029,0.991832,0.041776702114,85,85,93.2305985858,5.14738018601,88.0559,5.14612,-5.32603,0.0876236169384,94.5781950497,52.3227,93.4005281103,93.3427422787,1.03167449824,5.1466,5.14835755946,93.3476697615,46.5877175947,0.0463975
95.8804505347,0.990992,0.0568516905157,86,86,93.2214050983,5.3217215313,88.8114,5.32037,-5.50023,0.0911037116045,93.8654693571,52.447,93.4000584537,93.3324225634,1.76695637953,5.32039,5.32194826077,89.689730492,46.5005571584,0.0513092
94.6440371606,0.996052,0.0325480915957,87,87,93.167958746,5.49379278721,89.502,5.49234,-5.67309,0.0852428695575,93.4339042286,52.5629,93.3428600799,93.2983759517,1.36418156341,5.49234,5.49379650141,89.99220434,46.4746698326,0.0364645
99.5154855293,0.995198,0.0849638515546,88,88,93.2147877597,5.68051284913,90.2696,5.67911,-5.85635,0.0852039782708,94.0287268163,52.7002,93.4846157114,93.38226109,2.0199973826,5.67911,5.68051507372,90.682951329,46.9274377966,0.0338721
95.1691226337,0.995989,0.0931020933275,89,89,93.2144597594,5.83293064496,91.0068,5.83085,-6.00397,0.0992647194405,93.8309945635,52.7986,93.5008673629,93.405505394,1.38445085004,5.83085,5.83293516448,90.1521664357,47.0881878111,0.0496058
99.6660628237,0.994446,0.0804927890976,90,90,93.2097339572,5.9608085686,91.6989,5.95941,-6.12732,0.0908594783461,94.3383119823,52.928,93.4997193371,93.3690338271,1.74274647698,5.95941,5.96081083411,92.6196048671,46.8268933164,0.0351068
94.9617389815,0.995636,0.0688729788646,91,91,93.2240144126,6.09793378051,92.3642,6.0964,-6.26171,0.102723565252,93.2189080621,53.0491,93.5013610101,93.4063853725,1.44819761861,6.0964,6.09793649496,91.3024029171,47.0811252729,0.0515545
96.091991858,0.995549,0.0710929179331,92,92,93.2204014832,6.27422678468,93.1007,6.27254,-6.42472,0.0983029830494,93.7135025073,53.1896,93.5437063699,93.4103860639,1.63167098027,6.27254,6.2742288188,90.2060762405,47.1012362233,0.0489801
98.1330722319,0.992841,0.0978087005446,93,93,93.2850149021,6.38214325469,93.6606,6.37998,-6.51955,0.1040400001,94.273699974,53.2772,93.5999135876,93.4302647999,1.5874649335,6.37998,6.38214620682,90.4549755895,47.1274626987,0.0576448
94.7736196916,0.991713,0.102433913062,94,94,93.3156355038,6.5037650104,94.3096,6.50232,-6.62839,0.0974727088207,92.6542671601,53.3922,93.5999931482,93.469697801,1.69086499119,6.50232,6.5037680527,89.9632293003,47.3182441264,0.0456106
99.7,0.993129,0.0952586362006,95,95,93.2425920021,6.57752408438,94.9063,6.57627,-6.69439,0.0972406449231,93.6496903343,53.4633,93.5999584977,93.4368559322,2.69655175076,6.57627,6.57752576927,90.1851100351,47.1751881197,0.0352247
94.8442823466,0.994492,0.0854359241933,96,96,93.2213271182,6.68007887625,95.3951,6.67896,-6.78883,0.0971511608835,92.73615203,53.5561,93.5454718761,93.4245785822,2.07507485502,6.67896,6.68008057659,89.5725388105,47.149039184,0.0406802
95.4542817402,0.996068,0.0511858093868,97,97,93.3435538425,6.75102392066,95.8813,6.75002,-6.8453,0.108002098921,93.3336139859,53.653,93.5005777789,93.4383996902,2.17624046492,6.75002,6.75102929944,87.3794197593,47.2799284417,0.0580023
99.8287691021,0.994564,0.0683569380059,98,98,93.2268126791,6.80175086095,96.4402,6.80059,-6.89319,0.0957877584005,93.3583367241,53.7343,93.52316928,93.4227908888,3.02874610786,6.80059,6.80175284485,88.644273661,47.1409507358,0.0362057
95.1495541228,0.996557,0.0811028714829,99,99,93.2616459875,6.88176313056,96.9333,6.8805,-6.95769,0.0998141294557,93.2877292878,53.7977,93.5036698895,93.4207553282,1.93156136186,6.8805,6.88176599385,89.4431849916,47.1947622167,0.046189
95.4374463331,0.995734,0.0734376797081,100,100,93.304897083,6.90296486995,97.4166,6.90182,-6.9663,0.0982328135809,93.4577573212,53.9053,93.514755552,93.4406030871,2.02766740971,6.90182,6.90296927527,89.6183120235,47.2819125344,0.0453371
94.6566504258,0.99403,0.104842451711,101,101,93.1406002911,6.91436112869,97.7577,6.91336,-6.9671,0.0934472655175,93.3482321995,53.9979,93.5978371221,93.4097762733,1.47397350745,6.91336,6.91436365323,89.9916090803,47.048812865,0.0447393
98.8394919588,0.993894,0.108303496118,102,102,93.3028172182,6.95514680666,98.0575,6.95419,-7.00513,0.0955870334733,93.8290075241,54.0592,93.5999502435,93.450107305,2.2794647595,6.95419,6.9551518399,89.1332581151,47.2768220485,0.0576554
96.709266132,0.98601,0.0842322075269,103,103,93.3658489519,6.95532052477,98.2724,6.95477,-6.99786,0.0789537072884,93.2687353749,54.1322,93.5999991329,93.4890885036,3.3204729215,6.95477,6.95532347836,84.0570114728,47.2445487728,0.0359163
96.5344406714,0.994476,0.0811479979237,104,104,93.2281154027,6.94676861715,98.36,6.9457,-6.98644,0.0862715856298,92.6274700561,54.2295,93.5639173447,93.437112813,2.66602206361,6.9457,6.94677008465,87.1258943344,47.2209262096,0.0384092
94.4277793209,0.98978,2.66809588291,105,105,87.4836488505,6.93910079245,98.3664,6.9385,-6.97382,0.0828591897514,92.465235594,54.437,93.5999972464,91.635944659,1.87646691071,6.9385,6.93910373193,88.7040124451,39.1895746508,0.039493
94.4249001105,0.993565,0.126054442144,106,106,93.0756470362,6.93158499927,98.3463,6.93087,-6.96614,0.0919721502894,90.5335886895,54.6075,93.5890859053,93.3530496954,1.99032128344,6.93087,6.93158910274,86.9053962107,46.709553152,0.0496536
97.5695222459,0.990856,2.60848729419,107,107,87.2559469309,6.91960594468,98.2373,6.91889,-6.95145,0.0786099966448,89.8335009544,54.718,93.5999347114,91.9362040731,4.42447204014,6.91889,6.91961022985,82.7459154853,40.6466298055,0.0396304
94.700136243,0.989735,1.66573323122,108,108,87.1629702374,6.90551032091,98.1806,6.90498,-6.93107,0.0638842001665,90.8688040035,54.9667,93.5996349477,92.9113768403,1.66422481246,6.90498,6.90551112585,88.8814348833,44.7851320286,0.0240779
94.4870050399,0.989873,2.51488641402,109,109,86.4329401535,6.89459801154,98.0981,6.89404,-6.91328,0.076192660899,91.1376166324,55.1163,93.49927422,92.20572487,1.53379480204,6.89404,6.89460220512,89.5226046157,41.8315684968,0.0343311
94.6907883564,0.989805,0.153957036677,110,110,92.9318448959,6.8774701333,98.0575,6.87688,-6.90041,0.0820971869051,91.7462750922,55.5396,93.5900294593,93.31079434,1.78955835479,6.87688,6.87747362404,89.6086545466,46.3454738083,0.0468722
94.5915193146,0.989432,0.120123593001,111,111,93.1397252077,6.84619903898,98.0491,6.84559,-6.87432,0.0736689948252,92.9028697196,55.7303,93.6001477363,93.3971936241,1.69410538086,6.84559,6.84620271031,89.5596082112,46.8266490937,0.0361021
99.3684559654,0.991277,0.127436428387,112,112,93.0867070889,6.81819389877,98.0615,6.81796,-6.85423,0.0648139902219,92.4110120036,55.9651,93.6000573333,93.3952077814,3.71235214084,6.81796,6.81819597961,86.7629640102,46.8758777214,0.0275355
95.1472765971,0.988838,0.198553469143,113,113,92.6285595547,6.82536036347,98.0836,6.8247,-6.86459,0.0639208189067,93.2584759299,56.01,93.4980124178,93.2879298763,2.02534730391,6.8247,6.82536137183,88.6683734123,46.1890558786,0.0252973
97.8013830323,0.99219,0.0911896234617,114,114,93.2019324305,6.82556729422,98.1167,6.82504,-6.86091,0.0691646001067,93.645576534,56.0813,93.5994922891,93.4326154309,2.38513969776,6.82504,6.82557024566,87.3561643352,47.1203681207,0.0335878
