MinForwardProgress,AverageDiscountedReturn,MaxForwardProgress,AveragePolicySurr,AverageY,QFunRegParamNorm,MinEsReturn,AverageAction,AverageAbsY,MinReturn,Epoch,AverageEsReturn,AverageReturn,AverageAbsQYDiff,MaxReturn,AverageQLoss,PolicyRegParamNorm,AverageForwardProgress,AverageAbsQ,StdReturn,StdEsReturn,AverageQ,MaxEsReturn,StdForwardProgress
-0.0123902984265,-20.4415323229,0.192600184778,0.106248,-0.109987757219,22.8025,-145.497686942,0.940499,0.129400868109,-143.303797063,21,-142.724989341,-130.980521005,0.00587439893517,-120.420966296,0.000195942,20.3836,0.0975356849978,0.129006,6.75223339056,2.77269760151,-0.109965,-139.952291739,0.0603763988265
0.0279253377169,-19.4952983948,0.256095390879,0.126707,-0.126008101235,23.2207,-128.411986445,0.968458,0.1460275302,-142.028457568,22,-126.393796982,-132.920661113,0.00618111339256,-118.654327318,0.00020681,20.5575,0.119945999434,0.14574,5.41544368684,2.01818946367,-0.12602,-124.375607518,0.0536199476322
0.00685426860512,-20.7165535426,0.213398093319,0.138894,-0.14655364979,23.6417,-202.876396088,0.999519,0.168870362207,-148.957198457,23,-165.280826817,-137.983627587,0.00776090856225,-128.287502595,0.000332498,21.0159,0.116427927012,0.168409,5.26753320382,37.5955692707,-0.146562,-127.685257547,0.0526594149892
-0.0298694015222,-22.6155043462,0.186614546685,0.147186,-0.156237481821,24.0606,-136.773956135,0.995943,0.180651792645,-151.871939203,24,-135.989330495,-140.604685247,0.00790539004037,-130.414676989,0.00035198,21.2998,0.0834184582406,0.180213,6.19201176498,0.784625640214,-0.156213,-135.204704855,0.0623709434528
0.0129677485586,-21.9630462187,0.193284355384,0.147879,-0.160947011258,24.4893,-143.875792427,0.996571,0.185339283698,-147.770244009,25,-141.034646706,-139.906729768,0.00825524808535,-129.705980453,0.00038581,21.4194,0.0905980285312,0.184833,4.85762643248,2.84114572075,-0.160928,-138.193500986,0.0490469751816
0.0142929151759,-19.5343027916,0.257937631563,0.154441,-0.176009626153,24.9072,-178.291165504,0.999202,0.202201356567,-148.098617011,26,-156.341783932,-136.288280447,0.00866225296909,-123.603749694,0.000418565,21.6255,0.132726407867,0.2017,5.51460079734,21.9493815714,-0.175989,-134.392402361,0.0550307691604
0.00339283736369,-22.1972600567,0.196753802138,0.167815,-0.181746351298,25.3654,-164.97929401,0.999816,0.209669214636,-149.322662816,27,-151.282906399,-139.664898442,0.00982822576372,-129.995473402,0.000531951,21.866,0.0999886005694,0.209045,5.53911631239,13.6963876111,-0.181735,-137.586518788,0.0553957223832
0.00844958963143,-20.3374184755,0.25739416315,0.181341,-0.188556238569,25.738,-139.819622201,0.999428,0.21673222526,-148.776453077,28,-136.913525455,-137.196874697,0.00954592415002,-123.858522872,0.000502946,21.9068,0.123927805767,0.216172,6.15079170037,2.906096746,-0.188555,-134.007428709,0.0615364277956
-0.307029196289,-15.6517862159,0.144876352581,0.190183,-0.208289635964,26.1222,-186.299949827,0.937237,0.23772010627,-169.489444968,29,-161.926771566,-147.577397112,0.0101664189702,-125.441555661,0.000551529,21.9817,-0.0857250797075,0.237174,10.3007573883,24.3731782608,-0.208268,-137.553593305,0.104422970797
0.110704653749,-12.2907308935,0.322141339845,0.204865,-0.223924291623,26.5446,-137.311012405,0.981769,0.255105972109,-135.37452171,30,-123.54925722,-124.486242985,0.0109752541356,-113.929734991,0.000638714,22.1956,0.21895275418,0.254454,5.43267013934,13.7617551846,-0.223937,-109.787502036,0.0538499854647
0.125790672223,-10.6968280074,0.49628406362,0.215779,-0.2312552309,26.9853,-138.616610693,0.9735,0.270505607728,-133.34427676,31,-135.367260524,-116.162264931,0.0121452543008,-88.967764876,0.000833367,22.2869,0.274556466729,0.269886,10.891504167,3.2493501691,-0.231253,-132.117910355,0.10143641366
0.304313717203,-12.6988770015,0.452469108996,0.220244,-0.230720568787,27.4627,-142.515696691,0.906225,0.286678782698,-109.344610931,32,-128.135795998,-98.7720296219,0.0131414862625,-89.0228647019,0.00100511,22.2347,0.368726433498,0.285856,4.60875540433,14.3799006928,-0.230702,-113.755895305,0.0353366701314
0.181322279303,-8.24635734577,0.378685789949,0.236734,-0.2442214068,27.8972,-126.769318733,0.993256,0.300774017221,-130.771678566,33,-114.560539929,-118.493696197,0.013031060052,-110.506411181,0.000897135,22.2902,0.302167275017,0.300096,4.79236855779,12.2087788034,-0.244188,-102.351761126,0.0468722695427
-0.0114275746183,-19.0500530867,0.358066603062,0.253157,-0.258532764496,28.3331,-120.557257309,0.97921,0.316943245339,-147.361416499,34,-111.084992373,-135.115754838,0.0133576205467,-111.217291935,0.000980935,22.3142,0.114894273141,0.316279,12.1634677875,9.47226493672,-0.258524,-101.612727436,0.125610631356
0.0608828396032,-14.9188703546,0.20947862162,0.270589,-0.27142106733,28.7649,-143.212672592,0.845653,0.325737336517,-121.500967305,35,-141.418467378,-112.327212515,0.0139794198498,-104.565696861,0.00105614,22.3574,0.141317053847,0.324939,4.66696047148,1.79420521405,-0.2714,-139.624262164,0.0383311556231
0.290967509106,-2.53044484004,0.45244391611,0.284176,-0.291009844868,29.1596,-135.383291743,0.817753,0.332062312539,-94.7417764939,36,-124.522795901,-88.5193976264,0.0144848343027,-74.9850035372,0.00111276,22.4257,0.338207090981,0.331446,4.80473848336,10.8604958422,-0.290919,-113.662300058,0.039716890637
0.0934657119305,-11.9826652671,0.224074618822,0.289214,-0.302252037647,29.6191,-118.445687959,0.960852,0.3443854219,-135.12587555,37,-101.173477386,-127.7581263,0.0145709367201,-120.920193022,0.0010973,22.624,0.159661311136,0.343728,4.23465200152,17.2722105733,-0.302199,-83.9012668127,0.0397927606336
0.0840822888128,-12.0166209235,0.294138316285,0.299124,-0.308856681209,29.9982,-136.575991689,0.892551,0.353011506106,-129.959409701,38,-119.122597901,-112.570687293,0.0152372643011,-104.447886621,0.00125983,22.7234,0.20864625021,0.352289,7.40058475942,17.4533937875,-0.308816,-101.669204114,0.059272429213
0.0346189318433,-19.8657035034,0.166401631938,0.294093,-0.313029944853,30.28,-122.30992935,0.99459,0.35871473918,-145.567564904,39,-119.486130481,-138.974816645,0.0149607062651,-132.12632103,0.00123664,22.879,0.0986470769864,0.358147,4.10854836771,2.82379886835,-0.312988,-116.662331613,0.0409127617352
0.0894647615328,-11.3337322056,0.25376673939,0.294214,-0.309415255633,30.6019,-135.060198958,0.908771,0.360107701363,-127.802902379,40,-112.256156633,-117.912786291,0.0153623851188,-109.170506092,0.00122081,22.9284,0.17452440906,0.359543,4.92926242009,22.8040423252,-0.309338,-89.4521143081,0.0462586809228
0.154396632014,-10.3389323862,0.257670440534,0.286912,-0.31231222649,30.9363,-140.307096874,0.9166,0.368264305855,-124.825145687,41,-127.929916301,-117.695698643,0.0166988493719,-104.758117045,0.00157768,23.0502,0.190089066279,0.367646,4.33653107616,12.3771805722,-0.312318,-115.552735729,0.0273363133868
0.123167262216,-8.69891980326,0.325184150738,0.282484,-0.308922177333,31.2613,-113.437047752,0.952841,0.392148503295,-130.000881481,42,-108.782681951,-117.840607638,0.0172455615768,-105.375555831,0.00164189,23.113,0.23702567101,0.391431,7.11149123339,4.65436580134,-0.308896,-104.128316149,0.0577365385083
-0.0262375555171,-10.0831830943,0.44838999547,0.282713,-0.30471206743,31.5915,-132.623731639,0.890625,0.421909678352,-132.116810129,43,-124.535604517,-108.502015244,0.0176564085334,-86.6669985471,0.00182606,23.2252,0.218893132522,0.420958,11.6396412014,8.08812712152,-0.304713,-116.447477396,0.115699391302
0.117784625064,-2.87825665766,0.615857315674,0.280554,-0.303845759235,31.8708,-117.363597825,0.912579,0.444815753159,-119.841267615,44,-116.922320359,-94.831766806,0.0193461182533,-63.7453408558,0.00225734,23.2555,0.351936347737,0.443453,17.7214305458,0.441277466072,-0.303869,-116.481042893,0.150528039297
0.196610837495,-0.641529175806,0.689873240666,0.268956,-0.296896456227,32.1995,-123.179073059,0.935,0.462533740798,-113.481208324,45,-88.7582875759,-91.4534869057,0.0207521910452,-63.4144418934,0.00254633,23.2821,0.412565898727,0.461179,11.0695487961,34.4207854826,-0.29691,-54.3375020933,0.108843727923
0.26321962466,-5.31861258973,0.686738610904,0.26763,-0.291741573969,32.4531,-125.704847634,0.906105,0.481948185885,-102.835881422,46,-83.9697001229,-78.1549549056,0.0217923688854,-60.9239794484,0.0027005,23.2539,0.51116980761,0.480488,13.3584130861,41.7351475107,-0.291785,-42.2345526122,0.132279374739
0.0987401908218,-9.88579798135,0.520548753169,0.264564,-0.287678922043,32.7489,-73.4694342578,0.936782,0.501177611708,-134.481038139,47,-72.2442383949,-111.030637892,0.0222517988683,-79.3019538,0.00293625,23.281,0.272194293632,0.499438,13.2564538989,1.22519586286,-0.287739,-71.0190425321,0.125392782672
0.148425107249,-2.83013858202,0.759206428838,0.248363,-0.276895717283,33.0506,-163.65899828,0.912679,0.517523422919,-116.070802945,48,-137.95323743,-91.5889428739,0.0236816717669,-55.8892666368,0.00327861,23.3637,0.395910793532,0.515417,12.592846694,25.7057608498,-0.276891,-112.24747658,0.127379691633
0.113837674593,-14.4161829707,0.279297684352,0.254375,-0.274653662336,33.2665,-135.527155063,0.989411,0.528340840821,-136.858956758,49,-106.14575632,-129.105655723,0.0232170622019,-119.848675712,0.00312642,23.2917,0.188122188217,0.526422,4.59475012593,29.3813987435,-0.274586,-76.7643575764,0.0454716006282
0.0905218425665,-13.5716410562,0.280552355659,0.263831,-0.285136998727,33.5535,-125.196053147,0.978038,0.53423908975,-137.905542422,50,-123.784435317,-127.16729534,0.0222074797679,-118.555801953,0.00293579,23.2572,0.18995307076,0.532361,4.73909430673,1.41161783066,-0.285145,-122.372817486,0.0467567386654
0.166020506562,-9.15646565204,0.402925886585,0.271585,-0.288254486241,33.8248,-133.176889798,0.963106,0.539537153468,-129.431558636,51,-128.927105599,-117.814386802,0.0218026179206,-101.269921757,0.0027966,23.2297,0.26147478062,0.537883,5.9648439834,4.24978419892,-0.288279,-124.6773214,0.0539776440255
0.257948311523,-6.85731705731,0.37565590628,0.273926,-0.293524073852,34.0927,-124.34312596,0.956916,0.546628270523,-118.442444836,52,-111.947838757,-110.859622207,0.0213337440431,-101.380047794,0.00260042,23.3499,0.321245282194,0.545106,5.13954349645,12.3952872024,-0.293434,-99.5525515548,0.0350263094875
0.157919125178,-6.95872249366,0.361268449194,0.278937,-0.292468652023,34.3383,-134.083922869,0.923755,0.554443804834,-124.734031393,53,-126.083538153,-110.535198844,0.0208232203214,-100.171613553,0.00243191,23.3123,0.270275886049,0.553186,5.58894791074,8.00038471605,-0.292441,-118.083153437,0.0529831230021
0.0874638372359,-8.54161830698,0.403791469711,0.289278,-0.304721660969,34.6375,-141.10996535,0.913494,0.565503790606,-126.307869778,54,-125.883404735,-110.913527489,0.0222641864775,-100.222016217,0.00318022,23.3074,0.251769954317,0.563716,6.56969804402,15.2265606144,-0.304686,-110.656844121,0.091831958012
0.314210272128,-5.11986064019,0.522500341893,0.293296,-0.307948860325,34.9115,-111.746321318,0.904314,0.571894587766,-101.924769035,55,-106.714672311,-92.9118288358,0.0225239984225,-80.0391397656,0.00303863,23.3351,0.405433768482,0.570465,6.0421582656,5.03164900692,-0.307893,-101.683023304,0.0614199132579
0.129693413567,-7.67083287324,0.376184938969,0.306803,-0.315226746248,35.2147,-88.8644174053,0.884612,0.580002682745,-116.859603339,56,-88.4301643766,-107.308606767,0.0218779466765,-95.0225374355,0.00292076,23.2911,0.240169805815,0.578565,6.45986222542,0.434253028608,-0.315246,-87.995911348,0.0705854008681
0.202050940134,-7.16697853957,0.361485901677,0.317107,-0.32713738571,35.4776,-130.214271588,0.899195,0.588031605542,-110.944500387,57,-120.181476882,-106.071351149,0.0217366263842,-98.8604372683,0.00288892,23.3609,0.28408372477,0.586601,3.0844104036,10.0327947058,-0.327106,-110.148682176,0.0363091470137
0.262711324217,-6.84588558885,0.465811780194,0.335799,-0.34424321352,35.7585,-101.227174665,0.889499,0.595850035258,-109.644826053,58,-98.0356033462,-99.66711221,0.0216140874828,-88.510132449,0.00288587,23.3398,0.333774552694,0.594524,5.33298531415,3.19157131833,-0.344241,-94.8440320279,0.0434704836277
0.306904163488,-4.70140142202,0.413545594929,0.34442,-0.351949647459,36.0223,-109.311811636,0.898065,0.593286250037,-104.273299439,59,-99.1230149128,-98.3611046452,0.022367952345,-93.53959346,0.0032566,23.3787,0.358126835463,0.591565,3.0239047966,10.1887967236,-0.351946,-88.9342181892,0.028372312322
0.271900627996,-4.83870363676,0.528818887352,0.357588,-0.369098182379,36.2903,-116.920466159,0.872215,0.600034534314,-104.30040109,60,-111.527644932,-92.5539340455,0.0223429914014,-73.4596394203,0.00324469,23.4417,0.372822213574,0.598499,6.94081265417,5.39282122696,-0.36915,-106.134823705,0.057576985715
0.153963679992,-4.68560159245,0.411980426444,0.364689,-0.375530201947,36.5666,-103.221358892,0.834045,0.604580662463,-105.990428406,61,-91.539081565,-90.894717539,0.0210667430646,-81.7693951498,0.00278452,23.4681,0.325813463472,0.603365,6.53379361903,11.6822773267,-0.37549,-79.8568042383,0.061418735087
0.281551312578,-5.72268688225,0.468943090263,0.367929,-0.384415452809,36.8381,-107.75336905,0.868541,0.610905947709,-99.8524840229,62,-100.485325404,-91.2821801429,0.022011626006,-78.8591541684,0.00291663,23.5422,0.359537832918,0.609601,5.70946829999,7.26804364599,-0.384401,-93.2172817582,0.0516889530143
0.263755727351,-2.61860678965,0.573866027034,0.371377,-0.388256239944,37.1474,-89.8538957298,0.877697,0.617025802793,-101.471515389,63,-84.991060519,-84.1929013001,0.0228646808898,-68.730558836,0.00368684,23.5705,0.427721380653,0.615328,7.21294879708,4.86283521073,-0.388296,-80.1282253083,0.0685968632113
0.748319383764,0.604961196972,1.12255788973,0.37445,-0.389466734692,37.415,-72.8486942434,0.874074,0.623934611319,-49.0564214969,64,-65.4707524979,-26.5262474487,0.0235360450389,-10.5383904958,0.00356922,23.6499,0.965940235371,0.62202,12.0236417144,7.37794174547,-0.389388,-58.0928107524,0.117022192382
0.229231591066,-3.87966793214,0.862204922116,0.372579,-0.391785956456,37.6667,-79.0241817635,0.868249,0.632622371772,-107.637294733,65,-72.7162459609,-80.8217705513,0.0227342415398,-39.1353298051,0.00312659,23.6514,0.463770852158,0.631072,17.8165863181,6.30793580258,-0.391745,-66.4083101583,0.155329959632
0.500709542672,-4.63948113134,1.00911157657,0.374707,-0.392944559261,37.8947,-110.216181604,0.89782,0.638537043112,-76.2152238319,66,-107.511306067,-54.8430570436,0.0225825588116,-25.7516013509,0.00319882,23.7477,0.717940720414,0.637168,11.9509506445,2.70487553646,-0.392935,-104.806430531,0.120905619399
0.353668148118,-4.53733187889,1.01496963132,0.379594,-0.395079820859,38.1743,-109.814598472,0.880525,0.645774596212,-89.9226675465,67,-80.3032943647,-58.7969123854,0.0234610142578,-22.6118509407,0.00363842,23.7943,0.663577608858,0.643986,19.1659006503,29.5113041078,-0.39503,-50.7919902569,0.188222276931
0.165686566927,-8.21916126564,0.383312938217,0.387356,-0.40147850365,38.4646,-93.2958040619,0.90929,0.650591940272,-122.633334262,68,-92.8617030738,-106.235220728,0.0243178697691,-88.8634718134,0.00378889,23.8982,0.283705698673,0.648832,8.68807508114,0.434100988151,-0.401472,-92.4276020856,0.0581592096447
0.139953893063,-6.83721439157,0.381011833362,0.389129,-0.407138709549,38.779,-108.594323187,0.933248,0.655960844888,-129.972901634,69,-107.294280363,-109.351000883,0.0243238780575,-91.2981385206,0.00372528,24.0079,0.295905516833,0.654107,10.1133167866,1.30004282356,-0.407072,-105.99423754,0.059456941373
0.199040774084,-6.4308690849,0.43510969663,0.391748,-0.404797695373,39.0601,-106.708426293,0.981149,0.656554793844,-126.400085548,70,-101.685382417,-114.212385846,0.0259509818361,-103.655907948,0.00421987,24.0301,0.323434442887,0.654529,4.82244277888,5.02304387643,-0.404792,-96.6623385404,0.0506899765839
0.28348491333,-4.18976081512,0.496408437722,0.391975,-0.406021837096,39.3409,-116.699408553,0.981955,0.660276561309,-117.647521293,71,-112.915840463,-108.115163892,0.0247978346152,-97.3139041383,0.00370309,24.119,0.386009460451,0.6586,4.19110746301,3.78356808991,-0.406003,-109.132272373,0.0431801240513
0.290235701821,-4.82955654004,0.457831537611,0.400417,-0.414413718766,39.5609,-118.172033977,0.977798,0.664267309706,-117.481166284,72,-111.342021733,-108.887170247,0.0246130476646,-100.525321754,0.00373994,24.2002,0.3728926843,0.662562,4.39665592449,6.83001224382,-0.414402,-104.51200949,0.044510765325
0.332089732698,-0.00415498090644,0.518757373969,0.420091,-0.426838574717,39.809,-115.384288545,0.859342,0.671482196801,-93.7426740397,73,-107.936304218,-85.4803210578,0.0253185999878,-78.8271896881,0.00398954,24.2895,0.428528419756,0.669668,3.9065233064,7.44798432715,-0.426806,-100.48831989,0.049558355025
0.257302034598,-4.31456913043,0.459145086554,0.431776,-0.440728441354,40.0468,-114.178546064,0.911569,0.67510997372,-110.898052455,74,-106.335115998,-100.485080231,0.0253867870623,-89.789337272,0.00405072,24.3143,0.356857962649,0.673356,5.93903318902,7.84343006611,-0.440725,-98.4916859318,0.0568989102628
0.236120311042,-7.33183384223,0.387225434985,0.439995,-0.449229793422,40.2535,-97.8791198095,0.906369,0.682904189786,-110.62179028,75,-96.9827780519,-104.966585699,0.0262979425543,-95.9269278464,0.00435107,24.3292,0.293870024868,0.680962,3.51690614701,0.896341757598,-0.449122,-96.0864362943,0.0349783465138
0.448685993366,1.31277663657,0.90919943341,0.457588,-0.463140506698,40.4918,-111.798617364,0.871495,0.68630497545,-83.2892850401,76,-110.159563445,-57.6132284077,0.0252658980816,-33.8181953026,0.00441859,24.3192,0.686482736,0.684336,15.4279370335,1.63905391918,-0.463088,-108.520509526,0.135534517604
0.203426309038,-6.20971834279,0.396901561147,0.462189,-0.474596243625,40.7331,-94.3946179949,0.85528,0.688447119888,-106.321441737,77,-85.7089128407,-99.0234776225,0.0244238290561,-91.3779341149,0.00379026,24.4277,0.282676355839,0.686864,4.56893927064,8.6857051542,-0.474617,-77.0232076865,0.0531320021684
0.265539200315,-2.68489205852,0.532179866572,0.458812,-0.472781084276,40.9442,-99.2681039375,0.887944,0.691655188125,-102.439566146,78,-83.6452042385,-93.6299968173,0.0267052900135,-75.711720687,0.00480785,24.5154,0.35694285762,0.68951,6.99245225115,15.6228996991,-0.472803,-68.0223045394,0.0684211843429
0.35139880329,-0.218763838093,0.545330517508,0.468643,-0.4821915962,41.207,-81.9605049394,0.869853,0.692548615668,-96.0645762248,79,-81.3503710632,-86.2175839241,0.0257379441587,-72.8634395315,0.00438858,24.5918,0.437369193254,0.690644,7.76513553361,0.610133876206,-0.482169,-80.740237187,0.0620794538789
0.41115459318,-2.91855196401,0.476701237182,0.464968,-0.479518115559,41.4909,-102.052920462,0.927836,0.692722227665,-98.0160227555,80,-95.5970484151,-94.2702818329,0.0257737140869,-89.3605215659,0.00431564,24.7122,0.445479598875,0.690926,2.2687177613,6.4558720472,-0.479502,-89.1411763679,0.0200312432242
0.394426120824,-2.34904452518,0.476327282627,0.472409,-0.486863718702,41.7356,-122.427464218,0.975077,0.698142832588,-106.30043454,81,-106.497817711,-102.365538277,0.0253124310287,-98.4055742015,0.00454644,24.7762,0.434749013671,0.696187,2.48552952033,15.9296465071,-0.486837,-90.5681712039,0.0251883810294
0.414083688065,-0.582272741823,0.553041540713,0.48151,-0.4928945368,42.0085,-106.911641125,0.979569,0.697522986824,-104.932860218,82,-98.6924070591,-100.749583342,0.0259799237181,-91.2482647225,0.00477254,24.8446,0.457429168432,0.695508,3.05609268307,8.21923406556,-0.492878,-90.4731729935,0.0314212863402
0.177037176734,-4.47693823458,0.430208380424,0.4851,-0.49826999264,42.1754,-115.128201732,0.845972,0.698923722789,-104.420805221,83,-110.906906954,-98.9697265618,0.026013037282,-93.0469047389,0.00473075,24.9627,0.273705529687,0.696973,3.38063569393,4.22129477807,-0.498166,-106.685612175,0.0532111120179
0.284543002312,-2.4973326881,0.45200613912,0.469848,-0.494382651354,42.3817,-103.558882614,0.912325,0.718645143289,-105.090003297,84,-101.077944128,-96.1184315681,0.0276681608868,-89.9548240126,0.00579812,25.0091,0.393004459893,0.715886,3.85792841566,2.48093848617,-0.494359,-98.5970056414,0.0451618910649
0.28192794483,-2.71797010836,0.557206152852,0.468056,-0.487765904145,42.5732,-93.2374993866,0.900336,0.736771002866,-102.122159439,85,-87.6663732806,-93.5451160924,0.026240025767,-74.7053304441,0.0052943,25.0041,0.384937204168,0.734587,6.68362793785,5.57112610601,-0.487752,-82.0952471746,0.0771301505046
0.324699586056,-1.13885373302,0.537764981555,0.46769,-0.48784563427,42.87,-105.089459004,0.898322,0.754409961819,-97.7610275533,86,-94.6147671296,-90.8174675556,0.0285200186817,-78.366367343,0.00622505,25.1154,0.410832149138,0.751626,4.50912544932,10.4746918743,-0.487884,-84.1400752553,0.0495386908717
0.301311320257,-3.11996913851,0.453362419061,0.461605,-0.479958014842,43.0632,-112.403274747,0.961489,0.762341371439,-113.121682947,87,-107.323935613,-104.547348949,0.0273906535742,-98.4227936333,0.00579604,25.1909,0.388804607656,0.759724,3.5630931547,5.07933913418,-0.479995,-102.244596479,0.0370519471851
0.292519702332,-2.18452279919,0.423312378017,0.455822,-0.473752880875,43.2344,-94.5600970563,0.873607,0.775724288346,-100.221133244,88,-93.8150758761,-93.2435635319,0.027439204495,-87.4919540841,0.00596574,25.2328,0.365943459544,0.772986,3.18478732876,0.745021180248,-0.473706,-93.0700546958,0.0330438898276
0.336562712309,-1.37938912747,0.885664466523,0.468949,-0.481582360505,43.4482,-88.9271600546,0.900268,0.78191127834,-97.4718623758,89,-86.7195062211,-75.296120541,0.027060178123,-42.4568784205,0.00591127,25.2539,0.553834986423,0.779469,13.5927510288,2.20765383349,-0.481566,-84.5118523876,0.129732704085
0.241729568568,1.82350649825,0.776735605315,0.464629,-0.478647095845,43.6827,-87.7494816892,0.878985,0.786763742561,-106.743538195,90,-81.1014663156,-73.725695394,0.0278691858639,-49.1607826862,0.00596275,25.3496,0.55522151514,0.784185,15.4118671008,6.64801537356,-0.478586,-74.4534509421,0.143120184163
0.470320051002,2.09892634661,0.751998515915,0.467536,-0.482753498836,43.9693,-79.3823849626,0.88338,0.792884579347,-80.8103796207,91,-76.5413881451,-67.448950099,0.0294319858809,-52.5605650786,0.00696896,25.3847,0.618024558178,0.789565,7.22613488825,2.84099681748,-0.482712,-73.7003913276,0.0713036239597
0.582404155905,5.04961006633,0.978186384395,0.463961,-0.481084266846,44.2073,-90.9549771558,0.907727,0.798328934816,-70.1990485453,92,-67.643898818,-51.3921065352,0.0279921259799,-32.0093353391,0.00638167,25.4056,0.78268088455,0.795484,10.1915586168,23.3110783378,-0.481016,-44.3328204803,0.105292773513
0.657841743606,6.22914986555,0.99119754577,0.451504,-0.472467482809,44.3881,-75.2433651421,0.899628,0.795817613371,-64.1714973569,93,-60.8797550767,-47.2465693733,0.0291322655573,-32.4346826023,0.00700534,25.3882,0.833063180538,0.792451,8.90006177208,14.3636100653,-0.472424,-46.5161450114,0.0933830431054
0.463340690541,-0.668284416171,0.678985878825,0.44873,-0.468760308677,44.6202,-80.1678502281,0.891471,0.801031441025,-81.4812449702,94,-60.6062054325,-70.0307233019,0.0280345591457,-60.1522883329,0.00616897,25.3876,0.578451795213,0.798245,6.2741904589,19.5616447955,-0.468696,-41.044560637,0.0638274632443
0.45821465833,2.40929464831,0.896399733446,0.446551,-0.461270782792,44.8524,-100.291536622,0.95722,0.807503607542,-96.2316340572,95,-83.1833135332,-84.6948193841,0.0286226496426,-45.6424822826,0.00642193,25.369,0.571924282629,0.804381,11.1091468909,17.1082230889,-0.461232,-66.0750904443,0.0975571384959
