AverageAbsY,AverageQ,MaxReturn,MaxEsReturn,Epoch,StdEsReturn,AverageEsReturn,AverageDiscountedReturn,StdReturn,AverageReturn,Iteration,PolicyRegParamNorm,AveragePolicySurr,MinEsReturn,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,AverageQLoss,AverageY,MinReturn
8.10153718316,8.09312,494.476041501,387.275157247,32,0.0,387.275157247,27.2649093754,346.115614451,227.632563272,32,26.0825,-8.954,387.275157247,0.787843,26.6698,0.564266985923,8.09394,0.644637,8.09858397465,-596.279849199
8.81568009963,8.80855,509.7166471,415.775452858,33,0.0,415.775452858,45.0656654432,204.602999674,402.974104006,33,26.4458,-9.68228,415.775452858,0.811233,27.0173,0.578814307894,8.8089,0.676346,8.81399257051,-196.692703933
9.57563907509,9.5697,636.881286906,432.883968606,34,0.0,432.883968606,51.4091852057,277.892105615,435.33491605,34,26.7858,-10.4553,432.883968606,0.830641,27.3742,0.582750082824,9.56978,0.671582,9.57449733413,-384.828773994
10.3584300801,10.353,726.391977175,418.345848525,35,0.0,418.345848525,61.5584690796,60.8835950428,635.432651057,35,27.1223,-11.255,418.345848525,0.818631,27.6903,0.590175978254,10.353,0.693074,10.3576707977,528.760262776
11.1368918867,11.1306,836.070520712,530.286790813,36,0.0,530.286790813,62.749102446,61.1013130491,747.875313714,36,27.4402,-12.0306,530.286790813,0.78716,28.0447,0.598983508941,11.1306,0.739267,11.1360657023,583.736271889
11.922813435,11.9175,744.153224187,442.971164668,37,0.0,442.971164668,45.847667046,277.433357016,523.036573744,37,27.734,-12.8404,442.971164668,0.802432,28.3833,0.597746940122,11.9175,0.72166,11.922205685,-224.25422779
12.7683527578,12.7635,816.426710849,552.52753407,38,0.0,552.52753407,59.9514607359,38.7509141892,761.110789865,38,28.0257,-13.6727,552.52753407,0.787446,28.7406,0.608594579619,12.7635,0.775831,12.7677955594,702.306205953
13.5737699485,13.5681,746.9412339,501.706736286,39,0.0,501.706736286,46.0651494275,52.7322133175,672.996822198,39,28.3291,-14.4671,501.706736286,0.807214,29.0274,0.612507598723,13.5681,0.765123,13.5732996822,565.835964913
14.3538960815,14.3497,756.482102062,443.970111577,40,0.0,443.970111577,31.8757839177,99.4168274486,649.221993359,40,28.5754,-15.2413,443.970111577,0.777087,29.372,0.614895706285,14.3497,0.806741,14.3534307421,426.86399012
15.1554665055,15.1501,818.302820731,521.658899188,41,0.0,521.658899188,56.4321765669,274.920715108,604.695182919,41,28.8098,-16.039,521.658899188,0.792256,29.6899,0.631672925971,15.1501,0.873604,15.1549890234,-154.433541079
15.9728454553,15.9682,862.308736199,515.629597127,42,0.0,515.629597127,31.249532349,278.573824634,571.315746312,42,29.024,-16.8588,515.629597127,0.818141,30.0152,0.63297179832,15.9682,0.875044,15.9723486278,-72.5499005484
16.7718616688,16.7673,792.359923951,449.872770648,43,0.0,449.872770648,54.5179090264,322.672061276,437.984636039,43,29.2983,-17.6586,449.872770648,0.801038,30.3533,0.64317404845,16.7673,0.908548,16.7713617252,-59.6630893451
17.5863446679,17.5816,883.313572387,522.162255337,44,0.0,522.162255337,63.6538834163,215.429078444,730.366592997,44,29.5022,-18.4796,522.162255337,0.810581,30.6993,0.651263520345,17.5816,0.941042,17.5859179437,284.67262233
18.4165994038,18.4114,915.017785224,541.439179956,45,0.0,541.439179956,64.3302185353,326.024715381,694.834993234,45,29.7264,-19.3248,541.439179956,0.818922,31.0426,0.663987396122,18.4114,1.02005,18.4161256524,-202.324561299
19.1959782978,19.191,905.386192828,581.723939174,46,0.0,581.723939174,52.4097092763,262.547233199,701.996191418,46,29.945,-20.1034,581.723939174,0.80216,31.4125,0.693392824275,19.191,1.16719,19.1954236157,6.01039979445
19.9860102291,19.9812,838.292268463,-170.345184232,47,0.0,-170.345184232,56.7286526539,197.525833944,678.301964477,47,30.1258,-20.9022,-170.345184232,0.830523,31.702,0.699786366905,19.9812,1.1865,19.9855313717,138.239216691
20.794602555,20.7889,1013.61096429,543.054317664,48,0.0,543.054317664,61.6059478475,363.34665466,672.939420745,48,30.297,-21.7116,543.054317664,0.818234,32.0287,0.697630241509,20.7889,1.18122,20.7941057642,-64.6778246797
21.6560489447,21.6515,921.17663269,588.874393551,49,0.0,588.874393551,52.0172911362,342.503854495,567.584244453,49,30.5414,-22.5763,588.874393551,0.849308,32.3501,0.691589908655,21.6515,1.09622,21.6556366161,-26.6861255165
22.4998326081,22.495,855.348787994,654.282288723,50,0.0,654.282288723,48.1240239553,280.222689438,638.123034657,50,30.7664,-23.4168,654.282288723,0.804553,32.7029,0.709961399841,22.495,1.26073,22.4993504887,26.9391857435
23.3418907779,23.3364,923.282809047,573.146475415,51,0.0,573.146475415,51.0202273245,133.060654172,783.578355704,51,30.9683,-24.258,573.146475415,0.793682,33.0916,0.710712674926,23.3364,1.26619,23.3414226452,533.67572212
24.1796424946,24.1735,1008.7788671,708.295741869,52,0.0,708.295741869,50.626190496,247.745093924,665.224600881,52,31.1738,-25.0989,708.295741869,0.784184,33.4546,0.728728111482,24.1735,1.43014,24.1789769764,266.483123068
25.0341037102,25.0289,993.538186187,631.028430308,53,0.0,631.028430308,71.8704021421,228.983163632,832.0837382,53,31.4326,-25.9739,631.028430308,0.777451,33.7916,0.719285989664,25.0289,1.29418,25.0336309191,183.027949325
25.8998351221,25.8945,894.272318068,611.417427947,54,0.0,611.417427947,47.1234052013,358.645265429,565.829967823,54,31.6825,-26.826,611.417427947,0.780711,34.0297,0.736401104663,25.8945,1.46091,25.8993703667,0.680805943139
26.7518646652,26.7469,895.774181002,637.750230067,55,0.0,637.750230067,56.7436977403,258.881793488,484.860392094,55,31.919,-27.6767,637.750230067,0.769717,34.3361,0.744584525683,26.7469,1.53478,26.7514026187,76.8806955644
27.6164337697,27.6104,918.950309224,613.417413171,56,0.0,613.417413171,58.2884025463,280.029129802,682.48214235,56,32.154,-28.5574,613.417413171,0.7634,34.6385,0.754552986035,27.6104,1.58038,27.6160115977,114.480921781
28.4819994224,28.4772,912.429645137,610.780005827,57,0.0,610.780005827,62.7551937972,225.291082397,676.551027079,57,32.3954,-29.4304,610.780005827,0.770562,34.9403,0.756604456117,28.4772,1.63007,28.4816671954,131.823950243
29.321478326,29.3166,989.031853967,635.602336453,58,0.0,635.602336453,60.7631914887,286.897751803,584.185991838,58,32.6326,-30.2682,635.602336453,0.777353,35.1744,0.757660409168,29.3166,1.59181,29.321132167,164.872083705
30.20902122,30.2041,885.503826908,635.11504598,59,0.0,635.11504598,56.638909783,207.507443496,639.612232079,59,32.8148,-31.161,635.11504598,0.77821,35.4172,0.754717090386,30.2041,1.61531,30.2085777362,224.84631574
31.0977121726,31.0919,903.830348304,681.671678684,60,0.0,681.671678684,60.9146940699,188.063938998,644.460104156,60,33.0548,-32.0592,681.671678684,0.805716,35.7032,0.773653275465,31.0919,1.73401,31.0972593546,423.963482929
31.9807012693,31.9762,947.095500985,716.377255714,61,0.0,716.377255714,71.1607460642,203.668261077,655.022665127,61,33.2635,-32.9352,716.377255714,0.783956,35.9476,0.774726943269,31.9762,1.82755,31.9803504337,371.749142859
32.8468499052,32.8416,908.451354205,655.752338254,62,0.0,655.752338254,63.3257974855,248.656672063,630.082250171,62,33.5139,-33.7982,655.752338254,0.79349,36.205,0.769475592207,32.8416,1.73512,32.8465103641,205.552302634
33.7450243952,33.7405,1114.13782078,690.269914459,63,0.0,690.269914459,93.6356365178,261.684410708,847.674947074,63,33.6865,-34.7061,690.269914459,0.752844,36.4907,0.784137520188,33.7405,2.04679,33.7446198693,360.946807704
34.6146557879,34.6092,1094.94642816,652.705595625,64,0.0,652.705595625,92.5177006152,177.87580842,983.923236653,64,33.8802,-35.583,652.705595625,0.760961,36.7536,0.782842244196,34.6092,1.92811,34.6142586382,456.354462562
35.4926497961,35.4876,934.268819679,690.703627831,65,0.0,690.703627831,68.003661856,339.387787987,487.946535151,65,34.0906,-36.4566,690.703627831,0.804484,37.0282,0.800679824264,35.4876,2.15581,35.4922077898,81.2607523761
36.3614026135,36.3557,1215.89196786,647.7538177,66,0.0,647.7538177,89.4328236079,331.046769518,1001.45188986,66,34.3018,-37.3043,647.7538177,0.738316,37.3301,0.787025039473,36.3557,1.89052,36.3609998479,131.218878312
37.2107295435,37.2055,1116.03014591,674.948390464,67,0.0,674.948390464,86.5223748891,282.818952723,911.311160226,67,34.5105,-38.156,674.948390464,0.744033,37.5956,0.810525467308,37.2055,2.16988,37.2104278945,79.2998909484
38.0519339642,38.0484,1146.16927961,721.97925912,68,0.0,721.97925912,83.6518327755,557.147672627,899.265522997,68,34.6932,-38.9963,721.97925912,0.723211,37.8634,0.80116545315,38.0484,2.16938,38.0515571019,-767.917286889
38.9079696782,38.9019,1168.16397365,652.486814151,69,0.0,652.486814151,95.5421403311,33.1272451777,1113.62568376,69,34.8638,-39.845,652.486814151,0.703035,38.135,0.822097180736,38.9019,2.37375,38.9075015286,1075.47425424
39.7191343577,39.7139,1066.15848528,655.831060977,70,0.0,655.831060977,65.834650963,124.172191987,918.651610253,70,35.0566,-40.6577,655.831060977,0.708716,38.4234,0.825537161728,39.7139,2.47546,39.7187005505,677.543211206
40.5745886948,40.57,1105.00322771,604.187932654,71,0.0,604.187932654,88.2065165205,256.227267932,882.796276633,71,35.2954,-41.5071,604.187932654,0.72635,38.6944,0.81179558738,40.57,2.1783,40.5741769108,286.814543117
41.3699349455,41.3655,1103.80467354,626.364558638,72,0.0,626.364558638,85.8292344533,66.3666914255,1009.7952557,72,35.4778,-42.2962,626.364558638,0.69228,38.9239,0.824011974343,41.3655,2.51736,41.3695822142,912.333456708
42.1519397607,42.1469,1178.09424384,553.49311487,73,0.0,553.49311487,88.2167717378,338.839603322,1000.76364049,73,35.6481,-43.0907,553.49311487,0.70443,39.2129,0.844577122527,42.1469,2.72933,42.1514600409,-6.72047530008
42.9584581475,42.9519,1172.7348891,631.2641917,74,0.0,631.2641917,93.1540159408,56.3907077473,1081.42177172,74,35.8556,-43.8841,631.2641917,0.724052,39.5186,0.851335239683,42.9519,2.77842,42.9580385015,990.201450621
43.7874801239,43.7838,1081.71347472,735.93282172,75,0.0,735.93282172,79.6288270799,32.0060581819,1014.29851726,75,36.024,-44.7286,735.93282172,0.677877,39.7492,0.84846410147,43.7838,2.77715,43.7870797911,956.25920525
44.574142186,44.5681,1176.93311894,723.850205202,76,0.0,723.850205202,86.6071231722,48.1646585694,1094.10073211,76,36.2063,-45.5239,723.850205202,0.67376,40.0423,0.863216841289,44.5681,2.92764,44.5737296776,1001.78532713
45.4200960639,45.4162,1143.97440781,645.003750032,77,0.0,645.003750032,82.4062468276,49.9322823035,1073.83445072,77,36.4312,-46.3687,645.003750032,0.700005,40.2795,0.848902903533,45.4162,2.62423,45.4197505893,964.919261713
46.2497733706,46.2445,1031.07134582,701.472287217,78,0.0,701.472287217,73.6684459736,440.253769572,796.300840113,78,36.6262,-47.1886,701.472287217,0.726129,40.5805,0.860539445314,46.2445,2.92467,46.2493407633,-470.01807622
47.0518621272,47.0478,1183.12464439,702.339064458,79,0.0,702.339064458,95.3388100385,37.9286527155,1134.13605443,79,36.8453,-47.985,702.339064458,0.712077,40.838,0.881157456269,47.0478,3.19724,47.0514908607,1075.9413317
47.8303023491,47.8238,969.47305404,670.624096745,80,0.0,670.624096745,80.4380207712,205.320630273,854.070031035,80,37.022,-48.787,670.624096745,0.73929,41.1505,0.880648334695,47.8238,3.23383,47.8299030662,245.554204779
48.6526083391,48.6489,1210.78545356,666.738773242,81,0.0,666.738773242,87.9354075328,575.280701709,755.332332957,81,37.2508,-49.6017,666.738773242,0.726525,41.4017,0.865560331249,48.6489,2.93496,48.6523794469,-250.024001129
49.4861418145,49.4819,1080.82364937,741.702349993,82,0.0,741.702349993,69.7578562506,587.979186155,250.6601223,82,37.4867,-50.4368,741.702349993,0.734137,41.6274,0.868211391622,49.482,2.99722,49.4857576926,-594.546314398
50.2643802743,50.2588,1146.1402025,718.371421501,83,0.0,718.371421501,81.3984797288,621.171369508,666.964620172,83,37.7031,-51.2052,718.371421501,0.735026,41.8992,0.893322603297,50.2589,3.41756,50.2638833438,-399.502174272
51.0639549159,51.0592,1168.89410857,712.968778044,84,0.0,712.968778044,73.3214460002,633.576911814,544.518904382,84,37.8725,-52.0218,712.968778044,0.722159,42.1457,0.890082768878,51.0593,3.28261,51.0636082715,-636.542737599
51.8579993569,51.8521,1121.35277988,737.837211384,85,0.0,737.837211384,95.2025290695,26.3217862355,1077.37803213,85,38.0583,-52.8193,737.837211384,0.679006,42.4068,0.915885444409,51.8521,3.7496,51.8575561454,1042.48949729
52.6505709337,52.6462,1096.70021137,655.458845275,86,0.0,655.458845275,93.1912550729,42.3895744351,1047.27955066,86,38.2471,-53.6264,655.458845275,0.685754,42.7604,0.930061044122,52.6462,3.86861,52.6499509009,951.442293192
53.4412152236,53.4359,1170.752562,718.34303153,87,0.0,718.34303153,73.0299787734,540.399224523,819.287767621,87,38.443,-54.4256,718.34303153,0.732302,42.9606,0.913983358019,53.4359,3.58034,53.4408930497,-340.887018719
54.2446654025,54.2403,1163.376702,747.973935887,88,0.0,747.973935887,99.5251397635,369.196115659,998.608662851,88,38.6286,-55.2174,747.973935887,0.748127,43.2334,0.934833595261,54.2404,4.11539,54.2442074866,-105.192980851
55.0599429361,55.055,1153.26799717,696.628858223,89,0.0,696.628858223,96.5669340968,90.6631762863,1070.84256596,89,38.7929,-56.0216,696.628858223,0.709951,43.4211,0.919168484996,55.055,3.75225,55.0596456436,824.377866435
55.8145952355,55.8091,1338.1177979,765.513504985,90,0.0,765.513504985,109.965805795,87.2328983506,1249.83205195,90,38.981,-56.7895,765.513504985,0.674738,43.7047,0.938616036293,55.8091,4.31323,55.8140692922,1008.66360796
56.6231198446,56.6185,1111.15167204,723.254202262,91,0.0,723.254202262,93.3998771588,58.0788068331,1010.40183049,91,39.1734,-57.6062,723.254202262,0.722356,43.9887,0.954647986835,56.6186,4.40557,56.6227727333,887.662889083
57.4402368741,57.4342,1280.44814317,684.48472425,92,0.0,684.48472425,104.65479364,199.47178423,1137.0548197,92,39.3193,-58.4172,684.48472425,0.707366,44.3309,0.938686445319,57.4342,4.03818,57.4398074018,571.029761264
58.1706795052,58.1652,1266.62380549,740.326897979,93,0.0,740.326897979,101.109528659,267.443713293,1119.90378514,93,39.4928,-59.1554,740.326897979,0.705812,44.5316,0.951784176469,58.1652,4.27993,58.1703671285,322.815369205
58.9642682706,58.9598,1215.37738368,758.36461356,94,0.0,758.36461356,93.760737739,332.681033206,1014.21635665,94,39.7125,-59.9295,758.36461356,0.704166,44.8682,0.954938359833,58.9598,4.40103,58.9638704807,36.3057782578
59.7319274949,59.7269,1170.02462569,725.160580741,95,0.0,725.160580741,97.7807212231,105.841465624,1086.30671272,95,39.9081,-60.693,725.160580741,0.704103,45.173,0.957095673138,59.7269,4.41676,59.7314874977,793.088877494
60.4929104399,60.4889,1187.19311956,768.736957532,96,0.0,768.736957532,98.9787518792,151.689146884,1067.26590389,96,40.0899,-61.4693,768.736957532,0.740887,45.4214,0.965312344209,60.4889,4.58923,60.4925970296,739.366303938
61.244592088,61.239,1277.17538291,796.985121703,97,0.0,796.985121703,107.260374282,46.56363243,1191.49216309,97,40.2819,-62.2125,796.985121703,0.703747,45.727,0.95128936766,61.239,4.31733,61.2441708062,1095.35063698
62.0030475429,61.9988,1259.04346722,675.269076738,98,0.0,675.269076738,105.891276473,167.420835569,1140.31210344,98,40.5206,-62.9868,675.269076738,0.726726,46.0504,0.953267088984,61.9988,4.59005,62.0027106842,655.910449511
62.7672666936,62.7617,1251.99717015,714.676790467,99,0.0,714.676790467,100.836238349,108.485582739,1164.37075262,99,40.7131,-63.7448,714.676790467,0.717352,46.399,0.996600283085,62.7617,5.49266,62.7668062309,854.657549489
63.4781316275,63.4725,1231.46665695,687.469226197,100,0.0,687.469226197,94.7119029833,31.7309599249,1177.300666,100,40.93,-64.4452,687.469226197,0.724833,46.7186,0.99588504046,63.4725,5.33855,63.4776403065,1114.57489204
64.1823310819,64.1772,1087.39580106,714.378337237,101,0.0,714.378337237,88.1851419723,238.58449046,941.660956197,101,41.1682,-65.1499,714.378337237,0.719586,46.9983,0.986664582962,64.1772,5.17202,64.1819821226,237.539103945
64.9004095784,64.8957,1174.84484015,733.76651995,102,0.0,733.76651995,94.6064294242,284.713871115,1033.00825595,102,41.3439,-65.8638,733.76651995,0.721717,47.3112,0.99632274634,64.8957,5.39404,64.9000381198,186.47190415
65.6771763567,65.6711,1101.40871201,756.029850193,103,0.0,756.029850193,85.9303768282,344.181878732,884.739646171,103,41.5437,-66.651,756.029850193,0.743572,47.5782,1.00315715848,65.6711,5.20826,65.6768096625,-136.545833424
66.3978772838,66.393,1137.68806988,745.623405118,104,0.0,745.623405118,93.5782177683,50.3359724149,1053.24779851,104,41.7119,-67.3858,745.623405118,0.724359,47.7986,1.00863097013,66.393,5.48505,66.397426506,972.281432722
67.1531376304,67.1477,1272.95555038,686.842745714,105,0.0,686.842745714,110.908378051,34.1540760176,1218.89363721,105,41.882,-68.1473,686.842745714,0.720147,47.9964,1.00925045172,67.1477,5.35573,67.1528720803,1175.59703666
67.8830846204,67.8781,1129.71627252,720.252491352,106,0.0,720.252491352,89.6356165544,515.99086482,658.823077033,106,42.1282,-68.8821,720.252491352,0.745986,48.2626,1.00591175264,67.8781,5.7231,67.8826808554,-356.922545511
68.6052111542,68.6006,1186.90200171,688.467324428,107,0.0,688.467324428,101.703936651,52.1708862538,1127.57672849,107,42.2619,-69.6024,688.467324428,0.743237,48.522,1.00228868301,68.6006,5.24456,68.6047716995,1044.11286679
69.347461179,69.3419,1269.08663188,744.676932852,108,0.0,744.676932852,104.127385695,31.5923582027,1237.20155239,108,42.496,-70.3353,744.676932852,0.732692,48.8364,1.01573303166,69.3419,5.47162,69.3470655079,1177.23494248
70.0748344727,70.0704,1291.53561737,772.179598912,109,0.0,772.179598912,98.797124242,380.108957708,1107.15764844,109,42.6914,-71.0416,772.179598912,0.753158,49.025,1.00016099565,70.0704,5.41526,70.0746299277,-21.9496417598
70.7366895962,70.7309,1211.24624922,732.79928759,110,0.0,732.79928759,97.2163323709,48.5808153628,1119.8337385,110,42.8941,-71.7066,732.79928759,0.729161,49.3645,1.01867274073,70.7309,6.0161,70.7362796324,1011.9898947
71.441318706,71.4361,1238.40933795,759.641841,111,0.0,759.641841,97.7083392158,592.742272176,824.598371783,111,43.0874,-72.4256,759.641841,0.756459,49.6308,1.03444795783,71.4361,6.0343,71.4409572058,-458.278048542
72.0953004648,72.0894,1318.58124755,790.491978646,112,0.0,790.491978646,96.640273031,300.02301211,1100.61814422,112,43.2445,-73.0803,790.491978646,0.749074,49.8937,1.04957595856,72.0894,6.65085,72.0949716766,212.703359581
72.7833190793,72.7782,1326.28342521,771.087283399,113,0.0,771.087283399,113.394628814,45.9644674201,1265.10467981,113,43.4116,-73.7583,771.087283399,0.727176,50.185,1.01020005574,72.7782,5.5535,72.7829737341,1164.51178677
73.4623425419,73.4599,1222.27146116,761.684688477,114,0.0,761.684688477,95.9979026637,46.5082946068,1145.17410546,114,43.5702,-74.4517,761.684688477,0.716883,50.4398,1.02504550333,73.4599,5.96434,73.4619413905,1077.10460586
74.1551299059,74.1473,1199.66621616,842.494230065,115,0.0,842.494230065,91.9424981933,41.0097081082,1152.66144839,115,43.7216,-75.1382,842.494230065,0.712266,50.6622,1.04787421405,74.1474,6.25203,74.1547322487,1093.16405872
74.8449873869,74.8406,1137.40569375,748.664759895,116,0.0,748.664759895,88.4054484458,318.645106547,981.003662837,116,43.8898,-75.8408,748.664759895,0.72335,50.9064,1.04029943288,74.8407,6.40013,74.8445925439,28.2792719574
75.378067679,75.3727,1254.34329512,590.717332334,117,0.0,590.717332334,100.709879881,25.234715996,1212.72960773,117,44.1268,-76.3506,590.717332334,0.72989,51.1536,1.04316620812,75.3727,6.3901,75.3776970705,1168.81569887
76.0298335948,76.025,1252.39821073,734.66933673,118,0.0,734.66933673,99.4502073785,421.105091053,1059.97753444,118,44.3394,-77.0059,734.66933673,0.730311,51.4125,1.04457896494,76.025,6.36847,76.0295025813,-198.874825695
76.6942124374,76.6888,1250.85159121,737.523017713,119,0.0,737.523017713,98.8325880177,44.1990708505,1204.95761389,119,44.5042,-77.6679,737.523017713,0.729807,51.6671,1.06741365853,76.6888,7.01332,76.6939254565,1119.38595033
77.3451172754,77.3404,1347.74523959,763.689381906,120,0.0,763.689381906,107.81812508,47.0905386384,1251.32749578,120,44.6555,-78.3139,763.689381906,0.735383,51.9579,1.09443275098,77.3406,7.39885,77.344728547,1200.90823013
78.0042117124,77.9973,1203.09791009,790.498603916,121,0.0,790.498603916,98.6363898754,62.5361186658,1106.23361888,121,44.8129,-78.9811,790.498603916,0.744879,52.2321,1.07730155789,77.9973,7.68687,78.0036973494,996.501593434
78.6305619714,78.6271,1250.58123852,671.10897177,122,0.0,671.10897177,102.091002871,42.070001094,1199.72193691,122,45.0107,-79.614,671.10897177,0.734076,52.4733,1.05269357212,78.6271,6.53244,78.6301506355,1128.04566569
79.2462750211,79.2409,1169.83095745,779.928846735,123,0.0,779.928846735,97.2142340039,30.6500629734,1137.2209333,123,45.1778,-80.2328,779.928846735,0.751181,52.8002,1.10024664335,79.2409,7.95374,79.2458466718,1057.46178246
79.8968364066,79.891,1163.96044083,664.917376477,124,0.0,664.917376477,86.6782701718,56.0843918284,1086.25359072,124,45.3274,-80.8961,664.917376477,0.734069,53.1192,1.11867311569,79.891,8.37413,79.8963817876,986.853223065
80.5545469484,80.5494,1224.51436051,755.415108498,125,0.0,755.415108498,95.4361450775,272.672286205,1083.32640782,125,45.5502,-81.5555,755.415108498,0.735847,53.2955,1.06392638889,80.5495,6.43611,80.554197714,276.176539604
