AverageAction,StdEsReturn,AverageDiscountedReturn,MaxForwardProgress,AverageAbsQ,MaxReturn,AverageY,PolicyRegParamNorm,StdReturn,AverageQ,Epoch,AverageAbsQYDiff,AverageQLoss,MinReturn,MaxEsReturn,AverageReturn,AverageAbsY,MinEsReturn,AveragePolicySurr,AverageEsReturn,StdForwardProgress,AverageForwardProgress,QFunRegParamNorm,MinForwardProgress
0.790926,5.36931996047,31.5582474449,0.535033287003,0.187582,83.5754321828,0.18740803211,16.6137,17.4044255559,0.187388,19,0.0139242230969,0.000623029,6.46053504088,55.7702846297,37.1300623105,0.187462182239,6.14333189542,-0.210567,11.6012580017,0.151703281909,0.194254203055,19.4277,-0.0171575937304
0.752877,15.6079453295,42.5104441665,0.18703252481,0.190744,149.725751806,0.190634397717,16.7753,28.3695297988,0.190573,20,0.0146637356735,0.000647402,13.0325418954,105.276067789,59.3836206683,0.190652517048,6.89355905567,-0.213993,21.7369171206,0.0692483446751,-0.0820212928877,20.0686,-0.205395627671
0.701678,33.3096254573,68.0950535193,0.136395328685,0.202566,491.592771033,0.202464675784,16.8252,133.910469289,0.202383,21,0.0158512891883,0.00072989,20.2666066445,154.335521178,174.598175647,0.202466440511,22.1002272167,-0.2265,47.0572746165,0.110948078489,-0.0885905394677,20.7796,-0.245790942889
0.708249,19.3637560855,44.8723267869,0.562851640723,0.215454,128.275833336,0.215274751521,16.8569,12.8795868315,0.215238,22,0.0165006552001,0.000821576,34.1842519405,100.439962505,56.2779242244,0.215278811812,29.7225799802,-0.237148,60.7735139203,0.124632636183,0.270962834288,21.4811,0.0667611956534
0.582885,16.8554796088,56.9300098006,0.530106728123,0.224632,107.250759932,0.224391265412,16.9089,8.56995958638,0.224337,23,0.0168485478335,0.000889767,20.342926575,114.489206643,74.9393781609,0.224400864163,16.502418711,-0.245113,64.8741958796,0.0708288559082,0.462461024201,22.1299,-0.0464355336852
0.490105,24.9513953099,30.6242889741,0.542357428607,0.232369,84.7818048986,0.23209987957,16.9669,19.5138618758,0.232062,24,0.0162789202382,0.000886574,12.1171226269,87.9640699024,36.2889603104,0.23210202811,1.98418887816,-0.252409,57.0092062644,0.161516403564,0.1820136143,22.7983,-0.00760516216197
0.55166,23.8098181835,45.3844839171,0.577214283174,0.241032,78.9458272718,0.240717002638,17.0511,20.677827876,0.240666,25,0.0161709853089,0.000924461,11.5614956587,76.3928526696,56.3983988996,0.240720122095,3.50595241834,-0.260888,39.0097601634,0.178695724138,0.376595878834,23.3998,0.010650810738
0.548492,23.2905397666,43.9492968028,0.564739877612,0.249071,77.70427578,0.24877570761,17.1572,24.2340734574,0.248728,26,0.0165580547005,0.00101243,15.0290773332,82.8830878911,54.9106581488,0.24877793259,14.2674399958,-0.268784,50.879798475,0.202185602401,0.356048756427,24.0519,0.00829118484452
0.626512,16.789687836,64.9706115185,0.609137531499,0.257854,124.565603953,0.257503631122,17.2803,10.7813029803,0.257452,27,0.0167787436392,0.00111548,64.141311065,92.2806594723,91.7222436083,0.257534572376,19.135351433,-0.277128,65.926586124,0.0493969662789,0.523791592389,24.5755,0.34188896113
0.629589,26.0303095752,71.6844594979,0.643892027553,0.26601,505.062746172,0.265707267875,17.4006,94.4952917783,0.265634,28,0.017009097457,0.00112381,24.1584324034,131.168710428,150.899773601,0.265716713564,10.9651515646,-0.284467,87.4380539453,0.187869408798,0.206137082125,25.0822,-0.184779174235
0.810852,49.0316337432,72.7662120991,0.614731510949,0.273327,362.463294698,0.272978925635,17.5351,73.7361565099,0.272939,29,0.0170977828508,0.00119705,11.0137134049,194.310053026,151.01166008,0.273008808694,2.84718380491,-0.291691,105.775981135,0.293728728754,0.356903708649,25.5684,-0.296879690073
0.65899,44.8747618498,28.482679441,-0.0229205572753,0.281081,129.584773251,0.280685823431,17.6748,21.2288070534,0.28064,30,0.0169967630892,0.00121847,10.0808415624,148.703207102,36.7567845631,0.280702400362,11.5438234759,-0.299713,63.3771115017,0.0517329248655,-0.133554209264,26.032,-0.288963922646
0.696302,49.4546746319,41.819311215,0.00715900534949,0.288591,289.120386493,0.28816085428,17.8636,53.772114187,0.28812,31,0.0174567511162,0.0013062,14.1844415718,219.092944279,67.502393837,0.28820170081,8.49595821173,-0.307758,59.4477741897,0.0573641020541,-0.16371072168,26.5228,-0.268871423215
0.681886,30.6322462183,72.4917737333,-0.0816367904721,0.296935,490.492705774,0.296545623578,18.0389,133.927784707,0.296479,32,0.017295411136,0.00125545,24.4003740926,130.54517655,202.945109195,0.296560293446,9.28813614795,-0.315812,51.1404244038,0.052145972954,-0.193082491963,27.0213,-0.284820950475
0.67349,13.737128817,30.0664542061,0.591136423191,0.303222,143.58606232,0.302714793208,18.2074,18.0057211584,0.30264,33,0.0177281676081,0.00136264,13.1662441903,65.0239604647,37.8175470285,0.302735626747,15.377408086,-0.322019,39.674949649,0.117100886365,-0.14005829249,27.4579,-0.272041933124
0.683198,16.7715337842,51.651166473,0.540827935097,0.309769,496.085251624,0.309235174293,18.4148,50.7190822736,0.309245,34,0.0179898963671,0.00137628,23.5078854533,73.1919897814,82.387613902,0.309263255794,12.4471575793,-0.328844,36.211494711,0.196243219904,-0.094210628982,27.9581,-0.271242240311
0.689053,49.334390716,48.7893056247,0.642057831375,0.316818,186.141583747,0.31625082276,18.5867,34.8024349924,0.316219,35,0.0183751817425,0.00145199,20.6458178458,187.60069816,73.0024454113,0.316317661492,32.9387945035,-0.335608,88.9338993852,0.287135208118,-0.0353578129537,28.4038,-0.275372046001
0.645491,49.9012450293,66.9557086283,0.632511270032,0.323429,198.430687241,0.322884391159,18.7482,21.7709235322,0.322807,36,0.0183454231622,0.00145998,34.2811367973,202.773118513,101.007683543,0.322962417007,16.6740659251,-0.342484,80.9575306425,0.130998628035,0.504822847861,28.8277,-0.157526585155
0.624614,62.7058335779,77.2117273528,0.726852208697,0.330952,333.881636668,0.330338411906,18.9129,56.5133768746,0.330301,37,0.018403339212,0.00145813,82.4825492923,264.672133859,145.258555579,0.330406422706,74.8056335695,-0.350641,145.176757492,0.0666754005052,0.555007890616,29.2646,0.22203049116
0.681655,49.3406835973,84.5130483017,0.996268675873,0.338646,495.461677097,0.338044522259,19.0872,77.2613057467,0.337988,38,0.0188813972234,0.00156638,42.3169930391,187.738815728,201.553004166,0.338112653075,16.6753659701,-0.358132,102.702944839,0.20171063798,0.620877233684,29.6575,-0.0456265803967
0.626579,27.7983636882,69.8727095983,0.922835628002,0.347228,147.87412569,0.346617791713,19.2257,20.2612369295,0.346612,39,0.0189522834789,0.00158209,26.0862270112,164.691457306,103.426146186,0.346688028857,57.7606433908,-0.366022,107.870466545,0.181188748144,0.645645517157,30.0211,-0.0144886198096
0.614256,19.196842982,69.7719890291,0.984928272965,0.35307,131.522158591,0.352396068452,19.3616,13.6724882174,0.352317,40,0.0192431652469,0.00166382,63.360997639,140.846094917,99.7786842346,0.352526601364,75.3776925835,-0.37201,100.753269166,0.126918481454,0.668110403701,30.4107,0.275004675768
0.628597,29.8077341921,72.2807386471,1.13234378999,0.360673,149.783863596,0.359948971323,19.4911,17.6357047913,0.359947,41,0.0195789359802,0.00176487,55.7105985439,137.813644665,104.624612441,0.360059271575,42.9121328979,-0.379731,106.056692799,0.183116675147,0.74943164109,30.7591,0.203032985557
0.62909,28.2697248641,70.5787593637,1.05448032276,0.368844,131.06719317,0.36816334907,19.6004,13.3544564832,0.368103,42,0.0192233594546,0.00170372,31.922539003,150.307413234,98.7769982666,0.368303029385,29.9683885787,-0.387799,114.197054209,0.151365753711,0.747163265733,31.0676,0.146545362638
0.63365,33.8524411705,73.283629031,1.13701356432,0.376462,133.684517519,0.375702491683,19.7248,14.5097775911,0.375654,43,0.0193997416559,0.00179192,24.4470437115,134.953614131,102.920052999,0.375899988377,11.4588533174,-0.395314,94.2233228741,0.169429322149,0.829302620014,31.3862,0.0568803433748
0.650027,34.8050957904,79.8925398002,1.47100061281,0.383258,172.399838429,0.382539757591,19.859,36.2652394551,0.382468,44,0.0196884928756,0.00185693,26.8770910813,158.850400323,120.965872798,0.382679899304,28.4208911107,-0.402469,102.44008499,0.395410192389,1.01758238491,31.7213,0.029438166789
0.652494,38.4393114413,84.0980496007,1.40895750268,0.39154,261.159462998,0.390682802333,19.9791,31.8126757281,0.390649,45,0.0193010554863,0.00179761,26.3631088463,161.691077933,131.054792062,0.390867065128,4.70177150693,-0.40973,130.630007833,0.3040660142,1.05010935395,32.0546,0.0334421242667
0.657227,46.6742926447,87.4896668027,1.44908629878,0.398106,242.595963571,0.397189296917,20.0924,38.2642263708,0.397144,46,0.0200639531564,0.00201901,49.3946078178,183.310832075,153.811772913,0.397505903241,8.90713356642,-0.416527,127.379331428,0.342777912331,1.06157094593,32.412,0.115075719829
0.679338,136.905988201,83.8798312168,1.50379835837,0.405288,374.654401874,0.404337116501,20.1941,74.5134373128,0.404314,47,0.0197770914308,0.00193923,43.8348632992,493.591281791,177.45325717,0.40462177385,16.9671080961,-0.423629,180.297669414,0.421292613594,0.740183745137,32.7788,-0.15380185577
0.7025,146.491979279,86.7989702755,0.119380281176,0.412491,500.716631831,0.411532252551,20.2871,171.153621083,0.411501,48,0.0193949610306,0.00188214,34.8648952348,408.928151825,362.998989819,0.411850312202,27.9110948868,-0.43049,248.879203948,0.0893396895123,-0.0479573867869,33.0995,-0.198351106741
0.699383,116.914981416,70.7816198906,1.17528637178,0.41902,503.79761863,0.418028872897,20.3809,106.51161316,0.417935,49,0.0199672398357,0.002004,36.7131918196,424.629762666,159.86958617,0.418413334736,78.3227617223,-0.437381,209.200626699,0.26613378137,0.0953876059511,33.4502,-0.156526621738
0.731523,101.231140569,57.5602681406,0.158664357606,0.425738,378.300479648,0.424669305841,20.4554,80.7066315685,0.424664,50,0.0198369363655,0.00204952,19.972819524,315.084983916,113.659770251,0.424975538571,30.8464146162,-0.443336,165.66851857,0.0913274445172,-0.101231513403,33.7643,-0.265494497847
0.754714,39.9688187914,56.8128794787,0.0237803820408,0.432155,366.935018728,0.431050945491,20.5422,81.7141887036,0.430965,51,0.0200280956489,0.00206347,20.5977810731,148.193139336,111.840615482,0.431389297414,7.72873303331,-0.450144,73.4872365346,0.0694245492393,-0.174027683272,34.0872,-0.290360959357
0.757471,51.9944424762,52.4165139067,0.0831972681202,0.43913,352.05615086,0.438069834038,20.6167,51.1201225605,0.438077,52,0.0198908818714,0.00200188,26.6891677534,183.926884894,88.1288903251,0.438379767855,30.120842823,-0.457188,104.734653899,0.0801899488686,-0.195657432426,34.3798,-0.319391377849
0.752087,36.5786233871,52.1478960724,0.0450813014488,0.444923,210.379583713,0.443904988297,20.6952,41.469115404,0.443864,53,0.0202189691097,0.00208525,26.6685089665,147.745378557,85.005323208,0.444247527598,3.86555155579,-0.463048,62.4010920902,0.0789820194034,-0.146010237302,34.6694,-0.271933778012
0.744406,96.4108171409,58.0605142321,0.120190393732,0.449696,323.0621215,0.448740323359,20.7676,60.2170684528,0.448692,54,0.0205945853888,0.00216065,28.5968473749,368.304674342,104.005442938,0.449064417336,32.5473620654,-0.467801,100.059111609,0.0954982855305,-0.135648950073,34.9508,-0.283618305009
0.75101,47.0994233914,51.6358946341,-0.00708219145657,0.455866,280.531286336,0.454731472697,20.8536,50.4973043269,0.454684,55,0.0208140855893,0.00213294,26.9431307822,180.376669768,85.4665725378,0.455140685668,37.9220895073,-0.474006,98.66030204,0.06526483282,-0.177455293949,35.2814,-0.293862098739
0.744481,44.6702040433,41.1769937577,0.0551101417783,0.462585,204.939793326,0.461346367568,20.9416,32.0123841678,0.461296,56,0.0213809759007,0.00225563,10.8517790741,180.878935363,59.1106612261,0.461854936929,27.0501154445,-0.481289,62.8626797113,0.0722923633791,-0.161015239683,35.5603,-0.268184881156
0.748004,24.3381875857,44.8007789655,-0.0123181077859,0.467084,313.920740751,0.465694615399,21.0307,45.2826962302,0.465669,57,0.0216949562043,0.00228904,18.0168814367,139.096565711,69.6478843883,0.466267691045,37.648845268,-0.486077,65.7755493687,0.0571958781013,-0.183219857504,35.8869,-0.297001349453
0.747969,30.0428291594,43.2430163703,0.0766510546887,0.475374,213.379779442,0.474054566918,21.1085,34.9568960839,0.474049,58,0.0224847592258,0.00232455,19.8328087381,114.953116114,63.8736541056,0.474549775602,10.7192517246,-0.494363,59.8823778156,0.0735349922468,-0.164599508375,36.1915,-0.266660480977
0.751013,27.6458927111,45.340756659,-0.0233085873394,0.480696,204.044328602,0.479442933426,21.1827,35.356372634,0.479405,59,0.0229070839734,0.00235351,15.1336671973,112.147444498,68.9813741779,0.479945360999,20.5463393452,-0.499592,54.8364319377,0.0605450489097,-0.197855894998,36.4908,-0.307401489
0.747242,46.6845128878,52.4744614421,0.0206074373701,0.487393,451.000940502,0.486143576438,21.247,70.2988846871,0.486037,60,0.0235746888295,0.00241086,18.7347206991,187.082641695,94.4852492319,0.486700256327,27.3274733611,-0.506293,71.5814633662,0.0783649930123,-0.193685919241,36.807,-0.367826031936
0.746153,28.7890580806,38.9295266118,-0.0175229837612,0.49357,139.683379991,0.492266950651,21.3275,23.2164762188,0.492231,61,0.024683093323,0.00260147,19.694648718,119.857506627,54.0338864799,0.492840443456,22.9013506411,-0.513457,62.9444008758,0.0610846499999,-0.172520201155,37.1265,-0.285565542447
0.751884,33.0161907198,50.4074851886,-0.036937151554,0.499872,295.443665656,0.498414348516,21.3969,49.8005575553,0.498372,62,0.0249133756243,0.00261449,19.3827951439,122.968058604,84.5349559485,0.499018446222,20.1918571131,-0.519809,54.1474878501,0.057631829385,-0.198428944981,37.3622,-0.295238360208
0.729983,61.7887095818,51.2644721141,-0.0293743599694,0.506709,414.778258525,0.505226842882,21.4528,62.4237300575,0.505216,63,0.025569397669,0.002657,27.3376963802,246.270315786,88.1543603118,0.505844790347,34.3940564322,-0.526667,91.8771132472,0.0639738468204,-0.122822508771,37.6684,-0.27074089844
0.762106,21.9951974094,52.5235922129,-0.0345483278993,0.514706,304.555013237,0.513296373961,21.5072,52.5030491861,0.513253,64,0.0266664072954,0.00292759,20.2925594065,102.459022842,89.4986649336,0.513889440206,28.2563613397,-0.535005,59.6802115689,0.0650737295141,-0.153915872446,37.993,-0.363593433444
0.718526,28.9108319512,55.4063308686,-0.0174860051318,0.520983,481.199381565,0.519538780966,21.5588,75.8144457473,0.51951,65,0.0266869745904,0.00292466,29.3038809019,112.931695048,103.003638316,0.520083547983,18.5308847113,-0.541102,54.4725153621,0.0617241144716,-0.121714022788,38.2557,-0.302005451737
0.705069,20.0625744188,35.2102408759,0.256940671701,0.526614,314.747972073,0.525212901736,21.6075,41.2607270996,0.525196,66,0.0275778301899,0.00308797,14.7022059117,89.0218434306,49.6949884254,0.525796851402,19.260890477,-0.547295,50.1643530131,0.0689192764572,-0.0390924138045,38.5888,-0.267434747744
0.701404,36.073142313,22.7597586519,0.0886976529581,0.535253,127.568329638,0.533839266871,21.6561,14.2986944945,0.533799,67,0.0280582408964,0.00313785,13.9877602687,139.007179038,26.7510770749,0.53434261552,21.3870927016,-0.55597,69.438757005,0.0388706813337,-0.0220614332164,38.8817,-0.188151036018
0.743123,46.9973486905,45.9903760047,0.0318652324743,0.541251,259.981634333,0.53986233126,21.6908,53.6990910473,0.539798,68,0.0283290655624,0.00332186,19.6221768951,160.921889914,74.3947893314,0.540496042371,20.5696881668,-0.561644,78.4082622041,0.0526791792606,-0.077908486204,39.1905,-0.272490185768
0.7129,68.8875548772,45.3702835431,0.261334505269,0.547146,190.586959223,0.545750384808,21.7404,36.1544862319,0.545741,69,0.0283202997908,0.00326989,19.3566194181,298.162192796,66.6198193906,0.546284715051,16.2847810218,-0.567329,72.8991817936,0.0679030073996,-0.0481507061514,39.4986,-0.192131900298
0.713771,58.729525379,69.97109556,0.117939953422,0.552748,490.304814667,0.551258678551,21.7861,107.403985344,0.551211,70,0.0295718835322,0.00365483,34.2545521783,181.839139226,157.653912886,0.551885652747,13.4995686305,-0.573277,75.5499313899,0.0721135133767,-0.0574758150304,39.7999,-0.209657883893
0.734926,52.3381064022,74.7431016973,0.991456208205,0.557554,513.181871388,0.556232015073,21.8347,81.8934513618,0.556207,71,0.0295032318274,0.00360173,61.3851007943,228.041864011,141.176057275,0.556823879036,69.5482171434,-0.578193,140.781424731,0.253827687165,0.445670685327,40.0858,-0.094186433725
0.686592,67.3550882709,74.551966698,1.83369911673,0.564865,547.11801832,0.563436512229,21.8817,53.0183523218,0.56344,72,0.0302822838351,0.00369618,48.5240428653,276.62180906,119.699580852,0.563960397551,42.998643208,-0.585001,148.026657727,0.311230714078,0.702666336757,40.379,0.128016178408
0.713888,46.9293988718,87.3475445644,2.43511242828,0.569641,275.21838288,0.568058705089,21.9288,54.6018873043,0.568034,73,0.0305852667224,0.00371535,31.0375400515,217.065983304,144.866413778,0.568678007876,63.2570865172,-0.590048,119.692612955,0.519264501492,1.06998253101,40.674,0.0442364724978
0.676256,48.2113501913,84.785292705,2.02642605021,0.577165,260.312581502,0.575682565402,21.9871,47.8097125649,0.575584,74,0.0307539008419,0.00384027,29.9801412224,225.60227432,131.410705742,0.576174168738,64.9130860495,-0.596928,132.515668598,0.537563032388,1.08670977729,40.9216,0.0931260315209
0.694478,50.7456234039,53.0641879406,2.03108590655,0.58119,202.55637058,0.579685031566,22.07,46.7460231281,0.579658,75,0.03129102786,0.00388179,22.2475852159,166.951088679,71.9940861035,0.580320616786,19.7919219744,-0.60211,75.1228826479,0.546242297974,0.540110248265,41.2033,0.0113936316468
0.655386,34.7403508398,50.8561363533,1.95268708346,0.586886,180.414759803,0.585497462108,22.1406,44.1903315502,0.5855,76,0.0323635041585,0.00414695,21.0540768929,150.90700838,67.5780362322,0.586089078963,23.9745620583,-0.608626,48.7136802095,0.542268342905,0.49984728621,41.4764,0.0107963694781
0.596511,52.7834239131,49.3298457754,2.02700866666,0.592763,192.772375821,0.591321736035,22.2039,39.6075698462,0.591183,77,0.0331067621868,0.00429979,22.9494170152,181.935028101,65.0234490886,0.591892033283,10.1243230799,-0.613797,70.9522756352,0.44599818667,0.445246818107,41.7166,0.0397724066767
0.587653,33.2334315175,60.8500889658,1.7762315303,0.598252,170.115999266,0.596698377129,22.2783,32.6269351934,0.596709,78,0.0326543926651,0.00410713,22.9040731458,142.799528907,82.1978480412,0.597158850857,32.5720776204,-0.61981,80.3118273902,0.45349434412,0.574047732611,41.9727,0.0595218220724
0.56649,33.5298917179,61.3370712886,1.86466435578,0.602738,174.93511451,0.60141047212,22.3764,35.8038605559,0.601335,79,0.0327984228695,0.00414234,25.3651909315,165.958124606,83.3864803948,0.601815091946,48.1314243464,-0.625515,88.0991488213,0.482811693884,0.615365826165,42.2386,0.0517873105052
0.669008,39.7963090483,78.3388263306,1.8806392085,0.609067,179.839358261,0.607512768448,22.4415,37.5336210007,0.607584,80,0.033180656194,0.00425373,25.7910768118,142.957013153,110.902350843,0.607990510123,16.0592301394,-0.632029,85.8847025322,0.484314983336,1.0402654532,42.4605,0.082994468873
0.684656,30.424801903,82.0985738821,1.78797309478,0.615543,154.938707756,0.614233413862,22.4896,24.3929886524,0.614127,81,0.0335723484817,0.00437593,26.0151324872,142.535938436,116.368388255,0.614673490838,7.94864404419,-0.638842,111.572592238,0.34250827303,1.09863485351,42.7095,0.0800578719557
0.668255,35.3099316113,68.4730202471,1.9455561429,0.622783,185.695768653,0.621412364041,22.5409,38.3897316156,0.621379,82,0.0338986056469,0.00431387,26.2075099153,149.536874555,94.5537904965,0.621840805727,30.8678553486,-0.644627,86.5314230149,0.492076451271,0.81053656864,42.9393,0.0813137139108
0.673641,39.9379207227,64.4067822709,1.85253551653,0.628074,161.969723525,0.626565230383,22.6031,32.5148739096,0.626505,83,0.0342748522158,0.00451912,24.604594989,157.143911667,86.354090946,0.626940371532,28.0077841161,-0.650315,82.2019358677,0.424090132391,0.723967062211,43.2283,0.0693603325642
0.691049,30.4240047475,81.6702988702,1.77104576744,0.633931,166.334299689,0.632567750562,22.6844,27.5514764975,0.63255,84,0.0346621267375,0.00464281,29.3435998278,156.443252912,116.405788832,0.632923843449,30.0700369571,-0.656089,105.583296729,0.383010969076,1.08088897256,43.484,0.11033088103
0.663778,23.4199639584,75.7009942675,1.44884486118,0.640367,133.873665416,0.638909390628,22.7863,15.920307243,0.638955,85,0.0354447485179,0.00473833,43.9751128896,126.915199909,104.400388427,0.639368378576,50.2974638068,-0.662604,89.57096005,0.222666346245,0.936787712824,43.721,0.16638490162
0.70728,21.3129375715,79.0263958145,1.63769222837,0.648301,143.547528927,0.646913597527,22.877,18.0616629829,0.646862,86,0.0354410210938,0.00471457,42.3809107919,120.369118817,109.678849506,0.647300285952,24.8244946402,-0.67065,94.9921337304,0.24785308796,1.02892200462,44.004,0.259468563649
0.704249,27.5843962948,76.0487817193,1.34389776286,0.655451,134.699977704,0.654251139631,22.9536,12.797482166,0.654136,87,0.0351292676412,0.0045836,60.0122002022,135.846615445,103.811004758,0.654671634662,5.23698359377,-0.678709,101.998984056,0.171787955995,0.949899557058,44.2537,0.36011542279
0.691661,21.5586569143,74.0970627159,1.5525843566,0.664118,139.162510174,0.662763640178,23.0266,21.8332425604,0.662724,88,0.0352206420591,0.00459343,35.6409711369,142.126078366,101.213202889,0.663265963139,53.4540438377,-0.687365,93.2374742069,0.307192625628,0.926989539328,44.4995,0.157747834599
0.721931,21.8286557849,69.0564034928,1.81829295736,0.66898,154.544226394,0.667383481739,23.0967,31.8299214316,0.667343,89,0.0361069602283,0.00494281,38.2404601347,125.636198957,93.4357767501,0.667861105015,42.8131753804,-0.692712,95.3895160275,0.440210791295,0.808458220434,44.713,0.18273915489
0.662833,32.2955537967,51.4092322921,1.7004260171,0.677374,148.916632753,0.675964682762,23.1703,23.6026066614,0.675877,90,0.0363340300811,0.00494931,30.4144426641,146.187379164,64.9749234838,0.67638377657,23.6009993011,-0.701449,92.8768848547,0.307938049015,0.47341601454,44.9965,0.12023681069
0.738046,32.388270731,69.5362034458,1.7579771629,0.685794,154.095786249,0.684411405939,23.2441,32.8757503939,0.684313,91,0.0359310429175,0.00480167,32.859834922,143.254690577,93.4758079775,0.684792333193,18.9309859201,-0.710257,75.7866427519,0.454025617672,0.853385527504,45.2783,0.1170144866
0.739652,33.117167291,76.3723245685,1.80444559074,0.693747,154.795842456,0.692454868785,23.3174,30.5771221073,0.692439,92,0.0365136094992,0.0050814,35.1462509379,148.174399876,104.371838923,0.692780153647,43.2227542844,-0.718649,99.1833369455,0.445607703511,1.00348769673,45.4799,0.16825002668
0.73406,40.1360100003,76.6880981812,1.64869529629,0.703643,148.190586902,0.702257692022,23.3879,27.4240590069,0.702239,93,0.0360776839074,0.0050015,39.3127360242,150.858779092,104.275725797,0.702579073459,7.61949129078,-0.728012,117.170344858,0.385661535342,1.01730136507,45.722,0.179322159079
0.725181,35.0522268542,88.3469760608,1.73913265746,0.71143,153.575638247,0.710130930992,23.466,26.3843085789,0.710066,94,0.0368132872264,0.00515325,42.6738081098,146.115469855,123.904764811,0.710440075058,21.1605215617,-0.736614,106.046953548,0.391213696756,1.3083204283,45.9756,0.198919324708
0.720857,37.9914912896,82.4205526282,1.71591646564,0.72006,149.341297244,0.718793363085,23.5387,28.0054470517,0.718668,95,0.0377233497235,0.00533962,10.5035774724,144.398695867,113.753889463,0.719058802415,14.7403470466,-0.746006,111.722732981,0.396946187742,1.16488102896,46.2704,0.0218402864269
0.714065,31.3484854841,84.149258113,1.44724724217,0.729696,134.936507718,0.72850298579,23.6104,13.9939812033,0.728481,96,0.0368093853524,0.0050333,59.6425202618,135.987078036,115.507452978,0.728765906952,9.05395184485,-0.755443,97.7249252085,0.202475167608,1.18967734301,46.5434,0.314132444057
0.683169,29.6036867008,61.8879772611,1.29981830332,0.741849,124.988713035,0.740697849314,23.6812,17.5471371783,0.740645,97,0.0372285937505,0.00520834,50.1145726477,127.989146993,79.7107664761,0.740972172348,5.61359040878,-0.767683,96.3268266601,0.247451956437,0.676591547497,46.7785,0.31167543496
0.735317,21.7346817831,77.4484275908,1.31367558131,0.749576,123.169176549,0.748396054999,23.7589,16.1198977194,0.748249,98,0.0388004150827,0.00577479,44.6986997255,118.06131688,103.774276134,0.748641139716,43.3157532223,-0.775266,89.3643223111,0.224285647388,1.04124447728,47.0416,0.256707716494
