AveragePolicySurr,AverageAction,MinReturn,AverageEsReturn,AverageDiscountedReturn,StdEsReturn,MaxForwardProgress,AverageReturn,AverageForwardProgress,QFunRegParamNorm,MinForwardProgress,AverageAbsQYDiff,MaxEsReturn,AverageY,AverageAbsQ,PolicyRegParamNorm,AverageQLoss,StdReturn,StdForwardProgress,AverageAbsY,MaxReturn,Epoch,AverageQ,MinEsReturn
-0.449278,0.975782,-25.299436158,2.21575247871,8.60511157773,18.829123589,0.495309770531,18.428700755,-0.0128444581374,12.3459,-0.445242588561,0.0145438156776,27.7540955119,0.436694939878,0.436618,13.1773,0.000682885,18.2413006246,0.180353241405,0.436705817207,70.8014547134,20,0.436608,-45.0397128377
-0.455768,0.973285,-32.555090745,13.6348370383,8.4629336744,14.4751373319,0.530844137329,18.0324014604,-0.0176377917027,12.594,-0.519456292805,0.0145156877674,42.7385453136,0.443810257519,0.443797,13.1901,0.000716787,19.1825091525,0.189730522783,0.443818033997,74.2860230213,21,0.443787,-1.86580518527
-0.45944,0.989593,-12.8831642039,23.4490174716,18.3785299693,15.7093028597,0.555147345301,33.8690153839,0.14039388675,12.796,-0.321153588048,0.0145509845826,53.8719711548,0.450264657569,0.450221,13.2017,0.000781135,20.7619519735,0.204018703053,0.450271173829,76.3847442412,22,0.450209,1.23280469355
-0.479833,0.999996,-36.6016654551,27.7573749152,15.5013177469,19.4037725081,0.532788677643,25.2645388469,0.0559608955447,12.959,-0.540726109557,0.0141545684777,64.6555351006,0.458937307374,0.458832,13.27,0.000703702,22.6680397196,0.218177524083,0.458947787082,74.494979331,23,0.45882,-4.08370791837
-0.488665,0.991724,-18.0037023308,32.3627577618,18.9721433778,26.9572226495,0.610064499674,31.77408746,0.119050616503,13.2291,-0.358914305875,0.0146587172314,83.8334854496,0.473226174171,0.473184,13.4084,0.000728441,23.9662769069,0.230786317478,0.473233586027,82.3305875048,24,0.47318,-14.903910405
-0.491224,0.99004,-29.3565738449,33.9848092466,17.2745612395,27.2837789204,0.629499211676,28.5478464298,0.0877956769104,13.4952,-0.472329076862,0.0141237178224,75.3019680349,0.484179563468,0.484151,13.4463,0.000683387,26.2436064842,0.252560515338,0.484186059237,83.6444350539,25,0.48414,-26.6371481104
-0.495087,0.995353,-34.7565338261,10.5253951839,17.7644262119,24.5189871685,0.598939280888,29.1171750693,0.0937374868726,13.7593,-0.522157166193,0.0134090277661,46.9173926162,0.489566968216,0.489532,13.5374,0.000643167,21.7979407391,0.209685870924,0.489576603979,81.19593494,26,0.489529,-31.8246590946
-0.497815,0.996331,-16.8524005427,22.5797953546,19.9330017344,29.0654767128,0.562526136307,33.7643480271,0.138069400267,14.0462,-0.348284570714,0.01300326718,57.9301706071,0.49393824386,0.493897,13.6461,0.00064738,25.2487156469,0.243104349891,0.493948363446,77.4699783426,27,0.493893,-45.4525341734
-0.500993,0.990779,-45.176976437,21.2506168561,19.3374860793,23.4896187439,0.674416106336,32.2794576304,0.124027821725,14.3183,-0.625486695605,0.0127633205343,58.3647231864,0.496361429754,0.496318,13.7496,0.000652078,25.8155757869,0.248639680962,0.496367209501,88.752468352,28,0.496313,-16.010392248
-0.510006,0.993181,-27.0814588082,26.5331138759,18.5150103029,19.7610451712,0.724152007905,31.0324395334,0.111761790412,14.4994,-0.446997360515,0.0131243314958,54.0393242708,0.50174078489,0.501734,13.8589,0.000715219,26.1539500988,0.252111146531,0.501755297521,93.8866897432,29,0.501724,-4.76913677797
-0.514419,0.995989,-44.9828586507,36.3789682954,18.8488076197,23.7580567999,0.633360137295,31.5767173198,0.11714390512,14.7141,-0.621911096389,0.0139045863723,74.2893003337,0.505496160389,0.505391,13.9603,0.000753798,25.0474364908,0.241143042279,0.505509403447,84.7529529774,30,0.505381,-7.36300739334
-0.513641,0.997673,-35.0218160378,12.6577053251,20.2043366728,26.6664048497,0.664704455319,33.8052567435,0.138951324319,14.9194,-0.524016701399,0.0122091866807,65.7059435679,0.507099052093,0.507127,13.9717,0.000627248,24.2530196712,0.2333395256,0.507107902785,88.0016334284,31,0.507116,-20.6474629285
-0.515213,0.997087,-31.2215388477,41.6528780919,19.3430002522,23.4189699975,0.631391950764,32.3468296198,0.124895959699,15.1018,-0.488359346716,0.0119180158177,75.6758836607,0.508867770418,0.508895,13.991,0.000636225,25.4986601219,0.245590698522,0.508877612366,84.450362355,32,0.508877,-9.39733858819
-0.519466,0.990805,-38.0057623559,50.5791820534,19.962148944,23.3845540643,0.663386162052,33.7905730461,0.138175301523,15.2718,-0.553250886223,0.0126062076018,80.4032203464,0.512787302159,0.512639,14.0567,0.000727607,24.966311626,0.24051862173,0.512795266103,87.8137946839,33,0.512627,18.6922216603
-0.514515,0.982714,-44.3848031507,38.7890924183,18.8890934391,25.7227425426,0.591737041801,31.6433784085,0.117856745474,15.4278,-0.611785950212,0.0116591745407,74.1290149316,0.512363787257,0.512381,14.0932,0.000642087,24.1597600813,0.232246360217,0.512370482952,80.5927413691,34,0.512364,1.59152646398
-0.517741,0.983451,-26.9344820415,47.438026627,21.0262282729,24.0813001061,0.66114470098,35.7900682303,0.157604326279,15.6293,-0.44580755497,0.0114562260268,94.278470366,0.512922184186,0.512914,14.1315,0.000584577,21.9418170324,0.210786807816,0.512929469527,87.5719619307,35,0.5129,3.18095497741
-0.521384,0.991468,-24.9122482161,19.4840705066,21.1832456865,26.4921365888,0.63826790048,35.9705008905,0.159549240165,15.8271,-0.428482501901,0.0108070130574,48.9943280344,0.514828619821,0.514826,14.1339,0.000573577,23.9963163293,0.230747484198,0.514838611456,85.3200946415,36,0.514815,-20.0832875448
-0.520024,0.993547,-31.0798744885,34.8133557737,21.3507917503,19.2231311149,0.788579768878,36.2151617315,0.1620503772,16.0007,-0.486559061927,0.0107070461575,84.1982822476,0.517192154686,0.517161,14.1516,0.000585386,25.5580858806,0.246597522886,0.517197938144,99.8712875805,37,0.517154,17.6744265769
-0.520029,0.987497,-33.9652889977,37.816615535,20.2145366544,16.4517258073,0.716708615889,34.4452564759,0.144526587028,16.1453,-0.515290871426,0.0106278661012,64.5231741248,0.516393189196,0.516377,14.2243,0.000551193,27.1160162101,0.261222185466,0.516400369057,92.7060003563,38,0.516367,13.2462512373
-0.516907,0.987095,-30.661350435,46.3282122335,19.3179624345,19.6875791528,0.724572487092,32.1861895634,0.123343361839,16.3276,-0.482976031802,0.00962592814932,71.8246094249,0.514481063449,0.514475,14.2414,0.00048375,25.7586016981,0.248381543726,0.514482922793,93.358554185,39,0.51447,3.52891404525
-0.513292,0.985144,-19.3788770983,15.8414651121,19.7255058781,33.5606472272,0.643812065393,33.0991764417,0.13182383123,16.4874,-0.374539196831,0.00941522542195,70.5842396622,0.512445500258,0.512442,14.3284,0.000468004,23.3072850312,0.224473899277,0.512450415018,85.882367584,40,0.512434,-32.1200094492
-0.511702,0.97187,-42.9050994652,36.0483048626,20.14816035,27.2584493339,0.742635672218,34.2749054598,0.142760716944,16.5586,-0.59777416527,0.00882958030992,77.3876223831,0.510341066606,0.510314,14.4176,0.000450778,26.2668826679,0.253526716327,0.510342339845,94.2847811703,41,0.510309,-0.430336993359
-0.512037,0.995755,-38.0105618983,32.4048054429,19.1281698714,23.3729757338,0.627277221959,32.1298780524,0.122075050753,16.7327,-0.553798531898,0.00890983332919,81.2510649259,0.509678716072,0.509653,14.6035,0.000462475,24.2308557624,0.233481712857,0.509682314671,84.0791028834,42,0.509642,-6.15490300825
-0.511894,0.997063,-27.8623521691,31.7055480437,20.6186267072,32.2356846037,0.753321845094,34.8810095899,0.148858847554,17.0468,-0.457139712324,0.0092217239347,71.068876745,0.5095236724,0.509485,14.6876,0.000461823,22.7084956671,0.218943190074,0.509526943122,96.7600429804,43,0.509477,-36.4690909132
-0.512332,0.996134,-16.3721369687,22.5795346684,17.8587797556,22.0304212491,0.585739550308,29.7593792254,0.0993721581182,17.334,-0.345098591659,0.0085396233113,47.5256740875,0.509101291216,0.509096,14.7755,0.000403223,25.2543124113,0.243283387864,0.509105369013,79.9905094739,44,0.509083,-30.4735873123
-0.511307,0.98298,-25.3675043893,41.9072216193,18.2112315795,22.3032235858,0.689065114654,30.3810816152,0.105403178763,17.5758,-0.429168880411,0.00861124246232,79.2599131036,0.508031961451,0.508022,14.7689,0.000407648,23.7916287944,0.228725163428,0.508036216218,90.1541518202,45,0.508013,8.37629796786
-0.514165,0.999963,-23.6591500106,39.8673138146,20.4953220452,16.9690524157,0.639907145517,34.7769318831,0.147755636983,17.734,-0.414136974423,0.00908149285501,64.6364102188,0.509004499579,0.509001,14.903,0.000476646,23.4318148128,0.225667991754,0.509010494387,85.3099500635,46,0.508991,16.5770355337
-0.514088,0.999985,-49.0733269455,32.339363788,18.6315593387,11.6776316401,0.642461117883,31.3036577984,0.114291175598,17.8705,-0.652236334032,0.00834096081267,43.5414151299,0.510453307112,0.510423,14.9306,0.000422545,26.8281979655,0.258036089665,0.510458993239,85.6677423119,47,0.510407,11.5696405022
-0.510422,0.997403,-27.3189622319,36.6489506897,18.5304034494,32.6787972093,0.669018221946,31.1254096868,0.1123034713,18.0362,-0.44849711433,0.00863507770232,81.0045437359,0.509118184995,0.509135,15.0119,0.000436712,23.803785414,0.229412775575,0.509120998244,88.2565575424,48,0.509118,-19.597267489
-0.510781,0.993368,-10.3333199594,37.7150400544,21.2582282381,17.5671378079,0.677051080345,36.3147172475,0.162493594985,18.2378,-0.282238340874,0.00900808445215,60.5987012236,0.507401762461,0.507359,14.9381,0.000493136,22.1603518274,0.213347152187,0.507406882151,89.2903016878,49,0.507342,4.60584379981
-0.509898,0.997792,-22.5406832757,28.6850823196,17.7624908709,33.5019490699,0.588841305776,29.4105039852,0.0961334866003,18.4468,-0.403662662354,0.00822393403925,72.1373189257,0.507707037008,0.507678,15.1397,0.000412736,24.4951609362,0.235792349972,0.507711003191,80.4207880974,50,0.507661,-28.8852204764
-0.506135,0.9979,-28.2046314531,17.5928260385,18.3956183944,26.4141340892,0.507049553328,30.9601621392,0.110616517399,18.6116,-0.45887484963,0.00855264079361,50.0398650355,0.505407116413,0.505399,15.3425,0.00049035,22.884562014,0.220500605213,0.50541287786,71.9086068181,51,0.505378,-48.5039297311
-0.502736,0.997936,-27.8656815043,24.3105902786,18.8937060291,25.0803445445,0.610902566035,32.0760400841,0.12126772301,18.798,-0.458454949868,0.0083709705383,63.3391490924,0.502244460734,0.502249,15.413,0.000431345,23.8931451351,0.230260697084,0.50224789759,82.4269017299,52,0.502234,-32.6801664226
-0.498987,0.996821,-38.134714441,20.8925290237,19.173266174,26.5338294345,0.570607932561,32.3055299505,0.123633498288,18.9339,-0.555741953208,0.00773092062798,68.560712041,0.498640966342,0.498642,15.4416,0.000367825,24.0076335933,0.231810284907,0.49864606048,78.4556546428,53,0.498614,-13.0218708149
-0.495714,0.997286,-37.5092667192,35.9384029297,18.6320266526,21.9028992478,0.707568845222,31.3999171418,0.114965341375,19.1249,-0.547763901354,0.00827975644941,71.748376191,0.495995740313,0.495974,15.4748,0.000407733,24.9329537418,0.240652322047,0.495998722412,92.2534518232,54,0.495968,-3.22564156249
-0.4913,0.997755,-17.856859732,29.7119056165,20.9943537723,17.3413241792,0.708875536454,35.9571800862,0.158744544408,19.2617,-0.360982360526,0.00820545545148,58.8832162712,0.492376059282,0.492344,15.5106,0.000410983,23.4727347268,0.22664335722,0.492378216258,92.2937363265,55,0.492341,6.57654049417
-0.487895,0.997212,-32.7620128494,35.4217484251,21.1713474114,17.3943714626,0.69429045478,36.2590541745,0.161690076404,19.3401,-0.505682155012,0.0081451946418,64.4461527743,0.488074861168,0.488048,15.5629,0.000397789,23.0630800013,0.223290488975,0.488077368035,90.5692182194,56,0.488044,7.91191874487
-0.483203,0.996343,-24.0827721242,30.7773163579,20.1329781978,23.8528526416,0.714574949709,34.4728949846,0.144272964122,19.4539,-0.421554341657,0.00810245957138,73.211891016,0.483686407073,0.483671,15.6719,0.000411945,24.6470309782,0.237929903998,0.483689037797,92.8619773095,57,0.483664,-7.56853284947
-0.480551,0.996229,-28.4084755048,27.7571628102,19.3724072841,28.6788716987,0.711046396563,32.9466638374,0.129529903048,19.5484,-0.45881467045,0.00770281190027,72.9433397427,0.481732856432,0.481718,15.7252,0.0003874,22.6621153993,0.21894080858,0.48173385734,92.1153862766,58,0.481715,-18.5498676408
-0.478354,0.994819,-22.0707710703,40.7929601448,18.5436310806,19.8768649577,0.57631925398,31.3897353854,0.114694552454,19.7705,-0.398368043159,0.00828765160141,75.5129539617,0.47838513924,0.478357,15.7599,0.000435289,22.371558789,0.215493385701,0.478387540552,78.9522481974,59,0.478353,9.98763849006
-0.477231,0.988144,-16.0725600008,34.1116461267,21.6109263145,18.2776886897,0.632056277201,37.3454607697,0.173277657081,19.9036,-0.344725810984,0.00958774158783,70.8448676007,0.474313788861,0.474307,15.9079,0.000610906,22.1447791928,0.213083210927,0.474316711851,84.5740213279,60,0.4743,8.67525949737
-0.47479,0.987216,-35.5365692382,30.6978399062,19.7774068387,20.2357027061,0.66907097371,33.968012449,0.139201898256,20.0811,-0.531396841458,0.00823703363387,58.7903609512,0.472191232356,0.47209,15.8725,0.000414858,22.9515504557,0.221696897867,0.47219423346,88.2604669013,61,0.472087,-2.77265878165
-0.472607,0.995606,-22.5687344942,40.6210478585,19.4648450535,24.1665026428,0.72080684303,33.0138630724,0.13057722633,20.2047,-0.403565190202,0.00757605917204,71.8937993304,0.471969741822,0.471917,15.9146,0.000372719,23.9272567341,0.23071678994,0.471973019239,93.5638018008,62,0.471914,2.54458305743
-0.469341,0.993227,-26.3695261345,33.5740136641,19.037767765,19.8851875658,0.590829916876,32.2564019951,0.123133075275,20.3888,-0.442659108185,0.00750946257244,75.1066372078,0.469174666899,0.469146,15.9631,0.000340103,21.1754379473,0.204028214801,0.469176839459,80.4652701623,63,0.469144,7.48872354535
-0.466331,0.995431,-7.19025409731,36.6313401721,19.9528530482,24.5057460771,0.654020397431,34.2661775478,0.142362350642,20.5089,-0.259695675557,0.00771396867443,70.6342690248,0.465885541358,0.46585,15.9832,0.00038253,21.7946471426,0.210227010269,0.465887794427,86.8504254148,64,0.465845,-16.4176502739
-0.465374,0.995484,-20.0898806838,27.6722770015,19.8247630035,22.1649047662,0.666574441466,33.6734843467,0.137321968074,20.6915,-0.380273782633,0.00768606892743,66.7768092131,0.464631836769,0.464603,15.9999,0.000351478,21.6324557064,0.208159330561,0.464633310209,88.1636267917,65,0.464603,1.84455862743
-0.46312,0.994873,-35.0774456466,27.19042393,20.2474214957,17.3598135992,0.605151272191,34.8141261302,0.147665582138,20.8087,-0.524972681951,0.00739023477553,58.0639213793,0.462436178273,0.462421,16.0287,0.00033178,23.6018677512,0.227370971149,0.462437296681,81.9369112503,66,0.462421,-1.3358044341
-0.459558,0.995186,-21.6834295538,28.6473419434,19.3267448152,17.2432411167,0.592403855059,32.7563998944,0.128363851428,20.9692,-0.397452688505,0.00766234853898,55.8866489408,0.459957360874,0.459939,16.0179,0.000366599,23.8472187704,0.229711387004,0.459960282147,80.5861781672,67,0.459939,-4.40588716918
-0.459103,0.988462,-22.4731319574,42.3305547144,19.3504751339,26.1590453399,0.645157954917,33.0454995521,0.130423624933,21.1584,-0.403777338795,0.00788052334685,68.3971280568,0.457837641144,0.457844,15.9895,0.000399854,22.4494833884,0.216338434091,0.457840547439,85.9788977067,68,0.457842,-18.2714708313
-0.457035,0.99047,-14.9926168625,29.1198924522,18.125536997,14.944632943,0.656451763879,30.7468661363,0.108131673884,21.2335,-0.329165260354,0.00784548564821,54.6215111357,0.456764380066,0.456771,16.0594,0.000371933,21.0050727884,0.202037499555,0.456767695904,87.0575528555,69,0.456768,4.30319571959
-0.459336,0.987589,-34.6192047982,30.8736091761,17.6760297258,23.9762290188,0.510165995014,29.8828776699,0.0996136584108,21.4106,-0.521088702248,0.00756753292469,68.5469470499,0.457350589712,0.45734,16.1062,0.000388576,23.2254823893,0.223677363762,0.457355940511,72.4047423112,70,0.457338,-23.4420202421
-0.461958,0.988913,-17.689942841,24.7708210832,21.9491267488,27.5934253342,0.688147450705,38.1975384768,0.180949395716,21.5299,-0.36170476675,0.00844529254335,69.8322374608,0.456120224635,0.456077,16.3586,0.000435818,21.0676935799,0.203450587103,0.456124216174,90.28449381,71,0.456076,-20.1374985068
-0.457747,0.983687,-26.1457522534,32.181958025,19.8748038314,16.1584663762,0.647631009933,34.5006087015,0.144206860313,21.6498,-0.440175427051,0.00727427457164,69.5950333216,0.455520323466,0.45553,16.3765,0.000343642,21.446444755,0.206410781189,0.455523569117,86.1334111197,72,0.455524,4.15385476861
-0.45904,0.971903,-17.5434084591,42.3892696131,19.9203560832,17.1066557039,0.601825600865,34.164331705,0.140852468335,21.7997,-0.356226581272,0.00832933171404,64.9151075536,0.456118142509,0.456073,16.4093,0.000422097,23.8930262475,0.229889040472,0.456119676873,81.5416945097,73,0.456069,6.31388208105
-0.459696,0.968353,-16.2599181608,28.911224771,20.3745137213,20.5589339856,0.650566471357,35.3596919318,0.152722583305,21.9636,-0.344653233876,0.00806854098942,67.8804857015,0.457247975467,0.457205,16.467,0.000431278,23.4738452383,0.226898593104,0.457249950825,86.4657135683,74,0.4572,-9.18934872731
-0.461863,0.977497,-19.0774457191,26.8259864869,20.7795816244,20.3333579412,0.635024262596,35.8131283239,0.157014049395,22.1441,-0.370950169464,0.00790828040725,55.8155988447,0.458524535348,0.458455,16.4984,0.000399696,22.3153427675,0.21553972132,0.458526963601,84.9864741792,75,0.458443,-9.21304087999
-0.462636,0.977378,-20.9316833615,34.4185343715,18.5634019953,18.4182490885,0.66321535226,31.8241230777,0.118949667022,22.2328,-0.389270617886,0.00775452108014,71.4455799611,0.459264479294,0.459247,16.5084,0.000366953,22.6036096391,0.217486427359,0.459265088585,87.7284650275,76,0.459241,4.41212900441
-0.462504,0.971275,-5.72965503587,37.7679927329,22.1199885845,20.8957166433,0.630199078771,38.849941723,0.186129285693,22.3479,-0.244638641945,0.00768764439721,59.9110812966,0.459845344099,0.459833,16.5522,0.000378986,19.8665247332,0.192134364659,0.459849103134,84.473367401,77,0.459827,-5.5647439069
-0.462979,0.986848,-32.4195041181,35.4210950374,19.3786727051,14.1956818162,0.634066958448,33.1935335903,0.131674390806,22.5314,-0.500249801634,0.00769261588657,64.8500363674,0.460732180261,0.460702,16.5928,0.000350216,21.123985068,0.203802550266,0.46073516084,84.5973122029,78,0.460701,8.06834497804
-0.462611,0.977063,-7.09768906787,35.2647906729,23.1264138718,20.0783584159,0.644462164228,40.7680748431,0.204362403913,22.6841,-0.253056067809,0.00786537744348,71.7401118597,0.460655684057,0.460632,16.6703,0.000403491,20.7476934009,0.200518052337,0.460660356528,85.8211375959,79,0.460627,12.0692849569
-0.459677,0.975409,-30.2316425588,14.573415823,22.3114772618,24.5042258319,0.728065606442,39.2080730954,0.189632531278,22.8217,-0.479245049609,0.00800059458745,72.8862374422,0.457828471037,0.45779,16.6868,0.000381887,21.2969804956,0.206252300331,0.457832030457,94.016093807,80,0.457788,-7.72492719415
-0.457818,0.991263,-25.2949504104,31.3102903255,20.011025032,33.2128314755,0.647992258836,34.4932751832,0.14431310868,23.0037,-0.429424226895,0.00793307940278,95.2584933987,0.456484897906,0.456475,16.6085,0.000417752,25.5596055842,0.246576797829,0.456492582324,86.2983040968,81,0.456465,-14.8897985655
-0.457482,0.994455,-34.1989086046,35.5993624561,21.1182610461,24.8774889184,0.713170647347,36.3251751064,0.162369593231,23.0987,-0.515601691769,0.00765163672167,67.3525014847,0.456339879712,0.45635,16.6076,0.000352363,27.1175614619,0.261860515374,0.456343746507,92.7079323267,82,0.456346,-12.851363043
-0.454828,0.992227,-31.9636345031,22.5072106138,18.4107430155,23.1186979338,0.638202927594,31.2553325033,0.113092339178,23.2394,-0.497568921706,0.00781890662309,65.0353589199,0.454464068875,0.454443,16.6089,0.000387643,23.8746708663,0.230189225349,0.454467262707,85.2945645429,83,0.454438,-21.4849537834
-0.455282,0.991293,-33.2996062226,47.2177211862,20.1080898419,18.3298165961,0.584960994366,34.6436171941,0.14568975144,23.3488,-0.510344578771,0.00766461081296,74.5434878847,0.453434968868,0.453444,16.5932,0.000370259,24.0408323007,0.231303090459,0.453438566467,79.7561379943,84,0.45344,13.902633309
-0.454868,0.986025,-22.255420805,35.7067688699,18.0736230864,16.1544215653,0.623959262536,30.3919641193,0.105253351399,23.4325,-0.400641068331,0.00781947163011,66.0452129462,0.45352305909,0.453494,16.6251,0.000383856,25.4916135621,0.245411043903,0.453526128569,83.8233362133,85,0.453488,16.5774586464
-0.453948,0.995508,-27.7410983891,31.7568616659,19.1544258003,25.7127785108,0.650708172607,32.987585402,0.129613160459,23.5481,-0.452683133654,0.00753958995858,68.1312407069,0.452885630938,0.452867,16.719,0.000367579,23.3378234625,0.224511962543,0.452887093289,86.513334521,86,0.452865,-13.2478326707
-0.454729,0.996035,-25.2444743247,30.6950608349,21.776857791,27.0937721924,0.723758010422,37.5461355754,0.174204781865,23.6524,-0.430179640527,0.00763523692042,86.6485453254,0.452755545108,0.452747,16.7671,0.000366914,23.9092282386,0.230798137871,0.452757734354,93.1085437475,87,0.452744,-16.0360812358
-0.452891,0.982449,-31.4059184678,36.9437300188,19.404494233,13.0097925634,0.650436331105,33.8387407504,0.137381064611,23.7922,-0.491103738508,0.00752844871781,64.9626272105,0.451850556666,0.451859,16.8781,0.000363716,22.4854841912,0.217227609896,0.451851896309,86.4483335546,88,0.451855,20.7997128028
-0.452737,0.989345,-19.6686438296,27.4571283109,21.6749733226,12.1473334401,0.724822772665,37.6653423335,0.174759034253,23.8722,-0.379001387121,0.00749633350845,51.2152569381,0.451522063216,0.451496,16.9645,0.000351636,19.429582061,0.188078577102,0.451524111293,93.1462607882,89,0.451491,6.84613045676
-0.451661,0.989613,-26.9220627484,35.6761054035,19.5217576474,12.2990471785,0.633176112958,33.6181560227,0.135628405631,24.0324,-0.44600198341,0.00764628375764,56.847615404,0.450553066693,0.450552,17.0126,0.000378621,23.1037845722,0.2226612535,0.450556750482,84.8440551605,90,0.450545,17.5537404911
-0.451465,0.98855,-29.7834286339,35.8149079448,20.5906137975,20.2648105082,0.692063076069,35.234426824,0.151737416395,24.1983,-0.471471583422,0.00741385634628,71.2985268646,0.45030690679,0.450305,17.0463,0.000342368,24.808867687,0.23933164045,0.450311928561,90.6204513422,91,0.450303,12.9468947597
-0.450532,0.9778,-12.8402524444,37.1679944776,18.199497596,28.2433318606,0.607104512708,31.1352920752,0.111553731644,24.3261,-0.310698494161,0.00768027280701,84.1445828612,0.449379753395,0.449295,17.0996,0.000359064,20.4508677649,0.197414009021,0.449382145459,82.0771838637,92,0.449293,-8.30472598023
-0.451693,0.986577,-9.17887649408,24.5193152553,21.2252647684,17.1270396908,0.673765498151,37.2185514731,0.170080559596,24.4908,-0.274979702441,0.00805153414962,58.8899360483,0.450386733432,0.450336,17.1206,0.000364654,20.8226664596,0.201430654543,0.450387908129,88.8961868166,93,0.450334,-6.02775363008
-0.451063,0.991798,-25.6940755244,38.161798546,19.5896069106,17.4117320201,0.748980629359,33.9350635851,0.138495164206,24.5791,-0.4386667944,0.00740580856868,64.0602556993,0.450099836917,0.450095,17.1601,0.000333339,20.8504337329,0.20183663579,0.450102648245,95.7046994861,94,0.450091,7.58122107124
-0.448519,0.989546,-5.71634612551,34.7269066651,22.719447319,19.6675206839,0.663358684223,39.8664445273,0.196225089191,24.6786,-0.241451426585,0.00813223373696,65.195958069,0.448107455261,0.447982,17.1873,0.000402063,20.5934551536,0.199195850869,0.448108725323,87.8392415948,95,0.447976,8.59744970533
-0.447778,0.990978,-22.0670429233,21.9633833866,5.49462724851,30.3426002179,0.526579085574,8.7669046016,-0.0560388406682,24.8107,-0.414794182636,0.00761288307762,71.8868029865,0.447042648655,0.447,17.2789,0.000343618,17.9620256499,0.167226124515,0.447043745219,72.9091260723,96,0.446999,-11.0791582352
-0.443915,0.979603,-43.3650141297,7.25703767265,21.0766157743,15.3355366289,0.607571258173,36.8393869815,0.166895775011,24.8875,-0.606125937999,0.00780772865576,58.5457911327,0.443489666425,0.443454,17.2457,0.000354256,23.8296108605,0.230288268405,0.443493477259,82.2838509017,97,0.443451,-5.74436853353
