AverageQ,MaxReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,StdForwardProgress,MaxForwardProgress,AverageY,AverageAbsQ,AverageReturn,MinForwardProgress,AverageAbsY,AverageAbsQYDiff,AverageForwardProgress,MinEsReturn,Epoch,AverageQLoss,StdReturn,AverageEsReturn,AveragePolicySurr,AverageDiscountedReturn,AverageAction,MaxEsReturn,QFunRegParamNorm
0.0852326,22.4263488511,-6.23709811813,12.4238,4.57555059049,0.0348979154127,0.117386416616,0.0852947838081,0.0886498,7.5949001134,-0.0943612674857,0.0896755008948,0.0117494483371,0.00435118949509,-3.85267622073,22,0.000938259,4.56310843831,7.00448300435,-0.089117,6.23076798326,0.979319,16.200508904,55.4898
0.0917421,24.9473012811,-1.33496600586,12.4954,3.45379006776,0.0389136032242,0.133008855052,0.0916400399313,0.0930366,12.8437861578,-0.0754845590956,0.0932501315965,0.00978861450746,0.0378654130834,4.45037076539,23,0.000587936,5.05707423712,12.211747272,-0.0943532,10.0038043508,0.984697,19.0788612875,58.3141
0.097829,22.6948260223,-2.01636510391,12.5552,6.33292301752,0.0364081876672,0.120471112177,0.09760726881,0.0981235,11.2118949483,-0.0800074688929,0.0977077384544,0.00925786022875,0.0250016316789,3.27834784602,24,0.000588535,4.7893815076,13.5546887698,-0.100305,8.73935993778,0.994034,24.561037256,60.4437
0.0999713,78.2043779956,4.28212859339,12.6384,5.93953821213,0.0800571437029,0.473198430382,0.100174750747,0.100009,27.4490305548,-0.0365355336003,0.100175690892,0.00843105241599,0.133248581879,0.0126387979272,25,0.000400087,11.622899427,12.7063978139,-0.10194,19.2105450016,0.972456,22.1870154273,61.6632
0.101251,17.6278644317,-4.49223786865,12.7348,6.41064934542,0.0315194736673,0.0903566664702,0.101393786278,0.101303,5.86068558871,-0.0841837785455,0.101397579673,0.00733198854861,-0.00313708510561,1.1941301393,26,0.000338847,4.06583215564,11.5955336072,-0.105082,4.98638216556,0.979521,25.5200420818,62.9408
0.104389,21.6046091642,-6.06582699721,12.8872,3.31628265557,0.0364633950194,0.118192267649,0.10432654794,0.104422,6.33031856111,-0.0973700482821,0.104328284083,0.00761555129046,-0.00179838496701,-0.00671322223136,27,0.000419903,4.68321910235,5.25144312242,-0.109586,5.34887988615,0.991357,11.7177471326,64.4057
0.10738,17.4771005849,-5.123188132,12.9083,3.52804467019,0.0282215836428,0.0865675600529,0.107689707872,0.107387,6.01694919357,-0.0866455882922,0.10769098836,0.00792527283139,-0.000652335256201,-3.64973142474,28,0.000401523,3.64372517222,5.25448852469,-0.111934,5.13923272227,0.983082,11.7397388438,66.6526
0.109055,15.8351608873,-4.45783353947,12.9983,3.77751431533,0.0290933848269,0.073520551892,0.109414806958,0.109077,6.63141958873,-0.0828179976444,0.109416777769,0.00779017613963,0.00468637857778,-0.999073556287,29,0.000489913,3.78173480391,4.92003257194,-0.111998,5.66994686016,0.991595,12.7687454994,68.9809
0.1134,16.7667235601,-7.63726016013,13.0342,3.81513238683,0.031415477644,0.0835640533099,0.112252359392,0.113465,5.53205501148,-0.107364957655,0.1122533033,0.00883996128072,-0.00385908387221,-0.472371292297,30,0.000616449,4.09699215357,5.18149981014,-0.116432,4.73238756603,0.992405,14.8467936124,68.654
0.114303,20.0575060363,-7.50283985739,13.0196,4.05953849293,0.0320765323753,0.105882609182,0.113566975757,0.114338,6.47110954777,-0.10730308975,0.113569429517,0.00771062913181,-0.000274948536998,-7.66696966666,31,0.000444509,4.11471136244,5.58787444322,-0.115531,5.46584846094,0.99528,10.9836928994,73.0258
0.112858,16.4772641464,-5.46172282255,13.04,3.14660784925,0.0299115895897,0.0824081861818,0.112663469369,0.112875,5.37600114923,-0.0878465332524,0.112665036128,0.00598601750128,-0.00451585825925,1.34958145329,32,0.000285403,3.87241222913,6.1297349522,-0.113477,4.61130278092,0.99873,15.7633820868,75.5946
0.110895,15.6344247014,-22.262777557,13.1326,7.68351823491,0.052097598093,0.0731738153898,0.11144960928,0.110909,-7.41122782429,-0.219385598444,0.111450782182,0.00702245654055,-0.103714306074,-20.1398298986,33,0.000326792,6.80433219421,3.69904870745,-0.11213,-5.7333571737,0.996333,15.7301000691,75.1269
0.111125,35.8110830828,-46.1685791763,13.2103,11.6211044441,0.158418529864,0.15735268762,0.111196965878,0.111139,-10.8036167586,-0.475010589327,0.111202134733,0.00603338027909,-0.203665002299,-36.6490128592,34,0.000263837,20.3056104445,-16.3036595483,-0.112361,-5.79307612178,0.998559,9.12727143576,80.6587
0.111563,38.1465943806,-48.4217753313,13.2391,18.4927165106,0.147731868326,0.151623344666,0.110994990691,0.111587,-18.8685798106,-0.489377968748,0.111003289924,0.00666562569569,-0.269967588958,-21.3930602728,35,0.000318624,19.3021465026,6.41463414145,-0.112728,-10.0173649951,0.996043,37.6387835729,81.3515
0.111084,18.1821257288,-4.92667712062,13.2843,17.4597007304,0.0338219507828,0.0916996794603,0.110537072232,0.111125,6.85567988661,-0.0884562166,0.110546472667,0.00665377628617,0.00254905708466,-29.2132144114,36,0.000313866,4.34459614688,-6.39485493854,-0.112383,5.78530806991,0.99419,24.4027036937,82.7529
0.110939,40.3834610558,-6.61417513955,13.3423,4.44625625218,0.0631221554625,0.196881573997,0.110625027602,0.110995,18.2229599577,-0.132022493355,0.110635626618,0.00672837752762,0.0467918892837,0.565183811699,37,0.000445252,10.6569096288,8.01531354206,-0.112633,11.8120657807,0.991503,22.3664431919,85.7558
0.109693,39.3880169594,-1.73936295027,13.3615,9.90037796338,0.0613539882479,0.196757629014,0.109958919554,0.109731,13.6497362898,-0.0706483179592,0.109969616192,0.00592064582345,0.0282488053499,1.29749020413,38,0.000277633,10.4339136246,23.6148309761,-0.111243,9.49574505272,0.965479,36.22949697,86.8487
0.109172,40.3525053309,-3.51341645004,13.3851,11.2543988814,0.0634034553464,0.181414848043,0.10936149522,0.109254,16.5763708015,-0.0850797930628,0.109368706098,0.00551582658375,0.0446372807362,0.789073745589,39,0.000296659,10.9459998665,14.3514386422,-0.110517,11.2242460994,0.957339,34.1643708932,89.6712
0.108788,39.0666445104,-1.37909818763,13.4357,9.17356880116,0.0615978631713,0.185336820708,0.108947941574,0.108814,17.015624341,-0.0895631216598,0.108958381297,0.00556553085591,0.0445962821367,-0.15382274189,40,0.000255924,10.7390540139,14.7298834955,-0.109814,11.3903633879,0.966591,31.6585194674,96.5338
0.0947853,44.9196108195,-3.45939286307,13.486,12.6224141886,0.0636499927982,0.221564938993,0.101157901832,0.0985335,14.0884199117,-0.0882081027509,0.101167963162,0.0110948997385,0.0332178324159,-0.204580482772,41,0.00120998,10.7369340697,16.2133420191,-0.0953909,9.92565912617,0.971802,42.0012009606,96.5887
0.098685,16.4563730993,-7.71286182072,13.5153,10.979881672,0.0334800623407,0.0746619077907,0.0991513946488,0.09871,6.3940419388,-0.11216557791,0.0991911705901,0.00520589430369,-0.000120385723898,-1.71278025262,42,0.000231281,4.2935794071,15.9730139383,-0.0992049,5.41741960025,0.981343,36.8884874606,96.7873
0.0970343,21.4537785843,-3.82013807086,13.581,3.56491099151,0.0303802112414,0.11473390225,0.0978234845071,0.0970483,6.04239172694,-0.0831962900372,0.0978487448368,0.00535362084884,-0.00216448490824,-1.41859861557,43,0.000238752,3.87448299975,6.36794456656,-0.0980992,5.13542084049,0.974218,13.0566315273,96.9926
0.0959161,19.5548921861,-5.3658789298,13.6181,3.5876051366,0.0339511979124,0.101472064358,0.0969628675293,0.0959363,6.47091513081,-0.0937979304895,0.0969722191796,0.00577942534356,0.000658697978287,0.155628840009,44,0.000274406,4.3667473535,6.08623685375,-0.0977611,5.48372020406,0.990017,12.6433033312,96.998
0.0967707,22.5227042598,-2.10702254295,13.6447,3.05068110335,0.0294464758141,0.124546676968,0.0972275350519,0.0967906,6.94296817689,-0.0652505631047,0.0972372662067,0.00538686483228,0.00412846916589,0.126931437163,45,0.000222736,3.78294744861,5.529784575,-0.0988515,5.87705758665,0.98991,12.0189042902,97.0946
0.0971534,20.3626195491,-5.73793645266,13.6868,4.53313850089,0.0344293580841,0.107018293154,0.098023250615,0.0971822,6.32118022796,-0.095115385854,0.0980300272631,0.00608254954295,-0.0013160287389,-5.09273856615,46,0.000276359,4.43604055423,6.06477666761,-0.0998096,5.34081669884,0.998154,16.5393145069,97.1243
0.0987021,18.0720831134,-5.28105316331,13.6998,4.34133730148,0.0331160287943,0.0919021253767,0.0989903007529,0.0987285,6.55548052027,-0.0900481672947,0.0990049788563,0.00566323558127,0.000237305601485,0.103082846271,47,0.000228992,4.28154643865,7.25688783188,-0.101175,5.53107262842,0.999879,20.12824907,97.1365
0.100226,45.8802643492,-6.1834651687,13.7538,4.42165597183,0.0786567449535,0.266583916191,0.100268834545,0.100258,16.4659947707,-0.106371968499,0.100280872141,0.00537816421386,0.0494498411655,-2.70792252206,48,0.00021922,12.3240559985,6.16441195358,-0.103049,11.3065083073,0.999045,20.7164874388,97.1535
0.101948,33.7435980497,-7.27254160443,13.8064,6.79387089146,0.0490906714539,0.182272096849,0.102005312496,0.101971,10.8294599827,-0.109939634995,0.102015349077,0.00562132405453,0.0168438955632,0.941058801192,49,0.000218347,7.50633270048,13.4056715717,-0.106137,8.08378688184,0.993989,25.1269205261,97.2188
0.104735,41.0168516913,-0.932228299099,13.8967,10.5450422609,0.0668123649688,0.214796882594,0.104916833692,0.104781,18.8406153801,-0.0650567680605,0.104925423143,0.00621100519812,0.0705525420991,0.0861311443645,50,0.000255072,10.033423409,15.0870042192,-0.109434,13.3136139743,0.996237,38.7136466276,97.3389
0.107443,43.8156301412,-3.54254885343,13.9704,10.8132515977,0.06353320797,0.241495187862,0.107522774589,0.107477,15.6489332135,-0.0990252637965,0.107530243926,0.00611507224148,0.0492045402736,1.00808448032,51,0.000232574,9.27007994145,19.0845576261,-0.111509,11.2563719904,0.990817,35.3099179922,97.6063
0.104701,37.8985159857,-1.81839706855,13.9732,9.25949229955,0.0607459037428,0.209325761605,0.105770414557,0.104795,15.511072842,-0.0712023900251,0.105777113775,0.00803319175306,0.0493025258207,1.48241367476,52,0.000430794,8.83828892636,15.8441385422,-0.106657,11.3234616794,0.987068,31.932665819,99.8945
0.0761702,53.615808547,-6.72141365273,13.9757,11.1536213229,0.0798848737421,0.322243405319,0.0870161542731,0.0843518,13.8283937326,-0.104373164242,0.0870254130237,0.0162690983031,0.0388111065486,3.15363578088,53,0.00229311,11.6956005699,14.6918929843,-0.0768856,10.0794382292,0.976077,42.5906135462,102.278
0.081307,60.0734072144,-5.39265465877,13.9725,9.23674368612,0.0972649402703,0.349675631547,0.0831762476355,0.081333,16.1536556936,-0.0961416603977,0.0831863993892,0.00558726556262,0.0554793221512,-1.36669359799,54,0.000230766,14.9321726571,13.1827418941,-0.0819679,11.3762952644,0.973668,41.6915986656,103.172
0.0832806,53.6209506772,-2.40965538862,14.0017,8.74132089679,0.0526163194117,0.313349293153,0.0833062731747,0.0833105,9.70556204177,-0.0809381888526,0.0833148919347,0.00389192434091,0.0143825271246,-0.230234480609,55,0.00015688,7.70878549692,10.9869994815,-0.0838901,7.5691866854,0.969529,34.5781045181,103.433
0.0832428,37.7899460134,-6.4902147868,14.0148,7.77221675687,0.0536046150441,0.205742335637,0.0834560234637,0.0832482,13.4923198048,-0.108473607771,0.0834637066481,0.00401512052693,0.0387473031294,2.60833525615,56,0.000155729,7.4820891506,14.407200997,-0.0837741,10.2310722526,0.976303,37.7604103219,103.666
0.0822636,18.5310851981,-5.36215221425,14.0104,4.21815025872,0.031036892247,0.0932293324077,0.0829704218686,0.0822789,6.42141531355,-0.0877000653249,0.0829763257217,0.0047112674888,0.000290024756331,-1.47393125495,57,0.000190344,3.99006374057,6.11970940977,-0.0828663,5.44398451853,0.958017,16.4104107817,103.795
0.0817186,17.63392828,-8.80794639908,14.012,4.38106606994,0.0356367429501,0.0871714650826,0.0824404167869,0.0817379,6.25403306577,-0.116401547993,0.0824493323327,0.00472566007461,-0.000900144238183,-2.12301272094,58,0.000190984,4.57622081226,5.20644008887,-0.0823218,5.30353793259,0.956865,15.6054349151,103.83
0.0813833,17.6578363652,-5.67725740645,14.0186,4.54868094777,0.0320603912746,0.0832021360556,0.0821078981244,0.0813933,6.52934735786,-0.0949194820798,0.082115534056,0.0046276166303,0.00108454959441,-1.51390228428,59,0.000184742,4.1890667364,8.47269837682,-0.0819671,5.52290954824,0.955917,17.065303918,103.857
0.0822032,18.3290204026,-3.81569772158,14.0245,3.49823992841,0.0332458170931,0.0919413312862,0.082201311227,0.0822132,6.79653653723,-0.0816714938197,0.0822074647071,0.00362576264945,0.00231967394062,-3.05862677241,60,0.000129802,4.29437597266,7.2087169982,-0.0827395,5.73480764536,0.959228,14.8361158089,104.003
0.0816256,20.736255649,-4.8418959122,14.0354,5.51466394364,0.0332564349514,0.10318726678,0.0820483527713,0.0816406,7.08649212253,-0.0907319922605,0.0820554013475,0.00436773751853,0.00323933576122,-1.3912273256,61,0.000161305,4.30444241431,6.65172445808,-0.0822301,5.94339508694,0.961034,20.4844855048,104.086
0.080933,17.9859087495,-5.56977456624,14.0695,4.37474911895,0.0353128666801,0.0884229625279,0.0815595552062,0.0809601,6.23817678525,-0.0935895500949,0.0815680265204,0.00470383739676,-0.00286892367495,-2.19641060779,62,0.000187653,4.54338034143,7.93736627649,-0.0815219,5.25775911701,0.960462,14.5694601362,104.514
0.0810848,17.5039003732,-5.17435371424,14.0861,4.93633129545,0.0325027918018,0.0831502658386,0.0814305808016,0.0810938,6.72605053116,-0.0936170927553,0.0814391774918,0.00418209385079,0.00119693758106,-0.660727306772,63,0.000149508,4.19777691556,6.63327550137,-0.0816406,5.66675293101,0.953309,17.218293622,104.117
0.0813023,19.0786418996,-4.26414767938,14.1067,2.9031649674,0.0346024334522,0.0965975940029,0.0813425951312,0.0813121,6.16618024643,-0.0873078316192,0.0813503184866,0.00380948599724,-0.00312854089285,-0.0753850990616,64,0.000135905,4.4515214114,5.82446480678,-0.0818821,5.20328074365,0.961818,10.0497662451,104.292
0.0805904,18.6173731376,-4.57160852688,14.1148,4.34872799618,0.0345020958152,0.0934095759506,0.0811023067366,0.08061,6.33932116031,-0.0888240177803,0.0811093448596,0.0045016416238,-0.0023836188509,-3.37065733291,65,0.000174247,4.42255029493,6.85181674171,-0.0811732,5.33437496197,0.950526,15.7033023118,104.366
0.0800352,17.9755761742,-2.3999638188,14.1281,4.17006836991,0.0330315077481,0.0815475499612,0.0806504858453,0.0800546,8.28540042105,-0.0759930321139,0.080658405368,0.00456332287184,0.00854378413687,-2.39935225066,66,0.000178863,4.32664466206,7.05097966721,-0.0806556,6.79337738309,0.95188,15.8379173786,104.379
0.079697,24.8968649013,-4.13760963035,14.137,4.01452002036,0.0367124636935,0.130545980203,0.0803447166411,0.0797111,8.85410892112,-0.0888320649241,0.0803497905602,0.00443143547166,0.0106671903832,0.680570445564,67,0.000173599,4.84068981058,7.4010949178,-0.0802941,7.15115864824,0.950724,18.2716414051,104.372
0.0791063,24.3815609428,-4.17122139389,14.1386,5.32828079894,0.0404511393043,0.12350774317,0.079747639135,0.0791215,9.9013267146,-0.0912219869256,0.0797563762172,0.00464866758766,0.0159608660554,-0.477631273194,68,0.000182607,5.2870021936,9.32277535825,-0.0796685,7.82536783189,0.951597,16.785629958,104.39
0.0786586,27.5337561016,-0.660895976281,14.1463,5.16962940657,0.0340107832629,0.149476454995,0.0793175452637,0.0786777,9.95482974527,-0.0671968348686,0.0793283844011,0.00461690002415,0.0159148849514,-1.78418654819,69,0.000179722,4.43591447497,9.01255618294,-0.0792523,7.87376378002,0.957558,18.7584161977,104.424
0.0781985,19.6523800814,-5.6778649139,14.1463,4.39193385491,0.0338986121616,0.096051751118,0.0788443207621,0.0782201,7.07974659332,-0.101776960886,0.0788516539561,0.00455831097535,0.00142913822251,-0.269564867051,70,0.000175321,4.41425384402,7.62902284853,-0.078766,5.8885983625,0.938169,19.301977185,104.45
0.0777465,21.9779340512,-6.31460597662,14.1437,5.64609716354,0.0362890911114,0.107174996799,0.0783815185513,0.0777659,7.69202952484,-0.11255257438,0.0783878651916,0.00451897690735,0.00319603467061,-2.29754039787,71,0.000173111,4.75280090372,6.97509663054,-0.0782968,6.2862949242,0.940334,18.5925554514,104.48
0.0774242,22.0977095709,-5.75584997219,14.1406,4.57904855334,0.0361300210596,0.109841107524,0.0780556133658,0.0774429,8.44561460702,-0.105302908535,0.0780608601595,0.00437034441045,0.00568163718701,-0.407544531288,72,0.000165087,4.6648955518,7.93713352816,-0.0779431,6.7569653993,0.948773,18.1455369833,104.512
0.077849,24.3710544642,-4.00108405209,14.1424,5.12864614146,0.0386339348403,0.122019542986,0.0780301002098,0.0778644,9.66777293325,-0.0947357058168,0.0780357692518,0.00376257961881,0.0123669630495,0.450092557534,73,0.000124703,5.0061477199,10.0628052333,-0.0783462,7.56516996003,0.962295,20.3721382812,104.614
0.0770578,17.5382179976,-3.32163062046,14.1506,6.47448905179,0.0311906211851,0.0880972471021,0.077577427769,0.0770806,6.40048901793,-0.0762080229305,0.0775824923691,0.00444723161826,-0.00128423305323,-5.96672729337,74,0.000166902,4.01727567965,8.30725176113,-0.0775764,5.39993618852,0.939628,23.5936672371,104.648
0.0767085,20.6146770142,-2.41986100239,14.1544,3.77421334684,0.0326421140856,0.109703083342,0.0772752659436,0.0767314,6.62865624105,-0.0747980107499,0.0772798914695,0.00434940552559,5.36902353144e-05,0.672701731975,75,0.000162357,4.22107315114,7.34186547407,-0.0772242,5.5805510709,0.941124,13.8265375922,104.655
0.076317,17.5450579127,-3.1162553817,14.1616,5.08889983916,0.0335851728347,0.0820369782204,0.076892787736,0.0763315,6.69923815241,-0.0775858060708,0.0768976488594,0.0043440433046,0.00103843632121,-2.4337936165,76,0.00016046,4.35839032383,6.83631553196,-0.0768322,5.64554250771,0.959052,18.2170711757,104.668
0.0769559,23.2081939558,-4.97574785047,14.1739,3.73443380874,0.0363036189165,0.127474853746,0.0769142409119,0.0769749,7.8321395758,-0.0904851776079,0.0769196119263,0.00359526679615,0.00571384477547,0.978591871966,77,0.000122716,4.74698059261,7.15875812108,-0.0774112,6.45296267385,0.947692,15.4719223624,104.827
0.0761112,18.6473439775,-4.41389705831,14.1744,4.41780477157,0.0337134665635,0.0946229875435,0.0765917741678,0.0761374,7.41058429164,-0.0883411208624,0.0765972688993,0.00439501772845,0.00232319775484,1.962597666,78,0.000161486,4.4824306076,8.48359618924,-0.0766039,6.10642813421,0.949833,20.547162177,104.85
0.0756843,25.640052056,-4.71874892681,14.1778,5.15492409718,0.0368742139241,0.129976972258,0.0762323830367,0.0757109,8.40060075337,-0.0961320433471,0.0762393030973,0.00436198774727,0.00741187107973,1.80678802017,79,0.000161752,4.94634122109,9.21021027814,-0.0761419,6.78339837569,0.95327,22.0398072674,104.86
0.0753283,19.8683830311,-6.12116178344,14.188,4.27318356096,0.0347219538232,0.097897838867,0.0758987281187,0.0753448,6.74163334991,-0.100787949149,0.075905199714,0.00431570585628,-0.000862541448201,0.890669694721,80,0.000159084,4.47824673351,8.27901030422,-0.0758014,5.62726454552,0.935262,17.8505779367,104.87
0.07604,18.282685594,-6.72672614148,14.1984,4.09233282904,0.0340962691377,0.0908885209605,0.0760099079071,0.0760583,7.14766749718,-0.102218094115,0.0760170225606,0.0034599394526,0.00321836581364,2.48749366212,81,0.000115902,4.39173960437,8.33197542381,-0.0765067,5.99890289384,0.94008,19.7832877456,105.027
0.0752248,17.8512063489,-6.21665335929,14.2045,2.91057128338,0.0333597238688,0.0845837192182,0.0756926692008,0.0752445,6.78763909222,-0.103053905881,0.0756993181278,0.00431606078881,0.00020810742195,3.39507590499,82,0.000157514,4.31349536596,8.09022380545,-0.0756584,5.6928489317,0.939752,17.7650671858,105.046
0.0748191,17.9117361863,-7.47764701747,14.2068,4.64329188955,0.035472620466,0.084738365268,0.075345924449,0.0748359,6.75648473517,-0.1143410389,0.0753503217871,0.00429108406159,-0.00144618811267,-3.67747135478,83,0.000156952,4.54066745709,6.5546808116,-0.075269,5.63324730583,0.928277,14.1691838174,105.041
0.0757962,19.7524807344,-4.57543840757,14.2109,4.43061035417,0.0348863939627,0.0993069985222,0.0756847535412,0.075814,6.92664822504,-0.0891410597027,0.0756897722287,0.00352376850444,0.00131106117707,-0.793529472638,84,0.000113501,4.51525096953,7.19307001903,-0.0761291,5.79983269344,0.937819,19.830692477,105.24
0.074793,18.4978143557,-6.85069729252,14.2171,5.61341139065,0.0329463071095,0.0908977882491,0.0752499921689,0.0748096,6.17100904893,-0.106701232624,0.0752545820359,0.00424513162109,-0.00298953489858,-1.31736494284,85,0.000152704,4.28402336123,9.20507950314,-0.0752517,5.20583476935,0.933069,18.9176358816,105.482
0.0744046,18.0552099945,-3.36575996665,14.213,4.35260105835,0.032303586951,0.0875890076837,0.0749179666306,0.074421,6.4894535521,-0.0785634374091,0.0749239291583,0.00429050309636,-0.00072046536847,-1.76849843471,86,0.000156149,4.13301511233,6.70841369323,-0.074836,5.47428567649,0.936497,15.502747915,105.508
0.0749463,18.5588059348,-5.65189916319,14.217,2.98843542643,0.0330229474165,0.0921991559395,0.074974797633,0.0749625,6.77907455458,-0.0959897631108,0.0749813978577,0.00342870557109,0.00117605453774,1.44466133357,87,0.000114768,4.22077338389,7.34463961155,-0.0753063,5.70980680925,0.935669,12.6941487342,105.688
0.0740083,18.6133153953,-4.83381005182,14.223,5.06922045503,0.0353304847897,0.0930083654584,0.0744588431006,0.0740414,6.15396473184,-0.0906285432166,0.0744633654869,0.00441530737951,-0.00298096397656,-6.86559318071,88,0.000159206,4.50456527435,5.43394369517,-0.0744512,5.20171627498,0.953507,15.6624158876,105.844
0.073584,19.9908735702,-5.01119476737,14.2216,5.04312120056,0.0331737327618,0.103617818462,0.0740818449137,0.0736175,6.73393523247,-0.0921825243245,0.0740897192224,0.00432910107357,0.00155517476612,-1.38938869167,89,0.00015699,4.25299788833,6.34630432199,-0.074045,5.68525156717,0.960409,17.3074994322,105.863
0.0730505,18.4292691923,-5.53497795915,14.2261,3.02492249538,0.0309295870735,0.0912773263834,0.0735869417594,0.0730713,6.37058093001,-0.0918313192114,0.0735917271753,0.00443447216088,-0.00135143871963,-0.616887129209,90,0.000159925,3.95979119754,6.42273834305,-0.0734661,5.38019246243,0.955189,12.1453617009,105.873
0.0725758,20.211768758,-4.49204830694,14.2278,4.13984251066,0.0340822701397,0.102979927679,0.0731090030306,0.0726022,6.21601683374,-0.0824986906451,0.0731143743489,0.00434928366789,-0.00287993985017,-0.852873409567,91,0.000156188,4.41136758724,6.08519099617,-0.0730266,5.24070709961,0.954611,17.386261073,105.958
0.0722619,20.0734570958,-6.4030214119,14.2296,4.51417183207,0.0328418202948,0.104917366379,0.0727687828324,0.0722886,6.73256587187,-0.101886488675,0.0727731782925,0.00419699769013,0.00158595077118,-2.86422320698,92,0.000147591,4.22333937919,7.12779550511,-0.0727032,5.68322562859,0.95804,16.4272757891,105.977
0.0719242,19.5363080476,-5.08341324238,14.2329,4.72645867826,0.0342974761058,0.096443803875,0.0724556692968,0.0719485,6.78351632215,-0.0898575202761,0.0724610370743,0.00419413273346,-6.17705730408e-05,-4.40582827864,93,0.000148507,4.41282395668,6.57425581862,-0.0723144,5.67971384895,0.933743,18.2744922641,106.013
