MaxReturn,StdEsReturn,Epoch,AverageForwardProgress,AverageAbsY,AverageQ,AverageQLoss,StdForwardProgress,MinReturn,AverageReturn,StdReturn,AverageDiscountedReturn,MaxEsReturn,AverageEsReturn,MinForwardProgress,AverageAbsQYDiff,AverageAction,QFunRegParamNorm,AveragePolicySurr,PolicyRegParamNorm,AverageAbsQ,AverageY,MaxForwardProgress,MinEsReturn
4.36677772215,0.208057589662,36,0.000369997370029,51.9012410695,208.827,80940.1,0.00499659984958,1.50878496336,3.09462814014,0.328851959809,3.06310670385,2.69853311105,2.17563446865,-0.0171907304913,187.454364939,0.999643,58.5328,-258.622,16.3326,209.133,51.8664092884,0.0197569574959,1.66785945753
4.23764880917,0.224691785012,37,0.00048680099187,59.4434213396,241.222,107263.0,0.00510511095596,1.64539347918,3.09856853054,0.337977483548,3.06706736574,2.78620698934,2.17743116023,-0.0183957973663,217.075682246,0.99857,60.4522,-296.367,16.3398,241.725,59.3918782155,0.0178699649281,1.58780234919
4.35308713052,0.229186527906,38,0.000482563770264,68.2724950424,282.938,145950.0,0.0051051064836,1.77997668944,3.10311371356,0.333605633514,3.07151327296,2.82270063636,2.1748358219,-0.0167722167585,254.190889428,0.997491,62.3489,-344.022,16.3403,283.31,68.2168827621,0.0192368561382,1.48943752342
4.29401069584,0.217834457644,39,0.00049162626694,76.0858063861,319.225,185679.0,0.00516253731295,1.76818382912,3.10156003504,0.335279307723,3.0699940124,2.99758035938,2.17598095317,-0.0159487339473,287.349653511,0.998684,64.1518,-386.052,16.3534,319.752,76.0170749776,0.0187749489532,1.44142654488
4.24814173646,0.221964218301,40,0.000523723847345,85.0506591121,359.101,232900.0,0.00515855355767,1.81931482056,3.10512658664,0.336590364647,3.07351465974,2.97926462618,2.18030027908,-0.0184369735724,322.640791332,0.996604,66.1374,-432.327,16.3683,359.634,84.9867034655,0.0182934393592,1.64283440729
4.19015301844,0.222022523177,41,0.000480686107051,92.0155256516,408.285,300531.0,0.00513094612477,1.90241975359,3.0973153189,0.335728806519,3.06581980671,2.79060252507,2.16193992644,-0.0167074419981,367.70729977,0.988777,67.8996,-486.261,16.3792,408.885,91.9277893213,0.0172554442441,1.54303081685
4.31820545028,0.221281576511,42,0.000441719931729,103.63217561,458.639,379229.0,0.005123856336,1.56353920726,3.09883960645,0.33456561628,3.06729306539,2.77659318646,2.17842548188,-0.0182597137996,413.532313538,0.99708,69.8817,-545.382,16.3691,459.329,103.520824229,0.0192287897511,1.44722057708
4.50531230185,0.211047719582,43,0.000407973188037,113.322984313,512.026,474993.0,0.00508485114258,1.6274524656,3.2448452563,0.341050431102,3.21037182758,3.24825190528,2.18018482836,-0.0165250374399,463.683379397,0.999999,71.7049,-605.703,16.3895,512.814,113.197685759,0.0188555678558,1.64284456839
4.51833636861,0.229634659672,44,0.000369133406373,126.187774061,577.702,597086.0,0.0051456622132,1.71149050638,3.24586464975,0.338173542566,3.21133880206,3.30373944458,2.16576432418,-0.0169439282156,520.700828782,1.0,73.5641,-679.586,16.3936,578.278,126.073851932,0.0210684451572,1.50842575384
4.39423745825,0.210706024629,45,0.000317123709773,139.483159352,638.843,728528.0,0.00516428758014,1.56098427494,3.2415529317,0.343971845714,3.20707373194,2.76078890798,2.15448867193,-0.0172860917945,572.486674975,1.0,75.3404,-746.858,16.3947,639.76,139.355825447,0.0171098217421,1.35243627538
4.63014384427,0.207739229765,46,0.00049317576732,149.697613629,699.438,878026.0,0.00517011853177,1.10260360543,3.25584705599,0.340339484419,3.22121030348,2.79319321095,2.14932740515,-0.0184868694479,630.689495888,1.0,77.2472,-814.058,16.3941,700.349,149.527004377,0.0209932162864,1.45906115985
4.29786781424,0.221469835427,47,0.000291178169094,157.63471683,758.39,1.02632e+06,0.00511866701063,1.89070067875,3.08384787736,0.335352424329,3.05248855485,2.74728897761,2.17555891185,-0.0156517409215,688.084615269,0.996379,79.2925,-878.951,16.3956,759.297,157.422289583,0.0193606378654,1.41530531874
4.22445029593,0.213704607873,48,0.000295246360071,172.217046527,828.438,1.23297e+06,0.00525554597914,1.76268662959,3.08807212741,0.344441784347,3.05663699224,2.79169884995,2.18088807504,-0.0169075787684,749.5114023,0.999367,81.1345,-958.524,16.3949,829.451,172.004931422,0.018389098878,1.55952043915
4.27121792758,0.219099481054,49,0.000264470911571,185.442240117,908.545,1.47639e+06,0.00517513042623,1.45294335177,3.08881348335,0.336471494422,3.05734435006,2.9092039749,2.16637299951,-0.0183409094243,823.136567936,0.99584,82.9567,-1045.87,16.392,909.539,185.224577971,0.0183464563034,1.54437108868
4.16358718291,0.214953869751,50,0.000465993917043,204.145104703,984.24,1.70615e+06,0.00508107176872,1.65797529317,3.10269232242,0.331187996699,3.07108402814,2.73697862666,2.15175944799,-0.0176764742093,886.559528425,0.999629,84.7176,-1129.59,16.413,985.409,203.905429611,0.0161898497221,1.44956189112
4.40414007868,0.23314914604,51,0.000346006314274,218.826486904,1066.58,2.00356e+06,0.0053364971693,1.56207507542,3.09144495012,0.349049425383,3.05998121508,2.88323277223,2.15792168038,-0.0200678343569,964.931918136,0.99533,86.61,-1221.94,16.4175,1067.82,218.568983963,0.0200802650637,1.35923872219
4.29652083147,0.228562795128,52,0.000443558980803,229.744569793,1155.88,2.37172e+06,0.00507695915993,1.62243516077,3.09627919097,0.337439630389,3.06478389212,3.36465352948,2.16733474566,-0.019319175673,1049.57591792,0.999802,88.2911,-1317.47,16.427,1157.14,229.505691399,0.0178425569222,1.47390459762
4.37596457913,0.222915728421,53,0.000551157705581,242.378478269,1249.03,2.75e+06,0.00498006417585,1.64545426811,3.10519372701,0.327721434274,3.07360888004,3.48991387712,2.18553165096,-0.019875680692,1135.61209797,0.999815,90.2115,-1419.26,16.4207,1250.04,242.171179152,0.0208267225092,1.42297207606
4.49110723996,0.223079548236,54,0.00031249731165,258.260714213,1335.7,3.13078e+06,0.00517058541797,1.58909810584,3.24179881301,0.341756143159,3.20731337165,2.93228090406,2.1762437334,-0.018576786294,1210.48923028,1.0,91.81,-1512.58,16.466,1336.85,258.024839668,0.0193292410861,1.59036264499
4.87128733847,0.217523265835,55,0.000605900903746,266.932957292,1425.46,3.58964e+06,0.00517116963328,1.80110722367,3.26138043826,0.340110899117,3.22672492284,2.85328883184,2.15045989387,-0.0189051269655,1295.56569439,1.0,93.4675,-1606.49,16.4675,1426.54,266.738088476,0.0249410493404,1.63495345394
4.40227617887,0.21816960046,56,0.000505731051464,285.897920736,1550.05,4.25395e+06,0.00505021988035,1.8513603288,3.25507317867,0.33033713244,3.22046436925,2.75134436179,2.16880134755,-0.0180170258107,1412.99136506,1.0,95.2039,-1741.47,16.4679,1552.0,285.654436858,0.0178153470399,1.60335470952
4.5423941672,0.220470559542,57,0.000438497490336,298.495297231,1637.01,4.75699e+06,0.00514324013256,1.78493284797,3.2498034335,0.339221610495,3.21524529912,3.79116581012,2.18942628687,-0.0162471673401,1492.7095413,1.0,96.7571,-1833.95,16.468,1638.68,298.277004368,0.0202521084047,1.65725613532
4.3940945108,0.208578981594,58,0.000375130987511,298.32978394,1723.57,5.32587e+06,0.00513489803536,1.55012070925,3.24658230489,0.336287349128,3.21204993386,2.69797389119,2.1751709124,-0.0160828292629,1579.74348162,1.0,98.4413,-1922.41,16.4684,1724.97,297.975002334,0.0175304017852,1.52933425284
4.58752408662,0.218560281186,59,0.000279963691533,319.838827253,1808.83,5.79285e+06,0.0051580054552,1.54723973205,3.24128039942,0.33672033406,3.20679114246,2.73601091206,2.15969338972,-0.0152950016815,1654.87361338,1.0,99.9844,-2019.94,16.4685,1810.59,319.553288878,0.0220059056248,1.56624853942
4.49596469189,0.214343210415,60,0.000474368265683,333.046408235,1944.89,6.72146e+06,0.00518005939956,1.71051827622,3.25016919159,0.344006229212,3.21563481635,2.82137013064,2.15759837528,-0.0164267010658,1777.96095414,1.0,101.588,-2163.42,16.4685,1946.58,332.769866887,0.019594510604,1.56372109337
4.36994465904,0.217227128376,61,0.000466636531583,347.259482403,2041.61,7.43607e+06,0.00504546693161,1.57925492278,3.25116049832,0.333861960046,3.21659816819,2.93278593992,2.17273283155,-0.0170848535328,1867.86682688,1.0,103.223,-2267.61,16.4682,2043.14,346.911212446,0.0174609989647,1.51966669243
4.31410611579,0.223138001253,62,0.000285305721846,364.687473051,2148.19,8.22474e+06,0.00516457110736,1.78888187794,3.06326592689,0.3442161054,3.03225733283,2.76222145937,2.17638678995,-0.0185692529689,1966.74526098,0.942868,104.923,-2382.13,16.3984,2149.84,364.389119808,0.0192665404355,1.52271797375
4.36113399721,0.235510906195,63,0.000292543494064,379.137496419,2210.35,8.85778e+06,0.00510712358381,1.79191646673,3.08040333732,0.335435873693,3.04909329855,3.30247315594,2.17188963136,-0.0191332158292,2027.78699607,0.970603,106.514,-2451.03,16.405,2212.16,378.876225106,0.0197145529959,1.46051595849
4.24563463177,0.233488325406,64,0.00032609889841,390.115845039,2387.02,1.02423e+07,0.00515984037952,1.88987421786,3.09181525472,0.334103387797,3.0603249928,2.79344315854,2.14335617314,-0.0180107070547,2196.15372987,0.998135,108.148,-2634.54,16.4202,2388.92,389.798443341,0.0174353778367,1.33549620801
4.48667655248,0.220031466266,65,0.000451079104359,404.187000104,2492.74,1.11486e+07,0.00508565512594,1.74179836421,3.24737817119,0.337483426612,3.21287764965,2.86093505881,2.17701093374,-0.0193076364312,2290.3574439,1.0,109.645,-2747.87,16.4956,2494.91,403.761070271,0.0191723251546,1.48808479293
4.38991724379,0.222702787539,66,0.000369131047302,411.226349231,2555.01,1.18387e+07,0.00507542683692,1.46563598119,3.24683847217,0.333910030969,3.21229530229,2.87873912825,2.14951517751,-0.0179004049682,2364.87794104,1.0,111.152,-2814.27,16.4958,2557.7,410.738713653,0.018599506603,1.58680385195
4.40889025601,0.214246777971,67,0.000436063361545,428.105179417,2677.91,1.28867e+07,0.00504827453757,1.53592110022,3.24858166522,0.334805107279,3.21405334793,2.89872028681,2.1769886434,-0.0184274704853,2468.68655539,1.0,112.647,-2944.14,16.496,2680.37,427.638547862,0.017925658154,1.43901845674
4.3947155571,0.225010356066,68,0.000602843158525,427.771978939,2753.46,1.36975e+07,0.00523835786982,1.71461768612,3.26091311079,0.345543952609,3.22626261675,3.4403991165,2.16125135129,-0.0184693967664,2543.99882197,1.0,114.146,-3021.73,16.4954,2755.51,427.154155229,0.0173163116663,1.60160274586
4.54746768528,0.22167322033,69,0.000377835718186,444.39791196,2877.38,1.49775e+07,0.00514257277375,1.8571142904,3.24474384181,0.339360573837,3.2102563528,2.85712707703,2.17532000464,-0.0188137619182,2664.94682964,1.0,115.561,-3156.1,16.4959,2879.25,443.887192585,0.0193606543936,1.55470117111
4.46368728889,0.217647176599,70,0.000270329064255,463.566421207,2949.44,1.58579e+07,0.00521745503427,1.59444466145,3.24089265814,0.341997346701,3.20639933871,2.96535462899,2.17962906621,-0.020103654056,2734.7920154,1.0,117.118,-3236.37,16.497,2951.65,463.202507297,0.0197801836196,1.60967981125
4.70952631365,0.219773437816,71,0.000397901869217,464.861483632,3066.78,1.70103e+07,0.0051190252802,1.94171616046,3.24716584935,0.33639127473,3.21264064499,2.82990548513,2.17043888288,-0.0185287316518,2839.31145177,1.0,118.51,-3358.05,16.4976,3069.11,464.440710251,0.0224713486719,1.46883085043
4.33633271978,0.204651753686,72,0.000414374101569,473.051801926,3210.27,1.87353e+07,0.00514567825256,1.63976453334,3.24858783273,0.337770039116,3.21403891411,2.704102813,2.16639750752,-0.0179047232624,2972.12032587,1.0,119.9,-3505.67,16.4982,3212.88,472.476245306,0.017353258479,1.46663967579
4.41750245709,0.221565219065,73,0.000524899469376,483.752153079,3349.77,2.03897e+07,0.00500449890207,1.73223936337,3.25313217299,0.332636376086,3.21857698673,2.98546409856,2.17113597511,-0.0168089806505,3113.52396758,1.0,121.483,-3654.14,16.4985,3351.9,483.32446429,0.0182781313814,1.45882450864
4.32502900893,0.213481979527,74,0.000587010205253,502.943045336,3535.69,2.24356e+07,0.00508183418783,1.70879714199,3.25768064515,0.337742435939,3.22308277303,2.91482659489,2.16374547741,-0.0189774643175,3283.1546446,1.0,122.698,-3847.18,16.4989,3537.95,502.404055174,0.0181511655163,1.55297615449
4.4467281165,0.211976985786,75,0.000508882120843,522.472146941,3603.3,2.34091e+07,0.00516603211484,1.63847326091,3.25368081954,0.338042580261,3.21910205598,2.71545554546,2.15406061646,-0.0177790918914,3342.61163164,1.0,124.365,-3922.62,16.4997,3606.0,521.903279631,0.0188401887771,1.55631484112
4.46424135097,0.205124314611,76,0.000477883673459,536.672522678,3723.56,2.5193e+07,0.00512485493671,1.80397254633,3.25139466283,0.339967126738,3.21684638685,2.71511964753,2.17464746125,-0.0164785266196,3466.23699774,1.0,125.849,-4052.35,16.5004,3726.75,536.097640656,0.0183100119578,1.51278910529
4.48941281613,0.228260708964,77,0.000345102158253,517.407240086,3802.56,2.64752e+07,0.00509055996302,1.71794827651,3.24663060635,0.334015244059,3.21207526222,2.92101291305,2.15876407496,-0.0173816276735,3550.58112476,1.0,127.244,-4128.16,16.5007,3804.89,516.791120376,0.0192802930829,1.50155442351
4.49103469214,0.236488414555,78,0.000430201441497,548.750042107,3936.93,2.81509e+07,0.00510204019261,1.49184993028,3.24876928258,0.3389943252,3.21423645591,3.49757627842,2.18871167456,-0.0185697021469,3654.09976668,1.0,128.608,-4277.3,16.5011,3939.19,548.268641698,0.0189436564877,1.64281867521
4.2422992089,0.220306301707,79,0.000449785278018,566.636365715,4045.38,2.99486e+07,0.00509604214345,1.34168979186,3.25101500466,0.336423193105,3.21644344899,2.80764206716,2.17863827663,-0.0182900514586,3763.04752532,1.0,130.006,-4392.02,16.5018,4047.76,566.059537396,0.0165403583207,1.44410913236
4.38277885199,0.219158889082,80,0.000341084642166,575.31698325,4289.22,3.34688e+07,0.00514219182828,1.54071466663,3.24390679571,0.339511868303,3.20940024226,2.73342931069,2.1700089725,-0.018009798813,3995.32666777,1.0,131.437,-4640.45,16.5023,4291.88,574.75940087,0.0182097803192,1.54575995992
4.3489224705,0.21107390848,81,0.000337778247044,589.677328651,4316.83,3.3793e+07,0.00504988549982,1.52588324377,3.24535727991,0.33344782048,3.21082672421,2.82451322924,2.16173732077,-0.0175284288661,4022.35067083,1.0,132.846,-4675.71,16.5028,4319.35,589.116406221,0.0167743144729,1.30084333621
4.34403899648,0.212711118681,82,0.000412568548783,582.733392663,4412.78,3.55507e+07,0.00520498486929,1.38320488477,3.24971654433,0.34099006186,3.21514644179,2.76416029878,2.17759334789,-0.0182958168182,4120.97876181,1.0,134.317,-4773.9,16.5033,4416.44,581.869703015,0.016968923858,1.64516770496
4.35139964368,0.219162376761,83,0.000479434320784,593.981143226,4474.24,3.66428e+07,0.00500975491948,1.8012882518,3.25140708916,0.331386943706,3.21685343318,3.42607457084,2.19123760893,-0.0189896273581,4182.45854307,1.0,135.435,-4840.14,16.5036,4477.17,593.199075989,0.0168979674135,1.49171458076
4.45210003609,0.198728908872,84,0.000417901168352,596.492293758,4650.26,3.97482e+07,0.00516163463258,1.72254793114,3.2476206553,0.336668185602,3.21309367043,2.76816828794,2.17906064555,-0.0189508859015,4351.73452536,1.0,136.765,-5020.8,16.5038,4654.08,595.653840744,0.0191012357609,1.56136337167
4.50460004995,0.219429134167,85,0.000407825339854,624.849321199,4757.4,4.16497e+07,0.00523365907753,1.70788017908,3.24804932143,0.343599408086,3.21350607332,2.84907870772,2.16777173087,-0.0153795105862,4444.32564517,1.0,138.129,-5142.39,16.504,4761.04,623.8149354,0.020528312468,1.54083847728
4.43109686788,0.231756167378,86,0.000366704035975,616.969759057,4949.96,4.4816e+07,0.00508122474011,1.80819281946,3.24659647258,0.333815007941,3.21205903267,3.65915636188,2.19436022037,-0.0220533051619,4634.395948,1.0,139.52,-5335.19,16.5042,4952.8,616.059186055,0.017892251526,1.53476978547
4.43261035992,0.219660070247,87,0.000489898032377,651.589806073,5058.41,4.69967e+07,0.00505972648371,1.64001408536,3.25463143354,0.333689005561,3.22002084923,2.83636486645,2.16306934521,-0.0169579128512,4725.50916714,1.0,140.901,-5458.42,16.5045,5061.79,651.017812062,0.0178995002687,1.56195413166
4.3680867372,0.231467071784,88,0.000479665820445,628.30524876,5187.23,4.96616e+07,0.00509150835661,1.82365932291,3.25167467224,0.337930693095,3.21711478518,3.67685356421,2.17341898432,-0.0162223054238,4873.48211697,1.0,142.187,-5579.47,16.5046,5191.9,627.553938509,0.0176602250569,1.4233445854
4.49404353801,0.215332980988,89,0.000442561344735,637.705547098,5294.11,5.18063e+07,0.00509435316421,1.6672709038,3.25004112141,0.334121747241,3.2154830311,2.77457318902,2.17346506142,-0.0251658703215,4963.76818256,1.0,143.446,-5689.37,16.5048,5299.3,636.332555504,0.0193234225575,1.41076505627
4.34518208871,0.210321392809,90,0.000485540385898,653.038058924,5384.99,5.40501e+07,0.00513274017537,1.76484400582,3.25556890436,0.333401785526,3.22093461387,2.86225460255,2.16347129171,-0.0159278092279,5070.75459513,1.0,144.866,-5793.68,16.505,5390.56,651.275837071,0.01750058915,1.47668830633
4.43795291476,0.214475810094,91,0.000575950162425,644.296718898,5509.96,5.63891e+07,0.00513709361488,1.60534734872,3.25938340553,0.338559280032,3.22474603195,2.84835746234,2.16321092452,-0.0180573546615,5181.46492812,1.0,146.077,-5920.23,16.5052,5513.98,642.806334305,0.0185194856785,1.6330992402
4.43582134372,0.212471101042,92,0.000525519752104,689.311505712,5703.1,5.96376e+07,0.00521596182179,1.3973860944,3.25350011743,0.346440103288,3.21894397212,2.91238620059,2.1720615296,-0.0173093179872,5342.54311086,1.0,147.259,-6131.11,16.5053,5706.61,688.24597805,0.0194008927991,1.49578753519
4.28776128765,0.226972957353,93,0.000310166895344,653.910266693,5763.23,6.2203e+07,0.00512007799234,1.75807094149,3.24024480345,0.340234828628,3.20579813202,2.84999423818,2.15983978252,-0.0201173246317,5447.33798374,1.0,148.582,-6179.85,16.5053,5768.56,652.561364291,0.0157246567779,1.55008971206
4.40470813229,0.224927132815,94,0.000429110580029,685.384166089,5947.19,6.52895e+07,0.00506886339561,2.03350645213,3.25165914638,0.328781850073,3.21706734211,2.82369995191,2.16449576988,-0.0167600912233,5596.44503626,1.0,149.767,-6379.68,16.5054,5952.19,684.023971242,0.0197309293047,1.44742822693
4.38262811768,0.215784179972,95,0.000452650832807,681.157065614,6127.67,6.99848e+07,0.00512740313496,1.71923244966,3.25014934798,0.341071562154,3.21560069488,3.1398010735,2.19008702239,-0.0208357317932,5786.222498,1.0,150.958,-6559.41,16.5054,6133.22,679.420747279,0.0177698612189,1.61800452738
4.2849405297,0.215212440531,96,0.00050721036799,686.002582438,6253.79,7.28243e+07,0.00517251321288,1.58282054417,3.25527954251,0.338928927382,3.22066530228,2.9205001102,2.15886756337,-0.0227831022692,5905.06964978,1.0,152.26,-6689.82,16.5054,6258.65,684.560918586,0.0162197499904,1.53225594615
