AverageY,MinEsReturn,PolicyRegParamNorm,MaxReturn,AverageForwardProgress,QFunRegParamNorm,StdEsReturn,AverageAbsQ,AverageAction,AverageDiscountedReturn,MinForwardProgress,AverageAbsQYDiff,AverageAbsY,AverageQLoss,AverageEsReturn,MinReturn,MaxForwardProgress,Epoch,AveragePolicySurr,MaxEsReturn,AverageQ,StdForwardProgress,StdReturn,AverageReturn
3.1653197308,11.7098670924,21.3347,73.3200825893,0.485643293962,50.9602,17.8696387229,3.1687,0.827036,53.8048363741,0.166146957944,0.196550799991,3.16542057886,0.121653,47.2245786791,37.9299181626,0.565536558464,35,-3.35442,73.0745895311,3.16365,0.0380447051403,3.58480022048,67.2823128173
3.28193646592,12.817379527,21.531,73.4246157369,0.402309950857,51.6942,23.7995478494,3.28502,0.814081,50.3917461886,0.0170442344031,0.201978853024,3.28214928916,0.128228,46.0761835153,10.2502760918,0.485318749387,36,-3.4746,102.642139633,3.28007,0.0663838431583,8.11939202107,63.1657237057
3.37986378121,7.92173939506,21.6513,75.7317483502,0.381409487395,52.3909,21.1992629953,3.38342,0.86713,47.3012008573,-0.00104209781241,0.206693855325,3.37992456082,0.136562,44.5469673752,11.768151006,0.570722523495,37,-3.58394,71.1351458066,3.37819,0.162029310545,20.7593453689,59.8931522482
3.47898231502,7.96972745226,21.7518,77.2173568626,0.467810923736,53.1422,20.6713091968,3.48262,0.872153,54.2693917955,0.349736821103,0.209961357753,3.47901823698,0.14404,48.7091003422,56.25387367,0.560152914997,38,-3.69046,81.9420798259,3.47736,0.040425764629,2.83780832148,68.6918531575
3.59382574433,12.9685234725,21.8186,73.7251008395,0.470167542873,53.792,21.6557000885,3.59697,0.890686,53.7708988103,0.371111322905,0.216997651554,3.59389036872,0.155045,49.4432920414,58.2881608219,0.570816964096,39,-3.79995,88.2987255889,3.59209,0.0362508822242,2.52136460783,67.6178894455
3.69843858101,6.90325523244,21.8994,71.7718453507,0.473612039118,54.4092,22.9276398303,3.70227,0.877871,52.8642362767,0.394526533358,0.217877001598,3.69852827821,0.154364,46.3962523155,60.4980694578,0.538586236859,40,-3.91883,83.9138654624,3.69652,0.0269104281899,2.00992747966,65.976359096
3.79382933473,10.6498412052,22.0196,73.5640814777,0.437045757786,55.021,22.6527239319,3.79704,0.823622,51.2374835278,0.177706239598,0.215732237897,3.79386636662,0.151732,57.1160694239,34.5193686645,0.52070184086,41,-4.0285,105.098686202,3.79163,0.0470348339271,5.48190545451,63.6777935769
3.89743568666,9.76694030057,22.0976,73.8913365783,0.48963524152,55.6549,23.3892355528,3.9016,0.830309,53.7373194309,0.390986263484,0.22503723366,3.89747555258,0.169815,47.6395393582,60.8341542542,0.567930072006,42,-4.12833,81.0037377617,3.8957,0.0277455032483,2.29721350967,67.2137669614
3.98103141773,13.1173245209,22.168,76.3295225184,0.495252540224,56.2964,23.3835901006,3.98542,0.865741,54.2338724541,0.427425656398,0.227494976133,3.98116300983,0.171524,46.1179856397,62.3223413023,0.59936597665,43,-4.21346,101.060946652,3.97902,0.0261419346534,2.4677461483,68.0200581095
4.07715773058,8.05850032429,22.2604,75.6322914439,0.482251527421,57.0252,23.9191765171,4.08152,0.830706,53.6336401231,0.400118588732,0.237374379734,4.07723055394,0.188308,49.448770723,61.762543339,0.547398948145,44,-4.31826,85.1061962634,4.07529,0.0292764376718,2.40744626021,67.1301907819
4.16106893735,3.72351313944,22.3503,75.039136758,0.464030620013,57.7418,22.6768522275,4.16527,0.819141,52.6304384708,0.187657089924,0.236109406454,4.16123142179,0.190871,44.5879308869,37.080240795,0.545150021649,45,-4.39142,80.9364140283,4.1597,0.0555123979489,6.07727796433,65.6859224849
4.23180396768,8.9025483458,22.4286,78.2395989064,0.49825498593,58.4004,24.378673599,4.23596,0.874033,54.1297499708,0.401334387967,0.240378506558,4.23203745316,0.197633,52.1023898207,60.8521971524,0.575976158742,46,-4.45954,88.9859953006,4.22971,0.0269643446797,2.2357399236,67.7313817109
4.27776895496,7.08963699878,22.5275,79.9286364723,0.492851597136,58.9929,24.9132534863,4.2813,0.873171,54.6059149048,0.39766494732,0.2376044054,4.2778830511,0.19843,50.7704906612,61.4118426726,0.613085571848,47,-4.5026,84.9624152031,4.27548,0.0406245922652,3.7472899402,68.8069383064
4.31873987448,8.13490469862,22.6226,81.303432308,0.497893817203,59.5846,25.4921826938,4.32279,0.848264,54.7289238177,0.355390024608,0.247562712273,4.31889411243,0.210427,51.5609096491,52.1146029713,0.578923083808,48,-4.54026,79.2655654165,4.31645,0.0314267735031,3.50797151781,68.914963823
4.34688208225,8.73249546018,22.7209,76.9100411265,0.490592364679,60.1657,21.9076743613,4.35222,0.879319,53.7925176443,0.240913208786,0.25608661465,4.34724196732,0.226799,49.5190858092,41.4541660757,0.594722579083,49,-4.5695,77.2235389959,4.3452,0.0541364379874,5.09042371781,67.268316209
4.38293153967,5.12657848732,22.8226,78.3237290863,0.506069037831,60.7725,23.8993304957,4.38759,0.829121,54.4963334947,0.32966502129,0.250967018154,4.38304255856,0.221533,46.3359455811,49.1404814994,0.614054218372,50,-4.61009,92.6667279616,4.38197,0.0320303783127,3.85850230358,68.2543614235
4.44999323153,6.31169240869,22.9056,79.3528019276,0.510498825389,61.2914,29.3057676432,4.45449,0.786464,55.3952045715,0.448500076902,0.25325482974,4.45010614431,0.219202,54.648045374,61.2826955285,0.584507761829,51,-4.69053,112.500728335,4.44858,0.0258118890076,3.47078263402,69.7703255483
4.50348991371,8.10115975564,22.9846,80.0528881694,0.529232418309,61.8241,25.9990585307,4.50883,0.819619,55.8978456437,0.344620388565,0.252961879839,4.50361025892,0.214802,58.6409219313,49.6074860454,0.607490689273,52,-4.75185,104.314576156,4.50261,0.0339722707853,3.75505959417,70.4357947145
4.55687041636,14.8653498827,23.1183,78.8919341583,0.533499505722,62.3842,21.4913500727,4.56118,0.820835,56.0986399154,0.462496561048,0.255637849684,4.55688661456,0.221019,57.0062299327,62.9236436177,0.605135470178,53,-4.78203,89.2327224482,4.55566,0.0252538935468,3.17344608729,70.7142352938
4.58091331301,3.72398792503,23.2185,83.2218641784,0.522316683845,62.9251,25.4791130648,4.58619,0.874081,55.941903465,0.00900228837889,0.263748469323,4.58100357164,0.236357,56.3274145802,14.0291053146,0.60877862766,54,-4.8273,88.7563137572,4.58003,0.0867489781691,10.0453667256,71.0705785646
4.62609807441,5.86741558182,23.3253,84.6873567075,0.544185915909,63.4341,33.1551468681,4.63102,0.869808,57.6425443143,0.428137693577,0.266146513235,4.62612717648,0.236305,52.4593622349,61.4588440659,0.627989347699,55,-4.87971,120.214681289,4.62476,0.0320008737616,3.73886951154,73.4868907796
4.66321837835,7.79283058561,23.4589,80.4759372067,0.540027238913,63.9721,23.9416471224,4.66779,0.857669,56.3010150404,0.274848506925,0.266066805581,4.6632277654,0.239634,61.5533422293,47.4766606909,0.629685748009,56,-4.92174,89.6350135907,4.66175,0.0375376230295,3.66180803525,71.0482595774
4.7047536223,9.3883804858,23.619,83.8486278216,0.547381434437,64.4495,24.6580068727,4.70913,0.860258,57.1520811502,0.252614232981,0.267368164383,4.70479616029,0.235314,53.4545363269,46.4211819898,0.617022379617,57,-4.96258,87.7121504669,4.70276,0.0393819874428,3.95781591975,72.5103836042
4.75621985192,12.244952898,23.727,83.5220154977,0.543528155447,64.9021,25.01740523,4.76186,0.872903,57.0153017218,0.338374930973,0.273437313694,4.7562546456,0.24392,62.2228281824,55.0602837469,0.696994398499,58,-5.02305,101.00000843,4.75537,0.0427468392381,4.0799121395,72.2972492778
4.79358143974,4.59728363808,23.8101,106.356062728,0.454067765916,65.3727,38.4501584121,4.79742,0.821844,49.9635348736,0.137192440451,0.279632149653,4.79363451287,0.256121,69.1679073727,31.7475839052,0.998433345361,59,-5.04673,143.918743006,4.79192,0.202803632346,17.5905550804,62.2343160514
4.81181034557,13.0170535413,23.893,161.736498973,0.671271249147,65.9282,31.2750445455,4.81781,0.882576,63.316064659,0.129328288723,0.28027017509,4.81185601115,0.254854,60.9449491267,29.4550193909,1.63531333524,60,-5.05037,120.448840717,4.81057,0.261398227199,22.9308898413,83.9035878927
4.84008179205,13.555263808,24.018,165.713226127,0.73842289741,66.4388,34.5994592979,4.84411,0.876219,66.8333345829,0.165989984688,0.280387380059,4.84021798933,0.258572,66.521348872,37.6538139131,1.49903150154,61,-5.08028,133.10712253,4.83768,0.328407802164,29.212593948,91.0225696099
4.89306415008,9.79955572788,24.1826,181.811135075,0.918268749537,66.9287,44.0163388518,4.8986,0.877077,76.2952990515,0.132130267533,0.28026013537,4.89316004103,0.264078,57.7565358746,33.332955783,1.81969994215,62,-5.12763,137.215206513,4.89187,0.363975394282,32.5444805434,109.621910658
4.91227115353,18.7110574334,24.2891,235.175838896,0.993510613082,67.4361,35.9239620144,4.91666,0.866298,84.6045701364,0.256978674118,0.284450317491,4.91265055909,0.267644,73.1283237537,57.8355480247,1.65503113986,63,-5.15731,140.50539501,4.9108,0.186999811046,24.6945661757,130.79910787
4.93412949968,7.37160331159,24.4368,296.142034503,0.791619795693,67.8544,37.0101039516,4.93822,0.871541,86.2846868532,-0.0490226945129,0.283518075214,4.93459269786,0.271497,47.0925339148,59.1833130026,1.43591987327,64,-5.17864,172.391136969,4.93218,0.28760424412,45.8314828771,151.058164874
4.97076904725,8.85019165568,24.5071,261.523607209,0.0253364443773,68.2351,55.7308022549,4.97698,0.859945,70.0219276202,-0.263892647332,0.290078374014,4.97117542032,0.285059,75.106749115,28.8192910294,0.495917058364,65,-5.21961,190.837217181,4.96954,0.170325024094,61.2824197747,130.214264196
5.03799742709,8.98293716166,24.5923,257.791421978,0.133387857588,68.669,42.0376348808,5.04212,0.849591,88.2161814944,-0.062260730121,0.293048656634,5.03819226538,0.287933,56.1262744592,53.1072280213,0.417272194483,66,-5.3018,162.568917576,5.03607,0.0846686858787,59.1013169175,211.113163339
5.10642407469,3.59497421527,24.713,258.38699531,0.0820709919663,69.0921,40.8961591524,5.11108,0.787561,92.7768562592,-0.0773938928934,0.291526595039,5.10667392643,0.285798,66.0478979552,220.993395724,0.234027430417,67,-5.39043,157.001899509,5.10444,0.063425894881,8.20970237585,249.22635107
5.18461201333,7.43699884056,24.7673,278.908963456,0.386696064768,69.5556,47.6693472129,5.18958,0.807029,95.907576766,0.0983754005628,0.293567766426,5.18499808051,0.291703,47.0791987687,64.6678208713,1.05656193007,68,-5.46081,171.602119847,5.18268,0.201007337163,47.0582919983,243.616261182
5.27787819502,14.076497328,24.8203,271.447165924,0.368663681537,70.0317,43.1860867311,5.2813,0.833944,91.7861751101,0.00653161029602,0.302570275706,5.27822891282,0.308056,62.4549340901,68.1580591238,0.971683550265,69,-5.56302,173.027928145,5.27465,0.244277715218,57.5467003826,223.213105561
5.36171929279,14.7277264379,24.8699,285.04520244,0.857257867218,70.5792,47.667884387,5.36511,0.828865,86.8837620501,0.102201791732,0.307306707539,5.36203330204,0.330424,63.1760847191,34.8138173179,1.93421209047,70,-5.63565,189.723195849,5.35914,0.335202106892,52.5424817782,152.200832592
5.42850979056,12.1617159764,24.9544,277.93041426,0.405931130415,70.9494,31.248788673,5.43331,0.845152,94.5194369043,0.0628754254379,0.307590432582,5.42896466265,0.323874,59.3294831694,89.7645079001,1.00097939241,71,-5.70792,119.186299955,5.4265,0.20352884597,52.8605297671,226.58809811
5.53655029041,9.3288020067,25.0368,287.083360733,0.697069428107,71.4385,46.042900928,5.54059,0.844605,76.3821205691,0.0484419705891,0.311203649739,5.53699792788,0.338684,72.4395938615,16.9111476146,1.85056368167,72,-5.81769,163.630196661,5.53427,0.347324523266,53.4602465612,125.441573677
5.6091621542,7.12911478377,25.1004,301.780554411,0.757399603181,71.8675,55.3534938696,5.61446,0.841985,88.9083754309,0.0423995118804,0.317192105724,5.60953003741,0.345542,60.4093811293,17.0666026606,1.66993215002,73,-5.89501,208.109211156,5.60732,0.343091733523,70.1720969702,178.502256822
5.70660817149,15.0237181691,25.1814,270.721089295,0.526847298601,72.3151,58.4301166424,5.71129,0.843212,74.8636305761,0.0546914624876,0.318704360984,5.70706860898,0.340923,73.0042576496,17.1696063396,1.33694101723,74,-5.99083,252.231217811,5.70392,0.266128991679,53.6339017897,124.688218244
5.79679726063,11.0270527474,25.2352,223.328739427,0.721367116669,72.8108,43.879372207,5.80134,0.861632,75.7644926266,0.0849047766917,0.318300184694,5.79711319589,0.347918,62.0446069242,28.9846451681,1.44653489997,75,-6.07944,162.964725091,5.79384,0.279217045929,35.1373220033,115.289368869
5.881547837,6.04554643748,25.3197,268.070540662,0.394733215326,73.3342,49.6746666438,5.88719,0.877503,87.4602445048,0.0194000439781,0.323679330241,5.88223195516,0.35194,64.2009998392,69.5464127527,1.22398275656,76,-6.18187,171.999263375,5.87917,0.221356135082,60.5522394615,184.41282283
5.96861209842,3.81467708851,25.397,242.63929525,0.827549168012,73.8962,42.1927181652,5.97389,0.862654,79.0641878239,0.10891074189,0.325956024705,5.96958114586,0.372228,67.8176865576,31.6897557265,1.54204580342,77,-6.27424,135.826004432,5.96513,0.319153596171,40.7796780371,122.065554874
6.08153877906,17.0784761529,25.4711,222.529103688,0.836004643593,74.4336,34.3786761781,6.08652,0.873849,78.5799972949,0.0449331989785,0.330008520534,6.08213183867,0.383228,63.9255947078,13.7654583624,1.42956452953,78,-6.3834,120.434271642,6.07829,0.335200833812,36.5966675254,121.294273164
6.1828397366,8.32735603332,25.5535,288.332717545,0.975174199147,74.9068,41.7518874257,6.18892,0.859871,87.4336318038,0.2332027419,0.336726417785,6.18361874477,0.390908,55.7375945377,55.9259466101,1.66542342143,79,-6.48319,159.822355431,6.17995,0.307003627528,51.0979637904,146.537232003
6.26550179122,11.0666645492,25.6304,271.094781538,0.782274873895,75.3777,44.1848298196,6.27218,0.846087,79.484193438,0.133228030137,0.344951763494,6.2663342285,0.417988,62.4563590116,43.4751411207,1.5965751754,80,-6.56941,164.676965338,6.26311,0.312491398888,46.9288316122,128.305762059
6.3721601961,15.5169946857,25.726,266.194143259,0.569966325888,75.9374,41.3939331389,6.37764,0.870349,80.853104807,0.0266928260635,0.352812790917,6.37275945804,0.42628,67.7485106802,12.7998660126,1.48930304188,81,-6.68046,129.76905088,6.36855,0.239420233007,55.8998702922,141.620560749
6.45478224848,5.6388525468,25.8038,277.461997681,0.748281923804,76.4159,45.3661379784,6.46082,0.851849,77.6197414216,0.194344602761,0.355567675645,6.45541919489,0.433872,71.2753371132,45.546883672,1.20566911633,82,-6.77022,192.384763917,6.45078,0.233837400716,41.3135082561,123.457318856
6.58210134661,10.3518804046,25.9042,251.68893608,0.558427313721,76.9494,47.4110311413,6.58768,0.856987,73.7976364251,0.0811736429352,0.358585995188,6.58296302457,0.43409,76.9357651283,23.7190910678,1.39041169225,83,-6.90574,170.829252141,6.57886,0.264336983685,44.3499804918,117.050933796
6.68045240992,6.28369851735,26.0504,275.66420816,0.608281859449,77.4844,41.6124996616,6.68475,0.853648,79.1336262146,0.201878271908,0.362504747989,6.68082354684,0.443982,62.9160454612,46.9442863294,1.29365016062,84,-7.01007,157.160894045,6.67719,0.226017450352,45.9878891591,131.457343708
6.80282619923,5.5040161939,26.1612,254.359089221,1.24197563563,78.0372,49.6785304927,6.80852,0.882303,95.6750522418,0.627434904193,0.364829103745,6.80321014433,0.452148,58.4025318362,90.0797217144,2.22264551033,85,-7.12889,161.873669132,6.79998,0.298562350659,34.2906494171,160.113136294
6.899188536,29.6252523109,26.295,301.180306344,1.07067788726,78.6083,42.0998758896,6.9036,0.862323,91.8124263563,0.579541390454,0.372607455051,6.89967874335,0.479956,92.4876532556,88.8796543972,2.01583371095,86,-7.22657,169.471475055,6.89551,0.266716141075,49.9864950262,159.326155197
6.99444295326,9.59070026496,26.3983,285.526981846,1.00339161446,79.1399,42.7910514037,6.9997,0.88703,93.3325678199,0.43347184804,0.377907517838,6.99482083621,0.494079,71.1351643285,103.539797448,2.53213255944,87,-7.33678,152.842013758,6.99107,0.289334382686,48.9052119281,167.8567977
7.10910043703,4.46099203582,26.5152,284.309164929,1.02452145065,79.6543,58.3034199666,7.11386,0.872341,87.9351000315,0.391317508959,0.389473643406,7.10945992784,0.513614,82.3530372455,57.0890532922,1.71516102483,88,-7.46594,207.149804274,7.10511,0.224796033615,35.7951413841,138.733163136
7.18863398951,17.4821976229,26.5699,278.805523451,0.867692548474,80.183,50.1822367689,7.19357,0.871736,91.647605656,0.29886046789,0.38993883189,7.1890278327,0.520967,87.2060121242,55.0348487174,2.27518128307,89,-7.53535,189.668516718,7.18504,0.334128699083,46.5144360105,165.288606479
7.30658883668,10.9916723341,26.6697,284.851228596,0.953866943104,80.7569,43.4239158118,7.31251,0.86099,88.72999796,0.515575829261,0.400896960691,7.30719210228,0.566463,71.4556281786,78.3608762333,1.91717701993,90,-7.65411,186.614031009,7.30332,0.210684421448,39.0690077928,147.020638933
7.40033689301,5.23596918049,26.7822,206.079235283,0.650406651536,81.2797,41.9517921979,7.40591,0.871698,68.5523241463,0.0116836796676,0.402068528185,7.40104476816,0.56175,70.3293805947,11.9923851144,1.28407542796,91,-7.74581,150.334238548,7.39722,0.303378314662,35.981457995,98.7056281501
7.49185634317,8.04116502482,26.8898,278.021275241,0.989244600492,81.7723,39.5390761929,7.49742,0.873066,89.9035580616,0.0188163678119,0.413535012222,7.49225023741,0.591436,54.2400316824,11.4782219488,2.24548488114,92,-7.86562,131.188431361,7.48891,0.287459424175,40.3501940547,149.453602424
7.62510074951,8.29672353906,26.9741,199.973507567,1.03704408646,82.3203,39.8367052401,7.63004,0.888375,85.1324683663,0.22832720534,0.422031257833,7.625461765,0.609187,77.721247126,40.6860794732,1.86328410183,93,-7.99383,165.024386677,7.62084,0.264419357723,25.8966497121,125.933422313
7.71980885202,10.1078926536,27.0799,192.435036666,0.998663151744,82.7952,38.7104057866,7.72519,0.896762,80.6172655808,0.296385612085,0.428518465709,7.72017349481,0.614022,59.2140883875,47.9894704918,1.88866132597,94,-8.09172,134.703545478,7.71563,0.295096290713,25.9444169917,114.581973181
7.82110277337,7.11792074468,27.1687,224.618596969,0.96848603996,83.4069,50.9215849109,7.82528,0.898455,77.8646617882,0.374580461633,0.434706638773,7.8213781899,0.645665,74.3887152604,53.7821892043,2.46688888755,95,-8.18929,180.813631485,7.81701,0.351169027829,31.6952661496,109.39014359
7.91111022932,6.85817893839,27.2689,206.37859971,1.14067017805,84.0013,33.4620314524,7.91537,0.914923,86.1490189676,0.422217855588,0.436728664864,7.91143856861,0.65848,51.6959270749,61.7661365506,2.41283068175,96,-8.27081,120.978962888,7.90687,0.299992508555,23.9057117046,123.680945357
7.9754466361,8.01760098005,27.3499,251.588535817,1.13418417882,84.546,53.3806814856,7.97956,0.910777,84.968460298,0.307787242988,0.425467416582,7.97566384786,0.629942,86.8359627106,49.4085756742,3.17230172279,97,-8.33504,207.415566637,7.97171,0.463466873717,35.5771849289,122.157858343
8.04681344309,7.31408834136,27.4316,210.548211301,0.950412823747,85.0983,41.3169735064,8.05149,0.911272,80.5714498074,0.231666028768,0.453454991431,8.04707690025,0.698222,58.8936963871,46.4531883663,2.11218507074,98,-8.42092,165.981644644,8.04294,0.335754790733,32.4489438016,118.50637854
8.12793274519,6.89151741516,27.5356,314.988582308,1.03143139689,85.5859,45.0514522791,8.13445,0.90592,84.1641513708,0.280754794507,0.4650567584,8.12829932704,0.729739,62.1363692782,47.7682881722,2.37902733551,99,-8.49194,158.886572395,8.12552,0.371200179883,38.4054226609,127.246551273
