AverageEsReturn,MinReturn,AverageQLoss,MinEsReturn,MaxEsReturn,Epoch,PolicyRegParamNorm,QFunRegParamNorm,AverageAbsQ,AveragePolicySurr,AverageAction,StdReturn,AverageY,MaxReturn,AverageForwardProgress,AverageDiscountedReturn,AverageAbsY,AverageReturn,MinForwardProgress,StdEsReturn,AverageAbsQYDiff,AverageQ,StdForwardProgress,MaxForwardProgress
26.6052100874,-22.4166513663,0.00111259,5.76905732294,45.4138175611,20,22.6579,30.4451,0.427394,-0.429979,0.998216,13.0830071102,0.42715432114,56.455282547,0.135627970193,19.7805561068,0.427257366626,26.2766112324,-0.396179246344,10.9257269846,0.0163062690695,0.42726,0.137963884683,0.400866517119
-8.65771639014,-35.1008466954,0.00116659,-28.7655780144,24.1161926258,21,22.8093,30.9457,0.426275,-0.431151,0.996384,4.94543700697,0.426694343032,-6.64024556588,-0.370137107787,-10.912312091,0.426782983115,-23.6125390433,-0.490711201304,20.8337104338,0.0160187695968,0.426175,0.048135755349,-0.222848130177
-22.2518371849,-35.977294475,0.000951412,-28.872877114,4.22960042613,22,23.2285,31.299,0.412654,-0.412889,0.999996,6.09481234915,0.413373274376,16.81511934,-0.374512624619,-10.7415164431,0.413472699298,-23.7556777479,-0.488947388871,8.29646825744,0.0143040122281,0.412538,0.0570487398281,-0.0185097822318
21.6624261647,-8.48889807289,0.000652829,-29.2918002483,46.2642930646,23,23.0755,31.6053,0.401135,-0.398705,0.993616,9.92674875347,0.401194389254,49.9226721266,0.12513848722,19.1084734554,0.401305503268,25.0440117677,-0.187788110615,19.2375533127,0.012084877759,0.400994,0.104365684797,0.368328546514
-20.3624461548,-38.767983244,0.000638088,-30.47247821,18.8707597916,24,23.3009,32.0489,0.388451,-0.386048,0.996885,8.0460910804,0.388771250328,35.4753169068,-0.358407234719,-10.653724655,0.388900815146,-22.6770741586,-0.561010358677,11.3965973903,0.0116821619086,0.38829,0.0724551300968,0.180893306611
-21.9120932062,-1.49197903805,0.000526354,-31.7715968937,1.87526015947,25,23.3283,32.4803,0.366084,-0.364365,0.987057,12.3062654031,0.366282766188,60.8298723398,0.0517332391851,14.9807434463,0.36653240824,18.7100520317,-0.214687499892,8.11290357132,0.0110568574999,0.365761,0.106957964382,0.405875036814
3.55837532561,-57.5509607627,0.000429856,-34.8563297993,26.6669056492,26,23.4567,33.1525,0.354776,-0.356346,0.990056,13.751282977,0.354741714575,56.0388696388,0.0522463581725,15.6263410888,0.35503294497,19.7584913903,-0.747868134856,20.7987880518,0.00986518338631,0.354397,0.135874618118,0.371579772378
10.1099667714,-6.05107283619,0.00038951,-30.0247115744,45.818425121,27,23.653,33.5245,0.348719,-0.347786,0.997615,9.37185474163,0.348126030539,47.7250111282,0.037761545061,14.4012764903,0.348660501263,17.2492798493,-0.2584326016,21.1735698812,0.00926673492113,0.348036,0.0844910808203,0.339797560186
11.6775367784,-14.9369275007,0.000440648,0.725656234957,53.1357808025,28,23.8026,34.0657,0.344104,-0.344674,0.993545,6.67173127978,0.343366475971,24.1696759262,-0.0508260281421,7.98204395321,0.344231826657,6.82609454975,-0.298770680345,12.9822537442,0.00969306252621,0.343096,0.0603776159713,0.0783477921427
6.63255019306,-21.5264758392,0.000461504,-8.01526064372,23.1403339576,29,23.8172,34.331,0.339653,-0.338442,0.999096,13.6712336588,0.338279166896,33.7214085783,-0.0783427861603,6.50088215919,0.339777443445,5.04256823591,-0.374520679838,8.35091719804,0.0101715278156,0.338043,0.144564289094,0.20091982779
0.3225714359,-20.2467302869,0.000355623,-15.6400477207,17.0086954574,30,23.9103,34.6036,0.334844,-0.3347,0.999389,10.6623200196,0.333224177662,30.5316797918,-0.0675765842959,7.00465737423,0.334906485424,5.59303942252,-0.331859611961,10.6403426461,0.00862278298413,0.333083,0.111857130895,0.154629509144
-22.5992531639,-37.2630560491,0.00221692,-30.3252532853,3.16395998814,31,24.0163,35.3359,0.339234,-0.337406,0.999913,9.22266840635,0.336196709338,26.3378604822,-0.352701635152,-10.6674640403,0.337146658937,-22.2281795027,-0.539065595882,7.92551180381,0.0163290092835,0.337622,0.0802607752909,0.0708022794063
8.04536519738,-22.072988149,0.000470648,-24.1315017479,30.1337240269,32,24.0652,35.8101,0.333093,-0.334158,0.995232,13.5594461904,0.332945864595,47.3960966042,-0.00646720969948,10.2671940692,0.333589921884,11.7140559721,-0.407665873154,16.4393928879,0.0105412193029,0.332336,0.144331749279,0.284586308249
8.64300416873,-16.0103433331,0.000427101,-10.518569317,22.0516549113,33,24.227,36.2017,0.327807,-0.327483,0.998126,10.0780793538,0.327311500954,50.6661308502,-0.0599380442324,7.61507503697,0.328161868107,7.04479095882,-0.312449457807,10.3531979682,0.00971646980969,0.326847,0.10364011979,0.315184424291
-17.698169044,-34.098166302,0.000542619,-32.6319758793,14.1885558297,34,24.5348,36.4043,0.321456,-0.318163,1.0,4.69678412332,0.320445443677,-4.35464888913,-0.378939673753,-11.0207370072,0.32142615082,-24.124968161,-0.498420582166,11.6745912334,0.0104559506062,0.32017,0.0449159713052,-0.226517570346
-24.2696626851,-33.7913723356,0.000381775,-33.6382610822,-1.40154773092,35,24.5492,36.7762,0.312136,-0.309207,0.999957,9.4102035749,0.310803235963,43.5883535799,-0.367270085644,-10.1282457169,0.312163442132,-22.755360521,-0.499143819663,7.86482913194,0.00858181474993,0.310707,0.0866118907899,0.232323761596
-21.500227314,-36.368167497,0.000403003,-29.57998022,1.03497254688,36,24.5504,37.3664,0.303811,-0.302074,0.999998,6.86086897016,0.301829327729,38.6606338889,-0.356129299555,-10.5444459941,0.303784365552,-22.6476603416,-0.487910681361,7.40582511775,0.00917034224129,0.301702,0.0627963559716,0.178118913652
-21.5544683496,-31.6837895913,0.000417834,-32.0077547908,-0.850324424184,37,24.5292,37.7435,0.295301,-0.291297,0.999056,8.59148169928,0.292878410384,34.2176203955,-0.348008971679,-10.317690391,0.295492133607,-21.8700583586,-0.471672700131,6.67492065704,0.00924731612756,0.292671,0.0756304450842,0.142462806412
-16.6881725345,-33.3482261006,0.00036004,-28.0007141784,24.9867409209,38,24.5309,38.1224,0.287372,-0.282385,0.987931,6.08827138957,0.283575731245,15.7942743985,-0.358029576626,-9.82043036938,0.287102516026,-22.2042993904,-0.475696064128,14.8113701747,0.00880667177652,0.283803,0.0550553532585,-0.0307581971982
-24.9979917806,-36.793403537,0.000474757,-33.3343552799,-19.3244335187,39,24.612,38.4431,0.281626,-0.277189,0.980631,8.71739354495,0.2774026789,25.6621258896,-0.368697461381,-10.00279695,0.28166429928,-22.7050934056,-0.504524114456,3.46859389949,0.00939410087375,0.277315,0.0782505598884,0.0605209338131
-20.117386482,-35.0782733957,0.000392552,-30.2459552601,3.65928710283,40,24.7851,39.0586,0.275584,-0.27003,0.992858,5.5542958374,0.270440292895,3.27075452303,-0.366029986553,-10.0847953533,0.275836183367,-22.7886551908,-0.486413451116,8.45532834322,0.00954372610779,0.270202,0.0515697675714,-0.156152454287
-21.4876190364,-33.2320510517,0.000323137,-27.0496240702,2.47664396543,41,24.794,39.5148,0.268787,-0.262042,0.988455,8.13387134375,0.262103662811,31.4567669609,-0.368250623943,-9.8696695987,0.268978440743,-22.7262555486,-0.474846334097,7.62370433928,0.00879381597659,0.261988,0.0725554421287,0.129144790806
-26.3093586569,-37.074738629,0.000398676,-29.1526154735,-21.2554129156,42,24.828,40.1354,0.262209,-0.253149,0.996974,6.27523522137,0.253763280262,8.67504689473,-0.365027813547,-10.2930773913,0.262310921301,-22.8573555471,-0.508829379052,2.55567171289,0.00980095861893,0.253705,0.0578393616987,-0.0994886220582
-18.5896581039,-35.8129620684,0.000403283,-27.1549608212,8.25079073267,43,24.8374,40.5203,0.254961,-0.243717,0.996277,7.71644877773,0.245382922614,28.9262935912,-0.358380543378,-9.95916858331,0.25528285177,-22.103993497,-0.514984717339,11.5987851317,0.0101670947622,0.245162,0.0706645187,0.0921182266412
-22.6711553483,-35.1368320544,0.000404424,-31.8098274368,-9.17680676247,44,24.8449,40.8046,0.248053,-0.236769,0.998019,6.21722820232,0.237606006374,9.37830042054,-0.359814210938,-9.93763630184,0.248205974855,-22.2663432879,-0.503460867543,5.58268043619,0.00979208514202,0.2375,0.0558306525014,-0.0968138865372
-21.5311696933,-39.8440276289,0.000411729,-30.5287441896,-12.8233891356,45,24.8426,41.1295,0.242571,-0.230474,0.997121,7.84759577922,0.23083142321,24.0272990852,-0.360976192771,-9.81342557782,0.242992354597,-22.1976601262,-0.519870531873,4.5007937459,0.00996216687894,0.230689,0.0711193283563,0.044639555054
-23.4220880523,-33.9136009097,0.000394035,-34.8781923336,5.23733716513,46,24.9981,41.4496,0.236511,-0.222775,0.997511,5.28522327311,0.222491933853,0.637509201108,-0.370422674049,-10.23908609,0.236500682171,-23.1361184427,-0.47206645352,9.87182685072,0.00985034589904,0.222622,0.0484233600166,-0.176548040524
-20.3533994104,-34.9421545723,0.000637076,-26.2576377629,-11.8915886594,47,24.9419,41.8976,0.230306,-0.212243,0.991193,7.6460611801,0.21477177711,14.6844387366,-0.360791243483,-10.3104201679,0.229803075164,-22.6263604025,-0.498556627859,3.80755110559,0.0112932474638,0.21508,0.0698954657082,-0.0461552506598
-21.3741903631,-38.7088951154,0.000423622,-28.4624243482,-3.33145235065,48,25.0606,42.2173,0.219866,-0.200769,0.99453,9.78364150351,0.20350727655,48.6641805319,-0.333553445217,-9.6015818601,0.220292913975,-20.4439895448,-0.544826709748,5.97602328278,0.0102419162715,0.203364,0.0886352458274,0.288064514908
33.9969984278,-20.4474931394,0.00045514,-24.1920672559,81.279659052,49,25.1424,42.5966,0.212684,-0.195231,0.978994,22.1403428076,0.194474248133,82.5120554903,0.12131813143,20.6443707079,0.213146407064,29.0950118322,-0.35633690741,26.8094687719,0.010595670321,0.194349,0.210421510054,0.629371406857
16.4475982247,-15.1385911866,0.000441665,-29.2674189939,62.7903603376,50,25.2126,42.9705,0.2107,-0.193503,0.981775,19.0451954737,0.192542794983,67.4234705043,0.0932388663946,18.2247619871,0.211377398905,24.5826709771,-0.305412760103,29.176140495,0.0103745911575,0.192138,0.175203825243,0.48418635335
4.46338540218,-23.4921197218,0.00046706,-22.297447002,52.1752026337,51,25.2064,43.2908,0.208609,-0.188988,0.983766,16.8347300456,0.190616194039,50.3993486871,-0.0046639911573,12.5106223802,0.209191624352,14.8089670716,-0.347411402314,20.5902280106,0.0104107683503,0.190306,0.159851748792,0.320638356403
20.6432103702,-7.24217000279,0.000446556,1.11350438643,34.4036099689,52,25.3113,43.8493,0.206491,-0.184736,0.988607,11.104909815,0.18641804505,53.8202457689,0.0653662419178,16.5413763475,0.206766665133,20.7524794062,-0.261669146051,10.1650342264,0.0101499860868,0.186491,0.106962283156,0.353640485939
17.9052085185,-31.9031669387,0.000411345,-17.0151355835,36.8143564002,53,25.3989,44.3561,0.20255,-0.17864,0.989886,12.8853813429,0.180123029018,54.9718997468,0.054693663017,17.0419634246,0.20288677641,20.520482245,-0.509513971195,13.3437304065,0.010437734479,0.180028,0.129888612908,0.36392225598
26.0053511284,-10.8957254165,0.000482934,-13.8574273145,38.1031624796,54,25.3208,44.791,0.197301,-0.171689,0.997721,12.2167334217,0.173954802383,48.8958059787,0.118050727869,18.7400969236,0.197763608908,24.5293134208,-0.29475912434,12.6186773899,0.0107827459073,0.173722,0.129504263369,0.358877254953
23.3757371404,-26.0220878271,0.000490472,6.79557395595,47.7056100498,55,25.3898,45.2019,0.192003,-0.167234,0.998484,13.3999023214,0.168599627364,49.6300803742,0.129296644656,19.3998129202,0.193056033665,25.9492160121,-0.416224061662,9.74372532765,0.0112240430535,0.167919,0.141768933318,0.347505549183
25.8247367891,-26.6065472495,0.000409948,5.44720080248,40.52719459,56,25.4175,45.6466,0.190105,-0.164954,0.998311,14.5845140343,0.164984152662,47.9886665981,0.112767476082,18.1928671223,0.190016901064,23.9974051882,-0.446304590051,10.3910684363,0.00996314189444,0.165183,0.15628841204,0.356581608011
22.5319987567,-6.58933647583,0.000654072,-17.3070986174,45.3002930978,57,25.5631,46.0511,0.187355,-0.161814,0.995187,9.32341328731,0.160686625313,44.7456604522,0.0974888795062,16.5483504522,0.187139669184,21.5634470876,-0.256078855504,14.2800479071,0.0122084015722,0.160971,0.0986899839787,0.328290620201
24.7372616342,-26.0925747068,0.000412213,8.95492141357,46.5959706341,58,25.5447,46.3949,0.184242,-0.158235,0.997224,11.4654453337,0.158528853907,52.3810804863,0.146128541403,20.4399962434,0.184913570397,27.0760774283,-0.436478795303,11.3987185533,0.0100347554956,0.158246,0.11959334418,0.381796292754
25.012822844,-23.7632163057,0.000364453,-8.59504470715,44.3290447188,59,25.5247,46.7889,0.181718,-0.156421,0.99999,12.5672921452,0.154447906358,44.7554375329,0.11747773332,18.6691105711,0.182277374514,24.597074373,-0.424036998844,15.2374912074,0.00945843671227,0.154197,0.136518357208,0.3286667835
20.6879146525,-17.5037589198,0.00367631,-8.5551204479,44.0147665523,60,25.5316,47.2576,0.213729,-0.205383,0.996599,14.7924723151,0.20628433344,49.1030817727,0.00677447992172,10.536489788,0.211531758511,13.2831797079,-0.305998797846,15.5577994506,0.022992814735,0.208353,0.146676016413,0.351315904479
20.4001649634,-18.3642930621,0.000741611,-1.0087303279,36.2695546514,61,25.6104,47.6285,0.216111,-0.213887,0.996791,11.7104556935,0.216302755751,43.3633685827,0.0941131916549,16.8691171805,0.217486817939,22.0553426567,-0.368530082284,10.400231287,0.0152936382233,0.215255,0.133663310677,0.29710260995
14.510966613,-27.1687571701,0.000781187,-26.6215609772,38.9932502651,62,25.7511,47.9277,0.21185,-0.216176,0.987083,17.6786338818,0.210946061413,50.9492355242,-0.0585923358536,9.0410320033,0.212303076492,9.78474850858,-0.429239033902,19.8074986058,0.0143377804704,0.21069,0.16748585949,0.32715186307
-10.328850215,-34.8047393019,0.000573357,-32.5645441696,25.5864408565,63,25.9092,48.1076,0.206726,-0.208501,0.993525,15.6630748324,0.204910822007,50.6145718654,-0.250581224072,-3.67443143222,0.20746086571,-10.9976648756,-0.490537888616,19.0119342225,0.0126573442117,0.204795,0.156942402119,0.308653664626
-14.673827697,-35.5458432991,0.000626905,-34.7864081928,33.3836216963,64,26.0358,48.37,0.205535,-0.206915,0.994066,11.400261429,0.202582600695,44.367158314,-0.353852162817,-8.94890961503,0.205944952448,-20.9397549792,-0.501846126684,19.5207940142,0.0128424326348,0.202333,0.105881878006,0.243555353038
-16.1196965488,-30.777249782,0.000512096,-27.8913519363,7.9752151597,65,25.9775,48.5704,0.202543,-0.200744,0.989831,12.8111994938,0.199359184588,74.2598981061,-0.295125582112,-7.12313326104,0.203090211565,-16.1892309918,-0.453987876253,11.9515028948,0.0115996299762,0.199005,0.118619138706,0.53855947331
-21.905398139,-36.9424869594,0.000504536,-35.640786887,5.52565674328,66,26.0624,48.7976,0.198921,-0.195848,0.994215,9.73633936013,0.194798488933,41.1411760027,-0.356002009217,-10.5940473599,0.199736591152,-22.4379374308,-0.512239902903,9.95421822071,0.0110714927333,0.194276,0.0879123031471,0.212066549046
-23.3980804932,-32.859754973,0.000442312,-34.2088913564,-12.8039744581,67,26.2168,49.0145,0.198066,-0.193894,0.996298,5.9205682936,0.192249432087,1.65754995209,-0.366182377837,-9.90295215127,0.198496704034,-22.6678506163,-0.490012242023,5.57522166754,0.0102719356055,0.192123,0.0550618281049,-0.157709141681
-17.2284603198,-32.0486647117,0.000379307,-30.6781582567,3.94368255903,68,26.802,49.2471,0.194834,-0.18766,0.999864,5.85553136135,0.187637753865,18.8123477173,-0.370495478803,-10.4967140371,0.195247722996,-23.2841361809,-0.466360657356,10.4382893428,0.00917535880423,0.187483,0.0545553062349,-0.0034760926992
-26.3453047436,-33.1705495193,0.000431408,-32.0666583114,-19.9059814016,69,26.816,49.6761,0.191878,-0.183803,0.99989,6.7495030791,0.182819996563,3.67543253265,-0.372646435046,-10.219323749,0.191805512552,-23.1070394169,-0.472647042826,3.33938312385,0.0101055469382,0.183112,0.0584426342752,-0.148540413339
21.2902163733,-14.6734397901,0.000373842,-7.68776173715,52.553342242,70,26.573,49.8992,0.187856,-0.180643,0.998911,10.7265922599,0.179024549393,53.0108349622,0.12273161521,18.9929710934,0.188307154199,24.9684003802,-0.335851119909,18.492839749,0.0094328134839,0.178825,0.115463918456,0.389756578754
26.8308469985,-24.2436893199,0.000466275,2.42591542676,45.5133104911,71,26.6771,50.2425,0.184609,-0.176198,1.0,12.6061791548,0.174442927513,57.2777350626,0.11600200297,18.7407554341,0.184881156161,24.3677430448,-0.433145805272,10.2085907181,0.0100802940468,0.174313,0.134737002601,0.391667879741
22.8609400778,-32.5235313252,0.000496151,-20.4284248712,35.1847499781,72,26.6163,50.4934,0.183933,-0.173338,0.999622,13.6920431558,0.172752064942,55.4079868679,0.121982048526,19.1003863486,0.183633639772,25.1520790223,-0.491644481101,13.704325891,0.0095910676514,0.172997,0.146798255314,0.394901032324
23.2431025421,-17.3417015324,0.000284626,-4.13383663706,45.9387273848,73,26.6364,50.6994,0.183125,-0.173427,0.999921,12.9300489712,0.172066133656,49.0428755447,0.124819106324,19.0287352457,0.183610194079,25.3948334746,-0.362331264464,14.7669586195,0.00838237129126,0.171788,0.140853853284,0.348157722582
31.1251440807,-23.4725546307,0.000465146,15.7524791056,39.7250177178,74,26.6537,50.9405,0.182352,-0.170662,1.0,12.6519178568,0.170217137559,54.1258103254,0.131408793843,19.9153773149,0.182533127797,26.2958460472,-0.419805916731,6.69411245554,0.00970367967084,0.170036,0.138031996639,0.371929428216
27.6368295167,-31.5105482639,0.000316595,-29.7107649497,42.8547560544,75,26.6654,51.2142,0.180282,-0.166116,0.999994,13.8555221856,0.165838713271,51.5418465955,0.108463219251,18.1923627135,0.180630018646,24.1192694267,-0.500666210543,19.1612035284,0.0085735225753,0.165586,0.151512252399,0.347524179004
26.8695623088,-21.5629578695,0.000359523,1.64821118555,40.7495649257,76,26.6647,51.532,0.179275,-0.166166,1.0,12.8006491787,0.163072498259,50.984621595,0.124746274856,19.2247178697,0.179536933516,25.1758375112,-0.401845136916,10.7601223023,0.00895413438135,0.163045,0.134018843813,0.353624282141
22.6435324301,-19.2726106793,0.00028788,-20.891924369,41.1952309684,77,26.6571,51.7518,0.17867,-0.162716,0.999714,12.4942263079,0.162047243779,44.9350060244,0.122851554473,18.9025317065,0.17888383675,25.1655159052,-0.378408373577,15.0814142166,0.00836495922622,0.162027,0.138113580513,0.328466263995
18.6452961356,-31.0172470324,0.000337593,-15.9615069508,42.2321883411,78,26.6369,52.0921,0.176873,-0.160628,0.999457,11.8572633636,0.159516435825,45.9487599795,0.128532654349,19.1785249739,0.177254499288,25.6216356733,-0.495747861357,18.6423231432,0.0086747130326,0.159379,0.124083274532,0.326523931449
23.3881476922,-17.9113906189,0.000323307,-1.50975476905,38.9586190791,79,26.6346,52.3823,0.177243,-0.158743,0.999038,11.1501808983,0.15845177905,46.6252300772,0.125699082814,19.2372443996,0.177955547161,25.1026934162,-0.366385024645,10.9727104679,0.00878706502135,0.158031,0.119859375161,0.350796360718
18.030447702,-19.343879068,0.00028421,-6.56289750417,36.2946066397,80,26.6904,52.7631,0.175381,-0.15513,0.999319,13.0134301057,0.154318708144,59.677118854,0.120431584059,18.8406345143,0.175915091889,25.0342606233,-0.379716363872,11.8041215678,0.00819612485748,0.154121,0.141140522353,0.41477838099
20.0841502556,-8.50270071744,0.000273522,-5.11820543021,47.152832353,81,26.5958,53.0912,0.174045,-0.150481,0.99752,10.6199112547,0.150445504844,47.9901951996,0.0995975225781,17.1927422345,0.174118217605,22.2189851563,-0.277064063226,13.7595626094,0.00811790800684,0.15041,0.120979957192,0.345647058762
24.5721476374,-16.6607620124,0.00030171,4.15623485982,44.270621498,82,26.6526,53.3696,0.172053,-0.149197,0.997423,11.4394043189,0.147975843199,50.8027806771,0.0935377698799,17.053276311,0.172406047827,22.1139393969,-0.358581812897,10.9944789185,0.00866057070538,0.147904,0.123983965363,0.326952947943
23.4196385681,-35.7992343812,0.000369496,-3.25359954615,42.673032175,83,26.6939,53.69,0.169093,-0.145526,0.994778,10.9014997021,0.144863353855,44.5930547641,0.0907521244182,16.5632155608,0.16944405492,21.0698567504,-0.52829412248,11.6839601027,0.00950655124586,0.144689,0.115989887061,0.314910695939
20.758277558,-20.3638402449,0.000288942,5.31040918588,35.8340375872,84,26.8405,53.9942,0.166396,-0.140313,0.997552,13.1479814278,0.140929562729,52.4084193342,0.107270687991,18.1060256123,0.166539637204,23.6374671343,-0.394753833979,8.89679026107,0.0084783261483,0.141152,0.140216143163,0.35825407495
26.9004792849,-30.4218685446,0.000421774,-15.5981706127,41.1385094376,85,26.9488,54.382,0.162488,-0.13795,1.0,10.9408098986,0.137097172899,45.2347280125,0.140701006872,20.1392325293,0.163130846642,26.4435114306,-0.486467670111,13.711789365,0.00993173687613,0.136845,0.112907432514,0.315121968693
14.5826999792,-2.69380797587,0.000328281,-18.7882014689,41.3709629023,86,26.9513,54.601,0.161122,-0.136201,1.0,10.623472815,0.134811480516,50.4057914438,0.129655437722,19.4916360248,0.161427941157,25.5711785391,-0.220084253888,17.9737869566,0.00939664129344,0.13472,0.108577976429,0.355484486674
22.7622897772,-13.2196858181,0.000295292,3.179902361,42.0560239313,87,26.9609,54.7721,0.159895,-0.134967,1.0,13.1550374901,0.133433084062,49.7867332327,0.125163508763,19.2859013079,0.16033111314,25.3942260344,-0.322114216861,11.6647317692,0.00856319623491,0.133339,0.141656863343,0.356096063761
19.1977487179,-24.5030105362,0.000320284,-12.9478873169,35.9799119953,88,26.9673,54.969,0.158685,-0.134616,1.0,13.8214217469,0.131969508033,56.8548578204,0.117273876882,18.6154178662,0.159068130868,24.4882589353,-0.430419884753,15.0733080692,0.00882013667388,0.131962,0.148495866919,0.412695419573
25.2803266683,-28.1186022341,0.000302891,-21.2435117625,39.7994826123,89,26.9673,55.241,0.157467,-0.134146,1.0,13.7675122674,0.131145496724,47.7667073781,0.121303157728,19.0018788725,0.157621004093,25.0001043473,-0.46753004775,15.7170731316,0.00899068050055,0.131247,0.147981303324,0.342244334985
21.5083354794,-23.5487727583,0.000315243,-14.3377570151,44.2963288398,90,26.9673,55.5676,0.154851,-0.131198,1.0,13.4265886892,0.129029600029,53.4093664171,0.123708666827,19.1186416691,0.155283780825,25.0440993425,-0.375221628849,13.2702106541,0.00902559056482,0.128867,0.141748198869,0.37488885677
17.1518268871,-26.8176441209,0.000308609,-22.9929756874,42.1514205674,91,26.9673,55.8765,0.153847,-0.129383,1.0,12.2535878082,0.127855907991,53.2954256492,0.125162615325,19.1936768089,0.153750099868,25.3673483365,-0.452767092278,14.586477674,0.00876354383642,0.12802,0.131162642226,0.358588354199
28.749113093,-20.0675884015,0.000396115,10.2557665486,44.5933532223,92,27.0773,56.254,0.149114,-0.128985,1.0,11.7574893342,0.125085932363,48.4485131775,0.141012691123,20.3486043369,0.149732813412,27.0476599936,-0.389442550526,11.1537378226,0.0099321050283,0.124666,0.128841616895,0.341729270643
22.4321105413,-19.6601777274,0.000305003,1.30568625067,41.6271113759,93,27.0773,56.4748,0.147661,-0.130012,1.0,11.9251418315,0.125896173454,47.2886332156,0.129833239865,19.6262873895,0.147824698994,25.7834253421,-0.384529191711,9.99288559775,0.0089586967958,0.125915,0.128816886951,0.349114898562
26.4199232155,-31.813957203,0.000567749,-2.83459431245,50.1887665063,94,27.0773,56.5615,0.146871,-0.13008,1.0,13.2372862167,0.126365424273,45.943890565,0.122208970641,19.152493984,0.146169541235,25.1535188811,-0.503775601356,16.5913711644,0.0102759035606,0.126754,0.14370222635,0.332220895035
24.6043269992,-18.5979985355,0.000377344,1.57988458165,45.8014426056,95,27.0774,56.9023,0.144619,-0.131635,1.0,13.0148543397,0.127677185661,52.9806415828,0.133637269139,19.6604011793,0.145215276025,26.2671358124,-0.373545804378,11.0451491085,0.0102257464367,0.127401,0.137987887482,0.387171166891
24.509353596,-16.0552498581,0.000436068,8.75116996179,47.5898362002,96,27.0774,57.3525,0.142832,-0.131843,1.0,11.3783996988,0.128297868676,50.2172190593,0.136285555209,19.8573530121,0.143236216716,26.4365921876,-0.349481931335,11.901996466,0.0105014899286,0.127992,0.119748472665,0.360624039492
