QFunRegParamNorm,StdEsReturn,PolicyRegParamNorm,Epoch,AverageQ,AverageReturn,AverageAbsQ,AverageAbsQYDiff,AverageQLoss,MinEsReturn,AverageY,MaxEsReturn,StdForwardProgress,MinForwardProgress,AverageAbsY,MinReturn,AverageForwardProgress,AverageAction,MaxForwardProgress,StdReturn,AverageEsReturn,AveragePolicySurr,MaxReturn,AverageDiscountedReturn
24.6647,11.6993209837,20.1429,20,0.00698076,-76.1794164653,0.202072,0.0299944781344,0.00196947,-51.6029131125,0.007003437038,-19.6171961942,0.0515216886504,-0.127727683416,0.204655009796,-87.0794581422,-0.0186351314307,0.995305,0.075670139897,5.13677557971,-32.7643655226,-0.0139726,-66.7517598143,-27.738214444
25.2314,23.9511703179,20.3692,21,-0.000915335,-69.1583494286,0.21873,0.0315538746549,0.00225954,-78.9672298496,-0.0008936254844,-11.7235192221,0.0492107899113,-0.0424354076203,0.221750109255,-78.6258014956,0.0521645089179,0.995082,0.167478624825,4.91323005514,-43.6876567126,-0.00672944,-57.6847133752,-22.8086272969
25.8281,21.7927753721,20.4909,22,-0.0116736,-63.649975329,0.236291,0.0331704839827,0.0024952,-51.1888379285,-0.0116703717577,8.49537556593,0.0675466954946,-0.099507794925,0.239260857939,-84.5667813088,0.107540580178,0.995097,0.231988489567,6.79449286094,-19.5468861209,0.00504222,-51.1419794022,-19.0685388822
26.3863,16.4523467383,20.6964,23,-0.0172064,-73.1491926913,0.251144,0.034558211631,0.0027116,-61.0254528205,-0.0172107554491,-17.4585296821,0.050278628647,-0.0692511131058,0.254319037854,-81.3758006604,0.0124414740801,0.995683,0.138035075576,5.03029723057,-40.8726703192,0.0102748,-60.6186881114,-25.8160443325
26.9773,19.5602282418,20.9058,24,-0.0278732,-68.4023280518,0.26553,0.0353614701017,0.00282878,-49.3645271602,-0.0279259653129,0.980669310105,0.058484317356,-0.0603042571974,0.268442639906,-80.243869212,0.0602119406839,0.995729,0.22327608061,5.84836530995,-29.0954609817,0.0224544,-52.1097223614,-22.1694526648
27.4672,17.9885720756,21.2478,25,-0.035291,-68.2534925422,0.282409,0.0368402187149,0.00308192,-67.2802603348,-0.035329096601,-17.4573634199,0.0684838340101,-0.108899017867,0.285545388694,-85.4965525582,0.0621619297268,0.996154,0.202973897317,6.83223338353,-39.2209509563,0.0288318,-54.1339756799,-22.0932294452
27.9921,12.3857978383,21.2916,26,-0.0452553,-68.1457055473,0.29604,0.0382664953238,0.00331223,-44.6276101377,-0.0453438950758,-16.193375864,0.0447119312876,-0.0299783877008,0.299171149092,-77.233621312,0.0612051465773,0.993664,0.157079654785,4.43281623916,-29.9743453117,0.0390252,-58.6961417694,-21.8139529387
28.483,19.5175916184,21.6242,27,-0.059294,-69.7887318822,0.311968,0.039324736253,0.00351207,-81.7514686032,-0.0593368911524,-29.3950157479,0.0526198630118,-0.0560675384052,0.315242716005,-79.9520002912,0.0455116409868,0.994766,0.157589542433,5.24265002545,-58.0851709776,0.053031,-58.6188454161,-23.0705923677
28.9924,23.4386065465,21.732,28,-0.0707748,-66.8425395981,0.32768,0.0399320639046,0.00367002,-88.3924519944,-0.0708699776352,-27.322415934,0.0481025069523,-0.0243869506133,0.330804618659,-76.4298646806,0.0726376408066,0.99192,0.175186405359,4.78012149499,-49.3049805272,0.0668736,-56.6345022821,-20.814263669
29.4961,19.6739076039,21.8699,29,-0.0875598,-47.2408623524,0.346726,0.0428155139175,0.00429105,-100.530936281,-0.0875441103104,-45.5466949826,0.428842482549,-0.545865853108,0.349960084344,-123.231671975,0.236127527751,0.959065,1.29704164417,42.4570347788,-75.9209259901,0.0633122,58.9317215155,-20.8712639683
29.9351,81.8449469272,22.0628,30,-0.0857222,-15.9835695743,0.358277,0.0469887357539,0.00531051,-93.4140187478,-0.0858413517572,87.7598022719,0.0678042932919,0.363054977198,0.362187715016,-32.9500066304,0.533482388883,0.925357,0.666824392882,6.71597442942,6.98173088415,0.055634,-2.62287754827,-10.7620634604
30.4001,51.3481887138,22.0853,31,-0.0544625,-0.452856546895,0.363801,0.0493208679089,0.00580454,-83.1221545108,-0.054486315085,38.4744185944,0.130983818347,0.383848708355,0.368088551919,-31.0891825583,0.69441795862,0.92521,1.03644089373,13.1418595887,-19.2544531423,0.0214076,33.9367411738,-7.09761817413
30.8533,39.2516865917,22.2854,32,-0.0366421,-17.5562630444,0.368571,0.0521471588073,0.00645049,-53.379179689,-0.0368195355686,50.2033657441,0.123711118955,0.0977440960393,0.373344621334,-51.2353836297,0.434202966187,0.824888,0.755925240448,12.5729957382,-14.3184130599,0.0071233,15.9840347563,-7.25142279147
31.2853,39.2202081133,22.4078,33,-0.00748609,8.43699535184,0.371422,0.0533620614513,0.00664778,-60.2823103493,-0.00754311810009,39.8944636193,0.334739613762,-0.159735962518,0.376024728193,-85.6936284376,0.745220561606,0.900277,1.27824079831,33.0367163585,-14.1590066094,-0.0281816,58.3954249123,-2.59735392734
31.689,67.5599125866,22.642,34,0.0158839,58.4249252514,0.386966,0.055288565941,0.00718958,-40.2824520017,0.0158704795756,114.291450129,0.353782413514,0.20154648531,0.39217872484,-51.0690812526,1.30230294127,0.96966,1.71576688299,35.2063055246,48.5558077103,-0.0509492,100.489798256,21.7759230809
32.0993,17.1282819472,22.7797,35,0.0412872,88.5404665444,0.398317,0.0571452261464,0.00782243,60.8456733626,0.0412827860858,105.704242451,0.0773886467947,1.48943340171,0.403823614933,77.2325747313,1.60827902055,0.975103,1.77487530175,7.61719722095,81.6738746646,-0.0742872,105.008242943,34.0771134351
32.5475,70.3355895315,22.8273,36,0.0718567,85.4937093366,0.409784,0.0594684311468,0.00838658,-55.5600046285,0.0716886440146,125.831190922,0.132585318467,1.12241818838,0.415113282907,41.786535945,1.56825276299,0.963321,1.76252246026,12.9951754857,63.6593292977,-0.103754,104.907706036,35.0703362106
32.9622,48.9778903132,22.9612,37,0.100527,66.1949311929,0.429048,0.0598555497926,0.00859103,-21.6318075157,0.100540420701,109.679168642,0.255731811493,0.923991890777,0.434664786172,22.3725084699,1.36024955027,0.944618,1.8885652746,25.966354231,55.9912076135,-0.135281,119.179520614,34.0250866519
33.4299,43.4065703965,23.0091,38,0.128853,21.758038051,0.452613,0.0612422141018,0.00876082,6.76018155308,0.128718364069,119.449721778,0.195983294439,0.51481825776,0.45854376205,-19.5895230312,0.926966107577,0.961496,1.33695403745,19.5058577923,52.1319832544,-0.157705,62.3838473693,25.0940694567
33.8458,15.7907333481,23.1416,39,0.154107,1.14482397002,0.472781,0.0622800264568,0.00952751,-23.7377011935,0.154180246345,17.3784048969,0.158051056918,0.499258417936,0.478614806006,-20.6918965812,0.719484052553,0.957848,1.12511056012,15.5683935825,-2.19077076438,-0.188618,41.3878994413,16.462263613
34.2262,41.7273063711,23.1993,40,0.180311,37.8672514914,0.487851,0.0644721909048,0.00997592,27.308209027,0.180307274752,128.811915616,0.168586082921,0.654085355536,0.494108636845,-3.89944851963,1.07933121231,0.945718,1.42293949367,16.6976805144,57.7940379149,-0.213807,72.3180956925,30.0664584774
34.6474,39.4785423063,23.3159,41,0.223309,42.4631846289,0.515442,0.0654359436391,0.0104053,17.396617908,0.223451565367,127.977778571,0.11511656412,0.888079936158,0.521478648047,19.0275801572,1.12384434036,0.943914,1.43610257795,11.4188902536,68.7290285767,-0.260071,73.7679424389,30.5980615514
34.9919,18.5459943177,23.4933,42,0.265071,42.9815480666,0.544892,0.0667571036405,0.0108015,81.1771217906,0.265097912289,133.013724046,0.204686188161,0.598841944439,0.550794665108,-9.93487131622,1.13577845985,0.953496,1.56619915377,20.2932539594,105.644488132,-0.298981,85.6722623662,30.6547611912
35.3568,35.4138382397,23.6724,43,0.30004,3.53745052767,0.571749,0.0697425549013,0.0117966,-23.298372325,0.300006542264,53.8053590678,0.219076864548,0.279064857871,0.578162624182,-42.5568532424,0.72915829292,0.932471,1.10680731848,22.51517722,18.2994370035,-0.33475,41.8887203709,10.5317268464
35.7413,39.1365302601,23.841,44,0.345745,21.0371195635,0.602607,0.0709174330955,0.0120362,24.8928839639,0.345662130303,121.991242865,0.184473102636,0.514186646962,0.608557827374,-18.8197784936,0.900714402474,0.930509,1.19108484203,18.7389209796,54.7204848806,-0.379589,51.4992600838,13.077608706
36.0665,39.962740363,24.013,45,0.382221,26.5529807073,0.633012,0.0713694582861,0.0121783,4.61262431636,0.382167606554,113.354454476,0.3493320774,0.328818669801,0.638781095756,-29.7919965068,0.885440995667,0.852419,1.93521164287,34.4307651746,49.6879887429,-0.415734,127.398969472,18.6392580801
36.4133,33.8074704849,24.181,46,0.427191,-16.6363878536,0.667201,0.0731419833126,0.0126334,10.933747817,0.427298782806,99.9318052519,0.14211260906,0.211164494435,0.67365965671,-39.3849757726,0.439064403551,0.830236,0.723644977645,14.6509829752,43.2777879181,-0.471044,12.6590607151,6.81820625922
36.7495,8.4981351082,24.3223,47,0.479929,-9.23988998809,0.696924,0.0747252999213,0.0133228,28.7275970488,0.480062348916,50.5151950454,0.10430084906,0.24301552302,0.703798033567,-31.9111651271,0.474627694899,0.782466,0.681948080863,10.2959112206,37.5879210803,-0.529093,11.156908095,6.49409699324
37.0331,13.8349657305,24.456,48,0.523057,-17.7664375765,0.726559,0.0753505876233,0.0135285,11.8156208292,0.523074918119,45.1061786844,0.12053481456,0.171720831443,0.732532595341,-36.8642074841,0.381330633121,0.766343,0.73731594307,11.8010312034,35.5974193476,-0.566927,20.034820134,4.08161403108
37.4061,0.758561425117,24.5803,49,0.562502,52.1560957709,0.752302,0.0767721080718,0.0139523,17.9888925857,0.562611365162,20.0781393336,0.566373066426,0.234036172008,0.758621855465,-40.5137372963,1.18013164799,0.896868,1.87801135015,54.9757978709,18.9316492249,-0.606265,119.525595393,22.7598214388
37.782,24.199396325,24.7187,50,0.613419,69.8130824711,0.787485,0.0778177375517,0.0142706,29.2641330588,0.613476119395,94.1990653967,0.251066629348,0.906255640765,0.793053753932,21.5264062115,1.38999596785,0.937045,2.01556053286,25.1294204601,57.0960106173,-0.661265,133.680594162,28.2783259339
38.0773,49.5974900783,24.7812,51,0.66384,92.6209339984,0.824086,0.0787297415908,0.0143531,1.43806070457,0.664048058744,117.441973831,0.213069911719,0.456997094644,0.829834730078,-15.6341709964,1.6150935023,0.931842,1.74001792981,19.9276997178,58.9992928166,-0.711117,104.601154711,35.6825538807
38.4205,38.1570304909,24.9729,52,0.712727,26.4375034563,0.857152,0.0809356657377,0.0152827,-0.6815476761,0.712792600045,105.92858197,0.496144527808,0.541913516959,0.862800132362,-7.63610129359,0.899992705397,0.861043,1.81453142274,47.6711201997,47.4504644838,-0.762077,114.343920026,19.9757100507
38.7155,41.2054206018,25.0763,53,0.759817,-29.9346761946,0.901827,0.0826969223336,0.0158977,-23.6900463757,0.759813622897,90.7252248119,0.0762226756741,0.1569613513,0.907528817258,-45.2639444129,0.316776289127,0.838304,0.47490938481,7.49916839019,25.8905305258,-0.805732,-15.4282949736,7.21828778659
38.9956,49.8832029543,25.25,54,0.813859,-17.5525956159,0.950115,0.0811777490641,0.0149933,22.5731751565,0.814108526123,148.364866096,0.103793274078,0.247910072161,0.954687831225,-36.7292921143,0.445756451726,0.846779,0.649889266049,10.0174658172,105.439101701,-0.86039,1.51516404319,12.2997442909
39.3508,23.2963328445,25.3991,55,0.849848,134.307394401,0.980534,0.0837742827809,0.0161934,21.6660249603,0.849867471186,86.2221093209,0.125796551204,1.69560112171,0.985328927261,102.032454165,1.99837674096,0.890125,2.21855681273,13.4522426831,54.9785134992,-0.901945,158.635796512,46.8556421762
39.6379,19.2716835958,25.4988,56,0.910602,117.440065901,1.03761,0.0841222976212,0.0164272,67.859354387,0.910794757078,121.522140626,0.105743952693,1.59636560318,1.04222073824,93.7123348348,1.82895436859,0.884952,2.0270247046,10.4569463267,93.0809673626,-0.962145,136.390730863,49.1006976906
39.8796,21.6163312431,25.5352,57,0.966232,121.953884162,1.08676,0.0844999652811,0.0165907,93.3601082077,0.966276200956,148.658776238,0.115938591151,1.55917371594,1.09093040983,88.831578072,1.88720352862,0.900822,2.15264295081,11.7250949312,124.843205145,-1.01346,148.835974115,46.4056650983
40.2085,24.6738672083,25.6157,58,1.02775,116.357825067,1.14128,0.0852667341551,0.0172334,108.668269651,1.02781117093,169.077285298,0.165821665616,1.59155448909,1.14549594154,92.5491122262,1.83718482635,0.907602,2.24961395018,16.0105470956,135.007613563,-1.07337,156.04403293,49.5570541497
40.5062,21.5987141999,25.6879,59,1.08475,99.7961620565,1.19368,0.0867577008764,0.0180174,97.8842596598,1.08489686385,152.066701703,0.10590336191,1.43065209586,1.19810997726,72.3783618461,1.7049322101,0.948901,1.89357840118,10.7750758358,120.580896513,-1.12949,118.838786484,46.5693256793
40.7539,15.9125148527,25.6974,60,1.12809,101.848591856,1.23056,0.0869997683219,0.0178977,33.1424140418,1.12842030213,77.5667933009,0.069211052562,1.60592316046,1.23456219401,90.8498125691,1.71959150976,0.942725,1.86923178973,6.89864511307,57.8952094302,-1.17671,116.880706379,41.9562990183
41.0533,47.0848404245,25.7083,61,1.19122,105.440118863,1.28522,0.0877748028873,0.0184243,15.4634871582,1.19139591755,127.317660387,0.110354081575,1.53511216766,1.28879662004,83.3822358183,1.75289673383,0.94461,1.97742437424,11.0234582426,71.2539767687,-1.24278,127.30334359,45.7580340735
41.3394,22.3542621639,25.6875,62,1.23862,125.738627362,1.33246,0.0872331674339,0.0181878,48.3047382478,1.238853275,106.575750986,0.164201285145,1.57707555874,1.33544606403,87.1938259332,1.95463069552,0.943012,2.27536470243,16.47053473,86.1154041192,-1.28811,157.73438287,51.8297961761
41.641,32.098886296,25.7619,63,1.29621,119.090865553,1.38207,0.0904492939656,0.0200533,41.5386101081,1.29651044516,130.410422429,0.127316627776,1.59362942671,1.38584195549,89.8521458008,1.88168928767,0.936943,2.17611105659,12.6828205845,91.6982322459,-1.34432,148.109322394,43.6031344344
41.9249,29.6021197521,25.7819,64,1.34009,93.6277292455,1.42581,0.0916399668989,0.0201855,64.675784917,1.34039911686,142.445978559,0.182357914559,1.12476345714,1.42902794703,43.1821812772,1.6306858438,0.952356,2.01820715712,18.0648294132,102.330103117,-1.39059,132.201366156,40.6149582401
42.2101,46.3783060268,25.8216,65,1.39833,99.2343043042,1.47733,0.0914506062117,0.0206236,40.7244989108,1.39852570996,140.684275179,0.0996958188411,1.40571597532,1.48042329723,70.9101807382,1.68499925383,0.939975,1.86329238208,10.1618131417,94.0011470304,-1.44395,117.501361485,41.3920285962
42.4612,17.0402903937,25.9161,66,1.45912,95.0710372753,1.53327,0.0931458077711,0.0218065,98.4444461702,1.45932444595,140.529081564,0.111614872565,1.38865809678,1.53587900637,71.1692623433,1.63157749047,0.928571,1.90604207912,10.9641603558,127.466797552,-1.5096,123.319823189,35.0734555875
42.6832,22.9849365417,25.9674,67,1.51604,97.3886295648,1.58343,0.0942450795433,0.0229434,72.7632060233,1.51611739294,137.1715932,0.146106112116,1.289359287,1.58663419074,62.7209503863,1.64440772758,0.927956,1.95793572256,14.696874681,108.04716714,-1.56129,129.386760701,31.5909672994
42.9668,24.1643314058,26.0589,68,1.56087,88.0091393604,1.62656,0.0952963626524,0.023237,91.1892939298,1.56125395701,154.220208472,0.174189056963,1.18738367455,1.62928746022,53.1531269833,1.55729311404,0.928988,1.92553739222,17.4688317309,113.366257375,-1.60962,124.468173029,34.6119569643
43.1748,6.60119115587,26.1842,69,1.61314,35.2837831104,1.67355,0.096202784001,0.0233812,108.892920241,1.61325779961,126.321954522,0.219308487476,0.575142499133,1.6757903543,-10.9798322213,1.0343222928,0.928749,1.73040300146,22.2006451517,115.306702514,-1.66093,106.774219814,23.6066338383
43.4108,69.2800511095,26.2787,70,1.68003,38.4657883211,1.7366,0.0951048619273,0.0233478,-41.3115140654,1.68034089634,134.592844224,0.349793081209,0.583093839603,1.73859714856,-7.56802836599,1.04155793013,0.894682,1.86082514318,34.5902917262,64.312252175,-1.72693,119.465402,19.4075237052
43.6905,33.612128283,26.3654,71,1.71185,3.68374286539,1.7681,0.0984253723782,0.0255214,43.8899795787,1.71229118401,138.885803176,0.340820515344,0.384154308212,1.77091156896,-30.3380941561,0.724255886916,0.93386,1.60580590437,34.4577914193,92.5940537912,-1.7602,92.1556420482,16.0632557974
43.8999,31.038344616,26.4066,72,1.76166,85.6858085625,1.81274,0.0979551112587,0.0254089,12.5188430086,1.76200996417,92.2776617592,0.196539107143,0.845498176633,1.81476746565,17.2924412392,1.55084150207,0.931128,1.84569862368,19.4613372565,49.4858871874,-1.81222,115.434235685,36.5803617408
44.1407,53.8077001212,26.4846,73,1.80639,-27.0301495882,1.85509,0.0980130536135,0.0250399,-22.6550480695,1.80668071616,125.017817493,0.202782826448,0.0281359810005,1.8574869743,-66.2584484618,0.426596728283,0.946627,0.934231404844,20.0681111163,41.038993864,-1.85516,23.44219916,8.58240971955
44.4006,17.5574876977,26.5626,74,1.85042,-4.86129401374,1.89593,0.100366216195,0.0261115,98.0641994649,1.85079962771,144.696628337,0.33702076521,0.0368792558826,1.89860414052,-66.5519896264,0.645916196996,0.949442,1.58891324888,33.8706822652,127.170456116,-1.90346,89.5281342171,12.3358417569
44.6077,44.7034941031,26.6003,75,1.9006,7.29595625956,1.94617,0.100919658262,0.0267734,-42.6638940147,1.90086441893,66.2506500463,0.3866026261,-0.118067200899,1.94868073261,-83.0326603648,0.771440067669,0.950661,1.77360973574,38.9688698928,33.9496869643,-1.9535,107.754429372,18.4172236715
44.8439,37.9582404025,26.6815,76,1.94618,0.431735709006,1.98885,0.102178548738,0.0270672,-2.354061049,1.94651037366,102.922010945,0.296417923397,0.131922705706,1.99161996721,-58.070831181,0.714781670298,0.959619,1.47546069076,30.0572277314,55.7820468775,-1.99279,77.7625662172,17.3480553307
45.11,11.9436564387,26.6912,77,1.99532,92.9400647149,2.03319,0.103200741539,0.0281343,60.0029426879,1.99552189233,90.912355391,0.764352858628,0.525179447722,2.03599213729,-17.2504247906,1.62574421289,0.960839,3.35476176221,77.227208927,71.9062568463,-2.04401,265.204376844,34.2098888944
45.3346,67.5619012956,26.7443,78,2.05073,139.129763719,2.08691,0.101728033455,0.0266307,-4.32998256845,2.05103271729,168.79692437,0.238247027778,1.64817101247,2.0889911264,94.3689302045,2.08591000275,0.96153,2.60934268714,24.0635268208,107.734888891,-2.09513,191.830312917,49.1939037565
45.5938,20.3989383535,26.7499,79,2.09309,138.433194715,2.12832,0.101378826092,0.0269348,105.846736434,2.0931114018,158.216483771,0.375864093379,1.39326812115,2.13026863277,69.8889865559,2.07195111063,0.970016,2.98220131065,37.9597723594,137.528372362,-2.14362,231.984437834,45.1155654443
45.8003,62.9780164797,26.7712,80,2.15031,98.8961493399,2.18203,0.102794628348,0.0274433,45.5237699234,2.15070023071,194.340679103,0.314102086347,0.642159766897,2.184061198,-5.8899140502,1.68995243404,0.970641,2.34354402661,31.6411066869,154.540399484,-2.19989,165.526578737,40.9251175787
46.016,46.0812912004,26.765,81,2.2029,150.95569596,2.23054,0.103786485524,0.028112,70.6412718258,2.20316178879,190.184606063,0.367244726644,1.40740163863,2.23270577443,68.9883932349,2.21553905776,0.971348,3.38179244924,37.620420477,127.747850155,-2.25243,269.868269835,54.9582070792
46.2025,32.4538139295,26.7681,82,2.25759,169.954047826,2.28645,0.105595816471,0.0289713,55.7450671928,2.25775384631,146.230744724,0.36293583647,1.69308790027,2.28806975356,99.6697951647,2.38273998884,0.96397,3.36983960639,37.1343570274,97.0362784782,-2.31306,269.889169017,56.9560956613
46.3916,34.7611626449,26.7612,83,2.32106,166.770335738,2.34779,0.105570401114,0.0292972,109.123442816,2.3213384371,205.839376167,0.460454232843,1.53234254541,2.34962746887,86.4560409926,2.34501295351,0.959324,3.28822267319,46.6882962739,152.481688826,-2.38144,261.146006594,56.9585373674
46.6235,28.7558718283,26.7915,84,2.37926,142.286272796,2.40429,0.105848664598,0.028628,96.4119922065,2.37950757591,176.299609985,0.340494819912,1.48734200946,2.40572222978,78.5150211701,2.11531606124,0.958674,2.69283577255,34.5293115339,131.308378154,-2.44272,199.599253732,51.7975212196
46.8294,13.893115277,26.8149,85,2.4342,170.441369882,2.45756,0.107943175534,0.0299854,116.425372225,2.43439702374,153.158422049,0.389434052082,1.61254686407,2.4591354673,91.5769290725,2.38861679049,0.958759,3.18054120563,39.8658339292,137.646488402,-2.50266,251.700139388,56.960629066
47.0202,49.8085494505,26.8178,86,2.52206,160.783072343,2.54379,0.107216100832,0.0296879,56.3204482576,2.52234327321,193.155576573,0.365641718141,1.62695686827,2.54522182452,94.2293117444,2.28001753453,0.949831,3.05539929673,37.4851899786,129.939370291,-2.58915,238.169852443,53.2596104244
47.1918,47.5562899721,26.8264,87,2.58172,154.598169704,2.60718,0.108448057088,0.0298771,24.1530625818,2.58189717397,146.005034621,0.316768611008,1.44678253558,2.60827913271,80.9362639029,2.20107426157,0.945417,2.94992656878,31.52956365,101.419419427,-2.64485,227.933487632,50.8030896364
47.3942,52.8882936965,26.9059,88,2.64667,117.449022817,2.66932,0.109575808054,0.0311187,22.1386594234,2.64726557047,158.007375188,0.828145819362,0.106834259774,2.67120744513,-48.8142955453,1.80644181235,0.926118,3.09519975503,81.6846640913,108.371723017,-2.71426,244.494425511,38.2273407755
47.617,53.0817014174,26.9207,89,2.69252,47.7020328717,2.7159,0.111742132579,0.032406,-14.1824369408,2.69267215355,130.809202998,0.590122499006,-0.186540652251,2.71732970034,-76.52609242,1.12210816103,0.914397,2.73873569583,57.6133561172,69.3203241539,-2.75359,210.553832522,23.0599316323
47.8132,72.8716653497,26.9727,90,2.74727,1.67375129063,2.76812,0.110782133317,0.0323631,-19.7307306402,2.74782068109,171.442243406,0.296805226943,0.260617101162,2.76997751763,-37.4134870486,0.673635473668,0.892897,2.04210427154,29.1972072492,70.6356610909,-2.80861,138.606767167,11.4036477395
48.0269,49.0323322543,26.9989,91,2.80407,-30.1230857428,2.82159,0.110364139413,0.0313966,18.8782248415,2.80433090551,139.236032247,0.21498993099,0.00922583765092,2.8230122618,-68.5673757351,0.389521519867,0.906424,0.821732263499,22.3007930847,98.5395022933,-2.86863,16.3424115287,5.45026740682
48.2268,25.5312154628,27.0912,92,2.85276,7.12144421466,2.86845,0.113589983977,0.0355349,45.8051041534,2.85311806327,117.891393891,0.479243161385,-0.192215797114,2.87043788252,-78.274012799,0.700276217784,0.866939,1.8682756268,46.045339489,81.4667773439,-2.91343,122.942642163,9.37639307566
48.4603,26.4171597352,27.1602,93,2.8968,9.00482856829,2.912,0.111472108905,0.0327272,15.1845411897,2.89699589213,77.9556350214,0.494395350496,-0.228413867315,2.91334760715,-85.0161276964,0.737658664035,0.884582,1.87693680507,48.1478244834,50.5868387676,-2.95517,125.243757715,12.1821093324
48.6917,43.2180110673,27.2054,94,2.9491,43.3164325391,2.96211,0.112010812449,0.0333949,29.046024004,2.94935538054,141.773212629,0.488791141,-0.0952882705264,2.96336614635,-70.6310726504,1.09165900099,0.901215,2.17251468627,46.1456561344,100.260809702,-3.01172,149.857444356,25.5364759777
48.9116,18.290508097,27.2314,95,3.00441,90.3637589079,3.01574,0.112861050873,0.0351312,85.1577385976,3.00461899583,132.105029119,0.493537163509,-0.390744979545,3.01707400698,-101.53213933,1.57185563958,0.910752,2.35726487702,47.7280775862,115.692861089,-3.06497,168.860627939,38.0879334091
49.1053,33.0315488008,27.2819,96,3.05201,78.4408135043,3.06299,0.111073875058,0.0325559,-10.6154007689,3.05255774013,66.4185242199,0.212162936051,1.0739402075,3.06416838656,41.2339591704,1.43636254828,0.89036,1.77887135285,22.1314083727,32.0578513738,-3.11368,114.718139894,41.8675047428
49.2708,46.9259307163,27.399,97,3.10422,69.6637978772,3.11334,0.112180878275,0.0342135,41.5977669264,3.10444634951,161.969109176,0.228903208526,0.827811231619,3.11473148653,12.8590000712,1.37958157128,0.909848,1.8962762736,23.5503481421,116.973317523,-3.17157,122.588637965,42.6751329571
