AverageForwardProgress,MinEsReturn,AverageAbsQ,AverageAbsQYDiff,StdForwardProgress,AverageY,AverageQ,Epoch,MaxForwardProgress,QFunRegParamNorm,AverageEsReturn,MinReturn,MaxReturn,MaxEsReturn,StdReturn,AverageAction,AveragePolicySurr,AverageDiscountedReturn,PolicyRegParamNorm,MinForwardProgress,StdEsReturn,AverageAbsY,AverageQLoss,AverageReturn
-0.00457891180144,-7.44313293127,0.0361532,0.00677109042561,0.00786872900368,-0.0220151928173,-0.022066,19,0.0170166439324,17.539,-1.93492427558,-7.40503968099,2.38613674459,2.19308471114,1.66993231468,0.998907,0.0300797,-2.00462573798,17.1952,-0.0291985091496,1.82657360344,0.0366226521731,0.000111348,-2.16972233786
-0.00479534932492,-5.72653247148,0.0347153,0.00593843286444,0.00789699432207,-0.0240913225897,-0.024681,20,0.0188447821332,17.7863,-2.13003702544,-8.33280133906,2.75227501352,1.28568507,1.68146225156,0.999987,0.0341614,-2.0434828998,17.355,-0.0327932427516,1.57339975958,0.0342703111458,0.000100867,-2.21035128114
-0.00379694001594,-5.62281195426,0.0280699,0.00750947191855,0.00770489314647,-0.0231397460955,-0.0229827,21,0.020409894963,17.9482,-1.6413247597,-6.97402202338,3.18263962057,1.73156823655,1.63321079651,0.999989,0.0274331,-1.84533315222,17.5691,-0.0268288450144,1.49566792292,0.028626708797,0.000147413,-1.99990476513
-0.00465744726603,-5.96463049898,0.0347781,0.00727906657649,0.0072823158417,-0.0329594138856,-0.0329256,22,0.0177863318222,18.086,-2.0815797313,-7.29431540485,2.57015919935,2.14675980161,1.54658117003,0.999986,0.037103,-2.01901164497,17.5685,-0.0289976656678,1.55096983601,0.0350589907811,0.000128667,-2.1870973091
-0.00392479385238,-5.74843157153,0.0466437,0.00840667262852,0.00765768135097,-0.0460207381351,-0.0459058,23,0.0157988324003,18.2909,-1.6919906565,-7.0360275472,2.21864797872,2.49677496474,1.62889878937,0.992626,0.0523499,-1.87775054788,17.5603,-0.027382700394,1.48412674052,0.046827352615,0.000184526,-2.03312486203
-0.0037493657808,-5.75981603849,0.0568202,0.00989740546137,0.00767761192503,-0.0566400496739,-0.0565696,24,0.0212816358914,18.3811,-2.42655477296,-7.39051226154,3.36487144769,1.24008378905,1.63598280065,0.999995,0.0578168,-1.8367964002,17.6357,-0.0286845100033,1.55985793578,0.0570164668776,0.000236378,-1.98991918168
-0.00486387608996,-7.37567756542,0.0653445,0.00946771314183,0.00767628320281,-0.0651772567711,-0.0651367,25,0.0226615225978,18.4868,-1.94550765079,-8.19276575012,3.66912363313,3.04173609348,1.63137661636,0.999996,0.0681231,-2.05358654327,17.5821,-0.0335360574336,1.80359045518,0.0655108452401,0.000256072,-2.22084571381
-0.00378861578485,-7.40436023046,0.0729699,0.0105469667053,0.00810273099317,-0.0727387850919,-0.0727951,26,0.0201204533897,18.5836,-2.11715195558,-6.91817918191,3.02229406922,1.81506269783,1.71510602645,0.999996,0.0767568,-1.84006445309,17.5838,-0.0269054836097,1.73023961984,0.073026140366,0.000323539,-1.9920138068
-0.00444088615718,-5.53866300358,0.0805966,0.0107874553667,0.00781229456461,-0.0804747920079,-0.0804488,27,0.0170411605095,18.7754,-1.65682346202,-7.79920856958,2.45759963254,1.54732058503,1.66085350799,1.0,0.0851448,-1.97431307653,17.6082,-0.0315273230502,1.37000264482,0.0807541139133,0.000364769,-2.13559299691
-0.00554087486959,-7.55734309009,0.089313,0.0115673584684,0.0035030835307,-0.0892213842877,-0.0891727,28,0.00551414288686,18.9607,-5.51166240131,-7.90495239731,-2.47277694114,0.188320213586,0.799657131641,0.999998,0.0914614,-5.22545359121,17.6293,-0.0156293333692,1.02240928002,0.0894847048817,0.000482457,-5.48729079987
-0.00576379816878,-7.58449443921,0.10148,0.0100170445434,0.00350125030675,-0.101201283617,-0.101205,29,0.00459589834456,19.2171,-5.54898472049,-8.22634999508,-2.66730211319,-1.8893063484,0.811219605271,0.999949,0.105924,-5.3174261809,17.7482,-0.0172027833714,0.880831437757,0.101413721167,0.000245828,-5.5834912803
-0.00564684643397,-8.20683820816,0.114491,0.00976425304979,0.00348691870383,-0.114265233214,-0.114178,30,0.00461281076456,19.5923,-5.60267012319,-8.19688355687,-2.00313115212,-3.45662831055,0.821203877143,0.999961,0.121,-5.28470225081,17.7509,-0.0167992204972,0.84661382848,0.114515568807,0.000243243,-5.54952136314
-0.00586706062174,-7.85038443822,0.132247,0.0111098572515,0.00355745722048,-0.131962832953,-0.131886,31,0.00494532256309,20.1485,-5.54398167064,-8.17084403792,-2.13440834713,-3.33273855286,0.830193921851,0.999958,0.13819,-5.33564890706,17.7662,-0.0170188834607,0.838003971646,0.132244254031,0.000329877,-5.60202517952
-0.00577814421069,-8.13294728725,0.150232,0.0108977566254,0.00355323785829,-0.149920768373,-0.149895,32,0.00496293697539,20.8231,-5.61821618749,-8.01162139118,-2.51553661934,-3.65561119545,0.819189603453,0.999996,0.160786,-5.31813370496,17.8026,-0.0167314820638,0.827652134465,0.150344980714,0.000302994,-5.58413496549
-0.00572978907023,-7.77692777742,0.175872,0.0103292493844,0.00354411240799,-0.175564918836,-0.175517,33,0.00495554052494,21.1805,-5.68282840049,-8.21977504575,-1.72902092091,-3.50010015602,0.823811466698,0.99081,0.20004,-5.30812649721,17.7226,-0.0176947751971,0.74822222655,0.175813335714,0.000276779,-5.57399180479
-0.00580514228097,-7.83162584317,0.210931,0.0104800927509,0.00340570409904,-0.210712558092,-0.21069,34,0.00605593739944,21.4556,-5.44645484118,-7.95982280722,-2.82901976423,-3.24373937789,0.772530640715,1.0,0.243464,-5.2894008204,17.6436,-0.0167045475582,0.903479943687,0.210895708178,0.000260503,-5.55338492094
-0.00555888645672,-7.36467471111,0.240167,0.0120878250931,0.00346481458915,-0.239963379489,-0.239919,35,0.00586162990054,21.826,-5.48291654543,-7.84644428234,-3.03204660916,-2.13948076063,0.786923311399,1.0,0.275064,-5.22969618756,17.6529,-0.01642524305,0.864848925987,0.240138434119,0.000338142,-5.49172639519
-0.00554396369571,-7.75255005869,0.221351,0.0162634959639,0.00343376260791,-0.22099084441,-0.22092,36,0.0065586482474,22.1359,-5.51067445181,-8.51100792511,-2.73711266657,-2.0820240699,0.78254061073,1.0,0.21447,-5.22499893089,17.6528,-0.0189187025276,0.863811145467,0.221263431033,0.000959128,-5.48678969091
-0.00577283792946,-8.0851869478,0.221423,0.0124287218135,0.00338272106899,-0.221417378418,-0.221206,37,0.00430629802123,22.2967,-5.45738887113,-8.15301492424,-2.16164750963,-1.76194802817,0.772830698837,1.0,0.215839,-5.27894821775,17.6569,-0.0170524361903,0.869068799264,0.221546001463,0.00037229,-5.54248009808
-0.00558672369868,-7.80509540708,0.227532,0.0117338293573,0.00340258312673,-0.227296157857,-0.227103,38,0.00513060504116,22.4369,-5.40162121159,-7.92682688916,-1.79379783279,-0.592707863815,0.778149466898,1.0,0.227976,-5.23289450657,17.6569,-0.0166310907782,0.865594958329,0.227570475511,0.000354784,-5.49484064304
-0.0056572391019,-7.76876566588,0.238465,0.010383689479,0.00351200009094,-0.237748578341,-0.237653,39,0.00467828477991,22.5806,-5.57977038701,-8.13047796763,-3.0636612144,-1.28469291436,0.796704142005,1.0,0.244989,-5.25391939248,17.6569,-0.0168578944429,0.900059706652,0.238453226763,0.000278459,-5.51669669801
-0.00552959525972,-7.64016660274,0.249638,0.0136602476706,0.00349904954563,-0.248915253446,-0.249342,40,0.00561985189536,22.7581,-5.40458927701,-8.14246365765,-1.73966060298,-2.77513891649,0.796521622282,1.0,0.265528,-5.22222285279,17.6569,-0.0172936466689,0.851058225335,0.249251990819,0.000636687,-5.48395163632
-0.00553759128054,-7.35647354411,0.259724,0.0117085708332,0.00347008159047,-0.259276145298,-0.259393,41,0.00772669884259,22.9589,-5.51104502702,-8.12536971545,-2.47117919123,-1.83409791933,0.786637587793,1.0,0.281565,-5.2250239815,17.6568,-0.0172917912503,0.809944851341,0.259612908425,0.000334812,-5.48685046806
-0.0055938191133,-7.51454415343,0.28331,0.0147743157347,0.00342800379521,-0.282916255345,-0.282788,42,0.00637917206049,23.1592,-5.51204426564,-8.04030508687,-2.83406543128,-2.03364446281,0.781466300596,1.0,0.305495,-5.23952741158,17.6568,-0.0161700801697,0.830641058572,0.283307786272,0.000574407,-5.50188047856
-0.00548348307619,-7.65802968357,0.302233,0.0148069872957,0.00353296929779,-0.301512190003,-0.301446,43,0.00522337411844,23.4826,-5.57669198744,-8.36727350645,-3.09134261665,-3.32488574216,0.803896145122,1.0,0.324738,-5.2172876348,17.6566,-0.0184399028216,0.755489770053,0.302215198191,0.000655808,-5.47909406996
-0.00546472161712,-7.68549963654,0.321028,0.0146807895829,0.00342822184579,-0.320118164927,-0.320893,44,0.00488458438016,23.8273,-5.61173283271,-8.26940474797,-2.665277641,-2.54642963779,0.78563769524,1.0,0.351953,-5.20859982543,17.6566,-0.0179695146046,0.893353902752,0.320230869568,0.000579291,-5.4699354689
-0.0054564815488,-7.28953367234,0.330439,0.0119879697594,0.00351398239953,-0.330288123133,-0.330426,45,0.00500209085443,24.1212,-5.45193040354,-8.46336652728,-2.6949580517,-2.41098318675,0.80534557098,1.0,0.36903,-5.20701386675,17.6566,-0.0181610761666,0.891765891476,0.330375575147,0.000351544,-5.4683154957
-0.00448456239235,-6.02737658075,0.337928,0.0141968540243,0.00768939151205,-0.337971957739,-0.337903,46,0.0195322884558,24.297,-2.28005208967,-7.82140327176,2.93267337904,1.42163472656,1.6317463868,0.999969,0.272956,-1.98401303958,17.4994,-0.0307255475144,1.63661428737,0.338057578753,0.000609825,-2.14743650044
-0.00420195955592,-6.49440077982,0.267573,0.0126794463891,0.00785736884092,-0.267314659214,-0.267562,47,0.021092882588,24.4465,-2.13291730552,-7.24321734139,3.19318162067,1.22035317263,1.66578660949,1.0,0.228281,-1.92673456594,17.5762,-0.0284850732446,1.49505626357,0.267406133469,0.000402242,-2.08651493954
-0.929780649493,-202.853730816,0.237787,0.0109211668846,0.176562677751,-0.237676073871,-0.23777,48,-0.498613214342,24.6068,-7.99147028791,-264.163624814,-103.956911153,2.91976209489,35.8751805532,0.979711,0.194913,-83.3744845417,17.5341,-1.28459659126,31.1983127538,0.237774736481,0.000277891,-191.950370465
-0.312997685803,-240.155458634,0.215798,0.0136963673189,0.0489547933641,-0.215439008079,-0.215722,49,-0.207256463128,24.8562,-114.924708201,-94.5769344047,-43.3706863427,-20.6369337976,10.0016683113,0.999218,0.164903,-44.488528193,17.5691,-0.456528160527,71.7225539833,0.215573185605,0.000579853,-65.342475339
-0.341157750595,-78.3102881128,0.184953,0.0129857197384,0.0518251733998,-0.185001598764,-0.184844,50,-0.224556026967,25.0873,-63.535192547,-99.3801354389,-46.9190107379,-0.264146284709,10.6357663193,0.994147,0.14715,-47.4804839643,17.6977,-0.480482380858,18.3942660201,0.185192993528,0.000484216,-70.7481793901
-0.0479678546282,-87.3723434753,0.193065,0.0151396830387,0.0123875016745,-0.192684412412,-0.192863,51,-0.015865555231,25.2717,-30.6097426349,-19.9656938206,-4.67081611972,-9.96177807173,2.5870170446,0.98633,0.16879,-9.86151478253,17.7798,-0.0895343255091,24.6789267844,0.193028851532,0.000711851,-11.3299270829
0.0228572670187,-1.54960405282,0.193125,0.015587961425,0.00674174250842,-0.192796675607,-0.192701,52,0.0477652104049,25.4344,3.12185655817,-1.01421426118,8.20166386432,6.92650415452,1.43360584874,0.999996,0.154015,2.68732836067,17.7072,0.00388041958644,1.79337368997,0.193472731062,0.000769165,2.99134177037
0.0234810695865,-0.266507713874,0.180622,0.014089588197,0.0071863597802,-0.179231003642,-0.179174,53,0.0457096557935,25.5704,2.96078731189,-1.60101011116,7.89718019842,6.2076094703,1.52059005811,0.999893,0.151471,2.81474827077,17.7941,0.00108429290395,1.54182419457,0.180895935502,0.000578947,3.12775692599
0.0229835826855,-0.179713539557,0.181725,0.0140590739567,0.00685117201164,-0.180134772714,-0.180113,54,0.0405642480077,25.7207,3.04443969733,-1.83040989914,6.85666594044,8.38314487818,1.46194371536,0.988842,0.152443,2.75429725221,17.7924,0.000512617444569,1.75168254793,0.181783399355,0.000686482,3.0670749289
0.0236905080891,-5.73638972491,0.185783,0.0123611295483,0.00678000650073,-0.182846949423,-0.183076,55,0.0444225466549,25.9072,3.0428246996,-1.42090297631,7.78350066998,7.19293828755,1.43637333258,0.995258,0.156837,2.96913734456,17.8312,0.00137087686261,1.86715094235,0.185620023163,0.000505365,3.31263723937
0.00978943688279,-7.44217919258,0.175303,0.0135930535014,0.0154657219054,-0.169464144685,-0.169454,56,0.050373841559,26.1184,1.66074503224,-7.92144380792,8.8178574655,8.44885168531,3.35948306143,0.948835,0.137982,0.0335216588888,17.8695,-0.0275671114104,4.33623086132,0.175777773227,0.000651027,0.100418617108
0.0079408829388,-4.00380034952,0.169287,0.0139954422744,0.0102482907962,-0.157852291339,-0.157884,57,0.0359647286547,26.3058,-0.207216867814,-7.09748280237,5.03999148913,7.27412049156,2.13966869151,0.987881,0.109054,-0.616056774516,17.9557,-0.0221313918373,2.14115213769,0.17018032376,0.000619841,-0.714031299687
0.00730813056798,-4.61811293463,0.163125,0.0147993324086,0.00981620415,-0.144431425816,-0.14464,58,0.0354526152642,26.5219,-1.21599150831,-7.84364001773,4.79689973402,2.99543238409,2.07322944701,0.985825,0.0962309,-0.715700093703,18.0133,-0.025221303688,1.81594361377,0.163952415252,0.000688237,-0.811593243307
0.00588845432394,-6.57819238655,0.163415,0.0172725705568,0.00894943541569,-0.141238327797,-0.141311,59,0.0319398531516,26.7612,-1.44899373835,-7.15703399918,4.42233531878,3.81314311091,1.99152965596,0.992273,0.106443,-0.513477614299,18.2374,-0.021871359976,2.25942313009,0.164073161842,0.000844732,-0.57410082182
0.00554167253163,-6.62361068475,0.164997,0.0156974717357,0.00815331980112,-0.135321505767,-0.135625,60,0.0371485765377,26.9929,-0.860174455775,-6.91428342182,4.78721371665,3.83194446255,1.89879212244,0.998595,0.105873,-0.617468490757,18.4136,-0.0197050834328,2.04334252073,0.166479900365,0.000729424,-0.700730202251
0.0231858826721,-4.63656651067,0.170268,0.0181403089998,0.00751213822998,-0.13386138982,-0.134129,61,0.0452175317576,27.3757,0.493666187,-2.33587293084,7.58566934526,7.0223500852,1.60086129573,0.989787,0.0973978,2.61767360858,18.4772,-0.000878897921267,3.03705352001,0.1716088618,0.000944196,2.93773102337
0.0222227108225,-2.47529202605,0.169734,0.0156765792145,0.00727613206712,-0.125873410679,-0.125823,62,0.0491431182548,27.5574,2.42793738242,-2.46882109097,8.34528177447,5.70871495009,1.53576214012,0.990014,0.0921779,2.40192410298,18.5368,-0.00158770678967,1.95637294925,0.170903563644,0.000698294,2.68746772415
0.0237512364954,-0.114041801239,0.171694,0.0156784461554,0.00713740569988,-0.112494701509,-0.112387,63,0.0490411179845,27.801,3.05481573638,-1.5551994205,8.34638447579,6.64032341773,1.51563103799,0.999995,0.0612585,2.86813606337,18.6135,0.00160024845427,1.45200252928,0.172781784842,0.000682719,3.18604725515
0.0231766409088,0.0322495300526,0.171206,0.0173299877198,0.00730200279591,-0.0842416706485,-0.0842604,64,0.0436888819746,28.0876,3.01801828165,-1.52918750954,7.47207977101,6.69575082162,1.55445673726,0.99997,0.0186798,2.74918021808,18.7814,0.00224863145085,1.3531784652,0.172165286955,0.000838475,3.05806997001
0.0232630099686,-0.826753190619,0.17449,0.0162537292823,0.00660774318267,-0.0515034748774,-0.0519321,65,0.041821865337,28.3022,2.93786517766,-0.985689821549,7.00955802933,6.48668454424,1.39792396165,0.999988,-0.0132408,2.7754859197,18.844,0.00394825933585,1.54589063888,0.174928135263,0.000707553,3.08806150581
0.0233944397618,-1.32310494863,0.190597,0.0158660393054,0.00724175583501,-0.0275507543625,-0.0274176,66,0.0459387634029,28.5346,2.84971127646,-1.96178383286,7.95355796789,6.0368397665,1.53628933601,0.999998,-0.0414907,2.79843307427,18.9066,-0.000520285861913,1.53918986846,0.191769159978,0.000685467,3.11081155932
0.023379158608,-0.190756475572,0.205295,0.0172268476569,0.00676175356756,0.00659637133644,0.00612474,67,0.0424384795501,28.72,2.73196675475,-1.18859844989,7.07301317779,6.67541123039,1.43901785294,0.999999,-0.0742248,2.79232014348,18.9186,0.00360301071947,1.45069681371,0.206213410684,0.000828489,3.10352622314
0.0231580452408,-0.343845627202,0.227762,0.0193466939759,0.00707755505677,0.0290472732279,0.0288718,68,0.0491551523139,29.0062,3.10696582671,-1.59555883586,8.64480207075,6.10691011421,1.51082314118,0.999999,-0.0944736,2.75067938165,18.9405,0.000842546799046,1.48489635965,0.229105275633,0.00110162,3.06053312568
0.0227449026485,0.28942061237,0.246283,0.020142445439,0.00715227843362,0.046967642299,0.0471202,69,0.0489279468661,29.2204,2.89805254358,-1.95245077492,8.47855570507,6.32222658235,1.51834016636,1.0,-0.114596,2.66378581685,19.0097,-0.000354640331213,1.40612836225,0.24865953548,0.00128788,2.96673240643
0.0231519587951,-0.811656518817,0.254944,0.0161501908465,0.00666018470879,0.0659104907564,0.0660403,70,0.0461230482874,29.4198,3.06865587359,-1.33309709533,7.72835730112,6.29267525586,1.42282676563,0.99945,-0.134803,2.75187784535,19.0694,0.00220331289236,1.43316720063,0.256137311854,0.000801117,3.06095465635
0.023131049141,-1.8803918697,0.261114,0.016629575052,0.00725215342792,0.0854823991155,0.0855768,71,0.0444360419949,29.661,3.30609613703,-2.42532280906,7.64192507108,8.12333211845,1.5427590779,0.99975,-0.151149,2.74289206163,19.1748,-0.00301251813001,1.82223787067,0.262605993798,0.000866496,3.05136407099
0.0235792027326,-0.415106729622,0.2628,0.0180244617942,0.00775528815462,0.100540911082,0.100711,72,0.0520861133754,29.8532,2.5906233282,-2.12213205378,8.88928861439,6.08864690007,1.64622774527,0.999902,-0.160862,2.74817209976,19.2241,-0.0013652743406,1.41942741421,0.264481872552,0.00111989,3.0782995897
0.023393199401,-0.356233944291,0.267449,0.0179817652259,0.00713472941615,0.109382716597,0.10959,73,0.0451856651939,30.0904,2.82972052779,-1.79339764005,7.5615183363,6.2792772121,1.51042107222,0.9937,-0.168284,2.71360586958,19.3019,-0.000300831306308,1.53724102641,0.268797142764,0.00114721,3.03378746552
0.0231709016499,-1.10035680348,0.271734,0.0167099917103,0.00715565126809,0.116024250673,0.116197,74,0.0411744657323,30.2233,3.11580652601,-0.791898792804,6.91158104617,8.21407802917,1.52095053233,1.0,-0.170774,2.74924689122,19.368,0.00586141496651,1.68777911522,0.27242083497,0.000850045,3.05802411526
0.0231307577581,-1.37382603103,0.26796,0.0174870889895,0.00713788330146,0.124156441899,0.124268,75,0.0444842940545,30.4003,3.24733815292,-0.67416290213,7.6455469646,6.7974971696,1.5191727568,1.0,-0.177668,2.74252847896,19.3777,0.0063521792055,1.56284111934,0.269176236975,0.000980568,3.05143985168
0.0234601225098,-1.49258619588,0.267577,0.0177413842524,0.00720784124031,0.13200292424,0.132149,76,0.0485886875269,30.545,3.12638093717,-0.770007851875,8.43010970717,7.03645956222,1.53335741295,1.0,-0.184715,2.81101762629,19.4106,0.00515078483469,1.63017778983,0.268615852138,0.000990173,3.12612515953
0.022862049758,-0.398952531805,0.268847,0.0185281564458,0.00646567081441,0.139869874286,0.139829,77,0.0430801272935,30.8143,3.21381606897,-1.07789455374,7.30688140098,5.51529428637,1.37460205709,1.0,-0.185958,2.69112040902,19.4111,0.00398787474065,1.39200028061,0.269622197018,0.000990854,2.99519374211
0.0234286960089,-0.676154958672,0.260818,0.0296983232617,0.00720573431595,0.142536864274,0.144195,78,0.0431531247463,30.9296,3.03938969489,-1.32421003295,7.32326650608,6.24873390786,1.53339478836,1.0,-0.176514,2.80284143644,19.4894,0.00250956901192,1.42393464646,0.262788306511,0.00214438,3.11595469284
0.0231688474212,-1.58850863686,0.272903,0.0218853630199,0.00706132022028,0.137536038428,0.137289,79,0.0425712822299,31.1832,2.66727352148,-1.41702127283,7.28723983721,6.61614156957,1.51011428507,1.0,-0.17777,2.74790999077,19.4858,0.00311859438002,1.60304864881,0.272993566784,0.00142382,3.05601941404
0.023143627103,0.0963828634528,0.276784,0.0278184024582,0.0070388362846,0.136500053768,0.139397,80,0.0481121887532,31.402,2.91028773015,-1.99024487611,8.26219119817,6.7638558744,1.49652732457,1.0,-0.176654,2.74096056499,19.4665,-0.000159601165677,1.46413705796,0.280383629238,0.0022461,3.04914240429
0.0228658476212,-1.09693912755,0.294657,0.0295743829547,0.00736651514069,0.12980973559,0.130074,81,0.0450213740417,31.6556,3.05193175207,-1.98920991728,7.65726218388,6.00542447733,1.56806444956,0.999902,-0.171378,2.69441308112,19.5383,-0.000237799034287,1.58830641918,0.295658057878,0.00246813,2.99965969761
0.0229812904458,-0.814792184657,0.309795,0.0301583775923,0.00714629612444,0.130959754776,0.131503,82,0.0472862852695,31.846,2.55087389948,-1.97863884334,8.30849652169,5.47224390222,1.52416152682,0.999991,-0.171958,2.71574304275,19.6351,-0.00108865211067,1.25903276284,0.310928846288,0.00226082,3.02268858562
0.023573675257,-0.173760886714,0.325594,0.0318344583644,0.00699880898631,0.138630584188,0.13928,83,0.0459942283455,32.0093,2.79766829571,-1.6866233748,7.97913652996,5.98649017085,1.48918092609,0.999964,-0.18264,2.83137317897,19.6527,0.000424025188476,1.35027382587,0.327049897854,0.00270001,3.14642652335
0.0229426019627,-1.5065940727,0.337906,0.0283891191258,0.00682781671508,0.137687454727,0.138439,84,0.0425626278454,32.1831,2.90740763083,-1.56983216169,7.08299295681,6.21487937315,1.45483304881,0.999984,-0.186896,2.70293694493,19.6995,0.00146611997457,1.69787622441,0.339315680854,0.0021545,3.00732061121
0.0233235662963,-0.527612130182,0.346213,0.0278211805008,0.00686984191761,0.138468546484,0.138674,85,0.044840188025,32.3219,3.12964941815,-1.3353075343,7.62504628609,6.92655510257,1.45918312871,0.997469,-0.186502,2.84215541066,19.77,0.00191693222571,1.41465093423,0.346931197895,0.00225166,3.16483706265
0.0232835119464,-0.552570231381,0.359634,0.0282310485766,0.0071845675705,0.149761420065,0.150059,86,0.0471283964193,32.5304,3.29439674724,-0.675814627185,8.26463527088,6.35466394113,1.53937557174,0.999839,-0.19909,2.89519302819,19.8623,0.00514810403371,1.43756611807,0.360991243889,0.00251604,3.23606040499
0.0233552771718,-0.645196703555,0.369852,0.0254956855199,0.00691862661151,0.168036450732,0.168111,87,0.0453507967403,32.7846,3.21896363719,-1.86300030409,7.92702150052,6.25732931496,1.47379460728,0.999334,-0.222554,2.90642313225,19.9726,-0.00133817066959,1.51955629627,0.370744404095,0.00200451,3.24360984507
0.0240285457551,-0.0138285241311,0.379867,0.0328211626917,0.00720002809249,0.176080216571,0.176475,88,0.0492825259257,33.0855,3.09539167467,-1.30829397834,8.65783894544,6.0029634439,1.54126038316,0.997228,-0.218431,3.028979314,20.0529,0.00170140992844,1.3183435419,0.382374511552,0.00354085,3.37366569764
0.0230983829467,-2.32562842089,0.381338,0.0397315370981,0.00682946111901,0.172479459769,0.172227,89,0.0461105096297,33.3574,3.07411991597,-1.68598020094,7.9775692596,8.45202872178,1.45462022119,0.999987,-0.207454,2.73529898577,20.1276,0.000989240518556,1.79108976074,0.382716640004,0.00505172,3.04267894445
0.024017040699,-0.820347766914,0.36603,0.0318343392475,0.00681788954675,0.156506670563,0.158758,90,0.0498062773361,33.567,3.40580958316,-0.616843335241,8.77770324547,7.25040564424,1.45809269975,0.997529,-0.197702,3.04314568362,20.2229,0.00475180623536,1.58022712166,0.369689180867,0.00311151,3.3932358102
0.0294395082339,0.347280041293,0.363834,0.0354243036783,0.00765460789906,0.143958629777,0.143612,91,0.0508892883688,33.7178,4.55998699407,-0.846687727473,9.22986372459,8.55446385984,1.61290698329,0.977643,-0.179604,4.21116763192,20.2917,0.00303426063792,1.82043349397,0.363552039828,0.00435184,4.76773081413
