StdReturn,AverageQ,AverageReturn,AverageAction,AverageY,QFunRegParamNorm,AverageEsReturn,MaxEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageAbsY,AverageAbsQ,Iteration,AverageAbsQYDiff,Epoch,MaxReturn,MinReturn,MinEsReturn,StdEsReturn,AverageQLoss,AveragePolicySurr
19.1993066467,0.327947,8.94780779811,0.816641,0.328209787419,11.9865,219.675539073,458.578414107,14.7841,16.1666209087,0.702020672662,0.695368,19,0.0773492454392,19,62.0964036679,-21.0999996883,68.8219352637,149.192316855,0.0138723,-0.506175
53.5041070207,0.393937,38.8827255425,0.712004,0.394098277775,12.3369,19.3930848681,84.1219892024,15.0521,36.3069366481,0.769937683036,0.763108,20,0.080633113027,20,197.43750229,-58.6039600434,-14.8627631576,33.0023474709,0.01509,-0.607461
0.843823791904,0.517403,-12.5637733364,0.853635,0.517683037179,12.6872,64.2654848983,318.398256378,15.7109,-7.47795027257,0.836255897084,0.830189,21,0.0827240841328,21,-10.2711731068,-14.2343516141,-31.0413801854,107.960123563,0.0165401,-0.746431
12.9406561774,0.645925,-22.1601214217,0.811956,0.646425085135,13.0741,-11.4240259937,-1.29489226615,16.1563,-9.71850245028,0.910877758422,0.904532,22,0.0886815448742,22,-7.05569879905,-79.4313934694,-26.1164635016,5.39252210266,0.0197679,-0.881183
107.357141561,0.767611,-5.74574968352,0.789252,0.768121132883,13.4619,-17.5656187647,2.26487462885,16.5926,-1.02189946803,0.993557569354,0.987109,23,0.0945355119027,23,865.297053815,-60.692895512,-31.1798944162,10.9816532035,0.0224279,-1.00637
1.90054886292,0.859791,-11.6838361142,0.778981,0.8603271922,13.8177,3.56356896922,73.7227933261,17.0637,-6.5331893503,1.05746528301,1.05071,24,0.097345164571,24,-7.58688520733,-19.6386470242,-29.9186632696,29.8041181465,0.0239783,-1.09165
28.3003163299,0.978909,7.14123160306,0.793009,0.979499131572,14.1325,53.0396595061,196.90004428,17.4589,15.060516185,1.15108730838,1.14503,25,0.0985364932311,25,92.0023611211,-47.6460654147,-13.0015728952,83.1572908622,0.0223702,-1.19375
32.2320814718,1.07239,-17.1270623,0.747826,1.07305807954,14.4524,36.4785084587,298.959064839,17.7945,1.25316679795,1.23338156811,1.22701,26,0.106713469327,26,235.918193761,-54.7450977427,-25.6732908006,98.4281033049,0.0296495,-1.27063
152.760801936,1.1529,239.699154446,0.822271,1.15350311452,14.7702,18.4452136433,93.2749804994,18.122,79.2900584562,1.30843052358,1.30257,27,0.105879633684,27,585.200926494,20.0553500402,-32.392410911,39.5265798757,0.0302902,-1.34737
122.197287963,1.21342,137.645721521,0.783627,1.21396562263,15.0987,45.9876029463,287.956677616,18.3745,54.8133068432,1.36958276896,1.36406,28,0.108797169734,28,443.4069212,-4.15546010263,-9.76998997514,108.404023171,0.0338696,-1.39869
139.892811711,1.3018,90.5801857626,0.762093,1.30253693425,15.3774,120.27675662,289.402996315,18.6313,44.7568041744,1.45485150612,1.44974,29,0.110123502717,29,550.089537069,-22.8271982668,-7.50932409146,121.822811159,0.0328127,-1.4806
169.7739878,1.39154,336.409037855,0.862695,1.39194673843,15.7133,186.365400744,406.684073978,18.932,102.506464064,1.54636300228,1.54052,30,0.114778389811,30,717.504771612,68.5792017239,42.0565936828,161.501859695,0.0376874,-1.56944
55.6851061495,1.48468,351.184447302,0.85622,1.48536275467,16.072,129.275188856,261.528148885,19.1821,123.660667722,1.63861268243,1.63315,31,0.1186808414,31,549.872889094,132.386557475,9.28269500813,92.0467735187,0.0422384,-1.66423
271.487383445,1.55811,390.679951635,0.749244,1.55839748657,16.4283,168.023175243,396.650669168,19.5054,84.5579394318,1.71260276377,1.70732,32,0.12372330898,32,809.97008448,71.0317769605,75.0110360114,113.090828747,0.0490663,-1.74543
47.0009120922,1.664,348.855847074,0.861646,1.66446736382,16.7313,263.959018831,540.363850388,19.8532,113.41233187,1.81809347515,1.81273,33,0.119815442701,33,441.226683482,155.893202177,97.2730581161,169.346879871,0.0415121,-1.84941
84.6484772828,1.77283,307.687616352,0.840799,1.77343103443,17.0939,182.631985383,558.183169879,20.2148,117.080592185,1.92343610705,1.91825,34,0.127230392855,34,615.791687523,108.817031695,5.2234926788,181.493229537,0.0511144,-1.96755
27.04783903,1.90414,382.675891458,0.865804,1.90462942055,17.428,245.760087176,497.630395817,20.5815,156.9276764,2.05364238855,2.04953,35,0.134378341663,35,436.987089589,305.01883705,15.3495302292,163.93866892,0.0613653,-2.09619
136.813900744,2.04261,215.431933126,0.843772,2.04299350591,17.7198,273.578667276,373.030712473,20.9074,88.1810729504,2.18087390589,2.17625,36,0.135172869295,36,567.926691559,81.5587971733,72.6049030249,123.776741397,0.0631355,-2.2249
53.8368860843,2.15275,194.465492191,0.910023,2.15368446153,18.094,397.358861226,587.13264238,21.2445,83.2206154928,2.28746720176,2.28286,37,0.140272681669,37,413.22957199,115.471292708,118.570751054,182.667030588,0.064665,-2.35303
92.2421172546,2.27578,91.7366717428,0.796064,2.27633226582,18.439,125.166827984,337.038113965,21.6829,50.1731505632,2.4106941408,2.40677,38,0.146284321792,38,336.180076448,-24.8173665941,-8.73858328393,148.020968855,0.0753587,-2.47248
276.02664203,2.41039,568.884479239,0.742916,2.41135508197,18.7454,206.207302214,419.167679471,22.1056,107.786609626,2.54129802184,2.53686,39,0.151714453984,39,1170.67321687,66.0394464466,46.0483476875,115.559770339,0.0754974,-2.60755
95.5476280228,2.52267,141.275069111,0.842792,2.52336267717,19.0683,207.048259158,369.685120472,22.4667,77.9995858482,2.65268903406,2.64835,40,0.163459161815,40,292.515972973,-22.7500081596,33.5376037814,112.345342083,0.0964605,-2.73277
106.183052224,2.66977,204.654581708,0.791115,2.67101377696,19.44,151.839731532,280.964737139,22.8293,79.3060969388,2.78966531355,2.78562,41,0.172762037799,41,491.82541152,4.2049687409,2.56491048896,99.1682733823,0.101132,-2.8947
138.731091398,2.78543,78.2228170109,0.862537,2.78630661064,19.7393,37.9557182468,165.320014632,23.1245,43.1099601656,2.89994371669,2.89631,42,0.176876407824,42,392.135015714,-169.722392261,-28.6019666629,64.723932399,0.0983229,-3.01922
73.7145170083,2.89131,166.245115871,0.856073,2.89217523957,19.989,192.367810477,461.262249066,23.5007,81.2370604449,2.99698985613,2.99275,43,0.188228119199,43,356.714340232,4.14453979139,12.1395886034,206.056648307,0.119495,-3.12882
108.648390625,3.04929,258.583358633,0.806222,3.05037830066,20.2407,121.393537995,237.081166089,23.9433,110.684816819,3.15176508171,3.14713,44,0.196109614154,44,989.550517975,137.259432771,40.0167370617,68.6513503035,0.124818,-3.28009
263.863979223,3.17808,301.33553297,0.812882,3.1791874743,20.5186,142.379212545,312.524985876,24.345,71.3230828609,3.27343222694,3.26821,45,0.200558881928,45,859.634912804,-65.1922730732,26.3631946384,115.191184391,0.126764,-3.41269
113.690733383,3.32506,275.288083263,0.824411,3.32604173418,20.8768,111.177188699,324.691136457,24.7413,100.8563407,3.41504950043,3.41064,46,0.211919033564,46,616.312962138,96.3753268011,-7.86602495226,103.970792065,0.136738,-3.56128
117.798403796,3.4499,173.37003355,0.869106,3.45086869673,21.1709,139.451103998,315.703586122,25.1254,76.8417222462,3.53644114468,3.53166,47,0.226143982437,47,457.880186141,-83.7516542533,-79.695057576,131.727380441,0.171633,-3.69166
204.891355309,3.57259,645.996770531,0.877423,3.57432310479,21.4447,193.683207102,271.210003439,25.4758,80.6707762107,3.65929331499,3.65444,48,0.224244386296,48,806.461427088,185.968637471,51.1983699164,78.8024396913,0.158454,-3.82895
129.855408647,3.74025,225.131435137,0.85135,3.74121876158,21.7157,92.6517419982,213.28124588,25.6967,80.3487733322,3.81869199636,3.81482,49,0.240794131636,49,548.341591727,8.54593974859,4.86447738072,74.1437312232,0.205728,-3.99334
132.759960598,3.89383,248.941690627,0.849737,3.89561774241,21.9938,141.551678949,253.137363892,26.0146,88.5945878806,3.96915093784,3.96516,50,0.241942265731,50,686.786687881,22.2560759405,26.4965153147,69.6339243401,0.190055,-4.14177
52.1855916955,4.01586,189.132760283,0.929492,4.01721752881,22.2794,133.7796346,213.993166657,26.197,89.6551224373,4.09068918754,4.08639,51,0.251104742121,51,344.196807044,42.9260136958,8.0039119576,84.6063369494,0.204808,-4.26343
107.182522827,4.18589,148.08038801,0.887296,4.18683410959,22.5438,89.6666719105,228.514205704,26.3135,64.167493438,4.25346142669,4.25005,52,0.265547067922,52,367.605851359,-128.672785636,-3.79136557787,86.2520233619,0.231673,-4.44477
17.9451174126,4.34747,-14.9520046213,0.881916,4.34943893183,22.7909,71.614256383,305.163457911,26.5021,-2.53845285807,4.41827711448,4.4136,53,0.269842251001,53,43.348948306,-102.257944604,-1.18717392239,84.1367072867,0.237897,-4.63008
241.24003493,4.52195,165.28111652,0.913239,4.52459909347,23.0589,54.0043099032,282.544614626,26.6788,66.9283056732,4.58897930714,4.58368,54,0.285743630168,54,871.27790521,-181.665270954,0.0516282569521,69.0413580205,0.275317,-4.84717
2.10109644232,4.79358,2.2461603236,0.944264,4.79528555709,23.3324,31.8821155782,191.375050389,26.7581,2.35307058125,4.85292324523,4.84895,55,0.2998269189,55,6.98220876496,-2.33763158151,-5.85769798873,44.8367799831,0.284834,-5.16974
5.23004461837,5.06048,125.645414587,0.945634,5.0635940851,23.6001,29.4568698045,143.056206115,26.8838,81.1310296896,5.11291444596,5.10707,56,0.316213635817,56,145.103767122,114.413738836,-2.5981497889,40.2009863356,0.319461,-5.49958
95.4663222261,5.45608,84.7067869885,0.929075,5.46069846937,23.8151,37.693525788,113.830506925,26.8996,48.774340125,5.50374628763,5.49733,57,0.340399533707,57,293.684619566,-66.2996965518,-1.25422853296,36.7860733639,0.385923,-5.98951
38.8518655584,5.85262,-10.5277905576,0.91178,5.85606189311,24.0318,52.8593610098,349.286502296,26.9042,17.1758501307,5.8946662027,5.88908,58,0.338238405561,58,52.4963672924,-94.8617304073,-2.38460342241,84.7381065457,0.333865,-6.43664
27.6390753599,6.31479,-0.641131601611,0.867524,6.32033577804,24.3107,46.739482615,176.428247801,26.9188,6.68306875772,6.3508517725,6.34407,59,0.361137975164,59,22.6189217989,-117.625504534,-1.11907014841,55.6195491275,0.41124,-6.99674
2.20333030554,6.8022,21.9585930795,0.752674,6.80585508108,24.5446,25.7451752315,166.994756776,26.992,17.7927408057,6.82800358394,6.82338,60,0.357351111339,60,27.1819447121,16.5907138457,-1.09457910829,34.636672725,0.399608,-7.47828
6.91225309281,7.27658,4.22015922304,0.813656,7.28132045187,24.7803,25.3358136241,163.172378711,27.0818,17.80340092,7.30163934009,7.29643,61,0.364631173676,61,18.0721231959,-10.06544381,-2.48952706525,34.0321052662,0.415788,-7.94124
403.403501696,7.71941,287.816760454,0.733877,7.72324290983,25.0166,62.9334209467,276.678236846,27.2333,17.9571495763,7.74029507345,7.73611,62,0.361542978421,62,948.733460587,-20.3494593279,-3.75121336561,80.0056575155,0.409586,-8.30756
65.3469425968,8.04419,109.11265919,0.870437,8.04768601028,25.2455,78.1327236383,237.331201445,27.4372,67.9539289462,8.06252310292,8.05898,63,0.361365227748,63,432.529138959,77.5457738247,2.22386015041,73.745274358,0.443648,-8.58877
99.3205674485,8.33612,242.847340871,0.849057,8.34159229686,25.4691,100.61845169,335.780827651,27.5862,108.363945236,8.3555511724,8.35084,64,0.376077012922,64,847.953624994,127.844292717,-14.2122742356,103.864532351,0.496738,-8.85137
42.648728633,8.58562,192.329347254,0.882038,8.58786092225,25.6959,140.503809033,238.081681515,27.7877,107.606134589,8.60136872691,8.59981,65,0.378132931624,65,343.030699792,115.637885878,52.8051501633,67.091549711,0.496515,-9.06619
64.8212700881,8.81946,200.2482427,0.887974,8.82293703079,25.9128,230.335926143,323.261984859,27.9806,106.874407921,8.83678832992,8.83385,66,0.375167851195,66,394.932898404,98.2536307517,139.727711415,63.0775974689,0.547176,-9.27327
94.4056841764,9.05471,412.343560552,0.872726,9.05741768638,26.0972,268.596831269,439.039437684,28.2576,104.133225426,9.06988245191,9.06759,67,0.360742051828,67,783.752390083,306.542807946,24.6862708916,134.480500278,0.47523,-9.51744
98.6020734446,9.27178,397.871081898,0.895727,9.27537897362,26.2964,252.211726643,652.256912022,28.5513,117.841821681,9.28700190588,9.28388,68,0.372318691304,68,693.212481229,161.275962565,2.42597956859,210.919751381,0.529472,-9.7302
266.853088766,9.51852,369.1625904,0.836101,9.52219583168,26.5006,167.670682878,307.855198176,28.7773,99.250800851,9.53363137701,9.53198,69,0.37895391915,69,1025.30378854,86.6825887006,18.6135619302,105.690786472,0.55182,-9.98239
40.1940888804,9.73035,234.300575242,0.904041,9.73241375921,26.7013,153.423444697,296.403354867,29.0916,110.123773123,9.74384880416,9.74337,70,0.370921185693,70,367.616303886,144.222564792,-3.64584600048,107.041794504,0.53508,-10.1745
56.7284556493,9.91548,240.678704556,0.897776,9.91816261616,26.9201,208.017468397,409.045485129,29.3255,110.239675703,9.92913865986,9.92864,71,0.382490939924,71,460.197271494,106.851491862,48.3825433012,103.384961354,0.539713,-10.3673
96.1231717666,10.1309,309.869278643,0.888204,10.1341480228,27.1413,139.78647999,356.051382275,29.5886,108.573966805,10.1456019645,10.1439,72,0.390468510324,72,578.272676699,125.053365881,35.1231977403,90.8118121122,0.604639,-10.5663
52.478402354,10.3057,145.47441946,0.896885,10.307710815,27.3549,236.609673233,362.368953664,29.7489,86.2872283997,10.3182965896,10.3192,73,0.398268524986,73,430.176599047,90.9159837829,123.326934186,87.8502407316,0.650777,-10.7574
227.504713716,10.5354,593.28154413,0.903664,10.5385126482,27.6427,96.1729703343,258.075491446,29.9233,70.7986771734,10.546889042,10.5461,74,0.394717041854,74,966.757693636,237.260673692,0.202233579217,89.9228498691,0.622076,-11.0002
85.632025154,10.7371,192.053896641,0.889774,10.7405721135,27.8398,95.1285568457,292.67770094,30.1454,96.054626363,10.7507082496,10.7512,75,0.398630175436,75,662.196203011,117.78532681,0.851988191221,93.4597100903,0.635332,-11.1922
221.067242587,10.9257,358.542756796,0.856703,10.9287757802,28.0498,180.116510022,477.138148446,30.2708,78.2971632646,10.9381824873,10.9386,76,0.401694611264,76,841.591983565,46.0450902262,-0.537095005222,177.281145741,0.621661,-11.3978
383.855860716,11.1609,600.664699253,0.835113,11.165131202,28.252,167.958626656,439.859447815,30.46,55.1719229157,11.1743369605,11.1733,77,0.419580482206,77,1044.48285104,-11.3071705242,4.76497288018,152.336863377,0.707371,-11.6654
172.456998249,11.4218,275.927153014,0.851485,11.4241794396,28.4547,142.54453836,276.974973838,30.6255,86.0425629623,11.4339479507,11.4328,78,0.406777032004,78,908.529411803,97.4113800239,50.7450445848,98.4411183745,0.660727,-11.9234
10.7214101647,11.6291,925.047896052,0.813979,11.6332564349,28.647,101.871903571,336.942590295,30.7865,69.1204641636,11.6454486954,11.6454,79,0.414206616804,79,945.889377166,911.849729003,-2.04961588258,96.7986391969,0.66117,-12.1733
222.067944087,11.8603,838.091364033,0.867829,11.8633733582,28.8183,179.316842542,548.601259522,30.9969,85.7037523005,11.8758634574,11.8749,80,0.419693327953,80,966.29599402,298.033581481,11.0444156915,192.683066365,0.68124,-12.3916
266.708392727,12.1023,316.918322217,0.840015,12.1057858537,29.0129,138.122913349,286.645608004,31.1877,84.6028955759,12.1166649306,12.1169,81,0.42230113912,81,925.214327603,49.5582456309,0.0504251275098,97.5487165697,0.709277,-12.6177
16.6902642727,12.3221,923.924936083,0.847713,12.3252168204,29.2267,96.295438893,182.54582782,31.4291,70.8005957749,12.3350205151,12.3362,82,0.421783236985,82,944.789733945,879.462870698,11.9864698112,52.1699114006,0.765832,-12.8158
136.73889199,12.4965,125.245382709,0.867857,12.4990227431,29.4298,88.7473594388,230.324238113,31.6936,66.5111384532,12.5082953766,12.508,83,0.424951818,83,881.7473624,23.1477554217,-1.38264874651,88.5499946785,0.744051,-12.976
294.375790757,12.6526,451.530797139,0.827785,12.6554629536,29.6034,225.406208886,511.970367692,31.8648,90.1738420974,12.6662912898,12.6655,84,0.426298333808,84,857.307361636,111.758984766,37.4669414808,155.792905003,0.736919,-13.1163
324.27373222,12.8772,563.71642081,0.842654,12.8802872492,29.8102,143.317670173,274.396966547,32.1135,83.0723484695,12.8896470617,12.8897,85,0.420849403021,85,979.569832214,54.0759815517,1.15230889094,87.7974298229,0.704385,-13.3466
57.5309388949,12.9767,213.649143022,0.837076,12.9797754152,29.9831,155.425513232,409.770570475,32.3281,111.755768476,12.9890926777,12.9891,86,0.432142034466,86,391.626090295,127.961933591,-0.242980591499,140.411918224,0.809698,-13.4369
102.235415106,13.1706,198.121320224,0.892466,13.173319553,30.1662,203.710088383,409.931918535,32.5653,97.9319552951,13.1832164185,13.1837,87,0.41890941461,87,953.406590564,133.418833299,53.5418231248,136.388477578,0.713145,-13.616
216.251006713,13.3166,390.472294043,0.876101,13.3206378741,30.351,110.777868193,278.155997901,32.7927,102.481573783,13.3291660585,13.3285,88,0.439302943737,88,1017.77676175,150.260284511,0.095392338107,105.098700229,0.813991,-13.7745
74.4707651181,13.4576,145.918357456,0.879206,13.4599671161,30.524,117.194340224,262.146060715,32.9503,78.4617101399,13.4671016893,13.4705,89,0.445801318556,89,505.334604561,54.3808742724,21.3978368391,71.0474668938,0.872317,-13.9137
138.516502605,13.6079,344.320620678,0.881496,13.6115644219,30.7103,113.548454409,501.3619596,33.1511,91.670392607,13.6171355637,13.6174,90,0.447879014778,90,793.959799735,17.0813307376,-2.37332638743,144.537840647,0.849089,-14.0644
281.740639893,13.7148,805.242754878,0.861481,13.7180484749,30.8393,105.340384818,268.608096626,33.3512,101.183066492,13.7239168891,13.725,91,0.448965020953,91,1114.79199018,255.796827116,-0.790309500445,92.017852972,0.865548,-14.1714
139.896830529,13.871,243.468262282,0.883546,13.8746098545,31.0087,323.378300487,567.859947354,33.5409,87.9263714928,13.8793283604,13.8787,92,0.439934560023,92,836.672993435,122.56293077,39.1002231027,188.330570932,0.798452,-14.3109
253.612094181,13.9939,411.827305584,0.86399,13.9969942942,31.1537,133.083505899,467.861850143,33.6986,95.2173645714,14.00238563,14.0028,93,0.43084903133,93,1066.38690059,135.407197899,-7.30526049448,152.634912573,0.744082,-14.4292
110.614157503,14.1774,251.960966643,0.895729,14.1809764644,31.3267,125.455786787,429.097461092,33.8708,96.7947240812,14.1851303183,14.1867,94,0.43462157271,94,550.053146211,98.61731958,12.7713614192,133.056132508,0.768648,-14.6168
135.150475946,14.3068,159.474555344,0.883664,14.3101724137,31.5298,108.827588467,330.39876598,34.0917,57.8388927427,14.3157118466,14.3171,95,0.454547153963,95,577.860860954,4.03509169756,-2.37419611898,111.48816334,0.94306,-14.7299
141.583230383,14.3568,243.104186285,0.867838,14.3598862174,31.7033,94.3847693959,333.057562037,34.3063,92.2178362719,14.3655476606,14.3664,96,0.445406777669,96,803.95995469,90.3849720961,-0.431979587183,111.7840375,0.84589,-14.789
78.7806365079,14.471,191.590211789,0.878733,14.4744975028,31.9406,180.335272426,383.221662876,34.4995,93.4293240188,14.4812391141,14.4805,97,0.452110454639,97,381.834708882,82.3761743239,24.9086332462,120.336410035,0.906453,-14.9039
136.424833388,14.582,273.978787601,0.89552,14.5842170106,32.1149,154.51015736,372.5535741,34.7383,93.3587828558,14.5925195834,14.5951,98,0.455187679923,98,701.780689002,78.3301052213,22.1333721686,120.103936184,0.923649,-15.0099
187.633190929,14.7115,362.17958804,0.886295,14.7140904766,32.298,182.98476786,334.367630958,34.9406,94.1753689075,14.7228885244,14.7237,99,0.463899938857,99,971.688325207,107.143028468,12.9275165039,135.129034688,0.944421,-15.1232
71.0073063192,14.7241,135.280928388,0.896783,14.7270111365,32.4818,119.019757498,333.167853292,35.1931,77.6473598454,14.7390440154,14.7404,100,0.45283267398,100,464.4438926,40.4182924553,0.97003214581,110.103053056,0.853951,-15.1504
103.761477747,14.896,130.808685069,0.888435,14.8993955794,32.6814,135.771960646,250.118764081,35.3646,63.9867766154,14.9116731926,14.9119,101,0.454029804673,101,520.94804299,28.7772091636,62.1172697214,64.8693727026,0.777201,-15.2919
314.763045917,15.0159,303.474903523,0.875826,15.0188201027,32.8748,121.218931504,510.256355775,35.5114,61.0260869886,15.0320138659,15.0325,102,0.464162451335,102,939.087463476,17.1794152888,-20.8072670341,154.937538732,0.869802,-15.4224
102.601974814,15.0747,257.31849871,0.920466,15.0774595678,32.9957,120.389836792,442.091662479,35.6456,85.851340514,15.0924920123,15.092,103,0.468121098475,103,574.95409703,84.6766811726,-29.3556203802,159.439024385,0.883614,-15.5102
72.2465699737,15.1246,129.179507322,0.909854,15.1276533315,33.2034,95.7806852765,189.866679184,35.7909,71.0777050546,15.1425304892,15.1437,104,0.464110536419,104,305.795937146,11.983397617,7.99337029872,65.8409267475,0.888433,-15.5505
142.118217424,15.272,62.6658767083,0.888411,15.2756578941,33.398,91.4589366726,265.187024722,35.9528,12.9668108481,15.2908229457,15.29,105,0.487652597574,105,566.474828525,-161.609478797,-50.6698563283,93.0023284312,1.02204,-15.7076
121.152469443,15.3416,31.2376087594,0.895532,15.3446046858,33.5821,64.1595477089,237.78378114,36.1563,16.6807681281,15.3593274887,15.3604,106,0.491077936584,106,529.948582085,-181.801244576,-48.7489708549,92.1630348762,1.00431,-15.7711
141.853534106,15.377,110.686919147,0.87919,15.3811368076,33.7808,111.473648939,354.034589364,36.3451,51.7991330199,15.3948027185,15.3946,107,0.487179681812,107,985.716407338,-40.9589742432,-14.072126813,113.145598274,0.985197,-15.7979
2.65953824234,15.5059,-10.8271877918,0.909216,15.5085279551,33.9174,24.3282779674,121.45770453,36.4933,-8.89524414984,15.5258489324,15.5299,108,0.495928903921,108,-4.32735449954,-24.5341175687,-7.7479939826,34.0339037125,1.07085,-15.9215
1.707563955,15.5411,-14.9470361979,0.911003,15.5444993122,34.0932,14.2838731435,165.84422,36.6539,-12.1391489084,15.5602364187,15.5611,109,0.491871645873,109,-9.7038910283,-21.4378718471,-16.7687753928,53.1973472582,1.02403,-15.9559
2.49007698694,15.6037,-12.3792157639,0.921928,15.6073912703,34.2874,6.31310204589,319.152344272,36.7635,-11.1080678082,15.6235107104,15.6219,110,0.476230494698,110,-0.510997465852,-17.1060751725,-21.1703310509,69.1164633782,0.928363,-16.0199
3.52793457042,15.6784,-7.71027645623,0.887431,15.6816715295,34.4714,-0.177367254867,121.724289678,36.9076,-6.60131642517,15.7015571322,15.7028,111,0.512024945706,111,-3.5423582142,-18.2988203407,-59.4688462661,32.9036958868,1.13702,-16.0989
166.967925831,15.7232,74.3339418428,0.881005,15.7279940911,34.6504,43.220729483,232.248572822,37.0178,20.1089140908,15.7452358225,15.7443,112,0.512393015832,112,956.129282902,-38.3380952613,-11.5550797439,71.5294478923,1.16061,-16.1635
360.357222904,15.82,311.250211117,0.80769,15.8229677156,34.8185,34.9948633916,164.182117911,37.1642,58.1022922901,15.8436521495,15.8466,113,0.509649657927,113,1015.28073817,-15.5325982069,-16.7642863287,56.5783260798,1.08829,-16.253
5.23817856354,15.8918,-12.8300644577,0.880431,15.8957713562,34.9665,42.3597686633,350.667669795,37.3045,-10.5339997206,15.9139896973,15.918,114,0.495655769778,114,-0.891246506436,-31.7840030827,-25.7339291304,110.119722928,0.990431,-16.3091
335.286476494,15.9573,186.829831967,0.846338,15.9631396769,35.1367,32.4929611218,290.07791653,37.4664,28.9783896217,15.9822525254,15.9812,115,0.523041326431,115,1048.14311196,-19.9878352463,-18.9131647914,85.5918880454,1.23297,-16.3825
120.458280617,15.8931,197.559758916,0.883041,15.8961796356,35.3111,41.6721180505,257.50840577,37.5797,70.4344276395,15.9151671849,15.9187,116,0.521522334234,116,483.327406818,20.9156793445,-19.3678891615,82.1715466718,1.20902,-16.3062
195.680495615,16.0627,261.659346066,0.895774,16.0668384365,35.4326,109.843584909,329.810173907,37.6914,78.4871884255,16.086372774,16.0888,117,0.502634020865,117,995.758143533,-9.55181291465,9.16593176878,107.45542065,1.00679,-16.4633
252.596630512,16.0409,696.293352137,0.879077,16.045514398,35.5942,105.453337407,330.737854836,37.8792,112.187465356,16.0649970602,16.0661,118,0.517433256208,118,1050.99612047,332.926352261,-25.1599312006,117.946791262,1.09611,-16.4306
67.574994351,16.0775,214.555701732,0.879024,16.0814285423,35.8074,108.102367437,222.554048872,38.0051,102.965072801,16.1008127294,16.1037,119,0.537712344876,119,445.376607512,124.214960523,11.1752401353,83.5961634101,1.16839,-16.4721
164.285918662,16.1386,70.4021497163,0.887271,16.1423031208,36.0014,182.987700515,399.244556399,38.1165,24.2190791693,16.1638199055,16.1675,120,0.53742055158,120,886.914355162,5.43330075246,5.07260074423,128.157543007,1.30049,-16.5357
58.2137719561,16.2266,259.021893553,0.85468,16.2306708523,36.1275,76.5567697903,372.040090336,38.2327,108.287866252,16.2508561986,16.2529,121,0.522851767016,121,514.094754309,155.001784227,-2.53087050375,122.895755084,1.12339,-16.6426
